period,LAD,SHEF_A_CODE,report_count,user_count,average
2018-1,,A16,1,1,1.0
2018-1,,A69,1,1,1.0
2018-1,E06000023,A32,29,20,1.45
2018-1,E06000023,A36,1,1,1.0
2018-1,E06000023,A39,136,103,1.3203883495145632
2018-1,E06000023,A52,68,53,1.2830188679245282
2018-1,E06000023,A57,65,52,1.25
2018-1,E06000023,A65,6,6,1.0
2018-1,E06000023,A69,129,85,1.5176470588235293
2018-1,E06000023,A80,11,10,1.1
2018-1,E06000023,A82,4,4,1.0
2018-1,E06000023,A83,20,16,1.25
2018-1,E06000023,A9,3,3,1.0
2018-1,E06000023,A92,16,11,1.4545454545454546
2018-1,E07000089,A1,11,11,1.0
2018-1,E07000089,A20,1,1,1.0
2018-1,E07000089,A29,20,20,1.0
2018-1,E07000089,A41,9,9,1.0
2018-1,E07000089,A54,23,20,1.15
2018-1,E07000089,A56,8,8,1.0
2018-1,E07000089,A57,9,8,1.125
2018-1,E07000089,A60,15,14,1.0714285714285714
2018-1,E07000089,A66,2,2,1.0
2018-1,E07000089,A73,20,20,1.0
2018-1,E07000089,A79,1,1,1.0
2018-1,E07000089,A81,6,5,1.2
2018-1,E07000089,A83,1,1,1.0
2018-1,E07000089,A86,1,1,1.0
2018-1,E07000177,,4,4,1.0
2018-1,E07000177,A1,5,5,1.0
2018-1,E07000177,A20,1,1,1.0
2018-1,E07000177,A24,39,33,1.1818181818181819
2018-1,E07000177,A29,5,4,1.25
2018-1,E07000177,A32,2,2,1.0
2018-1,E07000177,A33,1,1,1.0
2018-1,E07000177,A34,8,8,1.0
2018-1,E07000177,A41,63,45,1.4
2018-1,E07000177,A54,34,30,1.1333333333333333
2018-1,E07000177,A57,47,29,1.6206896551724137
2018-1,E07000177,A60,868,259,3.3513513513513513
2018-1,E07000177,A73,2,2,1.0
2018-1,E07000177,A79,1,1,1.0
2018-1,E07000177,A8,83,50,1.66
2018-1,E07000177,A81,73,63,1.1587301587301588
2018-1,E07000177,A82,1,1,1.0
2018-1,E07000177,A83,42,36,1.1666666666666667
2018-1,E07000177,A86,9,9,1.0
2018-1,E07000177,A9,1,1,1.0
2018-1,E07000178,A1,2,2,1.0
2018-1,E07000178,A12,6,2,3.0
2018-1,E07000178,A24,9,9,1.0
2018-1,E07000178,A29,2,2,1.0
2018-1,E07000178,A32,5,5,1.0
2018-1,E07000178,A33,1,1,1.0
2018-1,E07000178,A34,5,5,1.0
2018-1,E07000178,A39,1,1,1.0
2018-1,E07000178,A41,17,15,1.1333333333333333
2018-1,E07000178,A43,1,1,1.0
2018-1,E07000178,A48,10,8,1.25
2018-1,E07000178,A5,2,2,1.0
2018-1,E07000178,A54,20,16,1.25
2018-1,E07000178,A57,221,16,13.8125
2018-1,E07000178,A60,207,73,2.835616438356164
2018-1,E07000178,A69,9,6,1.5
2018-1,E07000178,A79,1,1,1.0
