lad,SHEF_A_CODE,reports,unique_users,average_per_user
E09000003,A20,1,1,1.0
E09000003,A24,5,4,1.25
E09000003,A29,3,3,1.0
E09000003,A33,2,2,1.0
W06000015,A33,1,1,1.0
E08000035,A41,2,2,1.0
E09000003,A41,10,10,1.0
W06000015,A41,1,1,1.0
E09000003,A53,2,2,1.0
E09000003,A54,15,14,1.0714285714285714
E09000003,A56,2,2,1.0
E08000035,A57,1,1,1.0
E09000003,A57,31,31,1.0
E08000035,A60,5,5,1.0
E09000003,A60,150,121,1.2396694214876034
S12000036,A60,1,1,1.0
W06000015,A60,3,3,1.0
E09000003,A73,1,1,1.0
E08000035,A79,2,2,1.0
E09000003,A81,29,27,1.0740740740740742
S12000036,A81,1,1,1.0
E09000003,A82,3,3,1.0
E09000003,A83,4,3,1.3333333333333333
