lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000045,A1,14,14,1.0
E09000003,A1,1,1,1.0
E09000003,A15,2,2,1.0
E06000045,A20,4,3,1.3333333333333333
E09000003,A22,2,2,1.0
E09000003,A24,4,4,1.0
E09000003,A28,2,1,2.0
E06000045,A29,23,21,1.0952380952380953
E06000045,A33,4,3,1.3333333333333333
E09000003,A33,3,2,1.5
E06000045,A34,2,2,1.0
E06000045,A41,27,20,1.35
E06000045,A47,18,11,1.6363636363636365
E06000045,A54,16,13,1.2307692307692308
E07000194,A54,1,1,1.0
E06000045,A55,8,8,1.0
E06000045,A57,13,13,1.0
E09000003,A6,1,1,1.0
E06000045,A60,13,10,1.3
E07000086,A60,1,1,1.0
E09000003,A71,62,54,1.1481481481481481
E09000003,A77,1,1,1.0
E06000045,A79,1,1,1.0
E09000003,A79,6,4,1.5
E09000003,A8,1,1,1.0
E09000003,A80,5,4,1.25
E09000003,A81,12,10,1.2
E06000045,A82,3,3,1.0
E06000045,A83,4,4,1.0
E09000003,A83,1,1,1.0
