period,LAD,SHEF_A_CODE,report_count,user_count,average
2013-7,E06000038,A20,1,1,1.0
2013-7,E06000038,A60,1,1,1.0
2013-7,E06000045,A12,1,1,1.0
2013-7,E06000045,A20,4,3,1.3333333333333333
2013-7,E06000045,A29,26,24,1.0833333333333333
2013-7,E06000045,A33,4,4,1.0
2013-7,E06000045,A34,3,1,3.0
2013-7,E06000045,A4,2,2,1.0
2013-7,E06000045,A41,21,17,1.2352941176470589
2013-7,E06000045,A47,16,9,1.7777777777777777
2013-7,E06000045,A51,2,2,1.0
2013-7,E06000045,A54,9,9,1.0
2013-7,E06000045,A55,15,13,1.1538461538461537
2013-7,E06000045,A56,2,2,1.0
2013-7,E06000045,A57,11,11,1.0
2013-7,E06000045,A58,1,1,1.0
2013-7,E06000045,A60,21,21,1.0
2013-7,E06000045,A79,8,7,1.1428571428571428
2013-7,E06000045,A82,2,1,2.0
2013-7,E06000045,A83,2,2,1.0
2013-7,E06000045,A86,2,2,1.0
2013-7,E07000177,A17,2,2,1.0
2013-7,E07000177,A24,5,4,1.25
2013-7,E07000177,A29,2,1,2.0
2013-7,E07000177,A34,15,12,1.25
2013-7,E07000177,A41,5,5,1.0
2013-7,E07000177,A48,4,3,1.3333333333333333
2013-7,E07000177,A54,1,1,1.0
2013-7,E07000177,A56,1,1,1.0
2013-7,E07000177,A57,3,3,1.0
2013-7,E07000177,A60,74,16,4.625
2013-7,E07000177,A61,1,1,1.0
2013-7,E07000177,A66,1,1,1.0
2013-7,E07000177,A69,12,5,2.4
2013-7,E07000177,A8,4,3,1.3333333333333333
2013-7,E07000177,A81,2,2,1.0
2013-7,E07000177,A83,11,4,2.75
2013-7,E07000177,A86,2,2,1.0
2013-7,E07000178,,2,2,1.0
2013-7,E07000178,A24,3,3,1.0
2013-7,E07000178,A34,6,6,1.0
2013-7,E07000178,A41,1,1,1.0
2013-7,E07000178,A48,1,1,1.0
2013-7,E07000178,A54,1,1,1.0
2013-7,E07000178,A56,1,1,1.0
2013-7,E07000178,A57,7,7,1.0
2013-7,E07000178,A60,8,7,1.1428571428571428
2013-7,E07000178,A69,3,2,1.5
2013-7,E07000178,A83,1,1,1.0
2013-7,E07000178,A86,2,2,1.0
2013-7,E07000179,,1,1,1.0
2013-7,E07000179,A17,1,1,1.0
2013-7,E07000179,A24,1,1,1.0
2013-7,E07000179,A29,1,1,1.0
2013-7,E07000179,A34,15,13,1.1538461538461537
2013-7,E07000179,A39,1,1,1.0
2013-7,E07000179,A41,10,7,1.4285714285714286
