period,LAD,SHEF_A_CODE,report_count,user_count,average
2013-12,,A60,1,1,1.0
2013-12,E06000038,A29,1,1,1.0
2013-12,E06000038,A57,1,1,1.0
2013-12,E06000045,A12,2,2,1.0
2013-12,E06000045,A2,1,1,1.0
2013-12,E06000045,A20,4,4,1.0
2013-12,E06000045,A29,15,15,1.0
2013-12,E06000045,A33,2,2,1.0
2013-12,E06000045,A34,1,1,1.0
2013-12,E06000045,A4,3,2,1.5
2013-12,E06000045,A41,20,17,1.1764705882352942
2013-12,E06000045,A44,6,3,2.0
2013-12,E06000045,A47,5,4,1.25
2013-12,E06000045,A51,1,1,1.0
2013-12,E06000045,A54,13,13,1.0
2013-12,E06000045,A55,8,7,1.1428571428571428
2013-12,E06000045,A56,3,3,1.0
2013-12,E06000045,A57,16,15,1.0666666666666667
2013-12,E06000045,A60,45,38,1.1842105263157894
2013-12,E06000045,A79,5,5,1.0
2013-12,E06000045,A82,1,1,1.0
2013-12,E06000045,A86,2,2,1.0
2013-12,E07000177,A1,1,1,1.0
2013-12,E07000177,A17,7,6,1.1666666666666667
2013-12,E07000177,A24,2,2,1.0
2013-12,E07000177,A25,1,1,1.0
2013-12,E07000177,A29,2,1,2.0
2013-12,E07000177,A32,1,1,1.0
2013-12,E07000177,A34,1,1,1.0
2013-12,E07000177,A39,1,1,1.0
2013-12,E07000177,A41,3,3,1.0
2013-12,E07000177,A48,3,3,1.0
2013-12,E07000177,A54,2,2,1.0
2013-12,E07000177,A57,7,4,1.75
2013-12,E07000177,A60,29,24,1.2083333333333333
2013-12,E07000177,A67,2,2,1.0
2013-12,E07000177,A69,3,3,1.0
2013-12,E07000177,A8,2,2,1.0
2013-12,E07000177,A81,4,4,1.0
2013-12,E07000177,A92,3,1,3.0
2013-12,E07000178,,1,1,1.0
2013-12,E07000178,A17,2,2,1.0
2013-12,E07000178,A34,1,1,1.0
2013-12,E07000178,A41,1,1,1.0
2013-12,E07000178,A48,2,1,2.0
2013-12,E07000178,A54,1,1,1.0
2013-12,E07000178,A57,4,4,1.0
2013-12,E07000178,A60,17,16,1.0625
2013-12,E07000178,A67,1,1,1.0
2013-12,E07000178,A69,4,4,1.0
2013-12,E07000178,A79,1,1,1.0
2013-12,E07000178,A8,2,1,2.0
2013-12,E07000178,A81,4,4,1.0
2013-12,E07000178,A83,1,1,1.0
2013-12,E07000179,,1,1,1.0
2013-12,E07000179,A17,2,2,1.0
2013-12,E07000179,A24,12,12,1.0
2013-12,E07000179,A29,2,2,1.0
2013-12,E07000179,A34,1,1,1.0
2013-12,E07000179,A39,2,2,1.0
2013-12,E07000179,A41,4,3,1.3333333333333333
2013-12,E07000179,A48,1,1,1.0
2013-12,E07000179,A54,2,2,1.0
2013-12,E07000179,A56,2,2,1.0
2013-12,E07000179,A57,12,11,1.0909090909090908
2013-12,E07000179,A60,39,28,1.3928571428571428
2013-12,E07000179,A66,1,1,1.0
2013-12,E07000179,A69,8,8,1.0
2013-12,E07000179,A8,6,6,1.0
2013-12,E07000179,A81,13,9,1.4444444444444444
2013-12,E07000179,A82,1,1,1.0
2013-12,E07000179,A83,5,5,1.0
2013-12,E07000179,A92,1,1,1.0
2013-12,E07000180,,1,1,1.0
2013-12,E07000180,A1,1,1,1.0
2013-12,E07000180,A17,4,4,1.0
2013-12,E07000180,A24,1,1,1.0
2013-12,E07000180,A25,3,3,1.0
2013-12,E07000180,A34,2,2,1.0
2013-12,E07000180,A39,1,1,1.0
2013-12,E07000180,A41,10,8,1.25
2013-12,E07000180,A48,2,2,1.0
2013-12,E07000180,A54,4,4,1.0
2013-12,E07000180,A57,2,2,1.0
2013-12,E07000180,A60,16,14,1.1428571428571428
2013-12,E07000180,A61,1,1,1.0
2013-12,E07000180,A69,3,2,1.5
2013-12,E07000180,A8,13,12,1.0833333333333333
2013-12,E07000180,A81,11,9,1.2222222222222223
