period,LAD,SHEF_A_CODE,report_count,user_count,average
2015-9,E07000061,A24,8,6,1.3333333333333333
2015-9,E07000061,A29,3,2,1.5
2015-9,E07000061,A34,1,1,1.0
2015-9,E07000061,A41,5,4,1.25
2015-9,E07000061,A48,7,6,1.1666666666666667
2015-9,E07000061,A54,1,1,1.0
2015-9,E07000061,A56,1,1,1.0
2015-9,E07000061,A57,16,13,1.2307692307692308
2015-9,E07000061,A60,17,14,1.2142857142857142
2015-9,E07000061,A66,4,4,1.0
2015-9,E07000061,A69,5,5,1.0
2015-9,E07000061,A79,1,1,1.0
2015-9,E07000061,A8,5,4,1.25
2015-9,E07000061,A81,13,11,1.1818181818181819
2015-9,E07000061,A83,3,2,1.5
2015-9,E07000062,A1,1,1,1.0
2015-9,E07000062,A17,2,2,1.0
2015-9,E07000062,A24,13,9,1.4444444444444444
2015-9,E07000062,A25,1,1,1.0
2015-9,E07000062,A29,5,5,1.0
2015-9,E07000062,A33,1,1,1.0
2015-9,E07000062,A34,3,2,1.5
2015-9,E07000062,A41,7,5,1.4
2015-9,E07000062,A48,3,3,1.0
2015-9,E07000062,A53,1,1,1.0
2015-9,E07000062,A54,3,3,1.0
2015-9,E07000062,A56,2,2,1.0
2015-9,E07000062,A57,10,9,1.1111111111111112
2015-9,E07000062,A60,21,17,1.2352941176470589
2015-9,E07000062,A66,3,3,1.0
2015-9,E07000062,A69,1,1,1.0
2015-9,E07000062,A73,1,1,1.0
2015-9,E07000062,A78,1,1,1.0
2015-9,E07000062,A79,2,2,1.0
2015-9,E07000062,A8,3,3,1.0
2015-9,E07000062,A81,9,8,1.125
2015-9,E07000062,A82,1,1,1.0
2015-9,E07000062,A83,3,3,1.0
2015-9,E07000063,A17,1,1,1.0
2015-9,E07000063,A20,1,1,1.0
2015-9,E07000063,A24,5,5,1.0
2015-9,E07000063,A25,1,1,1.0
2015-9,E07000063,A29,8,8,1.0
2015-9,E07000063,A34,5,5,1.0
2015-9,E07000063,A41,4,4,1.0
2015-9,E07000063,A43,1,1,1.0
2015-9,E07000063,A48,2,2,1.0
2015-9,E07000063,A54,3,3,1.0
2015-9,E07000063,A56,3,3,1.0
2015-9,E07000063,A57,14,14,1.0
2015-9,E07000063,A60,22,21,1.0476190476190477
2015-9,E07000063,A61,2,2,1.0
2015-9,E07000063,A66,17,17,1.0
2015-9,E07000063,A67,2,1,2.0
2015-9,E07000063,A69,3,3,1.0
2015-9,E07000063,A73,1,1,1.0
2015-9,E07000063,A79,1,1,1.0
2015-9,E07000063,A8,8,7,1.1428571428571428
2015-9,E07000063,A81,17,13,1.3076923076923077
2015-9,E07000063,A82,7,6,1.1666666666666667
2015-9,E07000063,A83,1,1,1.0
2015-9,E07000063,A86,3,3,1.0
2015-9,E07000064,A1,2,2,1.0
2015-9,E07000064,A20,3,3,1.0
2015-9,E07000064,A24,10,9,1.1111111111111112
2015-9,E07000064,A29,9,8,1.125
2015-9,E07000064,A34,2,2,1.0
2015-9,E07000064,A41,9,9,1.0
2015-9,E07000064,A48,4,3,1.3333333333333333
2015-9,E07000064,A54,8,7,1.1428571428571428
2015-9,E07000064,A56,2,2,1.0
2015-9,E07000064,A57,8,8,1.0
2015-9,E07000064,A60,41,35,1.1714285714285715
2015-9,E07000064,A66,11,10,1.1
2015-9,E07000064,A67,1,1,1.0
2015-9,E07000064,A69,11,9,1.2222222222222223
2015-9,E07000064,A73,2,2,1.0
2015-9,E07000064,A79,2,2,1.0
2015-9,E07000064,A8,7,7,1.0
2015-9,E07000064,A81,5,5,1.0
2015-9,E07000064,A83,3,3,1.0
2015-9,E07000064,A86,1,1,1.0
2015-9,E07000064,A92,1,1,1.0
2015-9,E07000065,A1,11,10,1.1
2015-9,E07000065,A17,5,5,1.0
2015-9,E07000065,A24,11,10,1.1
2015-9,E07000065,A29,8,6,1.3333333333333333
2015-9,E07000065,A34,5,5,1.0
2015-9,E07000065,A41,16,14,1.1428571428571428
2015-9,E07000065,A48,9,8,1.125
2015-9,E07000065,A54,8,7,1.1428571428571428
2015-9,E07000065,A56,6,6,1.0
2015-9,E07000065,A57,17,15,1.1333333333333333
2015-9,E07000065,A60,48,42,1.1428571428571428
2015-9,E07000065,A66,26,14,1.8571428571428572
2015-9,E07000065,A67,7,5,1.4
2015-9,E07000065,A69,15,11,1.3636363636363635
2015-9,E07000065,A73,2,2,1.0
2015-9,E07000065,A79,1,1,1.0
2015-9,E07000065,A8,16,15,1.0666666666666667
2015-9,E07000065,A81,35,26,1.3461538461538463
2015-9,E07000065,A82,4,3,1.3333333333333333
2015-9,E07000065,A83,9,9,1.0
2015-9,E07000065,A86,3,3,1.0
2015-9,E07000065,A9,3,3,1.0
2015-9,E07000089,A1,10,9,1.1111111111111112
2015-9,E07000089,A20,2,2,1.0
2015-9,E07000089,A29,17,17,1.0
2015-9,E07000089,A33,1,1,1.0
2015-9,E07000089,A41,7,6,1.1666666666666667
2015-9,E07000089,A54,11,11,1.0
2015-9,E07000089,A57,13,11,1.1818181818181819
2015-9,E07000089,A60,4,4,1.0
2015-9,E07000089,A66,1,1,1.0
2015-9,E07000089,A73,2,2,1.0
2015-9,E07000089,A79,1,1,1.0
2015-9,E07000089,A81,2,2,1.0
2015-9,E07000089,A82,2,2,1.0
2015-9,E07000089,A83,1,1,1.0
2015-9,E07000089,A86,2,2,1.0
2015-9,E07000165,A1,5,5,1.0
2015-9,E07000165,A16,1,1,1.0
2015-9,E07000165,A21,1,1,1.0
2015-9,E07000165,A29,3,3,1.0
2015-9,E07000165,A54,3,3,1.0
2015-9,E07000165,A56,2,2,1.0
2015-9,E07000165,A79,1,1,1.0
2015-9,E07000165,A82,1,1,1.0
2015-9,E07000177,A1,1,1,1.0
2015-9,E07000177,A17,1,1,1.0
2015-9,E07000177,A24,6,5,1.2
2015-9,E07000177,A25,2,2,1.0
2015-9,E07000177,A28,3,2,1.5
2015-9,E07000177,A29,1,1,1.0
2015-9,E07000177,A33,1,1,1.0
2015-9,E07000177,A34,14,14,1.0
2015-9,E07000177,A41,11,9,1.2222222222222223
2015-9,E07000177,A48,2,2,1.0
2015-9,E07000177,A54,2,2,1.0
2015-9,E07000177,A56,1,1,1.0
2015-9,E07000177,A57,17,14,1.2142857142857142
2015-9,E07000177,A60,24,22,1.0909090909090908
2015-9,E07000177,A61,3,2,1.5
2015-9,E07000177,A67,2,2,1.0
2015-9,E07000177,A69,11,10,1.1
2015-9,E07000177,A78,1,1,1.0
2015-9,E07000177,A8,4,4,1.0
2015-9,E07000177,A81,9,8,1.125
2015-9,E07000177,A83,11,11,1.0
2015-9,E07000177,A86,5,5,1.0
2015-9,E07000177,A9,1,1,1.0
2015-9,E07000178,A12,2,2,1.0
2015-9,E07000178,A24,3,3,1.0
2015-9,E07000178,A28,1,1,1.0
2015-9,E07000178,A32,2,2,1.0
2015-9,E07000178,A33,1,1,1.0
2015-9,E07000178,A34,5,5,1.0
2015-9,E07000178,A39,2,2,1.0
2015-9,E07000178,A41,8,8,1.0
2015-9,E07000178,A48,1,1,1.0
2015-9,E07000178,A54,1,1,1.0
2015-9,E07000178,A56,4,4,1.0
2015-9,E07000178,A57,8,8,1.0
2015-9,E07000178,A60,7,6,1.1666666666666667
2015-9,E07000178,A67,3,3,1.0
2015-9,E07000178,A69,3,3,1.0
2015-9,E07000178,A8,5,5,1.0
2015-9,E07000178,A81,3,3,1.0
2015-9,E07000178,A83,1,1,1.0
2015-9,E07000178,A86,2,2,1.0
2015-9,E07000178,A9,2,2,1.0
2015-9,E07000179,A1,1,1,1.0
