period,LAD,SHEF_A_CODE,report_count,user_count,average
2010,E08000035,A20,1,1,1.0
2010,E08000035,A29,2,2,1.0
2010,E08000035,A33,2,2,1.0
2010,E08000035,A41,5,5,1.0
2010,E08000035,A53,1,1,1.0
2010,E08000035,A54,6,5,1.2
2010,E08000035,A56,1,1,1.0
2010,E08000035,A57,1,1,1.0
2010,E08000035,A60,10,10,1.0
2010,E08000035,A73,81,78,1.0384615384615385
2010,E08000035,A79,3,3,1.0
2010,E08000035,A86,1,1,1.0
2010,E09000003,A1,10,10,1.0
2010,E09000003,A12,3,3,1.0
2010,E09000003,A20,12,11,1.0909090909090908
2010,E09000003,A24,41,37,1.1081081081081081
2010,E09000003,A28,2,2,1.0
2010,E09000003,A29,21,17,1.2352941176470589
2010,E09000003,A33,5,5,1.0
2010,E09000003,A41,136,116,1.1724137931034482
2010,E09000003,A53,10,9,1.1111111111111112
2010,E09000003,A54,174,157,1.10828025477707
2010,E09000003,A56,31,27,1.1481481481481481
2010,E09000003,A57,342,315,1.0857142857142856
2010,E09000003,A60,711,521,1.36468330134357
2010,E09000003,A73,31,31,1.0
2010,E09000003,A79,10,9,1.1111111111111112
2010,E09000003,A81,162,152,1.0657894736842106
2010,E09000003,A82,12,12,1.0
2010,E09000003,A83,29,26,1.1153846153846154
2010,E09000003,A86,18,16,1.125
2010,E09000005,A60,1,1,1.0
2010,S12000036,A1,1,1,1.0
2010,S12000036,A29,2,2,1.0
2010,S12000036,A33,3,2,1.5
2010,S12000036,A41,2,2,1.0
2010,S12000036,A54,5,5,1.0
2010,S12000036,A57,2,2,1.0
2010,S12000036,A60,4,4,1.0
2010,S12000036,A73,1,1,1.0
2010,S12000036,A79,2,2,1.0
2010,S12000036,A81,6,6,1.0
2010,W06000015,A1,1,1,1.0
2010,W06000015,A20,2,2,1.0
2010,W06000015,A24,1,1,1.0
2010,W06000015,A29,4,4,1.0
2010,W06000015,A33,2,2,1.0
2010,W06000015,A41,3,3,1.0
2010,W06000015,A53,1,1,1.0
2010,W06000015,A54,6,6,1.0
2010,W06000015,A56,4,3,1.3333333333333333
2010,W06000015,A57,5,5,1.0
2010,W06000015,A60,17,12,1.4166666666666667
2010,W06000015,A73,10,8,1.25
2010,W06000015,A79,3,3,1.0
2010,W06000015,A81,7,5,1.4
2010,W06000015,A83,1,1,1.0
