period,LAD,SHEF_A_CODE,report_count,user_count,average
2013-5,E06000038,A24,2,1,2.0
2013-5,E06000038,A81,1,1,1.0
2013-5,E06000045,A16,1,1,1.0
2013-5,E06000045,A2,2,2,1.0
2013-5,E06000045,A20,9,7,1.2857142857142858
2013-5,E06000045,A29,15,14,1.0714285714285714
2013-5,E06000045,A33,1,1,1.0
2013-5,E06000045,A34,2,2,1.0
2013-5,E06000045,A4,1,1,1.0
2013-5,E06000045,A41,18,17,1.0588235294117647
2013-5,E06000045,A47,9,5,1.8
2013-5,E06000045,A51,2,2,1.0
2013-5,E06000045,A54,14,13,1.0769230769230769
2013-5,E06000045,A55,4,4,1.0
2013-5,E06000045,A56,4,4,1.0
2013-5,E06000045,A57,16,14,1.1428571428571428
2013-5,E06000045,A58,1,1,1.0
2013-5,E06000045,A60,40,36,1.1111111111111112
2013-5,E06000045,A79,5,5,1.0
2013-5,E06000045,A82,3,3,1.0
2013-5,E06000045,A83,3,3,1.0
2013-5,E06000045,A86,2,2,1.0
2013-5,E07000177,A17,2,2,1.0
2013-5,E07000177,A24,4,3,1.3333333333333333
2013-5,E07000177,A32,1,1,1.0
2013-5,E07000177,A34,2,2,1.0
2013-5,E07000177,A41,2,2,1.0
2013-5,E07000177,A54,2,2,1.0
2013-5,E07000177,A56,2,2,1.0
2013-5,E07000177,A57,6,6,1.0
2013-5,E07000177,A60,29,23,1.2608695652173914
2013-5,E07000177,A69,4,4,1.0
2013-5,E07000177,A79,2,1,2.0
2013-5,E07000177,A8,4,4,1.0
2013-5,E07000177,A83,3,3,1.0
2013-5,E07000177,A86,2,2,1.0
2013-5,E07000178,A1,1,1,1.0
2013-5,E07000178,A39,1,1,1.0
2013-5,E07000178,A41,1,1,1.0
2013-5,E07000178,A48,1,1,1.0
2013-5,E07000178,A54,1,1,1.0
2013-5,E07000178,A57,3,3,1.0
2013-5,E07000178,A60,21,17,1.2352941176470589
2013-5,E07000178,A67,1,1,1.0
2013-5,E07000178,A69,3,3,1.0
2013-5,E07000178,A8,7,3,2.3333333333333335
2013-5,E07000178,A81,1,1,1.0
2013-5,E07000178,A83,1,1,1.0
2013-5,E07000178,A92,1,1,1.0
2013-5,E07000179,A17,1,1,1.0
2013-5,E07000179,A24,3,3,1.0
2013-5,E07000179,A29,1,1,1.0
2013-5,E07000179,A34,6,6,1.0
2013-5,E07000179,A39,1,1,1.0
2013-5,E07000179,A41,10,9,1.1111111111111112
2013-5,E07000179,A48,2,2,1.0
2013-5,E07000179,A53,1,1,1.0
2013-5,E07000179,A54,4,2,2.0
2013-5,E07000179,A56,1,1,1.0
2013-5,E07000179,A57,7,6,1.1666666666666667
2013-5,E07000179,A60,80,63,1.2698412698412698
2013-5,E07000179,A61,2,2,1.0
2013-5,E07000179,A67,6,5,1.2
2013-5,E07000179,A69,9,8,1.125
2013-5,E07000179,A8,5,4,1.25
2013-5,E07000179,A81,3,3,1.0
2013-5,E07000179,A82,2,1,2.0
2013-5,E07000179,A83,9,6,1.5
2013-5,E07000180,A17,1,1,1.0
2013-5,E07000180,A24,3,3,1.0
2013-5,E07000180,A25,1,1,1.0
2013-5,E07000180,A34,3,2,1.5
2013-5,E07000180,A39,1,1,1.0
2013-5,E07000180,A41,18,6,3.0
2013-5,E07000180,A57,3,3,1.0
2013-5,E07000180,A60,69,39,1.7692307692307692
2013-5,E07000180,A61,1,1,1.0
2013-5,E07000180,A67,1,1,1.0
2013-5,E07000180,A69,8,8,1.0
2013-5,E07000180,A8,4,4,1.0
2013-5,E07000180,A83,1,1,1.0
2013-5,E07000181,A17,1,1,1.0
2013-5,E07000181,A24,1,1,1.0
2013-5,E07000181,A34,1,1,1.0
2013-5,E07000181,A41,3,3,1.0
2013-5,E07000181,A57,4,4,1.0
2013-5,E07000181,A60,47,32,1.46875
2013-5,E07000181,A61,1,1,1.0
2013-5,E07000181,A67,2,2,1.0
2013-5,E07000181,A69,6,6,1.0
2013-5,E07000181,A79,1,1,1.0
2013-5,E07000181,A8,7,7,1.0
2013-5,E07000181,A83,4,4,1.0
2013-5,E07000194,A1,1,1,1.0
2013-5,E07000194,A20,1,1,1.0
2013-5,E07000194,A29,5,4,1.25
2013-5,E07000194,A47,1,1,1.0
2013-5,E07000194,A54,3,3,1.0
2013-5,E07000194,A56,1,1,1.0
2013-5,E07000194,A60,1,1,1.0
2013-5,E07000194,A79,1,1,1.0
2013-5,E07000194,A8,1,1,1.0
2013-5,E07000243,A1,17,10,1.7
2013-5,E07000243,A16,3,2,1.5
2013-5,E07000243,A20,29,9,3.2222222222222223
2013-5,E07000243,A29,104,13,8.0
2013-5,E07000243,A33,4,3,1.3333333333333333
2013-5,E07000243,A41,1,1,1.0
2013-5,E07000243,A54,7,6,1.1666666666666667
2013-5,E07000243,A57,1,1,1.0
2013-5,E07000243,A79,37,6,6.166666666666667
2013-5,E07000243,A83,1,1,1.0
2013-5,E09000003,A2,47,39,1.205128205128205
2013-5,E09000003,A20,9,8,1.125
2013-5,E09000003,A21,1,1,1.0
2013-5,E09000003,A28,2,2,1.0
2013-5,E09000003,A29,95,69,1.3768115942028984
2013-5,E09000003,A32,82,67,1.2238805970149254
2013-5,E09000003,A33,6,5,1.2
2013-5,E09000003,A47,4,3,1.3333333333333333
2013-5,E09000003,A48,11,10,1.1
2013-5,E09000003,A55,30,24,1.25
2013-5,E09000003,A57,51,49,1.0408163265306123
2013-5,E09000003,A60,47,40,1.175
2013-5,E09000003,A72,12,12,1.0
2013-5,E09000003,A8,19,19,1.0
2013-5,E09000003,A81,12,12,1.0
2013-5,E09000003,A83,13,12,1.0833333333333333
2013-5,E09000006,A1,48,48,1.0
2013-5,E09000006,A16,12,11,1.0909090909090908
2013-5,E09000006,A22,135,123,1.0975609756097562
2013-5,E09000006,A27,1,1,1.0
2013-5,E09000006,A33,22,12,1.8333333333333333
2013-5,E09000006,A34,22,20,1.1
2013-5,E09000006,A47,8,8,1.0
2013-5,E09000006,A52,17,16,1.0625
2013-5,E09000006,A53,18,16,1.125
2013-5,E09000006,A55,77,73,1.0547945205479452
2013-5,E09000006,A57,54,42,1.2857142857142858
2013-5,E09000006,A63,7,7,1.0
2013-5,E09000006,A69,94,66,1.4242424242424243
2013-5,E09000006,A78,7,7,1.0
2013-5,E09000006,A79,40,38,1.0526315789473684
2013-5,E09000006,A8,17,17,1.0
2013-5,E09000006,A81,58,53,1.0943396226415094
2013-5,E09000006,A83,20,17,1.1764705882352942
