period,LAD,SHEF_A_CODE,report_count,user_count,average
2016-12,E06000023,A32,24,14,1.7142857142857142
2016-12,E06000023,A36,2,2,1.0
2016-12,E06000023,A39,44,29,1.5172413793103448
2016-12,E06000023,A52,66,45,1.4666666666666666
2016-12,E06000023,A57,66,48,1.375
2016-12,E06000023,A65,1,1,1.0
2016-12,E06000023,A69,59,39,1.5128205128205128
2016-12,E06000023,A80,6,3,2.0
2016-12,E06000023,A82,5,4,1.25
2016-12,E06000023,A83,9,8,1.125
2016-12,E06000023,A9,2,2,1.0
2016-12,E06000023,A92,22,14,1.5714285714285714
2016-12,E07000089,A1,10,10,1.0
2016-12,E07000089,A20,1,1,1.0
2016-12,E07000089,A29,20,17,1.1764705882352942
2016-12,E07000089,A41,4,4,1.0
2016-12,E07000089,A54,9,9,1.0
2016-12,E07000089,A56,3,3,1.0
2016-12,E07000089,A57,3,3,1.0
2016-12,E07000089,A60,1,1,1.0
2016-12,E07000089,A73,2,2,1.0
2016-12,E07000089,A79,1,1,1.0
2016-12,E07000089,A81,3,3,1.0
2016-12,E07000089,A83,1,1,1.0
2016-12,E07000165,A1,4,4,1.0
2016-12,E07000165,A20,1,1,1.0
2016-12,E07000165,A24,1,1,1.0
2016-12,E07000165,A29,8,8,1.0
2016-12,E07000165,A54,5,5,1.0
2016-12,E07000165,A56,2,2,1.0
2016-12,E07000165,A73,3,2,1.5
2016-12,E07000165,A79,1,1,1.0
2016-12,E07000177,,3,3,1.0
2016-12,E07000177,A1,1,1,1.0
2016-12,E07000177,A17,9,6,1.5
2016-12,E07000177,A24,1,1,1.0
2016-12,E07000177,A28,1,1,1.0
2016-12,E07000177,A29,2,1,2.0
2016-12,E07000177,A34,2,2,1.0
2016-12,E07000177,A39,1,1,1.0
2016-12,E07000177,A41,8,6,1.3333333333333333
2016-12,E07000177,A43,2,2,1.0
2016-12,E07000177,A48,3,3,1.0
2016-12,E07000177,A53,1,1,1.0
