period,LAD,SHEF_A_CODE,report_count,user_count,average
2016-4,E07000061,A20,1,1,1.0
2016-4,E07000061,A24,1,1,1.0
2016-4,E07000061,A29,5,4,1.25
2016-4,E07000061,A34,1,1,1.0
2016-4,E07000061,A41,9,5,1.8
2016-4,E07000061,A48,6,4,1.5
2016-4,E07000061,A54,2,2,1.0
2016-4,E07000061,A56,4,4,1.0
2016-4,E07000061,A57,11,10,1.1
2016-4,E07000061,A60,52,38,1.368421052631579
2016-4,E07000061,A67,1,1,1.0
2016-4,E07000061,A69,14,8,1.75
2016-4,E07000061,A73,1,1,1.0
2016-4,E07000061,A8,1,1,1.0
2016-4,E07000061,A81,7,7,1.0
2016-4,E07000061,A83,2,2,1.0
2016-4,E07000061,A86,3,3,1.0
2016-4,E07000061,A92,1,1,1.0
2016-4,E07000062,A1,2,2,1.0
2016-4,E07000062,A17,1,1,1.0
2016-4,E07000062,A24,3,3,1.0
2016-4,E07000062,A29,8,5,1.6
2016-4,E07000062,A41,2,2,1.0
2016-4,E07000062,A48,3,3,1.0
2016-4,E07000062,A53,1,1,1.0
2016-4,E07000062,A54,1,1,1.0
2016-4,E07000062,A56,4,4,1.0
2016-4,E07000062,A57,8,8,1.0
2016-4,E07000062,A60,34,24,1.4166666666666667
2016-4,E07000062,A66,1,1,1.0
2016-4,E07000062,A67,1,1,1.0
2016-4,E07000062,A69,5,5,1.0
2016-4,E07000062,A73,2,1,2.0
2016-4,E07000062,A8,2,2,1.0
2016-4,E07000062,A81,6,5,1.2
2016-4,E07000062,A82,1,1,1.0
2016-4,E07000062,A83,2,2,1.0
2016-4,E07000062,A86,1,1,1.0
2016-4,E07000063,A17,4,4,1.0
2016-4,E07000063,A20,1,1,1.0
2016-4,E07000063,A24,3,3,1.0
2016-4,E07000063,A25,1,1,1.0
2016-4,E07000063,A29,1,1,1.0
2016-4,E07000063,A33,2,1,2.0
2016-4,E07000063,A41,7,5,1.4
2016-4,E07000063,A48,3,3,1.0
2016-4,E07000063,A54,5,5,1.0
2016-4,E07000063,A56,1,1,1.0
2016-4,E07000063,A57,8,8,1.0
2016-4,E07000063,A60,51,48,1.0625
2016-4,E07000063,A66,5,5,1.0
2016-4,E07000063,A67,2,2,1.0
2016-4,E07000063,A69,4,3,1.3333333333333333
2016-4,E07000063,A79,3,3,1.0
2016-4,E07000063,A8,4,4,1.0
2016-4,E07000063,A81,25,24,1.0416666666666667
2016-4,E07000063,A82,1,1,1.0
2016-4,E07000063,A83,5,5,1.0
2016-4,E07000063,A9,1,1,1.0
2016-4,E07000064,A17,3,3,1.0
2016-4,E07000064,A20,2,2,1.0
