period,LAD,SHEF_A,report_count,user_count,average
2016-2,E07000177,Street Signs,6,6,1.0
2016-2,E07000177,Traffic Lights,3,3,1.0
2016-2,E07000178,Abandoned Vehicles,1,1,1.0
2016-2,E07000178,Benches/Bicycle Racks,1,1,1.0
2016-2,E07000178,Blocked Drains,9,8,1.125
2016-2,E07000178,Fallen/Dangerous Trees,1,1,1.0
2016-2,E07000178,Fences,1,1,1.0
2016-2,E07000178,Fly-tipping,1,1,1.0
2016-2,E07000178,Graffiti,1,1,1.0
2016-2,E07000178,Grass/Weed Control,2,2,1.0
2016-2,E07000178,Highway Condition,5,5,1.0
2016-2,E07000178,Ice & Snow,1,1,1.0
2016-2,E07000178,Manhole Covers,5,5,1.0
2016-2,E07000178,Other,6,6,1.0
2016-2,E07000178,Parking,5,5,1.0
2016-2,E07000178,Pavement /Footway Defects,16,15,1.0666666666666667
2016-2,E07000178,Potholes,37,30,1.2333333333333334
2016-2,E07000178,Right of Way,1,1,1.0
2016-2,E07000178,Road Markings,3,3,1.0
2016-2,E07000178,Road Surface Defects,2,2,1.0
2016-2,E07000178,Street Lights,11,9,1.2222222222222223
2016-2,E07000178,Street Signs,3,3,1.0
2016-2,E07000178,Traffic Lights,3,3,1.0
2016-2,E07000179,,5,4,1.25
2016-2,E07000179,Abandoned Vehicles,1,1,1.0
2016-2,E07000179,Blocked Drains,8,7,1.1428571428571428
2016-2,E07000179,Bridge/Culvert Defects,2,2,1.0
2016-2,E07000179,Debris/Spillage,4,3,1.3333333333333333
2016-2,E07000179,Dog Fouling,2,1,2.0
2016-2,E07000179,Fallen/Dangerous Trees,14,9,1.5555555555555556
2016-2,E07000179,Fly-tipping,3,3,1.0
2016-2,E07000179,Grass/Weed Control,11,6,1.8333333333333333
2016-2,E07000179,Gullies,1,1,1.0
2016-2,E07000179,Highway Condition,24,22,1.0909090909090908
2016-2,E07000179,Manhole Covers,3,3,1.0
2016-2,E07000179,Open Spaces/Parks,1,1,1.0
2016-2,E07000179,Other,3,3,1.0
2016-2,E07000179,Parking,1,1,1.0
2016-2,E07000179,Pavement /Footway Defects,11,10,1.1
2016-2,E07000179,Potholes,154,119,1.2941176470588236
2016-2,E07000179,Right of Way,1,1,1.0
2016-2,E07000179,Road Markings,2,2,1.0
2016-2,E07000179,Road Surface Defects,25,15,1.6666666666666667
2016-2,E07000179,Street Cleaning,2,2,1.0
2016-2,E07000179,Street Lights,5,5,1.0
2016-2,E07000179,Street Name Plates,2,2,1.0
2016-2,E07000179,Street Signs,4,4,1.0
2016-2,E07000179,Traffic Lights,2,2,1.0
2016-2,E07000180,,3,2,1.5
2016-2,E07000180,Abandoned Vehicles,1,1,1.0
2016-2,E07000180,Blocked Drains,14,11,1.2727272727272727
2016-2,E07000180,Bridge/Culvert Defects,1,1,1.0
2016-2,E07000180,Debris/Spillage,4,4,1.0
2016-2,E07000180,Fallen/Dangerous Trees,4,4,1.0
2016-2,E07000180,Fences,2,2,1.0
2016-2,E07000180,Grass/Weed Control,7,4,1.75
2016-2,E07000180,Gullies,1,1,1.0
2016-2,E07000180,Highway Condition,16,13,1.2307692307692308
2016-2,E07000180,Manhole Covers,2,2,1.0
2016-2,E07000180,Other,6,6,1.0
2016-2,E07000180,Pavement /Footway Defects,13,12,1.0833333333333333
2016-2,E07000180,Potholes,83,64,1.296875
2016-2,E07000180,Property Damage,2,2,1.0
2016-2,E07000180,Right of Way,1,1,1.0
2016-2,E07000180,Road Markings,4,3,1.3333333333333333
2016-2,E07000180,Road Surface Defects,12,11,1.0909090909090908
2016-2,E07000180,Street Lights,7,7,1.0
2016-2,E07000180,Street Signs,7,6,1.1666666666666667
2016-2,E07000180,Traffic Lights,4,4,1.0
2016-2,E07000180,Utility Works,1,1,1.0
2016-2,E07000181,,2,2,1.0
2016-2,E07000181,Blocked Drains,12,12,1.0
2016-2,E07000181,Debris/Spillage,1,1,1.0
2016-2,E07000181,Fallen/Dangerous Trees,2,2,1.0
2016-2,E07000181,Fences,1,1,1.0
2016-2,E07000181,Fly-tipping,3,3,1.0
2016-2,E07000181,Graffiti,1,1,1.0
2016-2,E07000181,Grass/Weed Control,5,5,1.0
2016-2,E07000181,Gullies,1,1,1.0
2016-2,E07000181,Highway Condition,15,15,1.0
2016-2,E07000181,Ice & Snow,1,1,1.0
2016-2,E07000181,Manhole Covers,4,4,1.0
2016-2,E07000181,Open Spaces/Parks,1,1,1.0
2016-2,E07000181,Other,5,5,1.0
2016-2,E07000181,Parking,5,5,1.0
2016-2,E07000181,Pavement /Footway Defects,14,13,1.0769230769230769
2016-2,E07000181,Potholes,163,116,1.4051724137931034
2016-2,E07000181,Property Damage,2,2,1.0
2016-2,E07000181,Right of Way,1,1,1.0
2016-2,E07000181,Road Surface Defects,18,14,1.2857142857142858
2016-2,E07000181,Street Lights,4,3,1.3333333333333333
2016-2,E07000181,Street Signs,4,3,1.3333333333333333
2016-2,E07000181,Traffic Lights,1,1,1.0
2016-2,E07000218,Bridge/Culvert Defects,1,1,1.0
2016-2,E07000218,Flooding,6,6,1.0
2016-2,E07000218,Fly-tipping,1,1,1.0
2016-2,E07000218,Gully/Manhole Defects,1,1,1.0
2016-2,E07000218,Obstruction,7,7,1.0
2016-2,E07000218,Other,9,9,1.0
2016-2,E07000218,Potholes,23,21,1.0952380952380953
2016-2,E07000218,Right of Way,6,5,1.2
2016-2,E07000218,Road Markings,1,1,1.0
2016-2,E07000218,Street Name Plates,1,1,1.0
2016-2,E07000218,Street Signs,4,3,1.3333333333333333
2016-2,E07000218,Traffic Lights,1,1,1.0
2016-2,E07000219,Bus Stops Damage,1,1,1.0
2016-2,E07000219,Fallen/Dangerous Trees,4,3,1.3333333333333333
2016-2,E07000219,Flooding,3,3,1.0
2016-2,E07000219,Gully/Manhole Defects,2,2,1.0
2016-2,E07000219,Obstruction,5,3,1.6666666666666667
2016-2,E07000219,Other,11,11,1.0
2016-2,E07000219,Parking,2,2,1.0
2016-2,E07000219,Potholes,32,21,1.5238095238095237
2016-2,E07000219,Road Markings,1,1,1.0
2016-2,E07000219,Road Works,4,4,1.0
2016-2,E07000219,Street Cleaning,3,2,1.5
2016-2,E07000219,Street Name Plates,1,1,1.0
2016-2,E07000219,Street Signs,3,2,1.5
2016-2,E07000219,Traffic Lights,1,1,1.0
2016-2,E07000219,Trees and Hedges RoW,7,7,1.0
2016-2,E07000220,Bridge/Culvert Defects,2,2,1.0
2016-2,E07000220,Flooding,4,4,1.0
2016-2,E07000220,Grass/Weed Control,1,1,1.0
2016-2,E07000220,Gully/Manhole Defects,5,5,1.0
2016-2,E07000220,Obstruction,2,2,1.0
2016-2,E07000220,Other,6,5,1.2
2016-2,E07000220,Parking,2,2,1.0
2016-2,E07000220,Potholes,19,14,1.3571428571428572
2016-2,E07000220,Right of Way,2,2,1.0
2016-2,E07000220,Road Markings,4,4,1.0
2016-2,E07000220,Street Lights,1,1,1.0
2016-2,E07000220,Street Signs,6,4,1.5
2016-2,E07000220,Trees and Hedges RoW,3,3,1.0
2016-2,E07000221,Bridge/Culvert Defects,2,2,1.0
2016-2,E07000221,Fallen/Dangerous Trees,2,2,1.0
2016-2,E07000221,Flooding,19,19,1.0
2016-2,E07000221,Fly-tipping,2,1,2.0
2016-2,E07000221,Gully/Manhole Defects,7,6,1.1666666666666667
2016-2,E07000221,Highway Condition,1,1,1.0
2016-2,E07000221,Obstruction,10,10,1.0
2016-2,E07000221,Open Spaces/Parks,1,1,1.0
2016-2,E07000221,Other,14,14,1.0
2016-2,E07000221,Parking,1,1,1.0
2016-2,E07000221,Potholes,35,35,1.0
2016-2,E07000221,Right of Way,6,5,1.2
2016-2,E07000221,Road Markings,2,2,1.0
2016-2,E07000221,Road Works,6,6,1.0
2016-2,E07000221,Skips,1,1,1.0
2016-2,E07000221,Street Lights,1,1,1.0
2016-2,E07000221,Street Name Plates,1,1,1.0
2016-2,E07000221,Street Signs,8,8,1.0
2016-2,E07000221,Traffic Lights,5,5,1.0
2016-2,E07000221,Trees and Hedges RoW,8,8,1.0
2016-2,E07000222,Fallen/Dangerous Trees,1,1,1.0
2016-2,E07000222,Flooding,15,15,1.0
2016-2,E07000222,Fly-tipping,1,1,1.0
2016-2,E07000222,Graffiti,1,1,1.0
2016-2,E07000222,Gully/Manhole Defects,12,10,1.2
2016-2,E07000222,Obstruction,8,7,1.1428571428571428
2016-2,E07000222,Other,14,14,1.0
2016-2,E07000222,Parking,4,3,1.3333333333333333
2016-2,E07000222,Potholes,29,25,1.16
2016-2,E07000222,Right of Way,3,3,1.0
2016-2,E07000222,Road Markings,2,2,1.0
2016-2,E07000222,Road Works,3,3,1.0
2016-2,E07000222,Street Cleaning,1,1,1.0
2016-2,E07000222,Street Lights,5,3,1.6666666666666667
2016-2,E07000222,Street Signs,5,5,1.0
2016-2,E07000222,Traffic Lights,2,2,1.0
2016-2,E07000222,Trees and Hedges RoW,11,11,1.0
2016-2,E07000243,Abandoned Vehicles,65,27,2.4074074074074074
2016-2,E07000243,Dead Animals,2,2,1.0
2016-2,E07000243,Discarded Syringes,2,1,2.0
2016-2,E07000243,Dog Fouling,33,6,5.5
2016-2,E07000243,Fallen/Dangerous Trees,2,2,1.0
2016-2,E07000243,Fly-tipping,164,29,5.655172413793103
2016-2,E07000243,Flyposting,3,1,3.0
2016-2,E07000243,Graffiti,9,2,4.5
2016-2,E07000243,Other,13,8,1.625
2016-2,E07000243,Pavement /Footway Defects,2,1,2.0
2016-2,E07000243,Street Cleaning,84,16,5.25
2016-2,E07000243,Trees on RoW,2,2,1.0
2016-2,E09000006,Abandoned Vehicles,103,91,1.1318681318681318
2016-2,E09000006,Blocked Drains,13,11,1.1818181818181819
2016-2,E09000006,Dead Animals,42,41,1.024390243902439
2016-2,E09000006,Dumped Rubbish,267,223,1.1973094170403586
2016-2,E09000006,Floral displays,1,1,1.0
2016-2,E09000006,Graffiti,33,22,1.5
2016-2,E09000006,Grass/Weed Control,6,5,1.2
2016-2,E09000006,Leafing,6,6,1.0
2016-2,E09000006,Litter/Litter Bin,42,20,2.1
2016-2,E09000006,Obstruction,46,42,1.0952380952380953
2016-2,E09000006,Open Spaces/Parks,40,27,1.4814814814814814
2016-2,E09000006,Overgrown Vegetation,81,77,1.051948051948052
2016-2,E09000006,Pavement /Footway Defects,73,64,1.140625
2016-2,E09000006,Road Surface Defects,134,108,1.2407407407407407
2016-2,E09000006,Spillage on Raod,6,6,1.0
2016-2,E09000006,Street Cleaning,171,89,1.9213483146067416
2016-2,E09000006,Street Lights,106,94,1.127659574468085
2016-2,E09000006,Street Signs,23,20,1.15
2016-2,E09000011,Abandoned Vehicles,53,46,1.1521739130434783
2016-2,E09000011,Blocked Drains,2,2,1.0
2016-2,E09000011,Bus Stops Damage,1,1,1.0
2016-2,E09000011,Dead Animals,11,11,1.0
2016-2,E09000011,Dog Fouling,20,18,1.1111111111111112
2016-2,E09000011,Fallen/Dangerous Trees,1,1,1.0
2016-2,E09000011,Fly-tipping,132,89,1.4831460674157304
2016-2,E09000011,Flyposting,4,3,1.3333333333333333
2016-2,E09000011,Graffiti,7,6,1.1666666666666667
2016-2,E09000011,Highway Condition,3,3,1.0
2016-2,E09000011,Open Spaces/Parks,6,6,1.0
2016-2,E09000011,Other,12,12,1.0
2016-2,E09000011,Parking,3,3,1.0
2016-2,E09000011,Pavement /Footway Defects,6,5,1.2
2016-2,E09000011,Potholes,3,3,1.0
2016-2,E09000011,Rubbish,23,21,1.0952380952380953
2016-2,E09000011,Street Cleaning,14,13,1.0769230769230769
2016-2,E09000011,Street Lights,7,5,1.4
2016-2,E09000011,Street Name Plates,1,1,1.0
2016-2,,Street Lights,1,1,1.0
