period,LAD,SHEF_A_CODE,report_count,user_count,average
2017-10,E06000023,A32,24,15,1.6
2017-10,E06000023,A39,48,35,1.3714285714285714
2017-10,E06000023,A52,78,64,1.21875
2017-10,E06000023,A57,68,52,1.3076923076923077
2017-10,E06000023,A65,3,3,1.0
2017-10,E06000023,A69,39,31,1.2580645161290323
2017-10,E06000023,A80,6,6,1.0
2017-10,E06000023,A82,10,6,1.6666666666666667
2017-10,E06000023,A83,16,14,1.1428571428571428
2017-10,E06000023,A9,2,2,1.0
2017-10,E06000023,A92,13,12,1.0833333333333333
2017-10,E07000089,A1,11,11,1.0
2017-10,E07000089,A20,3,2,1.5
2017-10,E07000089,A29,25,18,1.3888888888888888
2017-10,E07000089,A33,2,2,1.0
2017-10,E07000089,A41,6,6,1.0
2017-10,E07000089,A54,16,14,1.1428571428571428
2017-10,E07000089,A57,7,6,1.1666666666666667
2017-10,E07000089,A60,9,9,1.0
2017-10,E07000089,A66,1,1,1.0
2017-10,E07000089,A73,4,4,1.0
2017-10,E07000089,A79,3,3,1.0
2017-10,E07000089,A81,3,3,1.0
2017-10,E07000089,A83,3,3,1.0
2017-10,E07000177,,2,2,1.0
2017-10,E07000177,A1,1,1,1.0
2017-10,E07000177,A24,22,21,1.0476190476190477
2017-10,E07000177,A29,1,1,1.0
2017-10,E07000177,A32,3,3,1.0
2017-10,E07000177,A34,20,19,1.0526315789473684
2017-10,E07000177,A41,22,22,1.0
2017-10,E07000177,A48,2,2,1.0
2017-10,E07000177,A54,29,23,1.2608695652173914
2017-10,E07000177,A57,30,22,1.3636363636363635
2017-10,E07000177,A60,268,38,7.052631578947368
2017-10,E07000177,A67,3,3,1.0
2017-10,E07000177,A69,25,2,12.5
2017-10,E07000177,A73,1,1,1.0
2017-10,E07000177,A79,1,1,1.0
2017-10,E07000177,A8,12,11,1.0909090909090908
2017-10,E07000177,A81,37,31,1.1935483870967742
2017-10,E07000177,A83,12,11,1.0909090909090908
2017-10,E07000177,A86,4,4,1.0
2017-10,E07000177,A9,1,1,1.0
2017-10,E07000178,A1,1,1,1.0
2017-10,E07000178,A12,1,1,1.0
2017-10,E07000178,A24,3,3,1.0
2017-10,E07000178,A29,3,2,1.5
2017-10,E07000178,A32,3,3,1.0
2017-10,E07000178,A34,4,4,1.0
2017-10,E07000178,A39,2,2,1.0
2017-10,E07000178,A41,13,13,1.0
2017-10,E07000178,A43,1,1,1.0
2017-10,E07000178,A48,5,5,1.0
2017-10,E07000178,A54,20,19,1.0526315789473684
2017-10,E07000178,A56,1,1,1.0
2017-10,E07000178,A57,171,24,7.125
2017-10,E07000178,A60,39,18,2.1666666666666665
2017-10,E07000178,A63,1,1,1.0
2017-10,E07000178,A67,16,15,1.0666666666666667
2017-10,E07000178,A69,32,8,4.0
2017-10,E07000178,A79,3,3,1.0
2017-10,E07000178,A8,11,9,1.2222222222222223
2017-10,E07000178,A81,56,42,1.3333333333333333
