period,LAD,SHEF_A_CODE,report_count,user_count,average
2014-11,E07000061,A17,1,1,1.0
2014-11,E07000061,A20,5,1,5.0
2014-11,E07000061,A24,1,1,1.0
2014-11,E07000061,A41,3,3,1.0
2014-11,E07000061,A48,3,3,1.0
2014-11,E07000061,A53,1,1,1.0
2014-11,E07000061,A56,3,3,1.0
2014-11,E07000061,A57,9,8,1.125
2014-11,E07000061,A60,19,14,1.3571428571428572
2014-11,E07000061,A66,3,3,1.0
2014-11,E07000061,A69,6,4,1.5
2014-11,E07000061,A73,1,1,1.0
2014-11,E07000061,A8,10,6,1.6666666666666667
2014-11,E07000061,A81,19,18,1.0555555555555556
2014-11,E07000061,A82,3,3,1.0
2014-11,E07000061,A83,1,1,1.0
2014-11,E07000061,A86,2,2,1.0
2014-11,E07000062,A17,3,3,1.0
2014-11,E07000062,A20,1,1,1.0
2014-11,E07000062,A24,4,4,1.0
2014-11,E07000062,A29,2,2,1.0
2014-11,E07000062,A34,1,1,1.0
2014-11,E07000062,A41,6,6,1.0
2014-11,E07000062,A48,1,1,1.0
2014-11,E07000062,A54,3,3,1.0
2014-11,E07000062,A57,8,8,1.0
2014-11,E07000062,A60,17,17,1.0
2014-11,E07000062,A66,3,3,1.0
2014-11,E07000062,A67,4,4,1.0
2014-11,E07000062,A69,7,5,1.4
2014-11,E07000062,A8,9,8,1.125
2014-11,E07000062,A81,24,21,1.1428571428571428
2014-11,E07000062,A86,1,1,1.0
2014-11,E07000062,A92,1,1,1.0
2014-11,E07000063,A17,2,2,1.0
2014-11,E07000063,A24,4,4,1.0
2014-11,E07000063,A29,13,12,1.0833333333333333
2014-11,E07000063,A33,1,1,1.0
2014-11,E07000063,A34,1,1,1.0
2014-11,E07000063,A41,8,7,1.1428571428571428
2014-11,E07000063,A48,1,1,1.0
2014-11,E07000063,A53,1,1,1.0
2014-11,E07000063,A54,7,7,1.0
2014-11,E07000063,A56,5,5,1.0
2014-11,E07000063,A57,15,14,1.0714285714285714
2014-11,E07000063,A60,44,29,1.5172413793103448
2014-11,E07000063,A61,1,1,1.0
2014-11,E07000063,A66,10,9,1.1111111111111112
2014-11,E07000063,A67,3,3,1.0
2014-11,E07000063,A69,7,7,1.0
2014-11,E07000063,A79,3,3,1.0
2014-11,E07000063,A8,29,26,1.1153846153846154
2014-11,E07000063,A81,48,46,1.0434782608695652
2014-11,E07000063,A82,2,2,1.0
2014-11,E07000063,A83,3,3,1.0
2014-11,E07000063,A86,3,3,1.0
2014-11,E07000063,A9,1,1,1.0
2014-11,E07000064,A17,2,2,1.0
2014-11,E07000064,A20,1,1,1.0
2014-11,E07000064,A24,2,2,1.0
2014-11,E07000064,A28,1,1,1.0
2014-11,E07000064,A29,26,19,1.368421052631579
2014-11,E07000064,A33,1,1,1.0
2014-11,E07000064,A41,13,11,1.1818181818181819
2014-11,E07000064,A54,5,5,1.0
2014-11,E07000064,A56,3,3,1.0
2014-11,E07000064,A57,8,8,1.0
2014-11,E07000064,A60,88,72,1.2222222222222223
2014-11,E07000064,A61,1,1,1.0
2014-11,E07000064,A66,8,5,1.6
2014-11,E07000064,A67,3,3,1.0
2014-11,E07000064,A69,10,9,1.1111111111111112
2014-11,E07000064,A73,1,1,1.0
2014-11,E07000064,A8,24,22,1.0909090909090908
2014-11,E07000064,A81,28,26,1.0769230769230769
2014-11,E07000064,A83,4,4,1.0
2014-11,E07000064,A86,1,1,1.0
2014-11,E07000064,A9,1,1,1.0
2014-11,E07000065,A1,7,5,1.4
2014-11,E07000065,A17,4,4,1.0
2014-11,E07000065,A20,4,4,1.0
2014-11,E07000065,A24,10,9,1.1111111111111112
2014-11,E07000065,A29,13,10,1.3
2014-11,E07000065,A33,1,1,1.0
2014-11,E07000065,A41,26,24,1.0833333333333333
2014-11,E07000065,A48,7,7,1.0
2014-11,E07000065,A54,11,9,1.2222222222222223
2014-11,E07000065,A56,6,6,1.0
2014-11,E07000065,A57,16,14,1.1428571428571428
2014-11,E07000065,A60,128,107,1.1962616822429906
2014-11,E07000065,A66,16,13,1.2307692307692308
2014-11,E07000065,A67,6,5,1.2
2014-11,E07000065,A69,26,19,1.368421052631579
2014-11,E07000065,A73,4,4,1.0
2014-11,E07000065,A79,6,6,1.0
2014-11,E07000065,A8,44,34,1.2941176470588236
2014-11,E07000065,A81,52,42,1.2380952380952381
2014-11,E07000065,A82,2,2,1.0
2014-11,E07000065,A83,15,14,1.0714285714285714
2014-11,E07000065,A9,1,1,1.0
2014-11,E07000065,A92,1,1,1.0
2014-11,E07000089,A1,7,7,1.0
2014-11,E07000089,A29,15,15,1.0
2014-11,E07000089,A33,2,2,1.0
2014-11,E07000089,A41,13,13,1.0
2014-11,E07000089,A54,9,9,1.0
2014-11,E07000089,A56,4,4,1.0
2014-11,E07000089,A57,5,5,1.0
