period,LAD,SHEF_A_CODE,report_count,user_count,average
2017-8,E06000023,A32,19,15,1.2666666666666666
2017-8,E06000023,A39,46,38,1.2105263157894737
2017-8,E06000023,A52,130,96,1.3541666666666667
2017-8,E06000023,A57,77,52,1.4807692307692308
2017-8,E06000023,A65,3,3,1.0
2017-8,E06000023,A69,50,38,1.3157894736842106
2017-8,E06000023,A80,2,2,1.0
2017-8,E06000023,A82,4,4,1.0
2017-8,E06000023,A83,27,12,2.25
2017-8,E06000023,A9,4,4,1.0
2017-8,E06000023,A92,9,9,1.0
2017-8,E07000089,A1,13,13,1.0
2017-8,E07000089,A20,1,1,1.0
2017-8,E07000089,A28,1,1,1.0
2017-8,E07000089,A29,19,16,1.1875
2017-8,E07000089,A33,3,2,1.5
2017-8,E07000089,A41,5,5,1.0
2017-8,E07000089,A54,14,14,1.0
2017-8,E07000089,A56,5,4,1.25
2017-8,E07000089,A57,8,6,1.3333333333333333
2017-8,E07000089,A60,3,3,1.0
2017-8,E07000089,A66,2,2,1.0
2017-8,E07000089,A73,4,4,1.0
2017-8,E07000089,A79,1,1,1.0
2017-8,E07000089,A81,3,3,1.0
2017-8,E07000089,A82,2,2,1.0
2017-8,E07000089,A83,1,1,1.0
2017-8,E07000177,A17,4,4,1.0
2017-8,E07000177,A24,22,21,1.0476190476190477
2017-8,E07000177,A29,4,3,1.3333333333333333
2017-8,E07000177,A32,11,9,1.2222222222222223
2017-8,E07000177,A33,1,1,1.0
2017-8,E07000177,A34,41,31,1.3225806451612903
2017-8,E07000177,A39,4,4,1.0
2017-8,E07000177,A41,6,6,1.0
2017-8,E07000177,A48,4,3,1.3333333333333333
2017-8,E07000177,A54,11,9,1.2222222222222223
2017-8,E07000177,A57,25,14,1.7857142857142858
2017-8,E07000177,A60,195,54,3.611111111111111
2017-8,E07000177,A66,1,1,1.0
2017-8,E07000177,A67,8,8,1.0
2017-8,E07000177,A69,31,13,2.3846153846153846
2017-8,E07000177,A8,29,23,1.2608695652173914
2017-8,E07000177,A81,25,23,1.0869565217391304
2017-8,E07000177,A82,1,1,1.0
2017-8,E07000177,A83,17,17,1.0
2017-8,E07000177,A86,4,4,1.0
2017-8,E07000177,A9,1,1,1.0
2017-8,E07000177,A92,2,2,1.0
2017-8,E07000178,A1,2,2,1.0
2017-8,E07000178,A12,1,1,1.0
2017-8,E07000178,A17,3,3,1.0
2017-8,E07000178,A24,9,8,1.125
2017-8,E07000178,A29,1,1,1.0
2017-8,E07000178,A32,15,13,1.1538461538461537
2017-8,E07000178,A33,2,1,2.0
2017-8,E07000178,A34,15,14,1.0714285714285714
2017-8,E07000178,A39,2,1,2.0
2017-8,E07000178,A41,8,8,1.0
2017-8,E07000178,A48,11,11,1.0
2017-8,E07000178,A53,1,1,1.0
2017-8,E07000178,A54,15,11,1.3636363636363635
2017-8,E07000178,A57,80,20,4.0
2017-8,E07000178,A60,17,14,1.2142857142857142
2017-8,E07000178,A67,15,14,1.0714285714285714
2017-8,E07000178,A69,19,10,1.9
2017-8,E07000178,A73,2,2,1.0
2017-8,E07000178,A79,1,1,1.0
2017-8,E07000178,A8,5,5,1.0
2017-8,E07000178,A81,30,27,1.1111111111111112
2017-8,E07000178,A83,12,12,1.0
2017-8,E07000178,A86,8,7,1.1428571428571428
2017-8,E07000179,A1,3,3,1.0
2017-8,E07000179,A17,6,6,1.0
2017-8,E07000179,A24,18,18,1.0
2017-8,E07000179,A25,1,1,1.0
2017-8,E07000179,A28,1,1,1.0
2017-8,E07000179,A29,4,3,1.3333333333333333
2017-8,E07000179,A32,7,6,1.1666666666666667
2017-8,E07000179,A34,56,48,1.1666666666666667
2017-8,E07000179,A39,16,4,4.0
2017-8,E07000179,A41,18,18,1.0
2017-8,E07000179,A48,4,4,1.0
2017-8,E07000179,A54,16,14,1.1428571428571428
2017-8,E07000179,A57,68,26,2.6153846153846154
2017-8,E07000179,A60,432,52,8.307692307692308
2017-8,E07000179,A61,4,4,1.0
2017-8,E07000179,A66,1,1,1.0
2017-8,E07000179,A67,7,6,1.1666666666666667
2017-8,E07000179,A69,16,11,1.4545454545454546
2017-8,E07000179,A79,2,2,1.0
2017-8,E07000179,A8,34,19,1.7894736842105263
2017-8,E07000179,A81,33,31,1.064516129032258
2017-8,E07000179,A82,1,1,1.0
2017-8,E07000179,A83,10,10,1.0
2017-8,E07000179,A86,4,4,1.0
2017-8,E07000179,A9,2,2,1.0
2017-8,E07000179,A92,2,2,1.0
2017-8,E07000180,A1,3,3,1.0
2017-8,E07000180,A17,4,4,1.0
2017-8,E07000180,A24,14,13,1.0769230769230769
2017-8,E07000180,A25,1,1,1.0
2017-8,E07000180,A28,2,2,1.0
2017-8,E07000180,A32,4,3,1.3333333333333333
2017-8,E07000180,A34,51,34,1.5
2017-8,E07000180,A39,6,5,1.2
2017-8,E07000180,A41,7,7,1.0
2017-8,E07000180,A48,6,5,1.2
2017-8,E07000180,A53,1,1,1.0
2017-8,E07000180,A54,15,12,1.25
2017-8,E07000180,A56,1,1,1.0
2017-8,E07000180,A57,51,26,1.9615384615384615
2017-8,E07000180,A60,83,41,2.024390243902439
2017-8,E07000180,A66,1,1,1.0
2017-8,E07000180,A67,9,9,1.0
2017-8,E07000180,A69,67,8,8.375
2017-8,E07000180,A73,1,1,1.0
2017-8,E07000180,A77,1,1,1.0
2017-8,E07000180,A78,1,1,1.0
2017-8,E07000180,A79,1,1,1.0
2017-8,E07000180,A8,14,11,1.2727272727272727
2017-8,E07000180,A81,31,27,1.1481481481481481
2017-8,E07000180,A82,1,1,1.0
2017-8,E07000180,A83,12,10,1.2
2017-8,E07000180,A86,5,5,1.0
2017-8,E07000180,A92,2,2,1.0
2017-8,E07000181,A1,1,1,1.0
2017-8,E07000181,A17,7,6,1.1666666666666667
2017-8,E07000181,A24,9,8,1.125
2017-8,E07000181,A28,2,1,2.0
2017-8,E07000181,A29,1,1,1.0
2017-8,E07000181,A32,5,5,1.0
2017-8,E07000181,A34,32,27,1.1851851851851851
2017-8,E07000181,A39,7,7,1.0
2017-8,E07000181,A41,10,7,1.4285714285714286
2017-8,E07000181,A48,11,11,1.0
2017-8,E07000181,A54,7,5,1.4
2017-8,E07000181,A56,7,7,1.0
2017-8,E07000181,A57,32,22,1.4545454545454546
2017-8,E07000181,A60,116,49,2.36734693877551
2017-8,E07000181,A66,1,1,1.0
2017-8,E07000181,A69,55,16,3.4375
2017-8,E07000181,A77,1,1,1.0
2017-8,E07000181,A8,15,15,1.0
2017-8,E07000181,A81,15,15,1.0
2017-8,E07000181,A83,13,12,1.0833333333333333
2017-8,E07000181,A86,3,3,1.0
2017-8,E07000181,A9,1,1,1.0
2017-8,E07000181,A92,1,1,1.0
2017-8,E07000218,A24,1,1,1.0
2017-8,E07000218,A26,2,2,1.0
2017-8,E07000218,A29,1,1,1.0
2017-8,E07000218,A34,2,2,1.0
2017-8,E07000218,A40,3,3,1.0
2017-8,E07000218,A52,4,2,2.0
2017-8,E07000218,A56,1,1,1.0
2017-8,E07000218,A60,4,4,1.0
2017-8,E07000218,A66,1,1,1.0
2017-8,E07000218,A67,2,2,1.0
2017-8,E07000218,A79,1,1,1.0
2017-8,E07000218,A83,3,3,1.0
2017-8,E07000218,A87,4,4,1.0
2017-8,E07000219,A24,2,2,1.0
2017-8,E07000219,A26,3,2,1.5
2017-8,E07000219,A52,3,2,1.5
2017-8,E07000219,A54,6,5,1.2
2017-8,E07000219,A56,1,1,1.0
2017-8,E07000219,A60,3,3,1.0
2017-8,E07000219,A67,1,1,1.0
2017-8,E07000219,A70,3,3,1.0
2017-8,E07000219,A79,2,2,1.0
2017-8,E07000219,A86,1,1,1.0
2017-8,E07000219,A87,14,14,1.0
2017-8,E07000220,A24,3,3,1.0
2017-8,E07000220,A29,1,1,1.0
2017-8,E07000220,A40,3,3,1.0
2017-8,E07000220,A41,1,1,1.0
2017-8,E07000220,A52,2,2,1.0
2017-8,E07000220,A54,6,5,1.2
2017-8,E07000220,A83,1,1,1.0
2017-8,E07000220,A87,7,7,1.0
2017-8,E07000221,A24,2,2,1.0
2017-8,E07000221,A26,6,6,1.0
2017-8,E07000221,A34,1,1,1.0
2017-8,E07000221,A40,2,2,1.0
2017-8,E07000221,A52,5,5,1.0
2017-8,E07000221,A54,7,7,1.0
2017-8,E07000221,A60,6,2,3.0
2017-8,E07000221,A66,1,1,1.0
2017-8,E07000221,A67,1,1,1.0
2017-8,E07000221,A70,1,1,1.0
2017-8,E07000221,A79,2,2,1.0
2017-8,E07000221,A82,1,1,1.0
2017-8,E07000221,A83,9,8,1.125
2017-8,E07000221,A87,7,7,1.0
2017-8,E07000222,A24,6,6,1.0
2017-8,E07000222,A26,2,2,1.0
2017-8,E07000222,A34,1,1,1.0
2017-8,E07000222,A40,3,3,1.0
2017-8,E07000222,A52,6,6,1.0
2017-8,E07000222,A53,1,1,1.0
2017-8,E07000222,A54,11,11,1.0
2017-8,E07000222,A56,1,1,1.0
2017-8,E07000222,A60,1,1,1.0
