period,LSOA,SHEF_C_CODE,report_count,user_count,average
2018-4,,C3,5,2,2.5
2018-4,,C7,1,1,1.0
2018-4,95BB05S2,C3,1,1,1.0
2018-4,95BB10S2,C7,1,1,1.0
2018-4,95BB16S1,C7,1,1,1.0
2018-4,95CC06S1,C7,1,1,1.0
2018-4,95CC19W1,C5,1,1,1.0
2018-4,95DD14S2,C7,1,1,1.0
2018-4,95GG09S3,C8,1,1,1.0
2018-4,95GG28S1,C3,1,1,1.0
2018-4,95GG30S2,C7,1,1,1.0
2018-4,95GG34S2,C4,1,1,1.0
2018-4,95GG42S3,C8,1,1,1.0
2018-4,95JJ17W1,C3,1,1,1.0
2018-4,95LL10S2,C7,1,1,1.0
2018-4,95MM18S2,C3,3,1,3.0
2018-4,95MM18S2,C8,1,1,1.0
2018-4,95MM19S1,C8,1,1,1.0
2018-4,95MM22S2,C7,1,1,1.0
2018-4,95PP08W1,C3,1,1,1.0
2018-4,95SS08S1,C7,2,1,2.0
2018-4,95SS12W1,C3,1,1,1.0
2018-4,95SS22S2,C3,1,1,1.0
2018-4,95SS30S2,C7,1,1,1.0
2018-4,95VV04W1,C7,1,1,1.0
2018-4,95VV27W1,C7,1,1,1.0
2018-4,95WW06S2,C7,1,1,1.0
2018-4,95WW14W1,C7,1,1,1.0
2018-4,95YY01W1,C7,1,1,1.0
2018-4,E01000001,C4,1,1,1.0
2018-4,E01000001,C7,1,1,1.0
2018-4,E01000003,C4,1,1,1.0
2018-4,E01000011,C7,1,1,1.0
2018-4,E01000034,C7,1,1,1.0
2018-4,E01000035,C3,3,1,3.0
2018-4,E01000037,C7,1,1,1.0
2018-4,E01000042,C7,1,1,1.0
2018-4,E01000050,C3,1,1,1.0
2018-4,E01000054,C7,1,1,1.0
2018-4,E01000072,C3,1,1,1.0
2018-4,E01000085,C7,1,1,1.0
2018-4,E01000092,C7,2,2,1.0
2018-4,E01000093,C7,1,1,1.0
2018-4,E01000099,C3,1,1,1.0
2018-4,E01000111,C8,1,1,1.0
2018-4,E01000112,C7,1,1,1.0
2018-4,E01000113,C7,1,1,1.0
2018-4,E01000115,C7,2,2,1.0
2018-4,E01000117,C3,1,1,1.0
2018-4,E01000117,C7,1,1,1.0
2018-4,E01000122,C7,2,2,1.0
2018-4,E01000127,C7,1,1,1.0
2018-4,E01000128,C3,1,1,1.0
2018-4,E01000128,C7,1,1,1.0
2018-4,E01000128,C8,1,1,1.0
2018-4,E01000129,C7,1,1,1.0
2018-4,E01000130,C3,1,1,1.0
2018-4,E01000131,C7,2,2,1.0
2018-4,E01000132,C3,6,1,6.0
2018-4,E01000132,C7,4,1,4.0
2018-4,E01000133,C3,2,1,2.0
2018-4,E01000133,C7,1,1,1.0
2018-4,E01000134,C3,1,1,1.0
2018-4,E01000136,C7,2,2,1.0
2018-4,E01000137,C3,3,2,1.5
2018-4,E01000138,C3,1,1,1.0
2018-4,E01000138,C7,2,2,1.0
2018-4,E01000139,C3,1,1,1.0
2018-4,E01000139,C7,2,2,1.0
2018-4,E01000141,C3,1,1,1.0
2018-4,E01000142,C7,2,2,1.0
2018-4,E01000143,C7,1,1,1.0
2018-4,E01000144,C2,2,1,2.0
2018-4,E01000144,C7,1,1,1.0
2018-4,E01000145,C3,1,1,1.0
2018-4,E01000145,C7,1,1,1.0
2018-4,E01000146,C3,1,1,1.0
2018-4,E01000146,C7,3,1,3.0
2018-4,E01000148,C3,1,1,1.0
2018-4,E01000150,C3,3,3,1.0
2018-4,E01000150,C7,1,1,1.0
2018-4,E01000154,C7,1,1,1.0
2018-4,E01000155,C3,1,1,1.0
2018-4,E01000156,C3,2,1,2.0
2018-4,E01000156,C7,1,1,1.0
2018-4,E01000157,C8,2,1,2.0
2018-4,E01000159,C7,2,2,1.0
2018-4,E01000160,C3,1,1,1.0
2018-4,E01000160,C7,2,2,1.0
2018-4,E01000162,C7,1,1,1.0
2018-4,E01000163,C7,2,2,1.0
2018-4,E01000164,C3,1,1,1.0
2018-4,E01000164,C8,2,2,1.0
2018-4,E01000166,C7,1,1,1.0
2018-4,E01000171,C3,1,1,1.0
2018-4,E01000173,C3,1,1,1.0
2018-4,E01000173,C7,2,2,1.0
2018-4,E01000174,C7,2,2,1.0
2018-4,E01000177,C7,4,1,4.0
2018-4,E01000180,C7,1,1,1.0
2018-4,E01000182,C2,1,1,1.0
2018-4,E01000183,C2,1,1,1.0
2018-4,E01000188,C3,1,1,1.0
2018-4,E01000189,C3,1,1,1.0
2018-4,E01000189,C7,8,5,1.6
2018-4,E01000190,C3,1,1,1.0
2018-4,E01000190,C7,9,3,3.0
2018-4,E01000190,C8,1,1,1.0
2018-4,E01000191,C3,2,1,2.0
2018-4,E01000191,C7,6,3,2.0
2018-4,E01000192,C3,3,3,1.0
2018-4,E01000192,C7,2,1,2.0
2018-4,E01000194,C7,1,1,1.0
2018-4,E01000195,C7,1,1,1.0
2018-4,E01000196,C7,3,2,1.5
2018-4,E01000197,C3,1,1,1.0
2018-4,E01000197,C7,4,2,2.0
2018-4,E01000198,C3,2,1,2.0
2018-4,E01000199,C3,2,2,1.0
2018-4,E01000199,C7,1,1,1.0
2018-4,E01000200,C3,1,1,1.0
2018-4,E01000201,C7,1,1,1.0
2018-4,E01000203,C3,2,1,2.0
2018-4,E01000203,C7,1,1,1.0
2018-4,E01000204,C7,1,1,1.0
2018-4,E01000205,C7,1,1,1.0
2018-4,E01000207,C3,1,1,1.0
2018-4,E01000207,C7,2,2,1.0
2018-4,E01000208,C7,2,2,1.0
2018-4,E01000209,C7,2,2,1.0
2018-4,E01000210,C7,1,1,1.0
2018-4,E01000211,C3,1,1,1.0
2018-4,E01000211,C8,1,1,1.0
2018-4,E01000213,C3,1,1,1.0
2018-4,E01000213,C7,2,2,1.0
2018-4,E01000218,C7,1,1,1.0
2018-4,E01000220,C7,1,1,1.0
2018-4,E01000221,C3,1,1,1.0
2018-4,E01000222,C7,1,1,1.0
2018-4,E01000224,C3,2,2,1.0
2018-4,E01000225,C3,2,1,2.0
2018-4,E01000227,C3,1,1,1.0
2018-4,E01000228,C3,1,1,1.0
2018-4,E01000230,C7,3,3,1.0
2018-4,E01000232,C7,1,1,1.0
2018-4,E01000234,C4,2,1,2.0
2018-4,E01000234,C7,2,1,2.0
2018-4,E01000235,C3,1,1,1.0
2018-4,E01000235,C7,1,1,1.0
2018-4,E01000236,C3,1,1,1.0
2018-4,E01000236,C7,2,2,1.0
2018-4,E01000237,C3,1,1,1.0
2018-4,E01000238,C2,1,1,1.0
2018-4,E01000238,C7,2,2,1.0
2018-4,E01000239,C3,1,1,1.0
2018-4,E01000241,C3,1,1,1.0
2018-4,E01000241,C7,1,1,1.0
2018-4,E01000243,C7,1,1,1.0
2018-4,E01000244,C4,1,1,1.0
2018-4,E01000244,C7,1,1,1.0
2018-4,E01000245,C3,1,1,1.0
2018-4,E01000246,C2,1,1,1.0
2018-4,E01000247,C3,2,2,1.0
2018-4,E01000247,C7,5,4,1.25
2018-4,E01000247,C8,1,1,1.0
2018-4,E01000248,C3,4,4,1.0
2018-4,E01000248,C7,4,1,4.0
2018-4,E01000249,C3,1,1,1.0
2018-4,E01000250,C4,1,1,1.0
2018-4,E01000250,C7,2,1,2.0
2018-4,E01000251,C7,2,2,1.0
2018-4,E01000252,C3,1,1,1.0
2018-4,E01000252,C7,1,1,1.0
2018-4,E01000253,C7,6,2,3.0
2018-4,E01000254,C7,5,3,1.6666666666666667
2018-4,E01000255,C7,1,1,1.0
2018-4,E01000259,C7,1,1,1.0
2018-4,E01000260,C3,1,1,1.0
2018-4,E01000261,C7,2,2,1.0
2018-4,E01000262,C7,1,1,1.0
2018-4,E01000263,C7,2,2,1.0
2018-4,E01000267,C4,1,1,1.0
2018-4,E01000268,C3,1,1,1.0
2018-4,E01000268,C7,3,3,1.0
2018-4,E01000269,C7,1,1,1.0
2018-4,E01000270,C7,1,1,1.0
2018-4,E01000272,C7,1,1,1.0
2018-4,E01000274,C7,1,1,1.0
2018-4,E01000279,C4,1,1,1.0
2018-4,E01000279,C8,1,1,1.0
2018-4,E01000280,C4,1,1,1.0
2018-4,E01000280,C7,1,1,1.0
2018-4,E01000282,C7,2,1,2.0
2018-4,E01000283,C7,2,2,1.0
2018-4,E01000284,C3,2,1,2.0
2018-4,E01000286,C3,3,1,3.0
2018-4,E01000286,C7,1,1,1.0
2018-4,E01000287,C3,3,2,1.5
2018-4,E01000287,C8,1,1,1.0
2018-4,E01000288,C3,2,2,1.0
2018-4,E01000289,C3,1,1,1.0
2018-4,E01000289,C4,1,1,1.0
2018-4,E01000290,C7,1,1,1.0
2018-4,E01000292,C7,1,1,1.0
2018-4,E01000294,C3,1,1,1.0
2018-4,E01000294,C7,2,1,2.0
2018-4,E01000296,C3,3,3,1.0
2018-4,E01000297,C7,4,2,2.0
2018-4,E01000298,C3,1,1,1.0
2018-4,E01000298,C7,2,2,1.0
2018-4,E01000301,C2,1,1,1.0
2018-4,E01000302,C7,2,2,1.0
2018-4,E01000303,C2,1,1,1.0
2018-4,E01000303,C3,1,1,1.0
2018-4,E01000304,C3,1,1,1.0
2018-4,E01000304,C8,2,1,2.0
2018-4,E01000305,C7,2,2,1.0
2018-4,E01000306,C3,2,1,2.0
2018-4,E01000307,C3,4,3,1.3333333333333333
2018-4,E01000307,C7,3,3,1.0
2018-4,E01000313,C7,1,1,1.0
2018-4,E01000316,C7,1,1,1.0
2018-4,E01000319,C3,1,1,1.0
2018-4,E01000319,C7,4,2,2.0
2018-4,E01000320,C7,1,1,1.0
2018-4,E01000321,C3,1,1,1.0
2018-4,E01000323,C7,3,3,1.0
2018-4,E01000326,C3,1,1,1.0
2018-4,E01000326,C7,1,1,1.0
2018-4,E01000326,C8,1,1,1.0
2018-4,E01000335,C3,2,1,2.0
2018-4,E01000340,C3,2,1,2.0
2018-4,E01000343,C7,1,1,1.0
2018-4,E01000347,C7,1,1,1.0
2018-4,E01000357,C7,1,1,1.0
2018-4,E01000364,C7,2,2,1.0
2018-4,E01000371,C7,1,1,1.0
2018-4,E01000373,C8,1,1,1.0
2018-4,E01000374,C3,3,1,3.0
2018-4,E01000376,C3,1,1,1.0
2018-4,E01000377,C7,1,1,1.0
2018-4,E01000378,C3,4,4,1.0
2018-4,E01000378,C6,1,1,1.0
2018-4,E01000378,C7,1,1,1.0
2018-4,E01000378,C8,1,1,1.0
2018-4,E01000379,C7,1,1,1.0
2018-4,E01000380,C3,2,1,2.0
2018-4,E01000380,C7,1,1,1.0
2018-4,E01000389,C3,2,1,2.0
2018-4,E01000389,C7,1,1,1.0
2018-4,E01000392,C7,1,1,1.0
2018-4,E01000400,C3,1,1,1.0
2018-4,E01000401,C3,1,1,1.0
2018-4,E01000403,C3,1,1,1.0
2018-4,E01000403,C7,1,1,1.0
2018-4,E01000405,C3,2,2,1.0
2018-4,E01000408,C3,2,1,2.0
2018-4,E01000408,C7,1,1,1.0
2018-4,E01000414,C4,1,1,1.0
2018-4,E01000414,C7,1,1,1.0
