period,LSOA,SHEF_C,report_count,user_count,average
2010-7,E01000032,Other,1,1,1.0
2010-7,E01000043,Road Safety & Defects,1,1,1.0
2010-7,E01000044,Road Safety & Defects,1,1,1.0
2010-7,E01000072,Environmental Health,1,1,1.0
2010-7,E01000120,Other,1,1,1.0
2010-7,E01000126,Environmental Health,2,1,2.0
2010-7,E01000129,Environmental Health,1,1,1.0
2010-7,E01000131,Environmental Health,1,1,1.0
2010-7,E01000136,Environmental Disruptions,1,1,1.0
2010-7,E01000136,Road Safety & Defects,1,1,1.0
2010-7,E01000141,Environmental Disruptions,1,1,1.0
2010-7,E01000141,Incivilities,1,1,1.0
2010-7,E01000167,Road Safety & Defects,1,1,1.0
2010-7,E01000170,Road Safety & Defects,1,1,1.0
2010-7,E01000173,Other,1,1,1.0
2010-7,E01000173,Vehicles,1,1,1.0
2010-7,E01000174,Environmental Health,1,1,1.0
2010-7,E01000174,Road Safety & Defects,2,1,2.0
2010-7,E01000177,Road Safety & Defects,1,1,1.0
2010-7,E01000181,Road Safety & Defects,1,1,1.0
2010-7,E01000192,Road Safety & Defects,1,1,1.0
2010-7,E01000193,Environmental Health,1,1,1.0
2010-7,E01000204,Road Safety & Defects,1,1,1.0
2010-7,E01000230,Environmental Disruptions,1,1,1.0
2010-7,E01000237,Road Safety & Defects,1,1,1.0
2010-7,E01000270,Other,1,1,1.0
2010-7,E01000279,Road Safety & Defects,1,1,1.0
2010-7,E01000282,Other,1,1,1.0
2010-7,E01000282,Road Safety & Defects,1,1,1.0
2010-7,E01000297,Road Safety & Defects,1,1,1.0
2010-7,E01000299,Road Safety & Defects,1,1,1.0
2010-7,E01000301,Road Safety & Defects,1,1,1.0
2010-7,E01000310,Environmental Health,1,1,1.0
2010-7,E01000313,Environmental Health,1,1,1.0
2010-7,E01000314,Environmental Health,1,1,1.0
2010-7,E01000317,Road Safety & Defects,1,1,1.0
2010-7,E01000324,Road Safety & Defects,1,1,1.0
2010-7,E01000335,Environmental Health,1,1,1.0
2010-7,E01000370,Road Safety & Defects,2,1,2.0
2010-7,E01000373,Environmental Health,1,1,1.0
2010-7,E01000464,Other,1,1,1.0
2010-7,E01000489,Other,1,1,1.0
2010-7,E01000497,Environmental Health,1,1,1.0
2010-7,E01000497,Other,1,1,1.0
2010-7,E01000501,Environmental Disruptions,1,1,1.0
2010-7,E01000504,Environmental Health,3,1,3.0
2010-7,E01000506,Environmental Health,1,1,1.0
2010-7,E01000509,Road Safety & Defects,1,1,1.0
2010-7,E01000511,Road Safety & Defects,1,1,1.0
2010-7,E01000517,Road Safety & Defects,1,1,1.0
2010-7,E01000531,Environmental Health,1,1,1.0
2010-7,E01000532,Road Safety & Defects,1,1,1.0
2010-7,E01000553,Environmental Health,2,1,2.0
2010-7,E01000553,Incivilities,2,2,1.0
2010-7,E01000553,Other,1,1,1.0
2010-7,E01000553,Road Safety & Defects,2,2,1.0
2010-7,E01000554,Environmental Health,8,2,4.0
2010-7,E01000554,Incivilities,1,1,1.0
2010-7,E01000554,Public Space,1,1,1.0
2010-7,E01000555,Environmental Health,1,1,1.0
2010-7,E01000556,Incivilities,2,2,1.0
2010-7,E01000556,Other,1,1,1.0
2010-7,E01000576,Road Safety & Defects,1,1,1.0
2010-7,E01000582,Road Safety & Defects,1,1,1.0
2010-7,E01000584,Road Safety & Defects,1,1,1.0
2010-7,E01000585,Environmental Health,1,1,1.0
2010-7,E01000586,Other,1,1,1.0
2010-7,E01000607,Road Safety & Defects,1,1,1.0
2010-7,E01000618,Road Safety & Defects,1,1,1.0
2010-7,E01000643,Environmental Health,1,1,1.0
2010-7,E01000645,Road Safety & Defects,1,1,1.0
2010-7,E01000690,Environmental Health,1,1,1.0
2010-7,E01000697,Abandoned Vehicles & Parking,1,1,1.0
2010-7,E01000697,Road Safety & Defects,1,1,1.0
2010-7,E01000705,Environmental Health,1,1,1.0
2010-7,E01000711,Other,1,1,1.0
2010-7,E01000738,Abandoned Vehicles & Parking,1,1,1.0
2010-7,E01000741,Road Safety & Defects,1,1,1.0
2010-7,E01000752,Road Safety & Defects,1,1,1.0
2010-7,E01000775,Environmental Health,1,1,1.0
2010-7,E01000790,Road Safety & Defects,1,1,1.0
2010-7,E01000825,Road Safety & Defects,1,1,1.0
2010-7,E01000854,Environmental Health,1,1,1.0
2010-7,E01000859,Vehicles,1,1,1.0
2010-7,E01000869,Other,1,1,1.0
2010-7,E01000884,Road Safety & Defects,1,1,1.0
2010-7,E01000948,Road Safety & Defects,1,1,1.0
2010-7,E01000957,Environmental Health,1,1,1.0
2010-7,E01000958,Road Safety & Defects,1,1,1.0
2010-7,E01001006,Environmental Health,1,1,1.0
2010-7,E01001017,Road Safety & Defects,1,1,1.0
2010-7,E01001034,Road Safety & Defects,1,1,1.0
2010-7,E01001036,Road Safety & Defects,2,2,1.0
2010-7,E01001040,Other,1,1,1.0
2010-7,E01001065,Road Safety & Defects,1,1,1.0
2010-7,E01001090,Road Safety & Defects,1,1,1.0
2010-7,E01001125,Environmental Disruptions,1,1,1.0
2010-7,E01001182,Environmental Health,1,1,1.0
2010-7,E01001199,Road Safety & Defects,1,1,1.0
2010-7,E01001201,Environmental Health,1,1,1.0
2010-7,E01001206,Road Safety & Defects,1,1,1.0
2010-7,E01001208,Road Safety & Defects,1,1,1.0
2010-7,E01001215,Abandoned Vehicles & Parking,1,1,1.0
2010-7,E01001221,Road Safety & Defects,2,2,1.0
2010-7,E01001226,Road Safety & Defects,1,1,1.0
2010-7,E01001232,Other,1,1,1.0
2010-7,E01001253,Other,1,1,1.0
2010-7,E01001253,Vehicles,1,1,1.0
2010-7,E01001275,Road Safety & Defects,1,1,1.0
2010-7,E01001280,Environmental Disruptions,1,1,1.0
2010-7,E01001295,Other,1,1,1.0
2010-7,E01001333,Road Safety & Defects,1,1,1.0
2010-7,E01001336,Other,1,1,1.0
