period,LSOA,SHEF_C,report_count,user_count,average
2011-11,E01000061,Abandoned Vehicles & Parking,1,1,1.0
2011-11,E01000100,Environmental Health,1,1,1.0
2011-11,E01000109,Environmental Health,1,1,1.0
2011-11,E01000116,Road Safety & Defects,1,1,1.0
2011-11,E01000132,Environmental Health,3,1,3.0
2011-11,E01000132,Road Safety & Defects,1,1,1.0
2011-11,E01000133,Abandoned Vehicles & Parking,1,1,1.0
2011-11,E01000133,Environmental Health,1,1,1.0
2011-11,E01000134,Environmental Health,1,1,1.0
2011-11,E01000144,Road Safety & Defects,1,1,1.0
2011-11,E01000152,Road Safety & Defects,1,1,1.0
2011-11,E01000160,Environmental Health,1,1,1.0
2011-11,E01000161,Environmental Health,1,1,1.0
2011-11,E01000165,Road Safety & Defects,1,1,1.0
2011-11,E01000171,Environmental Health,1,1,1.0
2011-11,E01000177,Road Safety & Defects,1,1,1.0
2011-11,E01000181,Road Safety & Defects,1,1,1.0
2011-11,E01000191,Environmental Health,1,1,1.0
2011-11,E01000193,Road Safety & Defects,1,1,1.0
2011-11,E01000212,Road Safety & Defects,2,2,1.0
2011-11,E01000216,Environmental Health,1,1,1.0
2011-11,E01000217,Road Safety & Defects,1,1,1.0
2011-11,E01000225,Road Safety & Defects,1,1,1.0
2011-11,E01000226,Environmental Health,1,1,1.0
2011-11,E01000228,Abandoned Vehicles & Parking,1,1,1.0
2011-11,E01000228,Road Safety & Defects,2,1,2.0
2011-11,E01000238,Environmental Health,2,1,2.0
2011-11,E01000244,Road Safety & Defects,1,1,1.0
2011-11,E01000246,Road Safety & Defects,1,1,1.0
2011-11,E01000249,Road Safety & Defects,1,1,1.0
2011-11,E01000256,Road Safety & Defects,1,1,1.0
2011-11,E01000258,Road Safety & Defects,1,1,1.0
2011-11,E01000264,Road Safety & Defects,1,1,1.0
2011-11,E01000280,Road Safety & Defects,1,1,1.0
2011-11,E01000283,Road Safety & Defects,1,1,1.0
2011-11,E01000296,Road Safety & Defects,1,1,1.0
2011-11,E01000299,Environmental Health,1,1,1.0
2011-11,E01000314,Abandoned Vehicles & Parking,2,1,2.0
2011-11,E01000314,Road Safety & Defects,1,1,1.0
2011-11,E01000359,Road Safety & Defects,1,1,1.0
2011-11,E01000370,Environmental Disruptions,1,1,1.0
2011-11,E01000393,Road Safety & Defects,1,1,1.0
2011-11,E01000457,Road Safety & Defects,1,1,1.0
2011-11,E01000471,Environmental Disruptions,1,1,1.0
2011-11,E01000479,Vehicles,1,1,1.0
2011-11,E01000499,Environmental Disruptions,1,1,1.0
2011-11,E01000503,Vehicles,1,1,1.0
2011-11,E01000507,Environmental Health,1,1,1.0
2011-11,E01000530,Environmental Health,1,1,1.0
2011-11,E01000531,Environmental Health,1,1,1.0
2011-11,E01000536,Road Safety & Defects,1,1,1.0
2011-11,E01000548,Road Safety & Defects,1,1,1.0
2011-11,E01000553,Environmental Health,1,1,1.0
2011-11,E01000554,Environmental Health,3,2,1.5
2011-11,E01000564,Road Safety & Defects,1,1,1.0
2011-11,E01000585,Environmental Health,1,1,1.0
2011-11,E01000629,Vehicles,1,1,1.0
2011-11,E01000675,Environmental Disruptions,1,1,1.0
2011-11,E01000677,Road Safety & Defects,1,1,1.0
2011-11,E01000720,Road Safety & Defects,1,1,1.0
2011-11,E01000730,Road Safety & Defects,1,1,1.0
2011-11,E01000740,Environmental Health,1,1,1.0
