period,LSOA,SHEF_C,report_count,user_count,average
2010-12,E01000001,Other,1,1,1.0
2010-12,E01000005,Road Safety & Defects,1,1,1.0
2010-12,E01000040,Road Safety & Defects,1,1,1.0
2010-12,E01000057,Road Safety & Defects,1,1,1.0
2010-12,E01000068,Road Safety & Defects,1,1,1.0
2010-12,E01000071,Road Safety & Defects,1,1,1.0
2010-12,E01000125,Environmental Health,1,1,1.0
2010-12,E01000135,Other,1,1,1.0
2010-12,E01000173,Environmental Health,1,1,1.0
2010-12,E01000174,Environmental Health,1,1,1.0
2010-12,E01000205,Road Safety & Defects,1,1,1.0
2010-12,E01000215,Road Safety & Defects,1,1,1.0
2010-12,E01000225,Road Safety & Defects,1,1,1.0
2010-12,E01000239,Other,1,1,1.0
2010-12,E01000242,Other,2,1,2.0
2010-12,E01000257,Vehicles,1,1,1.0
2010-12,E01000263,Road Safety & Defects,1,1,1.0
2010-12,E01000273,Road Safety & Defects,1,1,1.0
2010-12,E01000286,Road Safety & Defects,1,1,1.0
2010-12,E01000291,Other,1,1,1.0
2010-12,E01000297,Road Safety & Defects,1,1,1.0
2010-12,E01000298,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01000314,Other,1,1,1.0
2010-12,E01000328,Environmental Health,1,1,1.0
2010-12,E01000339,Environmental Health,1,1,1.0
2010-12,E01000379,Environmental Health,1,1,1.0
2010-12,E01000400,Road Safety & Defects,1,1,1.0
2010-12,E01000407,Other,1,1,1.0
2010-12,E01000427,Environmental Health,1,1,1.0
2010-12,E01000469,Environmental Health,1,1,1.0
2010-12,E01000503,Vehicles,1,1,1.0
2010-12,E01000505,Incivilities,1,1,1.0
2010-12,E01000520,Other,1,1,1.0
2010-12,E01000549,Environmental Health,1,1,1.0
2010-12,E01000553,Environmental Health,2,2,1.0
2010-12,E01000553,Vehicles,1,1,1.0
2010-12,E01000554,Environmental Health,1,1,1.0
2010-12,E01000554,Incivilities,1,1,1.0
2010-12,E01000555,Other,1,1,1.0
2010-12,E01000557,Incivilities,1,1,1.0
2010-12,E01000590,Environmental Health,1,1,1.0
2010-12,E01000596,Road Safety & Defects,1,1,1.0
2010-12,E01000600,Vehicles,1,1,1.0
2010-12,E01000638,Other,1,1,1.0
2010-12,E01000677,Environmental Health,1,1,1.0
2010-12,E01000719,Environmental Health,1,1,1.0
2010-12,E01000719,Road Safety & Defects,1,1,1.0
2010-12,E01000727,Road Safety & Defects,1,1,1.0
2010-12,E01000728,Other,1,1,1.0
2010-12,E01000728,Road Safety & Defects,1,1,1.0
2010-12,E01000733,Road Safety & Defects,1,1,1.0
2010-12,E01000738,Road Safety & Defects,1,1,1.0
2010-12,E01000741,Environmental Disruptions,1,1,1.0
2010-12,E01000741,Environmental Health,1,1,1.0
2010-12,E01000741,Vehicles,1,1,1.0
2010-12,E01000763,Other,1,1,1.0
2010-12,E01000791,Other,1,1,1.0
2010-12,E01000796,Environmental Health,1,1,1.0
2010-12,E01000799,Environmental Health,1,1,1.0
2010-12,E01000806,Environmental Health,1,1,1.0
2010-12,E01000807,Road Safety & Defects,1,1,1.0
2010-12,E01000836,Environmental Health,1,1,1.0
2010-12,E01000851,Environmental Health,1,1,1.0
2010-12,E01000853,Road Safety & Defects,1,1,1.0
2010-12,E01000855,Road Safety & Defects,1,1,1.0
2010-12,E01000861,Road Safety & Defects,1,1,1.0
2010-12,E01000890,Environmental Health,1,1,1.0
2010-12,E01000914,Road Safety & Defects,1,1,1.0
2010-12,E01000916,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01000942,Road Safety & Defects,1,1,1.0
2010-12,E01000953,Road Safety & Defects,1,1,1.0
2010-12,E01001032,Road Safety & Defects,1,1,1.0
2010-12,E01001042,Road Safety & Defects,1,1,1.0
2010-12,E01001071,Road Safety & Defects,1,1,1.0
2010-12,E01001075,Road Safety & Defects,1,1,1.0
2010-12,E01001084,Environmental Health,1,1,1.0
2010-12,E01001135,Environmental Health,1,1,1.0
2010-12,E01001156,Environmental Health,1,1,1.0
2010-12,E01001159,Road Safety & Defects,1,1,1.0
2010-12,E01001226,Road Safety & Defects,1,1,1.0
2010-12,E01001238,Environmental Disruptions,1,1,1.0
2010-12,E01001248,Other,1,1,1.0
2010-12,E01001255,Road Safety & Defects,1,1,1.0
2010-12,E01001261,Other,1,1,1.0
2010-12,E01001284,Road Safety & Defects,1,1,1.0
2010-12,E01001290,Other,1,1,1.0
2010-12,E01001317,Other,1,1,1.0
2010-12,E01001365,Vehicles,1,1,1.0
2010-12,E01001375,Other,1,1,1.0
2010-12,E01001375,Road Safety & Defects,1,1,1.0
2010-12,E01001383,Environmental Health,1,1,1.0
2010-12,E01001384,Environmental Health,1,1,1.0
2010-12,E01001388,Road Safety & Defects,1,1,1.0
2010-12,E01001449,Other,1,1,1.0
2010-12,E01001550,Environmental Health,1,1,1.0
2010-12,E01001585,Road Safety & Defects,1,1,1.0
2010-12,E01001592,Environmental Health,1,1,1.0
2010-12,E01001608,Road Safety & Defects,1,1,1.0
2010-12,E01001621,Road Safety & Defects,1,1,1.0
2010-12,E01001656,Other,1,1,1.0
2010-12,E01001675,Other,1,1,1.0
2010-12,E01001682,Other,1,1,1.0
2010-12,E01001698,Other,1,1,1.0
2010-12,E01001701,Other,1,1,1.0
2010-12,E01001736,Road Safety & Defects,1,1,1.0
2010-12,E01001737,Other,1,1,1.0
2010-12,E01001749,Road Safety & Defects,1,1,1.0
2010-12,E01001756,Environmental Health,1,1,1.0
2010-12,E01001760,Other,1,1,1.0
2010-12,E01001794,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01001802,Road Safety & Defects,1,1,1.0
2010-12,E01001824,Road Safety & Defects,2,1,2.0
2010-12,E01001851,Road Safety & Defects,1,1,1.0
2010-12,E01001856,Road Safety & Defects,1,1,1.0
2010-12,E01001874,Road Safety & Defects,1,1,1.0
2010-12,E01001933,Road Safety & Defects,1,1,1.0
2010-12,E01001980,Environmental Health,1,1,1.0
2010-12,E01001990,Environmental Health,1,1,1.0
2010-12,E01001993,Environmental Disruptions,1,1,1.0
2010-12,E01002017,Road Safety & Defects,1,1,1.0
2010-12,E01002058,Road Safety & Defects,1,1,1.0
2010-12,E01002061,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01002062,Incivilities,1,1,1.0
2010-12,E01002064,Incivilities,2,1,2.0
2010-12,E01002065,Environmental Health,1,1,1.0
2010-12,E01002065,Incivilities,3,1,3.0
2010-12,E01002065,Road Safety & Defects,1,1,1.0
2010-12,E01002080,Road Safety & Defects,1,1,1.0
2010-12,E01002114,Road Safety & Defects,1,1,1.0
2010-12,E01002123,Vehicles,1,1,1.0
2010-12,E01002129,Environmental Disruptions,1,1,1.0
2010-12,E01002132,Road Safety & Defects,2,1,2.0
2010-12,E01002135,Road Safety & Defects,1,1,1.0
2010-12,E01002137,Road Safety & Defects,1,1,1.0
2010-12,E01002162,Other,1,1,1.0
2010-12,E01002212,Vehicles,1,1,1.0
2010-12,E01002221,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01002226,Road Safety & Defects,1,1,1.0
2010-12,E01002243,Vehicles,1,1,1.0
2010-12,E01002253,Environmental Health,1,1,1.0
2010-12,E01002253,Road Safety & Defects,1,1,1.0
2010-12,E01002293,Road Safety & Defects,1,1,1.0
2010-12,E01002350,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01002361,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01002361,Environmental Health,1,1,1.0
2010-12,E01002462,Road Safety & Defects,1,1,1.0
2010-12,E01002507,Road Safety & Defects,1,1,1.0
2010-12,E01002523,Road Safety & Defects,1,1,1.0
2010-12,E01002523,Vehicles,1,1,1.0
2010-12,E01002563,Road Safety & Defects,1,1,1.0
2010-12,E01002565,Road Safety & Defects,1,1,1.0
2010-12,E01002567,Road Safety & Defects,1,1,1.0
2010-12,E01002573,Road Safety & Defects,1,1,1.0
2010-12,E01002581,Incivilities,1,1,1.0
2010-12,E01002647,Environmental Health,1,1,1.0
2010-12,E01002647,Other,1,1,1.0
2010-12,E01002647,Vehicles,1,1,1.0
2010-12,E01002679,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01002679,Environmental Health,1,1,1.0
2010-12,E01002679,Road Safety & Defects,1,1,1.0
2010-12,E01002680,Road Safety & Defects,1,1,1.0
2010-12,E01002681,Road Safety & Defects,1,1,1.0
2010-12,E01002689,Environmental Health,1,1,1.0
2010-12,E01002692,Road Safety & Defects,1,1,1.0
2010-12,E01002698,Vehicles,1,1,1.0
2010-12,E01002711,Environmental Health,1,1,1.0
2010-12,E01002720,Road Safety & Defects,2,2,1.0
2010-12,E01002726,Road Safety & Defects,1,1,1.0
2010-12,E01002732,Environmental Health,1,1,1.0
2010-12,E01002747,Other,1,1,1.0
2010-12,E01002756,Road Safety & Defects,1,1,1.0
2010-12,E01002774,Road Safety & Defects,1,1,1.0
2010-12,E01002790,Road Safety & Defects,1,1,1.0
2010-12,E01002791,Road Safety & Defects,2,1,2.0
2010-12,E01002801,Road Safety & Defects,1,1,1.0
2010-12,E01002804,Environmental Health,1,1,1.0
2010-12,E01002807,Incivilities,1,1,1.0
2010-12,E01002879,Road Safety & Defects,1,1,1.0
2010-12,E01002920,Road Safety & Defects,1,1,1.0
2010-12,E01002923,Road Safety & Defects,2,1,2.0
2010-12,E01002930,Road Safety & Defects,1,1,1.0
2010-12,E01002958,Road Safety & Defects,1,1,1.0
2010-12,E01002961,Road Safety & Defects,1,1,1.0
2010-12,E01002963,Road Safety & Defects,1,1,1.0
2010-12,E01002968,Environmental Health,1,1,1.0
2010-12,E01002978,Other,1,1,1.0
2010-12,E01002993,Other,1,1,1.0
2010-12,E01003013,Road Safety & Defects,1,1,1.0
2010-12,E01003017,Other,1,1,1.0
2010-12,E01003023,Road Safety & Defects,1,1,1.0
2010-12,E01003025,Environmental Health,1,1,1.0
2010-12,E01003027,Road Safety & Defects,1,1,1.0
2010-12,E01003045,Road Safety & Defects,1,1,1.0
2010-12,E01003052,Road Safety & Defects,2,1,2.0
2010-12,E01003089,Road Safety & Defects,1,1,1.0
2010-12,E01003106,Road Safety & Defects,1,1,1.0
2010-12,E01003109,Other,1,1,1.0
2010-12,E01003114,Environmental Health,1,1,1.0
2010-12,E01003116,Other,1,1,1.0
2010-12,E01003117,Abandoned Vehicles & Parking,1,1,1.0
2010-12,E01003119,Other,1,1,1.0
2010-12,E01003120,Road Safety & Defects,3,1,3.0
