period,LSOA,SHEF_C_CODE,report_count,user_count,average
2011-7,E01000007,C2,1,1,1.0
2011-7,E01000007,C7,1,1,1.0
2011-7,E01000010,C2,2,2,1.0
2011-7,E01000010,C3,1,1,1.0
2011-7,E01000117,C8,1,1,1.0
2011-7,E01000132,C3,1,1,1.0
2011-7,E01000133,C3,1,1,1.0
2011-7,E01000134,C7,1,1,1.0
2011-7,E01000160,C3,1,1,1.0
2011-7,E01000185,C7,1,1,1.0
2011-7,E01000212,C7,1,1,1.0
2011-7,E01000219,C7,1,1,1.0
2011-7,E01000226,C3,2,1,2.0
2011-7,E01000231,C7,1,1,1.0
2011-7,E01000235,C3,1,1,1.0
2011-7,E01000238,C2,1,1,1.0
2011-7,E01000238,C3,1,1,1.0
2011-7,E01000242,C7,1,1,1.0
2011-7,E01000247,C7,1,1,1.0
2011-7,E01000264,C2,1,1,1.0
2011-7,E01000264,C3,1,1,1.0
2011-7,E01000282,C2,1,1,1.0
2011-7,E01000282,C8,1,1,1.0
2011-7,E01000286,C8,1,1,1.0
2011-7,E01000290,C7,1,1,1.0
2011-7,E01000301,C7,1,1,1.0
2011-7,E01000319,C7,1,1,1.0
2011-7,E01000323,C7,1,1,1.0
2011-7,E01000395,C3,1,1,1.0
2011-7,E01000395,C7,1,1,1.0
2011-7,E01000399,C7,1,1,1.0
2011-7,E01000417,C7,1,1,1.0
2011-7,E01000494,C3,1,1,1.0
2011-7,E01000499,C7,1,1,1.0
2011-7,E01000512,C3,1,1,1.0
2011-7,E01000516,C7,1,1,1.0
2011-7,E01000530,C3,2,1,2.0
2011-7,E01000532,C3,1,1,1.0
2011-7,E01000546,C7,1,1,1.0
2011-7,E01000548,C3,1,1,1.0
2011-7,E01000548,C8,1,1,1.0
2011-7,E01000553,C3,3,2,1.5
2011-7,E01000553,C4,2,1,2.0
2011-7,E01000553,C7,1,1,1.0
2011-7,E01000553,C8,1,1,1.0
2011-7,E01000556,C3,2,2,1.0
2011-7,E01000557,C3,1,1,1.0
2011-7,E01000585,C3,1,1,1.0
2011-7,E01000588,C3,1,1,1.0
2011-7,E01000646,C8,1,1,1.0
2011-7,E01000656,C3,1,1,1.0
2011-7,E01000688,C3,1,1,1.0
2011-7,E01000690,C8,1,1,1.0
2011-7,E01000692,C3,1,1,1.0
2011-7,E01000697,C3,1,1,1.0
2011-7,E01000708,C7,1,1,1.0
2011-7,E01000710,C7,1,1,1.0
2011-7,E01000720,C3,1,1,1.0
2011-7,E01000740,C7,1,1,1.0
2011-7,E01000740,C8,2,1,2.0
2011-7,E01000741,C7,1,1,1.0
2011-7,E01000742,C3,1,1,1.0
2011-7,E01000751,C3,1,1,1.0
2011-7,E01000763,C8,1,1,1.0
2011-7,E01000764,C3,1,1,1.0
2011-7,E01000787,C8,2,1,2.0
2011-7,E01000812,C7,1,1,1.0
2011-7,E01000850,C7,1,1,1.0
2011-7,E01000863,C7,1,1,1.0
2011-7,E01000871,C3,1,1,1.0
2011-7,E01000914,C7,1,1,1.0
2011-7,E01000921,C3,2,2,1.0
2011-7,E01000922,C3,1,1,1.0
2011-7,E01000929,C7,1,1,1.0
2011-7,E01000945,C3,1,1,1.0
2011-7,E01000952,C3,1,1,1.0
2011-7,E01000974,C7,1,1,1.0
2011-7,E01000984,C8,1,1,1.0
2011-7,E01001018,C7,1,1,1.0
2011-7,E01001027,C7,1,1,1.0
2011-7,E01001098,C7,1,1,1.0
2011-7,E01001100,C4,1,1,1.0
2011-7,E01001101,C7,1,1,1.0
2011-7,E01001114,C3,1,1,1.0
2011-7,E01001115,C7,1,1,1.0
2011-7,E01001141,C2,1,1,1.0
2011-7,E01001151,C7,1,1,1.0
2011-7,E01001158,C3,1,1,1.0
2011-7,E01001159,C3,1,1,1.0
2011-7,E01001165,C3,1,1,1.0
2011-7,E01001166,C3,1,1,1.0
2011-7,E01001176,C3,1,1,1.0
2011-7,E01001181,C7,1,1,1.0
2011-7,E01001193,C3,1,1,1.0
2011-7,E01001235,C7,1,1,1.0
2011-7,E01001238,C3,1,1,1.0
2011-7,E01001252,C3,1,1,1.0
2011-7,E01001309,C8,1,1,1.0
2011-7,E01001317,C3,1,1,1.0
2011-7,E01001333,C7,1,1,1.0
2011-7,E01001352,C3,1,1,1.0
2011-7,E01001356,C3,1,1,1.0
2011-7,E01001365,C8,3,2,1.5
2011-7,E01001457,C7,2,1,2.0
2011-7,E01001487,C3,1,1,1.0
2011-7,E01001501,C3,1,1,1.0
2011-7,E01001520,C7,1,1,1.0
2011-7,E01001521,C7,1,1,1.0
2011-7,E01001532,C7,1,1,1.0
2011-7,E01001536,C7,1,1,1.0
2011-7,E01001598,C7,1,1,1.0
2011-7,E01001599,C7,1,1,1.0
2011-7,E01001599,C8,1,1,1.0
2011-7,E01001602,C3,1,1,1.0
2011-7,E01001604,C3,1,1,1.0
2011-7,E01001608,C2,1,1,1.0
2011-7,E01001608,C7,1,1,1.0
2011-7,E01001635,C3,1,1,1.0
2011-7,E01001661,C3,2,1,2.0
2011-7,E01001669,C3,1,1,1.0
2011-7,E01001687,C7,1,1,1.0
2011-7,E01001709,C3,1,1,1.0
2011-7,E01001729,C7,1,1,1.0
2011-7,E01001748,C3,1,1,1.0
2011-7,E01001773,C7,1,1,1.0
2011-7,E01001794,C7,1,1,1.0
2011-7,E01001841,C7,1,1,1.0
2011-7,E01001854,C4,1,1,1.0
2011-7,E01001860,C7,1,1,1.0
2011-7,E01001871,C7,1,1,1.0
2011-7,E01001881,C7,1,1,1.0
2011-7,E01001894,C7,1,1,1.0
2011-7,E01001933,C3,1,1,1.0
2011-7,E01001935,C2,1,1,1.0
2011-7,E01001952,C3,1,1,1.0
2011-7,E01001964,C3,1,1,1.0
2011-7,E01001974,C4,1,1,1.0
2011-7,E01001989,C8,1,1,1.0
2011-7,E01001990,C2,1,1,1.0
2011-7,E01001990,C4,2,1,2.0
2011-7,E01001992,C7,1,1,1.0
2011-7,E01001997,C7,1,1,1.0
2011-7,E01001997,C8,1,1,1.0
2011-7,E01002001,C7,1,1,1.0
2011-7,E01002002,C7,2,2,1.0
2011-7,E01002010,C7,1,1,1.0
2011-7,E01002011,C7,1,1,1.0
2011-7,E01002013,C4,1,1,1.0
2011-7,E01002015,C4,3,1,3.0
2011-7,E01002015,C7,1,1,1.0
2011-7,E01002017,C4,1,1,1.0
2011-7,E01002024,C4,2,1,2.0
2011-7,E01002027,C2,1,1,1.0
2011-7,E01002027,C3,1,1,1.0
2011-7,E01002029,C7,1,1,1.0
2011-7,E01002058,C8,1,1,1.0
2011-7,E01002061,C2,1,1,1.0
2011-7,E01002064,C2,1,1,1.0
2011-7,E01002064,C7,1,1,1.0
2011-7,E01002102,C3,1,1,1.0
2011-7,E01002126,C7,1,1,1.0
2011-7,E01002135,C7,1,1,1.0
2011-7,E01002137,C7,2,2,1.0
2011-7,E01002162,C7,1,1,1.0
2011-7,E01002162,C8,1,1,1.0
2011-7,E01002164,C2,1,1,1.0
2011-7,E01002198,C4,1,1,1.0
2011-7,E01002210,C4,1,1,1.0
2011-7,E01002237,C3,1,1,1.0
2011-7,E01002286,C3,1,1,1.0
2011-7,E01002438,C2,1,1,1.0
2011-7,E01002447,C7,1,1,1.0
2011-7,E01002466,C7,1,1,1.0
2011-7,E01002486,C7,1,1,1.0
2011-7,E01002506,C3,1,1,1.0
2011-7,E01002526,C7,1,1,1.0
2011-7,E01002532,C3,1,1,1.0
2011-7,E01002562,C7,1,1,1.0
2011-7,E01002563,C7,1,1,1.0
2011-7,E01002563,C8,1,1,1.0
2011-7,E01002564,C3,1,1,1.0
2011-7,E01002566,C7,1,1,1.0
2011-7,E01002569,C7,1,1,1.0
2011-7,E01002570,C2,1,1,1.0
2011-7,E01002571,C7,1,1,1.0
2011-7,E01002572,C7,1,1,1.0
2011-7,E01002575,C2,1,1,1.0
2011-7,E01002589,C3,1,1,1.0
2011-7,E01002604,C3,2,1,2.0
2011-7,E01002605,C7,1,1,1.0
2011-7,E01002606,C3,9,1,9.0
2011-7,E01002661,C3,1,1,1.0
2011-7,E01002678,C2,1,1,1.0
2011-7,E01002679,C1,1,1,1.0
2011-7,E01002679,C3,2,2,1.0
2011-7,E01002679,C7,2,2,1.0
2011-7,E01002679,C8,1,1,1.0
2011-7,E01002680,C7,1,1,1.0
2011-7,E01002681,C3,1,1,1.0
2011-7,E01002682,C3,1,1,1.0
2011-7,E01002687,C7,1,1,1.0
2011-7,E01002689,C4,1,1,1.0
