period,LSOA,SHEF_C,report_count,user_count,average
2007-7,E01000136,Road Safety & Defects,1,1,1.0
2007-7,E01000208,Environmental Disruptions,1,1,1.0
2007-7,E01000212,Vehicles,1,1,1.0
2007-7,E01000258,Environmental Health,1,1,1.0
2007-7,E01000288,Road Safety & Defects,1,1,1.0
2007-7,E01000296,Incivilities,1,1,1.0
2007-7,E01000298,Incivilities,1,1,1.0
2007-7,E01000310,Incivilities,2,1,2.0
2007-7,E01000382,Other,1,1,1.0
2007-7,E01000558,Road Safety & Defects,1,1,1.0
2007-7,E01000751,Road Safety & Defects,1,1,1.0
2007-7,E01000771,Environmental Health,1,1,1.0
2007-7,E01000778,Vehicles,1,1,1.0
2007-7,E01000850,Other,2,1,2.0
2007-7,E01000850,Vehicles,1,1,1.0
2007-7,E01000880,Other,1,1,1.0
2007-7,E01000880,Road Safety & Defects,1,1,1.0
2007-7,E01000883,Other,1,1,1.0
2007-7,E01000914,Other,1,1,1.0
2007-7,E01000937,Other,1,1,1.0
2007-7,E01000938,Road Safety & Defects,1,1,1.0
2007-7,E01000995,Incivilities,1,1,1.0
2007-7,E01001042,Environmental Disruptions,1,1,1.0
2007-7,E01001042,Other,1,1,1.0
2007-7,E01001045,Incivilities,1,1,1.0
2007-7,E01001084,Other,1,1,1.0
2007-7,E01001203,Environmental Health,1,1,1.0
2007-7,E01001221,Road Safety & Defects,1,1,1.0
2007-7,E01001235,Vehicles,1,1,1.0
2007-7,E01001237,Incivilities,2,1,2.0
2007-7,E01001245,Road Safety & Defects,1,1,1.0
2007-7,E01001311,Environmental Health,1,1,1.0
2007-7,E01001321,Road Safety & Defects,6,2,3.0
2007-7,E01001323,Road Safety & Defects,1,1,1.0
2007-7,E01001351,Other,1,1,1.0
2007-7,E01001386,Road Safety & Defects,1,1,1.0
2007-7,E01001391,Environmental Health,2,1,2.0
2007-7,E01001396,Environmental Health,2,1,2.0
2007-7,E01001405,Vehicles,1,1,1.0
2007-7,E01001496,Vehicles,1,1,1.0
2007-7,E01001525,Vehicles,1,1,1.0
2007-7,E01001641,Road Safety & Defects,1,1,1.0
2007-7,E01001647,Incivilities,1,1,1.0
2007-7,E01001647,Public Space,1,1,1.0
2007-7,E01001647,Road Safety & Defects,1,1,1.0
2007-7,E01001723,Road Safety & Defects,1,1,1.0
2007-7,E01001730,Other,1,1,1.0
2007-7,E01001732,Other,1,1,1.0
2007-7,E01001756,Other,1,1,1.0
2007-7,E01001774,Incivilities,1,1,1.0
2007-7,E01001789,Vehicles,1,1,1.0
2007-7,E01001802,Environmental Health,1,1,1.0
2007-7,E01001802,Other,1,1,1.0
2007-7,E01001805,Other,1,1,1.0
2007-7,E01001812,Environmental Health,1,1,1.0
2007-7,E01001830,Environmental Health,1,1,1.0
2007-7,E01001830,Other,1,1,1.0
2007-7,E01001834,Environmental Health,1,1,1.0
2007-7,E01001837,Road Safety & Defects,1,1,1.0
2007-7,E01001874,Other,1,1,1.0
2007-7,E01001920,Road Safety & Defects,1,1,1.0
2007-7,E01001935,Environmental Health,1,1,1.0
2007-7,E01002005,Road Safety & Defects,1,1,1.0
2007-7,E01002019,Environmental Health,1,1,1.0
2007-7,E01002019,Road Safety & Defects,1,1,1.0
2007-7,E01002061,Road Safety & Defects,1,1,1.0
2007-7,E01002077,Environmental Health,1,1,1.0
2007-7,E01002134,Road Safety & Defects,1,1,1.0
2007-7,E01002243,Environmental Health,1,1,1.0
2007-7,E01002243,Vehicles,1,1,1.0
2007-7,E01002444,Incivilities,1,1,1.0
2007-7,E01002528,Incivilities,1,1,1.0
2007-7,E01002565,Road Safety & Defects,1,1,1.0
2007-7,E01002612,Road Safety & Defects,1,1,1.0
2007-7,E01002614,Abandoned Vehicles & Parking,1,1,1.0
2007-7,E01002614,Environmental Health,1,1,1.0
2007-7,E01002614,Road Safety & Defects,1,1,1.0
2007-7,E01002646,Road Safety & Defects,1,1,1.0
2007-7,E01002704,Other,1,1,1.0
2007-7,E01002708,Environmental Health,2,1,2.0
2007-7,E01002710,Environmental Health,1,1,1.0
2007-7,E01002710,Incivilities,1,1,1.0
2007-7,E01002711,Environmental Health,1,1,1.0
2007-7,E01002714,Environmental Health,1,1,1.0
2007-7,E01002715,Environmental Health,2,1,2.0
2007-7,E01002726,Road Safety & Defects,1,1,1.0
2007-7,E01002775,Environmental Health,1,1,1.0
2007-7,E01002937,Environmental Health,1,1,1.0
2007-7,E01002954,Abandoned Vehicles & Parking,1,1,1.0
2007-7,E01002955,Vehicles,1,1,1.0
2007-7,E01002979,Environmental Health,1,1,1.0
2007-7,E01003001,Environmental Health,1,1,1.0
2007-7,E01003011,Road Safety & Defects,1,1,1.0
2007-7,E01003029,Abandoned Vehicles & Parking,1,1,1.0
2007-7,E01003040,Road Safety & Defects,1,1,1.0
2007-7,E01003041,Environmental Health,1,1,1.0
2007-7,E01003047,Other,2,1,2.0
2007-7,E01003052,Other,1,1,1.0
2007-7,E01003055,Road Safety & Defects,1,1,1.0
2007-7,E01003058,Environmental Health,1,1,1.0
2007-7,E01003079,Access,1,1,1.0
2007-7,E01003100,Other,1,1,1.0
2007-7,E01003112,Environmental Health,1,1,1.0
2007-7,E01003114,Road Safety & Defects,1,1,1.0
2007-7,E01003131,Environmental Health,1,1,1.0
2007-7,E01003131,Road Safety & Defects,3,1,3.0
2007-7,E01003135,Environmental Health,1,1,1.0
2007-7,E01003171,Environmental Disruptions,1,1,1.0
2007-7,E01003171,Other,1,1,1.0
2007-7,E01003178,Environmental Health,1,1,1.0
2007-7,E01003178,Road Safety & Defects,1,1,1.0
2007-7,E01003179,Public Space,1,1,1.0
2007-7,E01003200,Environmental Health,1,1,1.0
2007-7,E01003299,Road Safety & Defects,1,1,1.0
2007-7,E01003340,Road Safety & Defects,1,1,1.0
