period,LSOA,SHEF_C_CODE,report_count,user_count,average
2014-5,95BB10S2,C7,1,1,1.0
2014-5,95GG05S1,C7,1,1,1.0
2014-5,95GG37S3,C8,1,1,1.0
2014-5,95HH06S2,C7,1,1,1.0
2014-5,95II11W1,C3,1,1,1.0
2014-5,E01000040,C3,1,1,1.0
2014-5,E01000042,C7,1,1,1.0
2014-5,E01000075,C7,1,1,1.0
2014-5,E01000111,C3,1,1,1.0
2014-5,E01000115,C7,1,1,1.0
2014-5,E01000117,C7,1,1,1.0
2014-5,E01000118,C7,1,1,1.0
2014-5,E01000124,C7,1,1,1.0
2014-5,E01000126,C3,2,1,2.0
2014-5,E01000133,C7,1,1,1.0
2014-5,E01000136,C7,1,1,1.0
2014-5,E01000141,C7,3,2,1.5
2014-5,E01000144,C3,1,1,1.0
2014-5,E01000148,C7,1,1,1.0
2014-5,E01000153,C7,1,1,1.0
2014-5,E01000159,C3,1,1,1.0
2014-5,E01000161,C3,1,1,1.0
2014-5,E01000162,C7,1,1,1.0
2014-5,E01000169,C7,1,1,1.0
2014-5,E01000170,C7,1,1,1.0
2014-5,E01000177,C2,1,1,1.0
2014-5,E01000177,C3,1,1,1.0
2014-5,E01000182,C7,1,1,1.0
2014-5,E01000183,C3,2,1,2.0
2014-5,E01000183,C7,1,1,1.0
2014-5,E01000184,C7,1,1,1.0
2014-5,E01000187,C7,1,1,1.0
2014-5,E01000190,C7,1,1,1.0
2014-5,E01000197,C3,2,2,1.0
2014-5,E01000197,C7,5,5,1.0
2014-5,E01000200,C7,1,1,1.0
2014-5,E01000203,C7,1,1,1.0
2014-5,E01000204,C2,1,1,1.0
2014-5,E01000204,C3,1,1,1.0
2014-5,E01000204,C7,1,1,1.0
2014-5,E01000205,C7,1,1,1.0
2014-5,E01000207,C7,1,1,1.0
2014-5,E01000208,C3,1,1,1.0
2014-5,E01000210,C7,1,1,1.0
2014-5,E01000211,C3,2,1,2.0
2014-5,E01000212,C7,1,1,1.0
2014-5,E01000215,C7,1,1,1.0
2014-5,E01000216,C3,1,1,1.0
2014-5,E01000221,C3,2,1,2.0
2014-5,E01000221,C7,2,1,2.0
2014-5,E01000222,C3,4,2,2.0
2014-5,E01000222,C7,1,1,1.0
2014-5,E01000223,C3,3,2,1.5
2014-5,E01000223,C7,8,1,8.0
2014-5,E01000226,C2,1,1,1.0
2014-5,E01000226,C7,1,1,1.0
2014-5,E01000233,C3,1,1,1.0
2014-5,E01000235,C7,1,1,1.0
2014-5,E01000236,C7,1,1,1.0
2014-5,E01000237,C7,1,1,1.0
2014-5,E01000241,C3,1,1,1.0
2014-5,E01000244,C7,1,1,1.0
2014-5,E01000248,C3,1,1,1.0
2014-5,E01000248,C7,2,2,1.0
2014-5,E01000249,C3,1,1,1.0
2014-5,E01000250,C7,2,2,1.0
2014-5,E01000251,C7,1,1,1.0
2014-5,E01000253,C3,1,1,1.0
2014-5,E01000253,C7,3,2,1.5
2014-5,E01000254,C7,1,1,1.0
2014-5,E01000257,C3,1,1,1.0
2014-5,E01000258,C7,1,1,1.0
2014-5,E01000263,C7,1,1,1.0
2014-5,E01000264,C7,1,1,1.0
2014-5,E01000265,C7,1,1,1.0
2014-5,E01000266,C7,2,1,2.0
2014-5,E01000268,C2,1,1,1.0
2014-5,E01000270,C7,1,1,1.0
2014-5,E01000278,C7,1,1,1.0
2014-5,E01000281,C7,1,1,1.0
2014-5,E01000284,C7,1,1,1.0
2014-5,E01000290,C3,1,1,1.0
