period,LSOA,SHEF_C,report_count,user_count,average
2009-9,E01000007,Road Safety & Defects,1,1,1.0
2009-9,E01000009,Road Safety & Defects,1,1,1.0
2009-9,E01000010,Road Safety & Defects,1,1,1.0
2009-9,E01000040,Environmental Health,1,1,1.0
2009-9,E01000040,Road Safety & Defects,1,1,1.0
2009-9,E01000071,Road Safety & Defects,1,1,1.0
2009-9,E01000083,Other,1,1,1.0
2009-9,E01000094,Vehicles,1,1,1.0
2009-9,E01000100,Other,1,1,1.0
2009-9,E01000105,Road Safety & Defects,1,1,1.0
2009-9,E01000115,Environmental Health,1,1,1.0
2009-9,E01000115,Other,4,2,2.0
2009-9,E01000121,Environmental Health,1,1,1.0
2009-9,E01000129,Environmental Health,1,1,1.0
2009-9,E01000148,Road Safety & Defects,1,1,1.0
2009-9,E01000160,Environmental Health,1,1,1.0
2009-9,E01000165,Environmental Health,1,1,1.0
2009-9,E01000171,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01000177,Other,1,1,1.0
2009-9,E01000185,Road Safety & Defects,1,1,1.0
2009-9,E01000193,Road Safety & Defects,1,1,1.0
2009-9,E01000208,Environmental Health,1,1,1.0
2009-9,E01000212,Environmental Disruptions,1,1,1.0
2009-9,E01000226,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01000238,Environmental Health,2,2,1.0
2009-9,E01000249,Road Safety & Defects,1,1,1.0
2009-9,E01000288,Road Safety & Defects,1,1,1.0
2009-9,E01000301,Road Safety & Defects,2,2,1.0
2009-9,E01000303,Public Space,1,1,1.0
2009-9,E01000303,Road Safety & Defects,2,1,2.0
2009-9,E01000307,Road Safety & Defects,1,1,1.0
2009-9,E01000362,Road Safety & Defects,1,1,1.0
2009-9,E01000373,Environmental Health,1,1,1.0
2009-9,E01000401,Other,1,1,1.0
2009-9,E01000412,Environmental Disruptions,1,1,1.0
2009-9,E01000414,Environmental Health,1,1,1.0
2009-9,E01000414,Other,1,1,1.0
2009-9,E01000414,Road Safety & Defects,1,1,1.0
2009-9,E01000418,Environmental Health,1,1,1.0
2009-9,E01000423,Road Safety & Defects,1,1,1.0
2009-9,E01000486,Road Safety & Defects,1,1,1.0
2009-9,E01000494,Road Safety & Defects,1,1,1.0
2009-9,E01000497,Incivilities,1,1,1.0
2009-9,E01000501,Public Space,1,1,1.0
2009-9,E01000505,Incivilities,1,1,1.0
2009-9,E01000517,Other,1,1,1.0
2009-9,E01000524,Environmental Health,1,1,1.0
2009-9,E01000536,Environmental Health,1,1,1.0
2009-9,E01000538,Road Safety & Defects,1,1,1.0
2009-9,E01000543,Environmental Disruptions,1,1,1.0
2009-9,E01000553,Environmental Health,2,2,1.0
2009-9,E01000553,Incivilities,1,1,1.0
2009-9,E01000557,Incivilities,1,1,1.0
2009-9,E01000560,Road Safety & Defects,1,1,1.0
2009-9,E01000586,Incivilities,1,1,1.0
2009-9,E01000705,Vehicles,1,1,1.0
2009-9,E01000722,Public Space,1,1,1.0
2009-9,E01000725,Public Space,1,1,1.0
2009-9,E01000727,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01000746,Environmental Health,1,1,1.0
2009-9,E01000750,Incivilities,1,1,1.0
2009-9,E01000759,Environmental Health,1,1,1.0
2009-9,E01000765,Environmental Health,1,1,1.0
2009-9,E01000852,Road Safety & Defects,1,1,1.0
2009-9,E01000869,Environmental Disruptions,1,1,1.0
2009-9,E01000894,Road Safety & Defects,1,1,1.0
2009-9,E01000898,Environmental Health,1,1,1.0
2009-9,E01000911,Environmental Health,1,1,1.0
2009-9,E01000942,Environmental Health,1,1,1.0
2009-9,E01000971,Road Safety & Defects,1,1,1.0
2009-9,E01001002,Environmental Health,1,1,1.0
2009-9,E01001083,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01001083,Environmental Health,1,1,1.0
2009-9,E01001085,Environmental Disruptions,1,1,1.0
2009-9,E01001098,Environmental Health,1,1,1.0
2009-9,E01001107,Road Safety & Defects,1,1,1.0
2009-9,E01001111,Environmental Health,1,1,1.0
2009-9,E01001111,Other,1,1,1.0
2009-9,E01001146,Environmental Health,1,1,1.0
2009-9,E01001153,Environmental Health,1,1,1.0
2009-9,E01001158,Environmental Health,1,1,1.0
2009-9,E01001198,Road Safety & Defects,1,1,1.0
2009-9,E01001205,Other,1,1,1.0
2009-9,E01001221,Other,1,1,1.0
2009-9,E01001247,Incivilities,1,1,1.0
2009-9,E01001269,Other,1,1,1.0
2009-9,E01001305,Environmental Health,1,1,1.0
2009-9,E01001306,Environmental Health,1,1,1.0
2009-9,E01001307,Other,1,1,1.0
2009-9,E01001312,Environmental Health,2,1,2.0
2009-9,E01001324,Environmental Health,1,1,1.0
2009-9,E01001365,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01001365,Other,1,1,1.0
2009-9,E01001365,Vehicles,1,1,1.0
2009-9,E01001381,Environmental Health,1,1,1.0
2009-9,E01001387,Environmental Health,1,1,1.0
2009-9,E01001408,Incivilities,1,1,1.0
2009-9,E01001537,Road Safety & Defects,1,1,1.0
2009-9,E01001565,Road Safety & Defects,1,1,1.0
2009-9,E01001578,Road Safety & Defects,1,1,1.0
2009-9,E01001581,Environmental Health,1,1,1.0
2009-9,E01001581,Incivilities,1,1,1.0
2009-9,E01001592,Environmental Health,1,1,1.0
2009-9,E01001592,Other,1,1,1.0
2009-9,E01001592,Road Safety & Defects,1,1,1.0
2009-9,E01001636,Other,1,1,1.0
2009-9,E01001641,Environmental Health,1,1,1.0
2009-9,E01001644,Environmental Disruptions,1,1,1.0
2009-9,E01001644,Environmental Health,1,1,1.0
2009-9,E01001647,Environmental Health,1,1,1.0
2009-9,E01001648,Other,1,1,1.0
2009-9,E01001667,Environmental Health,1,1,1.0
2009-9,E01001688,Incivilities,1,1,1.0
2009-9,E01001701,Environmental Health,1,1,1.0
2009-9,E01001709,Road Safety & Defects,1,1,1.0
2009-9,E01001711,Environmental Disruptions,1,1,1.0
2009-9,E01001718,Other,1,1,1.0
2009-9,E01001724,Environmental Health,3,1,3.0
2009-9,E01001734,Road Safety & Defects,1,1,1.0
2009-9,E01001741,Environmental Disruptions,1,1,1.0
2009-9,E01001741,Other,1,1,1.0
2009-9,E01001761,Environmental Health,1,1,1.0
2009-9,E01001761,Road Safety & Defects,1,1,1.0
2009-9,E01001786,Road Safety & Defects,1,1,1.0
2009-9,E01001829,Other,1,1,1.0
2009-9,E01001830,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01001870,Other,1,1,1.0
2009-9,E01001882,Environmental Health,1,1,1.0
2009-9,E01001905,Road Safety & Defects,1,1,1.0
2009-9,E01001920,Road Safety & Defects,1,1,1.0
2009-9,E01001935,Environmental Health,1,1,1.0
2009-9,E01001942,Environmental Health,1,1,1.0
2009-9,E01001974,Environmental Health,3,1,3.0
2009-9,E01001990,Environmental Health,1,1,1.0
2009-9,E01001990,Incivilities,1,1,1.0
2009-9,E01002002,Environmental Health,1,1,1.0
2009-9,E01002008,Road Safety & Defects,1,1,1.0
2009-9,E01002010,Environmental Health,2,1,2.0
2009-9,E01002011,Other,1,1,1.0
2009-9,E01002026,Road Safety & Defects,1,1,1.0
2009-9,E01002043,Environmental Health,1,1,1.0
2009-9,E01002061,Environmental Health,1,1,1.0
2009-9,E01002070,Road Safety & Defects,1,1,1.0
2009-9,E01002073,Environmental Health,1,1,1.0
2009-9,E01002085,Environmental Health,2,2,1.0
2009-9,E01002091,Road Safety & Defects,1,1,1.0
2009-9,E01002112,Road Safety & Defects,2,1,2.0
2009-9,E01002114,Road Safety & Defects,1,1,1.0
2009-9,E01002130,Environmental Health,1,1,1.0
2009-9,E01002139,Environmental Health,1,1,1.0
2009-9,E01002232,Road Safety & Defects,1,1,1.0
2009-9,E01002237,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01002237,Vehicles,1,1,1.0
2009-9,E01002250,Road Safety & Defects,1,1,1.0
2009-9,E01002258,Road Safety & Defects,1,1,1.0
2009-9,E01002324,Road Safety & Defects,1,1,1.0
2009-9,E01002376,Road Safety & Defects,1,1,1.0
2009-9,E01002415,Vehicles,1,1,1.0
2009-9,E01002421,Public Space,1,1,1.0
2009-9,E01002461,Environmental Health,1,1,1.0
2009-9,E01002461,Road Safety & Defects,1,1,1.0
2009-9,E01002487,Environmental Health,1,1,1.0
2009-9,E01002506,Environmental Health,2,1,2.0
2009-9,E01002506,Other,1,1,1.0
2009-9,E01002521,Road Safety & Defects,1,1,1.0
2009-9,E01002551,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01002566,Incivilities,1,1,1.0
2009-9,E01002570,Road Safety & Defects,1,1,1.0
2009-9,E01002579,Road Safety & Defects,1,1,1.0
2009-9,E01002579,Vehicles,1,1,1.0
2009-9,E01002584,Environmental Health,1,1,1.0
2009-9,E01002589,Environmental Health,1,1,1.0
2009-9,E01002605,Environmental Disruptions,1,1,1.0
2009-9,E01002609,Road Safety & Defects,2,1,2.0
2009-9,E01002620,Road Safety & Defects,1,1,1.0
2009-9,E01002636,Other,1,1,1.0
2009-9,E01002637,Road Safety & Defects,1,1,1.0
2009-9,E01002658,Environmental Health,1,1,1.0
2009-9,E01002679,Road Safety & Defects,1,1,1.0
2009-9,E01002708,Public Space,1,1,1.0
2009-9,E01002708,Vehicles,1,1,1.0
2009-9,E01002713,Road Safety & Defects,1,1,1.0
2009-9,E01002715,Incivilities,1,1,1.0
2009-9,E01002722,Road Safety & Defects,1,1,1.0
2009-9,E01002731,Road Safety & Defects,1,1,1.0
2009-9,E01002735,Other,1,1,1.0
2009-9,E01002737,Road Safety & Defects,1,1,1.0
2009-9,E01002756,Incivilities,2,1,2.0
2009-9,E01002765,Environmental Disruptions,1,1,1.0
2009-9,E01002766,Road Safety & Defects,1,1,1.0
2009-9,E01002777,Road Safety & Defects,1,1,1.0
2009-9,E01002791,Road Safety & Defects,1,1,1.0
2009-9,E01002803,Road Safety & Defects,1,1,1.0
2009-9,E01002804,Incivilities,1,1,1.0
2009-9,E01002841,Other,1,1,1.0
2009-9,E01002852,Road Safety & Defects,1,1,1.0
2009-9,E01002894,Other,1,1,1.0
2009-9,E01002920,Vehicles,1,1,1.0
2009-9,E01002927,Other,1,1,1.0
2009-9,E01002928,Vehicles,1,1,1.0
2009-9,E01002931,Incivilities,1,1,1.0
2009-9,E01002931,Road Safety & Defects,1,1,1.0
2009-9,E01002947,Environmental Health,1,1,1.0
2009-9,E01002956,Road Safety & Defects,1,1,1.0
2009-9,E01002971,Environmental Health,1,1,1.0
2009-9,E01002985,Incivilities,1,1,1.0
2009-9,E01003017,Road Safety & Defects,1,1,1.0
2009-9,E01003027,Road Safety & Defects,1,1,1.0
2009-9,E01003032,Access,1,1,1.0
2009-9,E01003035,Environmental Health,1,1,1.0
2009-9,E01003035,Road Safety & Defects,1,1,1.0
2009-9,E01003036,Environmental Disruptions,1,1,1.0
2009-9,E01003062,Vehicles,1,1,1.0
2009-9,E01003074,Road Safety & Defects,2,2,1.0
2009-9,E01003090,Environmental Health,1,1,1.0
2009-9,E01003096,Environmental Health,1,1,1.0
2009-9,E01003106,Other,1,1,1.0
2009-9,E01003110,Incivilities,1,1,1.0
2009-9,E01003114,Environmental Health,2,1,2.0
2009-9,E01003120,Environmental Health,2,1,2.0
2009-9,E01003120,Road Safety & Defects,3,1,3.0
2009-9,E01003122,Road Safety & Defects,1,1,1.0
2009-9,E01003130,Road Safety & Defects,2,2,1.0
2009-9,E01003153,Other,1,1,1.0
2009-9,E01003157,Environmental Health,1,1,1.0
2009-9,E01003200,Environmental Disruptions,1,1,1.0
2009-9,E01003200,Road Safety & Defects,1,1,1.0
2009-9,E01003203,Other,1,1,1.0
2009-9,E01003212,Road Safety & Defects,3,2,1.5
2009-9,E01003219,Environmental Health,1,1,1.0
2009-9,E01003232,Environmental Health,1,1,1.0
2009-9,E01003233,Other,1,1,1.0
2009-9,E01003253,Environmental Disruptions,2,2,1.0
2009-9,E01003255,Vehicles,1,1,1.0
2009-9,E01003258,Vehicles,1,1,1.0
2009-9,E01003272,Environmental Health,1,1,1.0
2009-9,E01003272,Road Safety & Defects,1,1,1.0
2009-9,E01003273,Road Safety & Defects,1,1,1.0
2009-9,E01003279,Environmental Health,1,1,1.0
2009-9,E01003283,Road Safety & Defects,1,1,1.0
2009-9,E01003290,Environmental Health,1,1,1.0
2009-9,E01003293,Environmental Health,1,1,1.0
2009-9,E01003295,Vehicles,1,1,1.0
2009-9,E01003301,Environmental Health,1,1,1.0
2009-9,E01003327,Environmental Disruptions,1,1,1.0
2009-9,E01003327,Environmental Health,1,1,1.0
2009-9,E01003336,Environmental Health,2,1,2.0
2009-9,E01003356,Incivilities,4,1,4.0
2009-9,E01003376,Environmental Health,1,1,1.0
2009-9,E01003376,Road Safety & Defects,1,1,1.0
2009-9,E01003401,Road Safety & Defects,1,1,1.0
2009-9,E01003411,Environmental Health,1,1,1.0
2009-9,E01003424,Incivilities,1,1,1.0
2009-9,E01003428,Incivilities,1,1,1.0
2009-9,E01003455,Public Space,1,1,1.0
2009-9,E01003457,Environmental Disruptions,1,1,1.0
2009-9,E01003482,Road Safety & Defects,1,1,1.0
2009-9,E01003501,Road Safety & Defects,1,1,1.0
2009-9,E01003516,Environmental Health,1,1,1.0
2009-9,E01003548,Abandoned Vehicles & Parking,1,1,1.0
2009-9,E01003552,Road Safety & Defects,1,1,1.0
2009-9,E01003558,Environmental Health,1,1,1.0
2009-9,E01003566,Environmental Health,1,1,1.0
2009-9,E01003623,Road Safety & Defects,1,1,1.0
2009-9,E01003631,Environmental Health,1,1,1.0
2009-9,E01003639,Other,1,1,1.0
