period,LSOA,SHEF_C,report_count,user_count,average
2008-12,E01000003,Road Safety & Defects,1,1,1.0
2008-12,E01000044,Environmental Health,1,1,1.0
2008-12,E01000069,Road Safety & Defects,2,1,2.0
2008-12,E01000130,Environmental Health,1,1,1.0
2008-12,E01000136,Abandoned Vehicles & Parking,1,1,1.0
2008-12,E01000140,Abandoned Vehicles & Parking,1,1,1.0
2008-12,E01000146,Road Safety & Defects,1,1,1.0
2008-12,E01000165,Environmental Health,1,1,1.0
2008-12,E01000202,Other,1,1,1.0
2008-12,E01000214,Environmental Disruptions,1,1,1.0
2008-12,E01000218,Road Safety & Defects,1,1,1.0
2008-12,E01000233,Road Safety & Defects,1,1,1.0
2008-12,E01000237,Road Safety & Defects,1,1,1.0
2008-12,E01000241,Road Safety & Defects,1,1,1.0
2008-12,E01000256,Road Safety & Defects,1,1,1.0
2008-12,E01000269,Environmental Disruptions,1,1,1.0
2008-12,E01000270,Environmental Health,1,1,1.0
2008-12,E01000275,Other,1,1,1.0
2008-12,E01000275,Road Safety & Defects,1,1,1.0
2008-12,E01000278,Road Safety & Defects,1,1,1.0
2008-12,E01000280,Road Safety & Defects,1,1,1.0
2008-12,E01000283,Road Safety & Defects,1,1,1.0
2008-12,E01000289,Environmental Health,1,1,1.0
2008-12,E01000307,Incivilities,1,1,1.0
2008-12,E01000311,Road Safety & Defects,1,1,1.0
2008-12,E01000428,Environmental Health,1,1,1.0
2008-12,E01000457,Road Safety & Defects,1,1,1.0
2008-12,E01000481,Environmental Health,1,1,1.0
2008-12,E01000510,Road Safety & Defects,1,1,1.0
2008-12,E01000516,Road Safety & Defects,1,1,1.0
2008-12,E01000521,Road Safety & Defects,1,1,1.0
2008-12,E01000550,Vehicles,1,1,1.0
2008-12,E01000553,Environmental Health,1,1,1.0
2008-12,E01000554,Incivilities,1,1,1.0
2008-12,E01000555,Incivilities,1,1,1.0
2008-12,E01000565,Road Safety & Defects,1,1,1.0
2008-12,E01000653,Road Safety & Defects,1,1,1.0
2008-12,E01000675,Other,1,1,1.0
