period,LSOA,SHEF_C,report_count,user_count,average
2007-6,E01000234,Environmental Health,1,1,1.0
2007-6,E01000280,Road Safety & Defects,1,1,1.0
2007-6,E01000493,Abandoned Vehicles & Parking,1,1,1.0
2007-6,E01000493,Environmental Health,1,1,1.0
2007-6,E01000505,Vehicles,1,1,1.0
2007-6,E01000546,Other,1,1,1.0
2007-6,E01000548,Vehicles,1,1,1.0
2007-6,E01000585,Environmental Health,1,1,1.0
2007-6,E01000637,Environmental Health,1,1,1.0
2007-6,E01000654,Vehicles,1,1,1.0
2007-6,E01000675,Other,1,1,1.0
2007-6,E01000676,Environmental Health,2,2,1.0
2007-6,E01000820,Vehicles,1,1,1.0
2007-6,E01000850,Other,1,1,1.0
2007-6,E01000850,Road Safety & Defects,1,1,1.0
2007-6,E01000878,Road Safety & Defects,1,1,1.0
2007-6,E01000936,Road Safety & Defects,1,1,1.0
2007-6,E01000940,Other,1,1,1.0
2007-6,E01000971,Environmental Disruptions,1,1,1.0
2007-6,E01001029,Road Safety & Defects,1,1,1.0
2007-6,E01001042,Road Safety & Defects,1,1,1.0
2007-6,E01001097,Vehicles,1,1,1.0
2007-6,E01001146,Environmental Health,1,1,1.0
2007-6,E01001156,Environmental Disruptions,1,1,1.0
2007-6,E01001203,Environmental Health,1,1,1.0
2007-6,E01001278,Incivilities,1,1,1.0
2007-6,E01001306,Vehicles,1,1,1.0
2007-6,E01001310,Road Safety & Defects,1,1,1.0
2007-6,E01001321,Environmental Disruptions,1,1,1.0
2007-6,E01001321,Environmental Health,1,1,1.0
2007-6,E01001321,Other,2,1,2.0
2007-6,E01001323,Environmental Disruptions,1,1,1.0
2007-6,E01001323,Environmental Health,1,1,1.0
2007-6,E01001323,Incivilities,2,1,2.0
2007-6,E01001323,Other,1,1,1.0
2007-6,E01001323,Road Safety & Defects,1,1,1.0
2007-6,E01001326,Other,1,1,1.0
2007-6,E01001389,Road Safety & Defects,1,1,1.0
2007-6,E01001502,Road Safety & Defects,1,1,1.0
2007-6,E01001544,Environmental Disruptions,1,1,1.0
2007-6,E01001635,Abandoned Vehicles & Parking,1,1,1.0
2007-6,E01001635,Incivilities,1,1,1.0
2007-6,E01001635,Other,1,1,1.0
2007-6,E01001661,Abandoned Vehicles & Parking,1,1,1.0
2007-6,E01001661,Environmental Health,1,1,1.0
2007-6,E01001661,Incivilities,1,1,1.0
2007-6,E01001669,Vehicles,1,1,1.0
2007-6,E01001675,Road Safety & Defects,1,1,1.0
2007-6,E01001710,Incivilities,1,1,1.0
2007-6,E01001710,Public Space,1,1,1.0
2007-6,E01001713,Environmental Health,2,1,2.0
2007-6,E01001713,Public Space,1,1,1.0
2007-6,E01001713,Road Safety & Defects,1,1,1.0
2007-6,E01001803,Incivilities,1,1,1.0
2007-6,E01001830,Environmental Health,1,1,1.0
2007-6,E01001831,Other,1,1,1.0
2007-6,E01001854,Environmental Health,1,1,1.0
2007-6,E01001856,Other,1,1,1.0
2007-6,E01001874,Other,1,1,1.0
2007-6,E01001896,Environmental Health,1,1,1.0
2007-6,E01001898,Environmental Health,1,1,1.0
2007-6,E01001898,Incivilities,1,1,1.0
2007-6,E01001899,Incivilities,1,1,1.0
2007-6,E01001955,Public Space,1,1,1.0
2007-6,E01001957,Road Safety & Defects,1,1,1.0
2007-6,E01001966,Incivilities,1,1,1.0
2007-6,E01001988,Vehicles,1,1,1.0
2007-6,E01002019,Abandoned Vehicles & Parking,1,1,1.0
2007-6,E01002019,Incivilities,1,1,1.0
2007-6,E01002019,Other,1,1,1.0
2007-6,E01002021,Environmental Disruptions,1,1,1.0
2007-6,E01002029,Other,1,1,1.0
2007-6,E01002042,Incivilities,1,1,1.0
2007-6,E01002043,Environmental Health,1,1,1.0
2007-6,E01002045,Environmental Health,1,1,1.0
2007-6,E01002069,Environmental Health,1,1,1.0
2007-6,E01002080,Road Safety & Defects,1,1,1.0
2007-6,E01002111,Vehicles,1,1,1.0
2007-6,E01002134,Road Safety & Defects,1,1,1.0
2007-6,E01002153,Public Space,1,1,1.0
2007-6,E01002179,Environmental Disruptions,1,1,1.0
2007-6,E01002183,Other,1,1,1.0
2007-6,E01002202,Vehicles,1,1,1.0
2007-6,E01002370,Other,1,1,1.0
2007-6,E01002395,Environmental Health,1,1,1.0
2007-6,E01002395,Incivilities,1,1,1.0
2007-6,E01002456,Environmental Health,1,1,1.0
2007-6,E01002456,Road Safety & Defects,1,1,1.0
2007-6,E01002490,Vehicles,1,1,1.0
2007-6,E01002529,Incivilities,1,1,1.0
2007-6,E01002580,Environmental Disruptions,1,1,1.0
2007-6,E01002610,Other,1,1,1.0
2007-6,E01002613,Other,1,1,1.0
2007-6,E01002633,Vehicles,1,1,1.0
2007-6,E01002634,Environmental Health,1,1,1.0
2007-6,E01002645,Other,1,1,1.0
2007-6,E01002678,Environmental Disruptions,2,1,2.0
2007-6,E01002680,Road Safety & Defects,1,1,1.0
2007-6,E01002700,Other,1,1,1.0
2007-6,E01002708,Environmental Health,7,2,3.5
2007-6,E01002708,Incivilities,1,1,1.0
2007-6,E01002708,Other,1,1,1.0
2007-6,E01002708,Public Space,6,1,6.0
2007-6,E01002708,Road Safety & Defects,2,1,2.0
2007-6,E01002709,Environmental Health,4,1,4.0
2007-6,E01002709,Road Safety & Defects,1,1,1.0
2007-6,E01002710,Environmental Health,3,1,3.0
2007-6,E01002710,Incivilities,1,1,1.0
2007-6,E01002710,Road Safety & Defects,1,1,1.0
2007-6,E01002712,Incivilities,1,1,1.0
2007-6,E01002714,Environmental Health,2,1,2.0
2007-6,E01002714,Incivilities,2,1,2.0
2007-6,E01002715,Environmental Health,3,1,3.0
2007-6,E01002715,Road Safety & Defects,1,1,1.0
2007-6,E01002723,Road Safety & Defects,1,1,1.0
2007-6,E01002919,Road Safety & Defects,1,1,1.0
2007-6,E01003038,Road Safety & Defects,1,1,1.0
2007-6,E01003076,Other,1,1,1.0
2007-6,E01003098,Environmental Health,1,1,1.0
2007-6,E01003125,Other,1,1,1.0
2007-6,E01003158,Road Safety & Defects,1,1,1.0
2007-6,E01003171,Incivilities,1,1,1.0
