period,LSOA,SHEF_C,report_count,user_count,average
2009-12,E01000006,Road Safety & Defects,1,1,1.0
2009-12,E01000009,Other,1,1,1.0
2009-12,E01000009,Road Safety & Defects,3,1,3.0
2009-12,E01000027,Other,1,1,1.0
2009-12,E01000085,Access,1,1,1.0
2009-12,E01000105,Other,1,1,1.0
2009-12,E01000119,Road Safety & Defects,2,2,1.0
2009-12,E01000159,Vehicles,1,1,1.0
2009-12,E01000160,Other,1,1,1.0
2009-12,E01000164,Road Safety & Defects,1,1,1.0
2009-12,E01000169,Road Safety & Defects,1,1,1.0
2009-12,E01000173,Road Safety & Defects,2,2,1.0
2009-12,E01000211,Vehicles,1,1,1.0
2009-12,E01000213,Road Safety & Defects,1,1,1.0
2009-12,E01000258,Road Safety & Defects,1,1,1.0
2009-12,E01000264,Other,1,1,1.0
2009-12,E01000269,Public Space,1,1,1.0
2009-12,E01000273,Vehicles,1,1,1.0
2009-12,E01000282,Environmental Disruptions,1,1,1.0
2009-12,E01000298,Road Safety & Defects,1,1,1.0
2009-12,E01000304,Road Safety & Defects,1,1,1.0
2009-12,E01000307,Road Safety & Defects,2,1,2.0
2009-12,E01000312,Road Safety & Defects,1,1,1.0
2009-12,E01000315,Road Safety & Defects,1,1,1.0
2009-12,E01000318,Road Safety & Defects,1,1,1.0
2009-12,E01000349,Road Safety & Defects,1,1,1.0
2009-12,E01000379,Environmental Health,1,1,1.0
2009-12,E01000379,Road Safety & Defects,1,1,1.0
2009-12,E01000401,Environmental Health,1,1,1.0
2009-12,E01000405,Road Safety & Defects,1,1,1.0
2009-12,E01000412,Road Safety & Defects,1,1,1.0
2009-12,E01000465,Road Safety & Defects,1,1,1.0
2009-12,E01000469,Vehicles,1,1,1.0
2009-12,E01000489,Incivilities,1,1,1.0
2009-12,E01000490,Environmental Health,1,1,1.0
2009-12,E01000493,Other,1,1,1.0
2009-12,E01000501,Road Safety & Defects,2,1,2.0
2009-12,E01000531,Environmental Health,4,1,4.0
2009-12,E01000532,Environmental Health,2,1,2.0
2009-12,E01000547,Environmental Health,1,1,1.0
2009-12,E01000553,Environmental Health,2,1,2.0
2009-12,E01000557,Incivilities,1,1,1.0
2009-12,E01000557,Other,1,1,1.0
2009-12,E01000573,Environmental Health,2,1,2.0
2009-12,E01000574,Public Space,1,1,1.0
2009-12,E01000600,Other,1,1,1.0
2009-12,E01000645,Road Safety & Defects,1,1,1.0
2009-12,E01000671,Environmental Health,2,2,1.0
2009-12,E01000686,Road Safety & Defects,1,1,1.0
2009-12,E01000701,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01000703,Road Safety & Defects,1,1,1.0
2009-12,E01000728,Environmental Health,1,1,1.0
2009-12,E01000740,Road Safety & Defects,1,1,1.0
2009-12,E01000751,Incivilities,1,1,1.0
2009-12,E01000754,Other,1,1,1.0
2009-12,E01000756,Environmental Health,1,1,1.0
2009-12,E01000757,Environmental Health,1,1,1.0
2009-12,E01000771,Road Safety & Defects,1,1,1.0
2009-12,E01000773,Road Safety & Defects,1,1,1.0
2009-12,E01000780,Vehicles,1,1,1.0
2009-12,E01000790,Other,1,1,1.0
2009-12,E01000797,Road Safety & Defects,1,1,1.0
2009-12,E01000807,Environmental Health,1,1,1.0
2009-12,E01000823,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01000854,Road Safety & Defects,1,1,1.0
2009-12,E01000856,Environmental Health,1,1,1.0
2009-12,E01000897,Road Safety & Defects,1,1,1.0
2009-12,E01000915,Road Safety & Defects,1,1,1.0
2009-12,E01000918,Environmental Health,1,1,1.0
2009-12,E01000918,Road Safety & Defects,2,2,1.0
2009-12,E01000920,Road Safety & Defects,1,1,1.0
2009-12,E01000923,Environmental Health,1,1,1.0
2009-12,E01000942,Road Safety & Defects,1,1,1.0
2009-12,E01000976,Road Safety & Defects,1,1,1.0
2009-12,E01000979,Road Safety & Defects,1,1,1.0
2009-12,E01000989,Road Safety & Defects,1,1,1.0
2009-12,E01001004,Environmental Health,1,1,1.0
2009-12,E01001020,Road Safety & Defects,1,1,1.0
2009-12,E01001029,Road Safety & Defects,1,1,1.0
2009-12,E01001047,Environmental Health,1,1,1.0
2009-12,E01001050,Road Safety & Defects,1,1,1.0
2009-12,E01001051,Environmental Health,1,1,1.0
2009-12,E01001096,Other,1,1,1.0
2009-12,E01001096,Road Safety & Defects,1,1,1.0
2009-12,E01001103,Road Safety & Defects,1,1,1.0
2009-12,E01001117,Road Safety & Defects,1,1,1.0
2009-12,E01001124,Road Safety & Defects,1,1,1.0
2009-12,E01001126,Incivilities,1,1,1.0
2009-12,E01001126,Road Safety & Defects,2,1,2.0
2009-12,E01001146,Environmental Health,1,1,1.0
2009-12,E01001150,Environmental Health,1,1,1.0
2009-12,E01001150,Road Safety & Defects,1,1,1.0
2009-12,E01001151,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01001205,Road Safety & Defects,2,2,1.0
2009-12,E01001206,Road Safety & Defects,2,2,1.0
2009-12,E01001248,Vehicles,1,1,1.0
2009-12,E01001253,Environmental Health,1,1,1.0
2009-12,E01001270,Vehicles,1,1,1.0
2009-12,E01001277,Road Safety & Defects,1,1,1.0
2009-12,E01001295,Vehicles,1,1,1.0
2009-12,E01001322,Road Safety & Defects,1,1,1.0
2009-12,E01001365,Vehicles,1,1,1.0
2009-12,E01001387,Road Safety & Defects,1,1,1.0
2009-12,E01001430,Road Safety & Defects,1,1,1.0
2009-12,E01001476,Road Safety & Defects,1,1,1.0
2009-12,E01001502,Other,1,1,1.0
2009-12,E01001502,Road Safety & Defects,1,1,1.0
2009-12,E01001503,Road Safety & Defects,1,1,1.0
2009-12,E01001538,Road Safety & Defects,1,1,1.0
2009-12,E01001550,Road Safety & Defects,1,1,1.0
2009-12,E01001565,Road Safety & Defects,1,1,1.0
2009-12,E01001577,Other,2,1,2.0
2009-12,E01001635,Road Safety & Defects,1,1,1.0
2009-12,E01001642,Road Safety & Defects,1,1,1.0
2009-12,E01001701,Road Safety & Defects,1,1,1.0
2009-12,E01001724,Environmental Health,2,1,2.0
2009-12,E01001744,Road Safety & Defects,1,1,1.0
2009-12,E01001754,Environmental Health,1,1,1.0
2009-12,E01001761,Road Safety & Defects,2,1,2.0
2009-12,E01001791,Environmental Health,1,1,1.0
2009-12,E01001791,Vehicles,1,1,1.0
2009-12,E01001805,Environmental Health,1,1,1.0
2009-12,E01001824,Road Safety & Defects,1,1,1.0
2009-12,E01001958,Environmental Health,1,1,1.0
2009-12,E01001973,Road Safety & Defects,2,1,2.0
2009-12,E01001981,Environmental Disruptions,1,1,1.0
2009-12,E01001984,Environmental Health,1,1,1.0
2009-12,E01001984,Incivilities,1,1,1.0
2009-12,E01001989,Other,1,1,1.0
2009-12,E01002003,Road Safety & Defects,4,1,4.0
2009-12,E01002009,Environmental Health,1,1,1.0
2009-12,E01002026,Road Safety & Defects,1,1,1.0
2009-12,E01002029,Road Safety & Defects,1,1,1.0
2009-12,E01002031,Road Safety & Defects,1,1,1.0
2009-12,E01002064,Incivilities,2,1,2.0
2009-12,E01002065,Incivilities,1,1,1.0
2009-12,E01002066,Other,1,1,1.0
2009-12,E01002068,Other,1,1,1.0
2009-12,E01002068,Road Safety & Defects,2,1,2.0
2009-12,E01002085,Road Safety & Defects,1,1,1.0
2009-12,E01002111,Other,1,1,1.0
2009-12,E01002132,Road Safety & Defects,1,1,1.0
2009-12,E01002136,Road Safety & Defects,1,1,1.0
2009-12,E01002178,Vehicles,1,1,1.0
2009-12,E01002262,Road Safety & Defects,1,1,1.0
2009-12,E01002301,Vehicles,1,1,1.0
2009-12,E01002326,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01002414,Road Safety & Defects,1,1,1.0
2009-12,E01002448,Environmental Health,1,1,1.0
2009-12,E01002507,Environmental Health,1,1,1.0
2009-12,E01002554,Other,1,1,1.0
2009-12,E01002569,Incivilities,1,1,1.0
2009-12,E01002584,Environmental Health,1,1,1.0
2009-12,E01002622,Road Safety & Defects,1,1,1.0
2009-12,E01002647,Other,1,1,1.0
2009-12,E01002650,Environmental Health,1,1,1.0
2009-12,E01002657,Road Safety & Defects,1,1,1.0
2009-12,E01002658,Environmental Health,2,2,1.0
2009-12,E01002669,Road Safety & Defects,1,1,1.0
2009-12,E01002678,Other,1,1,1.0
2009-12,E01002679,Abandoned Vehicles & Parking,2,2,1.0
2009-12,E01002679,Environmental Health,1,1,1.0
2009-12,E01002679,Road Safety & Defects,1,1,1.0
2009-12,E01002687,Incivilities,1,1,1.0
2009-12,E01002690,Vehicles,1,1,1.0
2009-12,E01002704,Road Safety & Defects,1,1,1.0
2009-12,E01002709,Road Safety & Defects,1,1,1.0
2009-12,E01002714,Other,1,1,1.0
2009-12,E01002714,Road Safety & Defects,1,1,1.0
2009-12,E01002724,Other,1,1,1.0
2009-12,E01002727,Environmental Health,1,1,1.0
2009-12,E01002729,Road Safety & Defects,1,1,1.0
2009-12,E01002757,Other,1,1,1.0
2009-12,E01002768,Road Safety & Defects,1,1,1.0
2009-12,E01002793,Road Safety & Defects,1,1,1.0
2009-12,E01002797,Road Safety & Defects,1,1,1.0
2009-12,E01002806,Environmental Health,1,1,1.0
2009-12,E01002829,Environmental Health,1,1,1.0
2009-12,E01002873,Environmental Disruptions,1,1,1.0
2009-12,E01002902,Other,1,1,1.0
2009-12,E01002931,Road Safety & Defects,1,1,1.0
2009-12,E01002948,Road Safety & Defects,1,1,1.0
2009-12,E01002956,Road Safety & Defects,1,1,1.0
2009-12,E01002956,Vehicles,1,1,1.0
2009-12,E01002985,Environmental Health,1,1,1.0
2009-12,E01003011,Road Safety & Defects,1,1,1.0
2009-12,E01003026,Road Safety & Defects,1,1,1.0
2009-12,E01003050,Environmental Disruptions,1,1,1.0
2009-12,E01003071,Environmental Health,1,1,1.0
2009-12,E01003074,Road Safety & Defects,1,1,1.0
2009-12,E01003109,Environmental Disruptions,1,1,1.0
2009-12,E01003114,Environmental Health,1,1,1.0
2009-12,E01003126,Environmental Health,2,1,2.0
2009-12,E01003131,Environmental Health,1,1,1.0
2009-12,E01003166,Other,1,1,1.0
2009-12,E01003166,Road Safety & Defects,1,1,1.0
2009-12,E01003228,Environmental Health,1,1,1.0
2009-12,E01003265,Road Safety & Defects,1,1,1.0
2009-12,E01003287,Vehicles,1,1,1.0
2009-12,E01003302,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01003305,Road Safety & Defects,1,1,1.0
2009-12,E01003313,Incivilities,1,1,1.0
2009-12,E01003318,Road Safety & Defects,1,1,1.0
2009-12,E01003336,Environmental Health,2,1,2.0
2009-12,E01003439,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01003446,Other,1,1,1.0
2009-12,E01003455,Environmental Health,1,1,1.0
2009-12,E01003459,Road Safety & Defects,1,1,1.0
2009-12,E01003474,Road Safety & Defects,1,1,1.0
2009-12,E01003478,Environmental Disruptions,1,1,1.0
2009-12,E01003498,Road Safety & Defects,1,1,1.0
2009-12,E01003513,Road Safety & Defects,1,1,1.0
2009-12,E01003537,Other,1,1,1.0
2009-12,E01003554,Environmental Health,1,1,1.0
2009-12,E01003556,Road Safety & Defects,1,1,1.0
2009-12,E01003559,Road Safety & Defects,1,1,1.0
2009-12,E01003606,Other,1,1,1.0
2009-12,E01003665,Other,1,1,1.0
2009-12,E01003665,Road Safety & Defects,2,1,2.0
2009-12,E01003666,Environmental Health,1,1,1.0
2009-12,E01003666,Other,1,1,1.0
2009-12,E01003729,Road Safety & Defects,1,1,1.0
2009-12,E01003733,Other,1,1,1.0
2009-12,E01003750,Road Safety & Defects,1,1,1.0
2009-12,E01003757,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01003765,Road Safety & Defects,1,1,1.0
2009-12,E01003781,Road Safety & Defects,1,1,1.0
2009-12,E01003821,Road Safety & Defects,1,1,1.0
2009-12,E01003822,Road Safety & Defects,1,1,1.0
2009-12,E01003825,Environmental Health,2,2,1.0
2009-12,E01003825,Road Safety & Defects,1,1,1.0
2009-12,E01003831,Other,1,1,1.0
2009-12,E01003867,Road Safety & Defects,1,1,1.0
2009-12,E01003869,Road Safety & Defects,1,1,1.0
2009-12,E01003876,Road Safety & Defects,3,2,1.5
2009-12,E01003878,Vehicles,1,1,1.0
2009-12,E01003889,Road Safety & Defects,1,1,1.0
2009-12,E01003896,Incivilities,1,1,1.0
2009-12,E01003909,Road Safety & Defects,1,1,1.0
2009-12,E01003929,Road Safety & Defects,1,1,1.0
2009-12,E01003935,Other,1,1,1.0
2009-12,E01003964,Road Safety & Defects,1,1,1.0
2009-12,E01003978,Road Safety & Defects,1,1,1.0
2009-12,E01003987,Environmental Health,1,1,1.0
2009-12,E01004016,Road Safety & Defects,1,1,1.0
2009-12,E01004029,Abandoned Vehicles & Parking,1,1,1.0
2009-12,E01004071,Road Safety & Defects,1,1,1.0
2009-12,E01004082,Environmental Health,1,1,1.0
2009-12,E01004197,Road Safety & Defects,1,1,1.0
2009-12,E01004215,Road Safety & Defects,1,1,1.0
2009-12,E01004307,Other,2,1,2.0
2009-12,E01004328,Other,1,1,1.0
2009-12,E01004330,Environmental Health,1,1,1.0
2009-12,E01004362,Environmental Health,1,1,1.0
2009-12,E01004362,Other,1,1,1.0
2009-12,E01004416,Road Safety & Defects,1,1,1.0
2009-12,E01004420,Other,1,1,1.0
2009-12,E01004425,Environmental Health,2,2,1.0
2009-12,E01004466,Environmental Health,1,1,1.0
2009-12,E01004474,Incivilities,1,1,1.0
2009-12,E01004474,Road Safety & Defects,1,1,1.0
2009-12,E01004482,Environmental Disruptions,1,1,1.0
2009-12,E01004491,Road Safety & Defects,1,1,1.0
2009-12,E01004497,Road Safety & Defects,1,1,1.0
2009-12,E01004534,Road Safety & Defects,1,1,1.0
2009-12,E01004534,Vehicles,1,1,1.0
2009-12,E01004536,Environmental Health,1,1,1.0
2009-12,E01004543,Road Safety & Defects,1,1,1.0
2009-12,E01004545,Incivilities,2,1,2.0
2009-12,E01004553,Environmental Health,2,1,2.0
2009-12,E01004600,Road Safety & Defects,1,1,1.0
2009-12,E01004601,Other,1,1,1.0
2009-12,E01004609,Road Safety & Defects,1,1,1.0
2009-12,E01004626,Road Safety & Defects,1,1,1.0
2009-12,E01004654,Environmental Health,1,1,1.0
2009-12,E01004736,Road Safety & Defects,1,1,1.0
2009-12,E01004744,Road Safety & Defects,1,1,1.0
2009-12,E01004750,Road Safety & Defects,1,1,1.0
2009-12,E01004763,Other,1,1,1.0
2009-12,E01004780,Environmental Disruptions,2,1,2.0
2009-12,E01004783,Environmental Disruptions,1,1,1.0
2009-12,E01004824,Environmental Health,1,1,1.0
2009-12,E01004839,Road Safety & Defects,1,1,1.0
2009-12,E01004856,Road Safety & Defects,1,1,1.0
2009-12,E01004859,Environmental Health,1,1,1.0
