period,LSOA,SHEF_C_CODE,report_count,user_count,average
2013,,C3,3,3,1.0
2013,,C5,4,4,1.0
2013,,C6,1,1,1.0
2013,,C7,7,7,1.0
2013,95AA01S1,C7,1,1,1.0
2013,95AA11S1,C7,2,2,1.0
2013,95AA15S1,C3,1,1,1.0
2013,95AA15S1,C4,1,1,1.0
2013,95BB01S1,C7,1,1,1.0
2013,95BB01S2,C7,1,1,1.0
2013,95BB03S2,C7,1,1,1.0
2013,95BB04S2,C7,2,2,1.0
2013,95BB12S2,C7,2,1,2.0
2013,95BB17S1,C7,1,1,1.0
2013,95BB17S2,C7,2,2,1.0
2013,95BB18S2,C7,2,2,1.0
2013,95CC01W1,C3,1,1,1.0
2013,95CC06S1,C7,1,1,1.0
2013,95CC06S2,C7,1,1,1.0
2013,95DD03W1,C7,2,2,1.0
2013,95DD19S1,C7,1,1,1.0
2013,95FF10W1,C7,1,1,1.0
2013,95GG04S2,C7,1,1,1.0
2013,95GG06S1,C7,1,1,1.0
2013,95GG09S1,C4,2,1,2.0
2013,95GG12S1,C4,3,2,1.5
2013,95GG12S1,C5,1,1,1.0
2013,95GG12S4,C4,4,1,4.0
2013,95GG13S1,C3,1,1,1.0
2013,95GG13S3,C3,1,1,1.0
2013,95GG13S3,C7,1,1,1.0
2013,95GG16S3,C7,1,1,1.0
2013,95GG17S3,C3,1,1,1.0
2013,95GG21S1,C3,1,1,1.0
2013,95GG21S1,C7,1,1,1.0
2013,95GG22S2,C7,1,1,1.0
2013,95GG30S1,C7,1,1,1.0
2013,95GG33S1,C7,1,1,1.0
2013,95GG34S2,C7,1,1,1.0
2013,95GG36S1,C7,1,1,1.0
2013,95GG38S1,C5,1,1,1.0
2013,95GG39S1,C7,1,1,1.0
2013,95GG41S3,C4,1,1,1.0
2013,95GG42S3,C7,1,1,1.0
2013,95GG48S2,C7,1,1,1.0
2013,95GG49S2,C4,4,1,4.0
2013,95GG49S2,C7,1,1,1.0
2013,95GG49S3,C5,1,1,1.0
2013,95GG50S1,C5,1,1,1.0
2013,95GG50S3,C7,1,1,1.0
2013,95HH04S2,C7,2,2,1.0
2013,95HH06S1,C7,1,1,1.0
2013,95HH13W1,C7,1,1,1.0
2013,95II04S1,C2,1,1,1.0
2013,95II04S1,C7,2,1,2.0
2013,95II09S1,C7,1,1,1.0
2013,95II11W1,C7,1,1,1.0
2013,95II13W1,C7,1,1,1.0
2013,95II19S1,C7,5,1,5.0
2013,95II21W1,C3,1,1,1.0
2013,95II21W1,C7,1,1,1.0
2013,95JJ18W1,C1,1,1,1.0
2013,95JJ18W1,C3,2,2,1.0
2013,95JJ18W1,C6,1,1,1.0
2013,95KK02W1,C7,2,1,2.0
2013,95KK15W1,C7,1,1,1.0
2013,95LL03W1,C7,1,1,1.0
2013,95LL05S1,C7,1,1,1.0
2013,95LL11S2,C7,1,1,1.0
2013,95LL14S1,C7,1,1,1.0
2013,95LL16S2,C2,2,2,1.0
2013,95LL16S2,C3,2,1,2.0
2013,95LL16S2,C7,2,2,1.0
2013,95LL19S2,C7,1,1,1.0
2013,95LL24S1,C7,1,1,1.0
2013,95MM05W1,C3,1,1,1.0
2013,95MM05W1,C7,1,1,1.0
2013,95MM18S2,C3,1,1,1.0
2013,95MM19S2,C7,1,1,1.0
2013,95MM25S4,C7,1,1,1.0
2013,95NN04W1,C7,1,1,1.0
2013,95NN05W1,C7,1,1,1.0
