period,LSOA,SHEF_C_CODE,report_count,user_count,average
2018-11,,C3,1,1,1.0
2018-11,,C7,1,1,1.0
2018-11,95BB07S1,C7,1,1,1.0
2018-11,95BB07S2,C5,1,1,1.0
2018-11,95BB07S2,C7,5,1,5.0
2018-11,95BB08S2,C7,2,1,2.0
2018-11,95BB21S2,C7,1,1,1.0
2018-11,95DD02S1,C7,2,1,2.0
2018-11,95GG06S3,C4,1,1,1.0
2018-11,95GG35S1,C8,1,1,1.0
2018-11,95GG50S1,C3,1,1,1.0
2018-11,95HH17W1,C7,1,1,1.0
2018-11,95II11W1,C3,1,1,1.0
2018-11,95II17W1,C7,2,2,1.0
2018-11,95II17W1,C8,1,1,1.0
2018-11,95LL01S1,C7,1,1,1.0
2018-11,95LL09S1,C8,1,1,1.0
2018-11,95MM12S1,C3,1,1,1.0
2018-11,95MM14S2,C7,1,1,1.0
2018-11,95MM23W1,C3,1,1,1.0
2018-11,95NN19S1,C3,1,1,1.0
2018-11,95SS05S2,C7,1,1,1.0
2018-11,95SS21S1,C7,1,1,1.0
2018-11,95WW11S2,C7,1,1,1.0
2018-11,95WW20S3,C7,1,1,1.0
2018-11,95WW21S2,C7,1,1,1.0
2018-11,95XX11S2,C7,1,1,1.0
2018-11,95XX19W1,C7,1,1,1.0
2018-11,95XX20S1,C7,1,1,1.0
2018-11,95ZZ15W1,C7,1,1,1.0
2018-11,E01000013,C7,2,2,1.0
2018-11,E01000015,C3,2,1,2.0
2018-11,E01000034,C7,2,1,2.0
2018-11,E01000035,C3,1,1,1.0
2018-11,E01000037,C3,1,1,1.0
2018-11,E01000039,C7,1,1,1.0
2018-11,E01000053,C7,1,1,1.0
2018-11,E01000074,C3,1,1,1.0
2018-11,E01000074,C7,1,1,1.0
2018-11,E01000076,C2,1,1,1.0
2018-11,E01000095,C7,1,1,1.0
2018-11,E01000115,C7,1,1,1.0
2018-11,E01000118,C7,1,1,1.0
2018-11,E01000119,C7,1,1,1.0
2018-11,E01000121,C7,1,1,1.0
2018-11,E01000122,C7,1,1,1.0
2018-11,E01000123,C3,1,1,1.0
2018-11,E01000123,C8,1,1,1.0
2018-11,E01000124,C3,1,1,1.0
2018-11,E01000125,C3,3,3,1.0
2018-11,E01000125,C7,3,1,3.0
2018-11,E01000126,C3,2,1,2.0
2018-11,E01000127,C3,7,2,3.5
2018-11,E01000127,C7,1,1,1.0
2018-11,E01000128,C3,7,3,2.3333333333333335
