period,LSOA,SHEF_C,report_count,user_count,average
2014-1,95AA11S2,Road Safety & Defects,1,1,1.0
2014-1,95AA15S2,Road Safety & Defects,1,1,1.0
2014-1,95BB21S2,Road Safety & Defects,1,1,1.0
2014-1,95DD09W1,Road Safety & Defects,1,1,1.0
2014-1,95JJ20S1,Road Safety & Defects,1,1,1.0
2014-1,95LL16S2,Road Safety & Defects,2,2,1.0
2014-1,E01000007,Environmental Disruptions,1,1,1.0
2014-1,E01000010,Road Safety & Defects,1,1,1.0
2014-1,E01000037,Road Safety & Defects,1,1,1.0
2014-1,E01000040,Environmental Disruptions,1,1,1.0
2014-1,E01000041,Road Safety & Defects,1,1,1.0
2014-1,E01000044,Road Safety & Defects,1,1,1.0
2014-1,E01000050,Environmental Health,1,1,1.0
2014-1,E01000050,Road Safety & Defects,1,1,1.0
2014-1,E01000101,Environmental Disruptions,1,1,1.0
2014-1,E01000115,Road Safety & Defects,2,2,1.0
2014-1,E01000117,Environmental Health,1,1,1.0
2014-1,E01000121,Road Safety & Defects,1,1,1.0
2014-1,E01000123,Environmental Health,1,1,1.0
2014-1,E01000125,Incivilities,1,1,1.0
2014-1,E01000125,Road Safety & Defects,2,2,1.0
2014-1,E01000127,Incivilities,1,1,1.0
2014-1,E01000129,Incivilities,3,1,3.0
2014-1,E01000129,Road Safety & Defects,3,1,3.0
2014-1,E01000134,Environmental Health,1,1,1.0
2014-1,E01000136,Incivilities,2,1,2.0
2014-1,E01000141,Incivilities,2,1,2.0
2014-1,E01000141,Road Safety & Defects,1,1,1.0
2014-1,E01000144,Incivilities,1,1,1.0
2014-1,E01000144,Road Safety & Defects,1,1,1.0
2014-1,E01000145,Road Safety & Defects,1,1,1.0
2014-1,E01000146,Road Safety & Defects,2,2,1.0
2014-1,E01000148,Road Safety & Defects,1,1,1.0
2014-1,E01000150,Environmental Health,1,1,1.0
2014-1,E01000150,Incivilities,1,1,1.0
2014-1,E01000150,Road Safety & Defects,6,2,3.0
2014-1,E01000152,Incivilities,1,1,1.0
2014-1,E01000153,Road Safety & Defects,1,1,1.0
2014-1,E01000154,Road Safety & Defects,2,1,2.0
2014-1,E01000155,Environmental Health,2,2,1.0
2014-1,E01000155,Road Safety & Defects,3,2,1.5
2014-1,E01000157,Road Safety & Defects,1,1,1.0
2014-1,E01000158,Environmental Health,1,1,1.0
2014-1,E01000160,Environmental Health,1,1,1.0
2014-1,E01000161,Environmental Health,2,1,2.0
2014-1,E01000162,Road Safety & Defects,1,1,1.0
2014-1,E01000163,Environmental Health,2,1,2.0
2014-1,E01000164,Environmental Health,2,2,1.0
2014-1,E01000165,Environmental Health,2,2,1.0
2014-1,E01000171,Road Safety & Defects,1,1,1.0
2014-1,E01000173,Environmental Health,2,1,2.0
2014-1,E01000173,Road Safety & Defects,1,1,1.0
2014-1,E01000174,Road Safety & Defects,1,1,1.0
2014-1,E01000182,Road Safety & Defects,1,1,1.0
2014-1,E01000184,Incivilities,1,1,1.0
2014-1,E01000188,Environmental Health,1,1,1.0
2014-1,E01000188,Road Safety & Defects,1,1,1.0
2014-1,E01000191,Road Safety & Defects,1,1,1.0
2014-1,E01000193,Incivilities,3,1,3.0
2014-1,E01000194,Environmental Health,1,1,1.0
2014-1,E01000194,Incivilities,1,1,1.0
2014-1,E01000194,Road Safety & Defects,1,1,1.0
2014-1,E01000196,Incivilities,3,1,3.0
2014-1,E01000196,Road Safety & Defects,3,1,3.0
2014-1,E01000197,Environmental Health,2,2,1.0
2014-1,E01000197,Road Safety & Defects,1,1,1.0
2014-1,E01000198,Incivilities,1,1,1.0
2014-1,E01000199,Road Safety & Defects,2,1,2.0
2014-1,E01000200,Incivilities,1,1,1.0
2014-1,E01000200,Road Safety & Defects,1,1,1.0
2014-1,E01000203,Road Safety & Defects,1,1,1.0
2014-1,E01000205,Road Safety & Defects,1,1,1.0
2014-1,E01000206,Environmental Disruptions,1,1,1.0
2014-1,E01000207,Road Safety & Defects,1,1,1.0
2014-1,E01000208,Incivilities,1,1,1.0
2014-1,E01000214,Incivilities,1,1,1.0
2014-1,E01000214,Road Safety & Defects,1,1,1.0
2014-1,E01000216,Road Safety & Defects,1,1,1.0
2014-1,E01000218,Road Safety & Defects,1,1,1.0
2014-1,E01000219,Road Safety & Defects,1,1,1.0
2014-1,E01000221,Incivilities,2,1,2.0
