period,LSOA,SHEF_C,report_count,user_count,average
2009-2,E01000002,Road Safety & Defects,2,2,1.0
2009-2,E01000010,Other,1,1,1.0
2009-2,E01000010,Road Safety & Defects,2,1,2.0
2009-2,E01000040,Other,1,1,1.0
2009-2,E01000040,Vehicles,1,1,1.0
2009-2,E01000129,Road Safety & Defects,2,1,2.0
2009-2,E01000133,Road Safety & Defects,1,1,1.0
2009-2,E01000155,Road Safety & Defects,1,1,1.0
2009-2,E01000160,Environmental Health,1,1,1.0
2009-2,E01000160,Road Safety & Defects,1,1,1.0
2009-2,E01000164,Environmental Health,1,1,1.0
2009-2,E01000171,Other,2,1,2.0
2009-2,E01000171,Road Safety & Defects,2,2,1.0
2009-2,E01000173,Other,1,1,1.0
2009-2,E01000173,Road Safety & Defects,3,2,1.5
2009-2,E01000198,Road Safety & Defects,1,1,1.0
2009-2,E01000206,Other,1,1,1.0
2009-2,E01000206,Road Safety & Defects,1,1,1.0
2009-2,E01000207,Road Safety & Defects,1,1,1.0
2009-2,E01000209,Other,1,1,1.0
2009-2,E01000233,Road Safety & Defects,1,1,1.0
2009-2,E01000241,Vehicles,1,1,1.0
2009-2,E01000257,Environmental Health,1,1,1.0
2009-2,E01000268,Environmental Health,1,1,1.0
2009-2,E01000293,Road Safety & Defects,1,1,1.0
2009-2,E01000298,Road Safety & Defects,1,1,1.0
2009-2,E01000303,Other,1,1,1.0
2009-2,E01000304,Road Safety & Defects,1,1,1.0
2009-2,E01000305,Road Safety & Defects,1,1,1.0
2009-2,E01000314,Vehicles,1,1,1.0
2009-2,E01000316,Environmental Disruptions,1,1,1.0
2009-2,E01000317,Vehicles,1,1,1.0
2009-2,E01000329,Abandoned Vehicles & Parking,1,1,1.0
2009-2,E01000343,Abandoned Vehicles & Parking,1,1,1.0
2009-2,E01000352,Vehicles,1,1,1.0
2009-2,E01000373,Environmental Health,1,1,1.0
2009-2,E01000373,Vehicles,2,1,2.0
2009-2,E01000385,Environmental Health,1,1,1.0
2009-2,E01000410,Other,1,1,1.0
2009-2,E01000457,Other,1,1,1.0
2009-2,E01000493,Abandoned Vehicles & Parking,1,1,1.0
2009-2,E01000493,Other,1,1,1.0
2009-2,E01000493,Road Safety & Defects,2,1,2.0
2009-2,E01000502,Vehicles,1,1,1.0
2009-2,E01000503,Incivilities,2,1,2.0
2009-2,E01000505,Incivilities,2,1,2.0
2009-2,E01000507,Incivilities,1,1,1.0
2009-2,E01000512,Incivilities,1,1,1.0
2009-2,E01000518,Environmental Health,1,1,1.0
2009-2,E01000519,Road Safety & Defects,1,1,1.0
2009-2,E01000530,Environmental Health,1,1,1.0
2009-2,E01000531,Environmental Health,2,1,2.0
2009-2,E01000534,Road Safety & Defects,1,1,1.0
2009-2,E01000553,Environmental Health,5,2,2.5
2009-2,E01000553,Incivilities,1,1,1.0
2009-2,E01000553,Other,1,1,1.0
2009-2,E01000553,Road Safety & Defects,1,1,1.0
2009-2,E01000554,Environmental Health,6,2,3.0
2009-2,E01000554,Incivilities,1,1,1.0
2009-2,E01000554,Other,4,2,2.0
2009-2,E01000554,Road Safety & Defects,2,1,2.0
2009-2,E01000555,Abandoned Vehicles & Parking,1,1,1.0
2009-2,E01000555,Environmental Health,4,1,4.0
2009-2,E01000555,Road Safety & Defects,2,1,2.0
2009-2,E01000556,Environmental Health,1,1,1.0
2009-2,E01000557,Incivilities,3,1,3.0
2009-2,E01000557,Road Safety & Defects,1,1,1.0
2009-2,E01000560,Road Safety & Defects,1,1,1.0
2009-2,E01000573,Road Safety & Defects,2,1,2.0
2009-2,E01000584,Environmental Health,1,1,1.0
2009-2,E01000585,Environmental Health,1,1,1.0
2009-2,E01000586,Incivilities,3,1,3.0
2009-2,E01000624,Road Safety & Defects,1,1,1.0
2009-2,E01000639,Incivilities,3,1,3.0
2009-2,E01000639,Other,1,1,1.0
2009-2,E01000642,Other,1,1,1.0
2009-2,E01000656,Road Safety & Defects,1,1,1.0
2009-2,E01000664,Environmental Health,1,1,1.0
2009-2,E01000701,Environmental Health,2,2,1.0
2009-2,E01000707,Environmental Disruptions,1,1,1.0
2009-2,E01000716,Road Safety & Defects,1,1,1.0
2009-2,E01000740,Road Safety & Defects,1,1,1.0
2009-2,E01000766,Road Safety & Defects,1,1,1.0
2009-2,E01000802,Road Safety & Defects,1,1,1.0
2009-2,E01000808,Road Safety & Defects,1,1,1.0
2009-2,E01000812,Environmental Health,1,1,1.0
2009-2,E01000812,Public Space,1,1,1.0
2009-2,E01000812,Road Safety & Defects,1,1,1.0
2009-2,E01000850,Road Safety & Defects,1,1,1.0
2009-2,E01000854,Road Safety & Defects,1,1,1.0
2009-2,E01000855,Road Safety & Defects,2,2,1.0
2009-2,E01000875,Other,1,1,1.0
2009-2,E01000876,Road Safety & Defects,1,1,1.0
2009-2,E01000885,Environmental Disruptions,1,1,1.0
2009-2,E01000899,Road Safety & Defects,1,1,1.0
2009-2,E01000933,Environmental Health,1,1,1.0
2009-2,E01000933,Other,1,1,1.0
2009-2,E01000973,Road Safety & Defects,1,1,1.0
2009-2,E01000976,Environmental Health,1,1,1.0
2009-2,E01001013,Road Safety & Defects,1,1,1.0
2009-2,E01001021,Road Safety & Defects,1,1,1.0
2009-2,E01001022,Road Safety & Defects,1,1,1.0
2009-2,E01001027,Environmental Health,1,1,1.0
2009-2,E01001067,Road Safety & Defects,1,1,1.0
2009-2,E01001069,Other,1,1,1.0
2009-2,E01001070,Environmental Health,1,1,1.0
2009-2,E01001096,Road Safety & Defects,1,1,1.0
2009-2,E01001097,Environmental Health,1,1,1.0
2009-2,E01001098,Road Safety & Defects,1,1,1.0
2009-2,E01001144,Other,1,1,1.0
2009-2,E01001147,Road Safety & Defects,1,1,1.0
2009-2,E01001153,Road Safety & Defects,1,1,1.0
2009-2,E01001164,Other,1,1,1.0
2009-2,E01001164,Road Safety & Defects,1,1,1.0
2009-2,E01001196,Abandoned Vehicles & Parking,1,1,1.0
2009-2,E01001199,Road Safety & Defects,1,1,1.0
2009-2,E01001202,Other,1,1,1.0
2009-2,E01001202,Road Safety & Defects,1,1,1.0
2009-2,E01001207,Vehicles,1,1,1.0
2009-2,E01001226,Road Safety & Defects,1,1,1.0
2009-2,E01001227,Other,1,1,1.0
2009-2,E01001241,Environmental Health,1,1,1.0
2009-2,E01001243,Road Safety & Defects,1,1,1.0
2009-2,E01001252,Road Safety & Defects,1,1,1.0
2009-2,E01001283,Environmental Health,1,1,1.0
2009-2,E01001284,Environmental Health,1,1,1.0
2009-2,E01001297,Environmental Health,1,1,1.0
2009-2,E01001299,Other,1,1,1.0
2009-2,E01001301,Environmental Health,1,1,1.0
2009-2,E01001310,Road Safety & Defects,2,1,2.0
2009-2,E01001315,Road Safety & Defects,1,1,1.0
2009-2,E01001336,Road Safety & Defects,1,1,1.0
2009-2,E01001353,Road Safety & Defects,1,1,1.0
