period,LSOA,SHEF_C,report_count,user_count,average
2012-2,E01000002,Road Safety & Defects,1,1,1.0
2012-2,E01000132,Road Safety & Defects,1,1,1.0
2012-2,E01000133,Road Safety & Defects,1,1,1.0
2012-2,E01000139,Environmental Health,1,1,1.0
2012-2,E01000145,Incivilities,1,1,1.0
2012-2,E01000148,Road Safety & Defects,1,1,1.0
2012-2,E01000155,Road Safety & Defects,1,1,1.0
2012-2,E01000164,Road Safety & Defects,1,1,1.0
2012-2,E01000171,Environmental Health,2,1,2.0
2012-2,E01000180,Road Safety & Defects,1,1,1.0
2012-2,E01000181,Environmental Disruptions,1,1,1.0
2012-2,E01000181,Road Safety & Defects,2,2,1.0
2012-2,E01000185,Road Safety & Defects,1,1,1.0
2012-2,E01000194,Environmental Disruptions,1,1,1.0
2012-2,E01000203,Environmental Health,1,1,1.0
2012-2,E01000204,Road Safety & Defects,3,1,3.0
2012-2,E01000210,Environmental Health,1,1,1.0
2012-2,E01000211,Environmental Health,1,1,1.0
2012-2,E01000214,Incivilities,1,1,1.0
2012-2,E01000215,Road Safety & Defects,1,1,1.0
2012-2,E01000216,Road Safety & Defects,1,1,1.0
2012-2,E01000217,Road Safety & Defects,1,1,1.0
2012-2,E01000220,Road Safety & Defects,1,1,1.0
2012-2,E01000221,Road Safety & Defects,2,1,2.0
2012-2,E01000222,Road Safety & Defects,1,1,1.0
2012-2,E01000230,Road Safety & Defects,1,1,1.0
2012-2,E01000231,Road Safety & Defects,1,1,1.0
2012-2,E01000236,Road Safety & Defects,1,1,1.0
2012-2,E01000238,Abandoned Vehicles & Parking,2,1,2.0
2012-2,E01000238,Road Safety & Defects,2,1,2.0
2012-2,E01000244,Road Safety & Defects,1,1,1.0
2012-2,E01000247,Incivilities,1,1,1.0
2012-2,E01000256,Environmental Health,1,1,1.0
2012-2,E01000267,Incivilities,1,1,1.0
2012-2,E01000271,Incivilities,2,2,1.0
2012-2,E01000271,Road Safety & Defects,2,1,2.0
2012-2,E01000273,Incivilities,1,1,1.0
2012-2,E01000273,Road Safety & Defects,2,2,1.0
2012-2,E01000278,Road Safety & Defects,1,1,1.0
2012-2,E01000288,Road Safety & Defects,1,1,1.0
2012-2,E01000289,Road Safety & Defects,1,1,1.0
2012-2,E01000297,Environmental Health,1,1,1.0
2012-2,E01000305,Incivilities,1,1,1.0
2012-2,E01000306,Road Safety & Defects,1,1,1.0
2012-2,E01000307,Road Safety & Defects,1,1,1.0
2012-2,E01000310,Environmental Health,1,1,1.0
2012-2,E01000310,Incivilities,2,1,2.0
2012-2,E01000310,Road Safety & Defects,2,1,2.0
2012-2,E01000311,Road Safety & Defects,1,1,1.0
2012-2,E01000314,Environmental Health,1,1,1.0
2012-2,E01000314,Road Safety & Defects,2,1,2.0
2012-2,E01000316,Road Safety & Defects,2,1,2.0
2012-2,E01000323,Environmental Health,1,1,1.0
2012-2,E01000330,Road Safety & Defects,1,1,1.0
2012-2,E01000336,Environmental Health,1,1,1.0
2012-2,E01000381,Vehicles,1,1,1.0
2012-2,E01000390,Environmental Health,1,1,1.0
2012-2,E01000393,Environmental Health,1,1,1.0
2012-2,E01000393,Road Safety & Defects,1,1,1.0
2012-2,E01000417,Environmental Health,1,1,1.0
2012-2,E01000417,Road Safety & Defects,2,1,2.0
2012-2,E01000428,Road Safety & Defects,1,1,1.0
2012-2,E01000463,Road Safety & Defects,1,1,1.0
2012-2,E01000493,Road Safety & Defects,1,1,1.0
2012-2,E01000511,Vehicles,1,1,1.0
2012-2,E01000560,Road Safety & Defects,1,1,1.0
2012-2,E01000580,Environmental Disruptions,1,1,1.0
2012-2,E01000582,Road Safety & Defects,1,1,1.0
2012-2,E01000585,Incivilities,2,1,2.0
2012-2,E01000586,Incivilities,1,1,1.0
2012-2,E01000586,Road Safety & Defects,1,1,1.0
2012-2,E01000588,Environmental Health,1,1,1.0
2012-2,E01000628,Road Safety & Defects,1,1,1.0
2012-2,E01000643,Environmental Health,1,1,1.0
2012-2,E01000649,Incivilities,1,1,1.0
2012-2,E01000649,Road Safety & Defects,1,1,1.0
2012-2,E01000670,Road Safety & Defects,1,1,1.0
2012-2,E01000682,Road Safety & Defects,1,1,1.0
2012-2,E01000697,Environmental Disruptions,1,1,1.0
2012-2,E01000697,Road Safety & Defects,1,1,1.0
2012-2,E01000713,Vehicles,1,1,1.0
2012-2,E01000719,Abandoned Vehicles & Parking,1,1,1.0
2012-2,E01000719,Environmental Health,1,1,1.0
2012-2,E01000733,Vehicles,1,1,1.0
2012-2,E01000740,Environmental Health,1,1,1.0
2012-2,E01000743,Road Safety & Defects,1,1,1.0
2012-2,E01000781,Road Safety & Defects,1,1,1.0
2012-2,E01000784,Road Safety & Defects,1,1,1.0
2012-2,E01000786,Environmental Health,1,1,1.0
2012-2,E01000786,Incivilities,1,1,1.0
2012-2,E01000790,Road Safety & Defects,2,1,2.0
2012-2,E01000794,Abandoned Vehicles & Parking,1,1,1.0
2012-2,E01000796,Environmental Disruptions,1,1,1.0
2012-2,E01000811,Road Safety & Defects,1,1,1.0
2012-2,E01000820,Environmental Health,1,1,1.0
2012-2,E01000840,Road Safety & Defects,1,1,1.0
2012-2,E01000851,Road Safety & Defects,1,1,1.0
2012-2,E01000852,Road Safety & Defects,1,1,1.0
2012-2,E01000855,Incivilities,1,1,1.0
2012-2,E01000861,Road Safety & Defects,1,1,1.0
2012-2,E01000863,Road Safety & Defects,1,1,1.0
2012-2,E01000864,Environmental Health,1,1,1.0
2012-2,E01000865,Environmental Health,1,1,1.0
2012-2,E01000866,Environmental Disruptions,1,1,1.0
2012-2,E01000866,Road Safety & Defects,1,1,1.0
2012-2,E01000870,Environmental Health,1,1,1.0
2012-2,E01000871,Environmental Health,1,1,1.0
2012-2,E01000878,Incivilities,1,1,1.0
2012-2,E01000884,Incivilities,1,1,1.0
2012-2,E01000896,Environmental Health,1,1,1.0
2012-2,E01000896,Road Safety & Defects,1,1,1.0
2012-2,E01000910,Abandoned Vehicles & Parking,1,1,1.0
2012-2,E01000914,Environmental Health,1,1,1.0
2012-2,E01000919,Incivilities,2,1,2.0
2012-2,E01000924,Environmental Health,1,1,1.0
2012-2,E01000927,Road Safety & Defects,1,1,1.0
2012-2,E01000937,Road Safety & Defects,1,1,1.0
2012-2,E01000938,Environmental Health,1,1,1.0
2012-2,E01000940,Road Safety & Defects,1,1,1.0
2012-2,E01000946,Road Safety & Defects,1,1,1.0
2012-2,E01000953,Incivilities,1,1,1.0
2012-2,E01000953,Road Safety & Defects,1,1,1.0
2012-2,E01000958,Road Safety & Defects,1,1,1.0
2012-2,E01000963,Road Safety & Defects,1,1,1.0
2012-2,E01000975,Road Safety & Defects,1,1,1.0
2012-2,E01001014,Environmental Health,1,1,1.0
2012-2,E01001014,Road Safety & Defects,1,1,1.0
2012-2,E01001017,Environmental Disruptions,1,1,1.0
2012-2,E01001018,Road Safety & Defects,1,1,1.0
2012-2,E01001020,Road Safety & Defects,2,1,2.0
2012-2,E01001022,Environmental Disruptions,1,1,1.0
2012-2,E01001023,Road Safety & Defects,1,1,1.0
2012-2,E01001026,Environmental Health,1,1,1.0
2012-2,E01001032,Road Safety & Defects,1,1,1.0
2012-2,E01001037,Road Safety & Defects,1,1,1.0
2012-2,E01001068,Road Safety & Defects,1,1,1.0
2012-2,E01001074,Environmental Health,1,1,1.0
2012-2,E01001075,Road Safety & Defects,1,1,1.0
2012-2,E01001082,Environmental Health,1,1,1.0
2012-2,E01001086,Environmental Disruptions,2,1,2.0
2012-2,E01001086,Environmental Health,1,1,1.0
2012-2,E01001086,Incivilities,1,1,1.0
2012-2,E01001087,Environmental Health,2,2,1.0
2012-2,E01001087,Road Safety & Defects,1,1,1.0
2012-2,E01001090,Environmental Health,1,1,1.0
2012-2,E01001091,Environmental Health,1,1,1.0
2012-2,E01001094,Road Safety & Defects,1,1,1.0
2012-2,E01001095,Road Safety & Defects,1,1,1.0
2012-2,E01001102,Road Safety & Defects,1,1,1.0
2012-2,E01001106,Road Safety & Defects,1,1,1.0
2012-2,E01001125,Road Safety & Defects,1,1,1.0
2012-2,E01001145,Road Safety & Defects,1,1,1.0
2012-2,E01001159,Environmental Health,1,1,1.0
2012-2,E01001200,Road Safety & Defects,1,1,1.0
2012-2,E01001207,Environmental Disruptions,1,1,1.0
2012-2,E01001210,Road Safety & Defects,1,1,1.0
2012-2,E01001225,Road Safety & Defects,1,1,1.0
2012-2,E01001231,Incivilities,1,1,1.0
2012-2,E01001247,Road Safety & Defects,1,1,1.0
2012-2,E01001248,Road Safety & Defects,2,2,1.0
2012-2,E01001252,Road Safety & Defects,1,1,1.0
2012-2,E01001255,Environmental Health,1,1,1.0
2012-2,E01001305,Road Safety & Defects,1,1,1.0
2012-2,E01001339,Road Safety & Defects,1,1,1.0
2012-2,E01001407,Road Safety & Defects,1,1,1.0
