period,LSOA,SHEF_C,report_count,user_count,average
2010-3,E01000010,Other,1,1,1.0
2010-3,E01000044,Road Safety & Defects,1,1,1.0
2010-3,E01000115,Other,2,2,1.0
2010-3,E01000117,Environmental Health,1,1,1.0
2010-3,E01000117,Road Safety & Defects,1,1,1.0
2010-3,E01000125,Road Safety & Defects,1,1,1.0
2010-3,E01000126,Other,1,1,1.0
2010-3,E01000127,Road Safety & Defects,1,1,1.0
2010-3,E01000129,Road Safety & Defects,1,1,1.0
2010-3,E01000131,Public Space,1,1,1.0
2010-3,E01000132,Road Safety & Defects,1,1,1.0
2010-3,E01000135,Road Safety & Defects,1,1,1.0
2010-3,E01000136,Road Safety & Defects,1,1,1.0
2010-3,E01000150,Road Safety & Defects,1,1,1.0
2010-3,E01000151,Abandoned Vehicles & Parking,1,1,1.0
2010-3,E01000155,Road Safety & Defects,3,2,1.5
2010-3,E01000156,Road Safety & Defects,1,1,1.0
2010-3,E01000157,Road Safety & Defects,2,2,1.0
2010-3,E01000159,Road Safety & Defects,1,1,1.0
2010-3,E01000160,Road Safety & Defects,1,1,1.0
2010-3,E01000170,Road Safety & Defects,2,2,1.0
2010-3,E01000171,Road Safety & Defects,2,2,1.0
2010-3,E01000173,Road Safety & Defects,2,2,1.0
2010-3,E01000174,Environmental Health,1,1,1.0
2010-3,E01000174,Public Space,1,1,1.0
2010-3,E01000181,Road Safety & Defects,2,2,1.0
2010-3,E01000182,Other,1,1,1.0
2010-3,E01000182,Road Safety & Defects,1,1,1.0
2010-3,E01000188,Road Safety & Defects,1,1,1.0
2010-3,E01000192,Road Safety & Defects,1,1,1.0
2010-3,E01000203,Road Safety & Defects,2,1,2.0
2010-3,E01000205,Road Safety & Defects,1,1,1.0
2010-3,E01000207,Road Safety & Defects,1,1,1.0
2010-3,E01000215,Environmental Disruptions,1,1,1.0
2010-3,E01000219,Environmental Health,1,1,1.0
2010-3,E01000219,Road Safety & Defects,1,1,1.0
2010-3,E01000221,Road Safety & Defects,3,1,3.0
2010-3,E01000231,Road Safety & Defects,1,1,1.0
2010-3,E01000233,Road Safety & Defects,2,2,1.0
2010-3,E01000235,Road Safety & Defects,2,1,2.0
2010-3,E01000236,Road Safety & Defects,1,1,1.0
2010-3,E01000237,Environmental Health,1,1,1.0
2010-3,E01000238,Other,1,1,1.0
2010-3,E01000240,Road Safety & Defects,1,1,1.0
2010-3,E01000243,Road Safety & Defects,1,1,1.0
2010-3,E01000246,Road Safety & Defects,1,1,1.0
2010-3,E01000246,Vehicles,1,1,1.0
2010-3,E01000248,Road Safety & Defects,1,1,1.0
2010-3,E01000249,Road Safety & Defects,2,2,1.0
2010-3,E01000250,Environmental Health,1,1,1.0
2010-3,E01000250,Other,1,1,1.0
2010-3,E01000250,Road Safety & Defects,1,1,1.0
2010-3,E01000251,Road Safety & Defects,1,1,1.0
2010-3,E01000253,Road Safety & Defects,2,2,1.0
2010-3,E01000257,Environmental Health,2,1,2.0
2010-3,E01000258,Road Safety & Defects,1,1,1.0
2010-3,E01000259,Road Safety & Defects,1,1,1.0
2010-3,E01000260,Road Safety & Defects,2,2,1.0
2010-3,E01000267,Other,1,1,1.0
2010-3,E01000269,Environmental Disruptions,1,1,1.0
2010-3,E01000270,Road Safety & Defects,1,1,1.0
2010-3,E01000276,Other,1,1,1.0
2010-3,E01000279,Road Safety & Defects,1,1,1.0
2010-3,E01000283,Road Safety & Defects,1,1,1.0
2010-3,E01000284,Abandoned Vehicles & Parking,1,1,1.0
2010-3,E01000296,Road Safety & Defects,3,3,1.0
2010-3,E01000302,Road Safety & Defects,2,2,1.0
2010-3,E01000303,Road Safety & Defects,1,1,1.0
2010-3,E01000306,Environmental Health,1,1,1.0
2010-3,E01000306,Road Safety & Defects,2,1,2.0
2010-3,E01000307,Environmental Health,1,1,1.0
2010-3,E01000307,Road Safety & Defects,2,2,1.0
2010-3,E01000314,Road Safety & Defects,1,1,1.0
2010-3,E01000318,Road Safety & Defects,1,1,1.0
2010-3,E01000319,Road Safety & Defects,1,1,1.0
2010-3,E01000330,Road Safety & Defects,2,1,2.0
2010-3,E01000337,Environmental Health,2,1,2.0
2010-3,E01000348,Road Safety & Defects,1,1,1.0
2010-3,E01000364,Road Safety & Defects,1,1,1.0
2010-3,E01000368,Environmental Health,1,1,1.0
2010-3,E01000371,Road Safety & Defects,1,1,1.0
2010-3,E01000412,Environmental Health,1,1,1.0
2010-3,E01000414,Vehicles,1,1,1.0
2010-3,E01000417,Environmental Health,1,1,1.0
2010-3,E01000423,Road Safety & Defects,1,1,1.0
2010-3,E01000432,Abandoned Vehicles & Parking,1,1,1.0
2010-3,E01000432,Road Safety & Defects,1,1,1.0
2010-3,E01000463,Vehicles,1,1,1.0
2010-3,E01000480,Road Safety & Defects,1,1,1.0
2010-3,E01000509,Road Safety & Defects,1,1,1.0
2010-3,E01000510,Road Safety & Defects,1,1,1.0
2010-3,E01000511,Road Safety & Defects,1,1,1.0
2010-3,E01000530,Environmental Health,2,1,2.0
2010-3,E01000531,Environmental Health,11,1,11.0
2010-3,E01000532,Road Safety & Defects,1,1,1.0
2010-3,E01000547,Environmental Health,1,1,1.0
2010-3,E01000553,Environmental Health,1,1,1.0
2010-3,E01000564,Road Safety & Defects,1,1,1.0
2010-3,E01000566,Road Safety & Defects,1,1,1.0
2010-3,E01000595,Road Safety & Defects,1,1,1.0
2010-3,E01000603,Road Safety & Defects,1,1,1.0
2010-3,E01000613,Road Safety & Defects,1,1,1.0
2010-3,E01000643,Environmental Health,1,1,1.0
2010-3,E01000643,Road Safety & Defects,2,2,1.0
2010-3,E01000668,Road Safety & Defects,3,1,3.0
2010-3,E01000669,Road Safety & Defects,2,1,2.0
2010-3,E01000675,Environmental Health,1,1,1.0
2010-3,E01000678,Other,1,1,1.0
2010-3,E01000728,Environmental Health,1,1,1.0
2010-3,E01000741,Other,1,1,1.0
2010-3,E01000751,Environmental Disruptions,1,1,1.0
2010-3,E01000778,Environmental Health,1,1,1.0
2010-3,E01000783,Road Safety & Defects,1,1,1.0
2010-3,E01000809,Road Safety & Defects,1,1,1.0
2010-3,E01000840,Road Safety & Defects,1,1,1.0
2010-3,E01000845,Other,1,1,1.0
2010-3,E01000850,Environmental Health,1,1,1.0
2010-3,E01000850,Road Safety & Defects,1,1,1.0
2010-3,E01000855,Road Safety & Defects,1,1,1.0
2010-3,E01000873,Other,1,1,1.0
2010-3,E01000875,Environmental Health,1,1,1.0
2010-3,E01000884,Road Safety & Defects,1,1,1.0
2010-3,E01000885,Road Safety & Defects,1,1,1.0
2010-3,E01000911,Road Safety & Defects,1,1,1.0
2010-3,E01000914,Environmental Health,1,1,1.0
2010-3,E01000916,Environmental Health,1,1,1.0
2010-3,E01000919,Environmental Health,1,1,1.0
2010-3,E01000938,Road Safety & Defects,1,1,1.0
2010-3,E01000956,Other,1,1,1.0
2010-3,E01000956,Road Safety & Defects,1,1,1.0
2010-3,E01000957,Road Safety & Defects,1,1,1.0
2010-3,E01000971,Road Safety & Defects,1,1,1.0
2010-3,E01000994,Incivilities,1,1,1.0
2010-3,E01000996,Incivilities,1,1,1.0
2010-3,E01000998,Environmental Disruptions,1,1,1.0
2010-3,E01001007,Road Safety & Defects,1,1,1.0
2010-3,E01001015,Road Safety & Defects,1,1,1.0
2010-3,E01001017,Road Safety & Defects,1,1,1.0
2010-3,E01001022,Road Safety & Defects,1,1,1.0
2010-3,E01001027,Road Safety & Defects,1,1,1.0
2010-3,E01001034,Road Safety & Defects,1,1,1.0
2010-3,E01001045,Road Safety & Defects,1,1,1.0
2010-3,E01001055,Road Safety & Defects,1,1,1.0
2010-3,E01001073,Road Safety & Defects,1,1,1.0
2010-3,E01001084,Road Safety & Defects,2,1,2.0
2010-3,E01001085,Environmental Health,2,1,2.0
2010-3,E01001086,Environmental Health,6,2,3.0
2010-3,E01001086,Incivilities,4,1,4.0
2010-3,E01001087,Environmental Health,4,1,4.0
2010-3,E01001087,Incivilities,1,1,1.0
2010-3,E01001089,Environmental Health,1,1,1.0
2010-3,E01001089,Incivilities,1,1,1.0
2010-3,E01001090,Environmental Health,1,1,1.0
2010-3,E01001090,Incivilities,4,1,4.0
2010-3,E01001091,Environmental Health,3,1,3.0
2010-3,E01001091,Incivilities,1,1,1.0
2010-3,E01001092,Road Safety & Defects,1,1,1.0
2010-3,E01001106,Road Safety & Defects,1,1,1.0
2010-3,E01001108,Road Safety & Defects,1,1,1.0
2010-3,E01001109,Environmental Health,1,1,1.0
2010-3,E01001115,Environmental Health,1,1,1.0
2010-3,E01001116,Road Safety & Defects,1,1,1.0
2010-3,E01001121,Road Safety & Defects,1,1,1.0
2010-3,E01001143,Vehicles,1,1,1.0
2010-3,E01001150,Incivilities,1,1,1.0
2010-3,E01001153,Environmental Health,2,1,2.0
2010-3,E01001190,Environmental Health,1,1,1.0
2010-3,E01001199,Road Safety & Defects,1,1,1.0
2010-3,E01001202,Road Safety & Defects,2,1,2.0
2010-3,E01001215,Road Safety & Defects,1,1,1.0
2010-3,E01001221,Environmental Health,1,1,1.0
2010-3,E01001221,Road Safety & Defects,1,1,1.0
2010-3,E01001235,Road Safety & Defects,1,1,1.0
2010-3,E01001238,Road Safety & Defects,2,1,2.0
2010-3,E01001244,Road Safety & Defects,1,1,1.0
2010-3,E01001249,Other,1,1,1.0
2010-3,E01001252,Other,1,1,1.0
2010-3,E01001285,Environmental Health,1,1,1.0
2010-3,E01001301,Road Safety & Defects,1,1,1.0
2010-3,E01001303,Road Safety & Defects,1,1,1.0
2010-3,E01001311,Road Safety & Defects,1,1,1.0
2010-3,E01001322,Road Safety & Defects,1,1,1.0
2010-3,E01001326,Road Safety & Defects,1,1,1.0
2010-3,E01001327,Road Safety & Defects,1,1,1.0
2010-3,E01001332,Road Safety & Defects,1,1,1.0
2010-3,E01001351,Road Safety & Defects,1,1,1.0
2010-3,E01001369,Road Safety & Defects,1,1,1.0
2010-3,E01001381,Environmental Health,1,1,1.0
2010-3,E01001381,Other,1,1,1.0
2010-3,E01001405,Road Safety & Defects,1,1,1.0
2010-3,E01001407,Road Safety & Defects,1,1,1.0
2010-3,E01001412,Road Safety & Defects,3,3,1.0
2010-3,E01001417,Road Safety & Defects,1,1,1.0
2010-3,E01001437,Environmental Health,1,1,1.0
2010-3,E01001447,Other,1,1,1.0
2010-3,E01001447,Road Safety & Defects,1,1,1.0
2010-3,E01001450,Road Safety & Defects,1,1,1.0
2010-3,E01001454,Road Safety & Defects,1,1,1.0
2010-3,E01001574,Road Safety & Defects,1,1,1.0
2010-3,E01001581,Environmental Health,1,1,1.0
2010-3,E01001592,Road Safety & Defects,1,1,1.0
2010-3,E01001617,Road Safety & Defects,1,1,1.0
2010-3,E01001648,Abandoned Vehicles & Parking,1,1,1.0
2010-3,E01001648,Road Safety & Defects,2,1,2.0
2010-3,E01001658,Environmental Health,1,1,1.0
2010-3,E01001662,Environmental Health,1,1,1.0
2010-3,E01001667,Environmental Health,2,1,2.0
2010-3,E01001667,Road Safety & Defects,3,3,1.0
2010-3,E01001681,Road Safety & Defects,1,1,1.0
2010-3,E01001686,Road Safety & Defects,1,1,1.0
2010-3,E01001709,Environmental Health,1,1,1.0
2010-3,E01001709,Road Safety & Defects,1,1,1.0
2010-3,E01001718,Road Safety & Defects,2,2,1.0
2010-3,E01001724,Road Safety & Defects,1,1,1.0
2010-3,E01001747,Environmental Health,1,1,1.0
2010-3,E01001760,Incivilities,1,1,1.0
2010-3,E01001763,Road Safety & Defects,1,1,1.0
2010-3,E01001779,Environmental Health,1,1,1.0
2010-3,E01001780,Road Safety & Defects,1,1,1.0
2010-3,E01001798,Environmental Health,2,1,2.0
2010-3,E01001802,Environmental Health,1,1,1.0
2010-3,E01001824,Road Safety & Defects,6,1,6.0
2010-3,E01001841,Road Safety & Defects,2,2,1.0
2010-3,E01001854,Environmental Health,1,1,1.0
2010-3,E01001861,Road Safety & Defects,1,1,1.0
2010-3,E01001869,Road Safety & Defects,1,1,1.0
2010-3,E01001894,Environmental Health,1,1,1.0
2010-3,E01001897,Environmental Health,1,1,1.0
2010-3,E01001903,Road Safety & Defects,1,1,1.0
2010-3,E01001906,Environmental Health,1,1,1.0
2010-3,E01001906,Road Safety & Defects,1,1,1.0
2010-3,E01001907,Road Safety & Defects,1,1,1.0
2010-3,E01001922,Public Space,1,1,1.0
2010-3,E01001923,Other,1,1,1.0
2010-3,E01001935,Environmental Health,1,1,1.0
2010-3,E01001946,Road Safety & Defects,1,1,1.0
2010-3,E01001948,Road Safety & Defects,1,1,1.0
2010-3,E01001951,Road Safety & Defects,3,1,3.0
2010-3,E01001956,Road Safety & Defects,1,1,1.0
2010-3,E01001963,Road Safety & Defects,1,1,1.0
2010-3,E01001988,Environmental Health,1,1,1.0
2010-3,E01001990,Incivilities,1,1,1.0
2010-3,E01001995,Road Safety & Defects,2,2,1.0
2010-3,E01001998,Environmental Health,2,1,2.0
2010-3,E01001999,Road Safety & Defects,1,1,1.0
2010-3,E01002000,Road Safety & Defects,1,1,1.0
2010-3,E01002015,Other,1,1,1.0
2010-3,E01002047,Road Safety & Defects,1,1,1.0
2010-3,E01002053,Environmental Health,1,1,1.0
2010-3,E01002060,Road Safety & Defects,1,1,1.0
2010-3,E01002062,Incivilities,1,1,1.0
2010-3,E01002064,Other,1,1,1.0
2010-3,E01002065,Environmental Health,1,1,1.0
2010-3,E01002065,Incivilities,1,1,1.0
2010-3,E01002065,Road Safety & Defects,1,1,1.0
2010-3,E01002084,Road Safety & Defects,1,1,1.0
2010-3,E01002112,Environmental Health,1,1,1.0
2010-3,E01002127,Road Safety & Defects,1,1,1.0
2010-3,E01002129,Road Safety & Defects,1,1,1.0
2010-3,E01002132,Road Safety & Defects,3,3,1.0
2010-3,E01002133,Road Safety & Defects,1,1,1.0
2010-3,E01002137,Road Safety & Defects,2,1,2.0
2010-3,E01002138,Vehicles,1,1,1.0
2010-3,E01002151,Road Safety & Defects,1,1,1.0
2010-3,E01002164,Road Safety & Defects,1,1,1.0
2010-3,E01002166,Road Safety & Defects,1,1,1.0
2010-3,E01002167,Road Safety & Defects,1,1,1.0
2010-3,E01002186,Road Safety & Defects,1,1,1.0
2010-3,E01002195,Road Safety & Defects,1,1,1.0
2010-3,E01002214,Environmental Health,1,1,1.0
2010-3,E01002232,Incivilities,1,1,1.0
2010-3,E01002242,Road Safety & Defects,1,1,1.0
2010-3,E01002248,Other,1,1,1.0
2010-3,E01002254,Road Safety & Defects,1,1,1.0
2010-3,E01002268,Environmental Disruptions,1,1,1.0
2010-3,E01002304,Road Safety & Defects,1,1,1.0
2010-3,E01002367,Road Safety & Defects,1,1,1.0
2010-3,E01002385,Road Safety & Defects,1,1,1.0
2010-3,E01002405,Incivilities,1,1,1.0
2010-3,E01002412,Road Safety & Defects,1,1,1.0
2010-3,E01002417,Road Safety & Defects,1,1,1.0
2010-3,E01002440,Road Safety & Defects,1,1,1.0
2010-3,E01002452,Road Safety & Defects,1,1,1.0
