period,LSOA,SHEF_C_CODE,report_count,user_count,average
2008,,C3,3,3,1.0
2008,,C5,4,4,1.0
2008,,C7,1,1,1.0
2008,E01000001,C3,4,1,4.0
2008,E01000001,C4,1,1,1.0
2008,E01000001,C7,5,3,1.6666666666666667
2008,E01000002,C3,2,1,2.0
2008,E01000002,C7,1,1,1.0
2008,E01000003,C3,4,1,4.0
2008,E01000003,C4,1,1,1.0
2008,E01000003,C7,5,2,2.5
2008,E01000005,C7,1,1,1.0
2008,E01000006,C3,1,1,1.0
2008,E01000006,C7,1,1,1.0
2008,E01000019,C3,1,1,1.0
2008,E01000019,C4,1,1,1.0
2008,E01000019,C5,3,1,3.0
2008,E01000019,C6,1,1,1.0
2008,E01000019,C7,4,1,4.0
2008,E01000019,C8,2,1,2.0
2008,E01000021,C5,2,1,2.0
2008,E01000021,C7,2,1,2.0
2008,E01000024,C8,1,1,1.0
2008,E01000040,C5,1,1,1.0
2008,E01000040,C8,1,1,1.0
2008,E01000044,C3,1,1,1.0
2008,E01000044,C7,2,1,2.0
2008,E01000045,C7,1,1,1.0
2008,E01000046,C7,1,1,1.0
2008,E01000052,C8,1,1,1.0
2008,E01000069,C7,2,1,2.0
2008,E01000073,C8,1,1,1.0
2008,E01000078,C5,1,1,1.0
2008,E01000079,C7,1,1,1.0
2008,E01000082,C8,2,1,2.0
2008,E01000085,C7,1,1,1.0
2008,E01000094,C3,1,1,1.0
2008,E01000094,C5,2,1,2.0
2008,E01000114,C7,1,1,1.0
2008,E01000130,C3,1,1,1.0
2008,E01000135,C5,2,2,1.0
2008,E01000135,C7,1,1,1.0
2008,E01000136,C8,1,1,1.0
2008,E01000140,C8,1,1,1.0
2008,E01000146,C7,1,1,1.0
2008,E01000154,C7,2,1,2.0
2008,E01000156,C7,1,1,1.0
2008,E01000161,C7,2,2,1.0
2008,E01000163,C8,1,1,1.0
2008,E01000165,C3,2,2,1.0
2008,E01000167,C7,1,1,1.0
2008,E01000168,C3,1,1,1.0
2008,E01000168,C5,1,1,1.0
2008,E01000168,C7,2,2,1.0
2008,E01000171,C3,2,2,1.0
2008,E01000171,C4,2,1,2.0
2008,E01000171,C7,3,1,3.0
2008,E01000173,C7,1,1,1.0
2008,E01000174,C5,1,1,1.0
2008,E01000177,C7,1,1,1.0
2008,E01000177,C8,1,1,1.0
2008,E01000180,C4,1,1,1.0
2008,E01000181,C3,1,1,1.0
2008,E01000182,C2,1,1,1.0
2008,E01000183,C7,1,1,1.0
2008,E01000184,C5,1,1,1.0
2008,E01000187,C8,1,1,1.0
2008,E01000191,C7,1,1,1.0
2008,E01000192,C7,1,1,1.0
2008,E01000196,C3,1,1,1.0
2008,E01000196,C7,1,1,1.0
2008,E01000197,C3,3,1,3.0
2008,E01000197,C7,1,1,1.0
2008,E01000197,C8,2,1,2.0
2008,E01000198,C8,1,1,1.0
2008,E01000202,C5,1,1,1.0
2008,E01000204,C7,2,1,2.0
2008,E01000205,C5,1,1,1.0
2008,E01000205,C7,1,1,1.0
2008,E01000207,C7,2,1,2.0
2008,E01000209,C8,1,1,1.0
2008,E01000210,C7,1,1,1.0
2008,E01000212,C3,1,1,1.0
2008,E01000212,C5,1,1,1.0
2008,E01000212,C7,1,1,1.0
2008,E01000214,C2,1,1,1.0
2008,E01000214,C7,3,2,1.5
2008,E01000218,C7,1,1,1.0
2008,E01000218,C8,1,1,1.0
2008,E01000221,C5,1,1,1.0
2008,E01000226,C3,1,1,1.0
2008,E01000227,C5,1,1,1.0
2008,E01000227,C8,1,1,1.0
2008,E01000232,C5,1,1,1.0
2008,E01000233,C4,1,1,1.0
2008,E01000233,C7,5,2,2.5
2008,E01000234,C2,1,1,1.0
2008,E01000234,C3,1,1,1.0
2008,E01000236,C5,2,1,2.0
2008,E01000237,C2,1,1,1.0
2008,E01000237,C7,3,3,1.0
2008,E01000238,C3,4,3,1.3333333333333333
2008,E01000238,C8,2,2,1.0
2008,E01000241,C7,1,1,1.0
2008,E01000246,C8,1,1,1.0
2008,E01000248,C3,1,1,1.0
2008,E01000248,C7,1,1,1.0
2008,E01000249,C5,1,1,1.0
2008,E01000249,C7,1,1,1.0
2008,E01000251,C8,1,1,1.0
2008,E01000253,C7,1,1,1.0
2008,E01000254,C5,1,1,1.0
2008,E01000256,C7,1,1,1.0
2008,E01000258,C3,1,1,1.0
2008,E01000259,C7,1,1,1.0
2008,E01000262,C8,1,1,1.0
2008,E01000263,C7,1,1,1.0
2008,E01000268,C7,1,1,1.0
2008,E01000269,C2,1,1,1.0
2008,E01000269,C7,1,1,1.0
2008,E01000270,C3,1,1,1.0
2008,E01000270,C7,1,1,1.0
2008,E01000272,C7,1,1,1.0
2008,E01000275,C5,1,1,1.0
2008,E01000275,C7,1,1,1.0
2008,E01000278,C3,1,1,1.0
2008,E01000278,C7,1,1,1.0
2008,E01000280,C3,1,1,1.0
2008,E01000280,C5,1,1,1.0
2008,E01000280,C7,2,2,1.0
2008,E01000281,C7,1,1,1.0
2008,E01000282,C2,1,1,1.0
2008,E01000282,C8,1,1,1.0
2008,E01000283,C5,1,1,1.0
2008,E01000283,C7,3,1,3.0
2008,E01000283,C8,1,1,1.0
2008,E01000286,C7,1,1,1.0
2008,E01000288,C7,1,1,1.0
2008,E01000289,C3,1,1,1.0
2008,E01000291,C3,1,1,1.0
2008,E01000292,C7,1,1,1.0
2008,E01000298,C7,3,3,1.0
2008,E01000299,C5,1,1,1.0
2008,E01000302,C7,1,1,1.0
2008,E01000303,C7,1,1,1.0
2008,E01000304,C2,1,1,1.0
2008,E01000304,C3,1,1,1.0
2008,E01000304,C5,2,2,1.0
2008,E01000307,C4,1,1,1.0
2008,E01000310,C3,2,1,2.0
2008,E01000310,C4,1,1,1.0
2008,E01000310,C5,1,1,1.0
2008,E01000311,C7,2,2,1.0
2008,E01000312,C8,1,1,1.0
2008,E01000315,C8,3,3,1.0
2008,E01000316,C5,1,1,1.0
2008,E01000317,C5,3,3,1.0
2008,E01000317,C7,2,1,2.0
2008,E01000317,C8,1,1,1.0
2008,E01000318,C7,1,1,1.0
2008,E01000324,C3,2,1,2.0
2008,E01000324,C7,1,1,1.0
2008,E01000325,C3,1,1,1.0
2008,E01000325,C6,1,1,1.0
2008,E01000327,C5,1,1,1.0
2008,E01000338,C7,1,1,1.0
2008,E01000342,C3,1,1,1.0
2008,E01000368,C3,1,1,1.0
2008,E01000376,C3,1,1,1.0
2008,E01000377,C8,1,1,1.0
2008,E01000378,C8,1,1,1.0
2008,E01000379,C7,1,1,1.0
2008,E01000385,C8,1,1,1.0
2008,E01000403,C7,1,1,1.0
2008,E01000406,C3,1,1,1.0
2008,E01000406,C5,1,1,1.0
2008,E01000408,C3,1,1,1.0
2008,E01000426,C7,1,1,1.0
2008,E01000428,C3,1,1,1.0
2008,E01000435,C5,1,1,1.0
2008,E01000450,C8,1,1,1.0
2008,E01000457,C7,1,1,1.0
2008,E01000462,C7,2,2,1.0
2008,E01000467,C7,1,1,1.0
2008,E01000469,C3,1,1,1.0
2008,E01000469,C8,1,1,1.0
2008,E01000480,C5,1,1,1.0
2008,E01000481,C3,1,1,1.0
2008,E01000481,C5,1,1,1.0
2008,E01000490,C4,1,1,1.0
2008,E01000491,C7,1,1,1.0
2008,E01000505,C4,2,1,2.0
2008,E01000507,C4,1,1,1.0
2008,E01000510,C7,1,1,1.0
2008,E01000515,C7,1,1,1.0
2008,E01000516,C3,1,1,1.0
2008,E01000516,C5,1,1,1.0
2008,E01000516,C7,1,1,1.0
2008,E01000518,C3,1,1,1.0
2008,E01000518,C7,2,2,1.0
2008,E01000521,C7,1,1,1.0
2008,E01000524,C3,1,1,1.0
2008,E01000533,C7,1,1,1.0
2008,E01000535,C2,1,1,1.0
2008,E01000538,C2,1,1,1.0
2008,E01000547,C5,1,1,1.0
2008,E01000550,C8,1,1,1.0
2008,E01000553,C3,3,1,3.0
2008,E01000554,C3,2,2,1.0
2008,E01000554,C4,2,2,1.0
2008,E01000554,C5,1,1,1.0
2008,E01000554,C7,1,1,1.0
2008,E01000555,C2,1,1,1.0
2008,E01000555,C3,3,2,1.5
2008,E01000555,C4,1,1,1.0
2008,E01000565,C7,1,1,1.0
2008,E01000573,C3,1,1,1.0
2008,E01000575,C7,1,1,1.0
2008,E01000579,C3,1,1,1.0
2008,E01000581,C3,1,1,1.0
2008,E01000583,C7,1,1,1.0
2008,E01000586,C5,1,1,1.0
2008,E01000604,C3,1,1,1.0
2008,E01000607,C7,1,1,1.0
2008,E01000608,C7,1,1,1.0
2008,E01000610,C2,1,1,1.0
2008,E01000613,C3,1,1,1.0
2008,E01000636,C3,1,1,1.0
2008,E01000645,C8,1,1,1.0
2008,E01000648,C8,1,1,1.0
2008,E01000653,C6,1,1,1.0
2008,E01000653,C7,1,1,1.0
2008,E01000653,C8,1,1,1.0
2008,E01000654,C2,2,2,1.0
2008,E01000654,C3,1,1,1.0
2008,E01000656,C7,2,2,1.0
2008,E01000666,C2,1,1,1.0
2008,E01000666,C5,1,1,1.0
2008,E01000669,C8,1,1,1.0
2008,E01000670,C2,1,1,1.0
2008,E01000675,C5,1,1,1.0
2008,E01000676,C5,1,1,1.0
2008,E01000678,C5,1,1,1.0
2008,E01000689,C7,1,1,1.0
2008,E01000690,C3,2,2,1.0
2008,E01000690,C7,1,1,1.0
2008,E01000695,C7,2,2,1.0
2008,E01000696,C7,1,1,1.0
2008,E01000697,C7,3,1,3.0
2008,E01000699,C3,2,2,1.0
2008,E01000700,C5,1,1,1.0
2008,E01000700,C7,1,1,1.0
2008,E01000700,C8,2,2,1.0
2008,E01000703,C5,1,1,1.0
2008,E01000703,C7,1,1,1.0
2008,E01000704,C4,1,1,1.0
2008,E01000706,C8,1,1,1.0
