period,LSOA,SHEF_C,report_count,user_count,average
2018-6,95BB01S1,Road Safety & Defects,1,1,1.0
2018-6,95BB15S1,Road Safety & Defects,1,1,1.0
2018-6,95BB19S3,Road Safety & Defects,1,1,1.0
2018-6,95GG03S3,Environmental Health,1,1,1.0
2018-6,95GG12S3,Road Safety & Defects,1,1,1.0
2018-6,95GG13S2,Road Safety & Defects,1,1,1.0
2018-6,95GG14S2,Road Safety & Defects,1,1,1.0
2018-6,95GG29S1,Road Safety & Defects,2,1,2.0
2018-6,95GG33S1,Road Safety & Defects,1,1,1.0
2018-6,95GG47S3,Abandoned Vehicles & Parking,1,1,1.0
2018-6,95GG50S2,Environmental Health,1,1,1.0
2018-6,95II21W1,Environmental Health,1,1,1.0
2018-6,95MM02S1,Road Safety & Defects,1,1,1.0
2018-6,95NN19S2,Environmental Disruptions,1,1,1.0
2018-6,95PP10W1,Road Safety & Defects,3,1,3.0
2018-6,95PP21W1,Road Safety & Defects,1,1,1.0
2018-6,95QQ13W1,Road Safety & Defects,1,1,1.0
2018-6,95SS05S1,Road Safety & Defects,1,1,1.0
2018-6,95SS15S2,Road Safety & Defects,1,1,1.0
2018-6,95WW06S1,Public Space,1,1,1.0
2018-6,95WW06S1,Road Safety & Defects,2,2,1.0
2018-6,95XX22W1,Road Safety & Defects,1,1,1.0
2018-6,E01000003,Other,1,1,1.0
2018-6,E01000005,Incivilities,2,1,2.0
2018-6,E01000015,Environmental Health,2,1,2.0
2018-6,E01000015,Road Safety & Defects,1,1,1.0
2018-6,E01000029,Road Safety & Defects,2,1,2.0
2018-6,E01000034,Road Safety & Defects,1,1,1.0
2018-6,E01000037,Road Safety & Defects,1,1,1.0
2018-6,E01000039,Environmental Disruptions,1,1,1.0
2018-6,E01000042,Environmental Disruptions,1,1,1.0
2018-6,E01000042,Vehicles,1,1,1.0
2018-6,E01000061,Environmental Health,1,1,1.0
2018-6,E01000066,Environmental Disruptions,1,1,1.0
2018-6,E01000068,Vehicles,1,1,1.0
2018-6,E01000074,Environmental Health,1,1,1.0
2018-6,E01000074,Road Safety & Defects,1,1,1.0
2018-6,E01000082,Public Space,1,1,1.0
2018-6,E01000115,Road Safety & Defects,2,2,1.0
2018-6,E01000116,Road Safety & Defects,1,1,1.0
2018-6,E01000118,Road Safety & Defects,1,1,1.0
2018-6,E01000120,Vehicles,1,1,1.0
2018-6,E01000122,Road Safety & Defects,1,1,1.0
2018-6,E01000125,Environmental Disruptions,2,1,2.0
2018-6,E01000125,Environmental Health,4,2,2.0
2018-6,E01000127,Environmental Health,15,2,7.5
2018-6,E01000128,Environmental Health,2,2,1.0
2018-6,E01000128,Road Safety & Defects,1,1,1.0
2018-6,E01000129,Environmental Health,2,2,1.0
2018-6,E01000129,Road Safety & Defects,1,1,1.0
2018-6,E01000130,Environmental Health,3,2,1.5
2018-6,E01000132,Environmental Disruptions,1,1,1.0
2018-6,E01000132,Environmental Health,14,1,14.0
2018-6,E01000132,Incivilities,1,1,1.0
2018-6,E01000132,Vehicles,1,1,1.0
2018-6,E01000133,Environmental Health,6,2,3.0
2018-6,E01000133,Road Safety & Defects,1,1,1.0
2018-6,E01000134,Environmental Health,4,2,2.0
2018-6,E01000136,Road Safety & Defects,2,2,1.0
2018-6,E01000140,Environmental Health,4,3,1.3333333333333333
2018-6,E01000146,Road Safety & Defects,3,1,3.0
2018-6,E01000147,Environmental Health,1,1,1.0
2018-6,E01000150,Environmental Disruptions,1,1,1.0
2018-6,E01000152,Environmental Health,1,1,1.0
2018-6,E01000155,Road Safety & Defects,2,1,2.0
2018-6,E01000156,Environmental Health,3,2,1.5
2018-6,E01000158,Environmental Health,1,1,1.0
2018-6,E01000159,Environmental Health,1,1,1.0
2018-6,E01000159,Road Safety & Defects,2,1,2.0
2018-6,E01000160,Environmental Health,3,3,1.0
2018-6,E01000161,Environmental Health,1,1,1.0
2018-6,E01000162,Road Safety & Defects,3,2,1.5
2018-6,E01000163,Vehicles,1,1,1.0
2018-6,E01000167,Environmental Health,1,1,1.0
2018-6,E01000167,Road Safety & Defects,2,1,2.0
2018-6,E01000168,Environmental Health,1,1,1.0
2018-6,E01000170,Environmental Health,1,1,1.0
2018-6,E01000173,Environmental Health,1,1,1.0
2018-6,E01000175,Environmental Health,1,1,1.0
2018-6,E01000176,Environmental Health,2,2,1.0
2018-6,E01000176,Vehicles,1,1,1.0
2018-6,E01000177,Environmental Disruptions,3,3,1.0
2018-6,E01000183,Environmental Disruptions,1,1,1.0
2018-6,E01000185,Road Safety & Defects,1,1,1.0
2018-6,E01000186,Environmental Disruptions,1,1,1.0
2018-6,E01000186,Road Safety & Defects,1,1,1.0
2018-6,E01000188,Environmental Disruptions,1,1,1.0
2018-6,E01000188,Environmental Health,4,3,1.3333333333333333
2018-6,E01000191,Environmental Health,2,1,2.0
2018-6,E01000192,Environmental Health,1,1,1.0
2018-6,E01000193,Environmental Health,1,1,1.0
2018-6,E01000194,Environmental Health,1,1,1.0
2018-6,E01000197,Road Safety & Defects,1,1,1.0
2018-6,E01000199,Environmental Health,1,1,1.0
2018-6,E01000201,Environmental Health,1,1,1.0
2018-6,E01000204,Road Safety & Defects,1,1,1.0
2018-6,E01000205,Road Safety & Defects,1,1,1.0
2018-6,E01000206,Road Safety & Defects,1,1,1.0
2018-6,E01000208,Environmental Disruptions,1,1,1.0
2018-6,E01000210,Environmental Health,1,1,1.0
2018-6,E01000211,Environmental Health,2,2,1.0
2018-6,E01000215,Environmental Health,1,1,1.0
2018-6,E01000215,Vehicles,1,1,1.0
2018-6,E01000216,Environmental Health,1,1,1.0
2018-6,E01000218,Road Safety & Defects,1,1,1.0
2018-6,E01000219,Environmental Health,2,2,1.0
2018-6,E01000220,Environmental Health,2,2,1.0
2018-6,E01000223,Environmental Health,1,1,1.0
2018-6,E01000223,Road Safety & Defects,2,2,1.0
2018-6,E01000225,Environmental Health,1,1,1.0
2018-6,E01000226,Environmental Health,1,1,1.0
2018-6,E01000226,Road Safety & Defects,1,1,1.0
2018-6,E01000227,Road Safety & Defects,1,1,1.0
2018-6,E01000229,Environmental Health,3,2,1.5
2018-6,E01000230,Environmental Health,1,1,1.0
2018-6,E01000232,Incivilities,1,1,1.0
2018-6,E01000232,Road Safety & Defects,1,1,1.0
2018-6,E01000233,Environmental Disruptions,2,2,1.0
2018-6,E01000233,Road Safety & Defects,2,1,2.0
2018-6,E01000234,Road Safety & Defects,1,1,1.0
2018-6,E01000235,Environmental Health,1,1,1.0
2018-6,E01000235,Incivilities,1,1,1.0
2018-6,E01000237,Environmental Disruptions,1,1,1.0
2018-6,E01000238,Environmental Health,1,1,1.0
2018-6,E01000239,Environmental Disruptions,1,1,1.0
2018-6,E01000243,Environmental Health,1,1,1.0
2018-6,E01000243,Road Safety & Defects,1,1,1.0
2018-6,E01000244,Environmental Disruptions,1,1,1.0
2018-6,E01000244,Environmental Health,1,1,1.0
2018-6,E01000246,Environmental Health,2,2,1.0
2018-6,E01000246,Incivilities,1,1,1.0
2018-6,E01000247,Environmental Health,1,1,1.0
2018-6,E01000247,Vehicles,1,1,1.0
2018-6,E01000248,Environmental Health,1,1,1.0
2018-6,E01000248,Road Safety & Defects,1,1,1.0
2018-6,E01000249,Road Safety & Defects,2,2,1.0
2018-6,E01000250,Environmental Health,3,1,3.0
2018-6,E01000250,Road Safety & Defects,5,3,1.6666666666666667
2018-6,E01000250,Vehicles,1,1,1.0
2018-6,E01000253,Road Safety & Defects,1,1,1.0
2018-6,E01000254,Road Safety & Defects,1,1,1.0
2018-6,E01000257,Environmental Health,1,1,1.0
2018-6,E01000257,Road Safety & Defects,2,2,1.0
2018-6,E01000257,Vehicles,2,2,1.0
2018-6,E01000258,Environmental Health,2,2,1.0
2018-6,E01000259,Environmental Disruptions,1,1,1.0
2018-6,E01000259,Road Safety & Defects,1,1,1.0
2018-6,E01000260,Environmental Disruptions,1,1,1.0
2018-6,E01000262,Environmental Disruptions,1,1,1.0
2018-6,E01000262,Environmental Health,2,2,1.0
2018-6,E01000263,Environmental Health,1,1,1.0
2018-6,E01000263,Road Safety & Defects,2,1,2.0
2018-6,E01000264,Road Safety & Defects,1,1,1.0
2018-6,E01000265,Road Safety & Defects,1,1,1.0
2018-6,E01000267,Road Safety & Defects,1,1,1.0
2018-6,E01000269,Environmental Disruptions,1,1,1.0
2018-6,E01000274,Incivilities,1,1,1.0
2018-6,E01000274,Road Safety & Defects,2,2,1.0
2018-6,E01000276,Environmental Disruptions,1,1,1.0
2018-6,E01000277,Environmental Health,1,1,1.0
2018-6,E01000279,Environmental Disruptions,3,1,3.0
2018-6,E01000279,Environmental Health,1,1,1.0
2018-6,E01000279,Road Safety & Defects,1,1,1.0
2018-6,E01000282,Road Safety & Defects,2,2,1.0
2018-6,E01000283,Road Safety & Defects,1,1,1.0
