period,LSOA,SHEF_C,report_count,user_count,average
2013-12,95GG21S1,Road Safety & Defects,1,1,1.0
2013-12,95GG30S1,Road Safety & Defects,1,1,1.0
2013-12,95II19S1,Road Safety & Defects,2,1,2.0
2013-12,95LL16S2,Environmental Disruptions,1,1,1.0
2013-12,95LL16S2,Road Safety & Defects,1,1,1.0
2013-12,95MM19S2,Road Safety & Defects,1,1,1.0
2013-12,95MM25S4,Road Safety & Defects,1,1,1.0
2013-12,95WW22S2,Other,1,1,1.0
2013-12,E01000005,Environmental Health,1,1,1.0
2013-12,E01000008,Road Safety & Defects,1,1,1.0
2013-12,E01000040,Environmental Health,1,1,1.0
2013-12,E01000050,Environmental Health,1,1,1.0
2013-12,E01000051,Road Safety & Defects,1,1,1.0
2013-12,E01000078,Road Safety & Defects,1,1,1.0
2013-12,E01000095,Road Safety & Defects,1,1,1.0
2013-12,E01000105,Environmental Health,1,1,1.0
2013-12,E01000111,Vehicles,1,1,1.0
2013-12,E01000114,Road Safety & Defects,1,1,1.0
2013-12,E01000115,Road Safety & Defects,1,1,1.0
2013-12,E01000126,Road Safety & Defects,1,1,1.0
2013-12,E01000135,Road Safety & Defects,1,1,1.0
2013-12,E01000137,Road Safety & Defects,1,1,1.0
2013-12,E01000139,Environmental Health,1,1,1.0
2013-12,E01000139,Road Safety & Defects,1,1,1.0
2013-12,E01000141,Incivilities,1,1,1.0
2013-12,E01000142,Environmental Health,2,1,2.0
2013-12,E01000143,Incivilities,1,1,1.0
2013-12,E01000145,Environmental Health,1,1,1.0
2013-12,E01000147,Road Safety & Defects,1,1,1.0
2013-12,E01000148,Road Safety & Defects,1,1,1.0
2013-12,E01000150,Road Safety & Defects,1,1,1.0
2013-12,E01000153,Environmental Health,2,1,2.0
2013-12,E01000159,Road Safety & Defects,1,1,1.0
2013-12,E01000166,Environmental Health,1,1,1.0
2013-12,E01000174,Environmental Disruptions,1,1,1.0
2013-12,E01000174,Environmental Health,1,1,1.0
2013-12,E01000177,Environmental Health,1,1,1.0
2013-12,E01000179,Environmental Health,1,1,1.0
2013-12,E01000180,Road Safety & Defects,1,1,1.0
2013-12,E01000181,Environmental Health,2,2,1.0
2013-12,E01000185,Environmental Disruptions,1,1,1.0
2013-12,E01000188,Environmental Health,1,1,1.0
2013-12,E01000193,Road Safety & Defects,1,1,1.0
2013-12,E01000194,Environmental Health,1,1,1.0
2013-12,E01000199,Road Safety & Defects,1,1,1.0
2013-12,E01000203,Environmental Health,1,1,1.0
2013-12,E01000204,Road Safety & Defects,1,1,1.0
2013-12,E01000205,Road Safety & Defects,2,1,2.0
2013-12,E01000211,Environmental Health,1,1,1.0
2013-12,E01000212,Environmental Health,1,1,1.0
2013-12,E01000219,Environmental Disruptions,1,1,1.0
2013-12,E01000219,Environmental Health,2,2,1.0
2013-12,E01000219,Road Safety & Defects,3,1,3.0
2013-12,E01000221,Environmental Health,2,1,2.0
2013-12,E01000221,Incivilities,2,1,2.0
2013-12,E01000221,Road Safety & Defects,3,1,3.0
2013-12,E01000223,Environmental Health,2,1,2.0
2013-12,E01000224,Environmental Health,1,1,1.0
2013-12,E01000228,Environmental Health,2,1,2.0
2013-12,E01000228,Road Safety & Defects,1,1,1.0
2013-12,E01000232,Environmental Health,1,1,1.0
2013-12,E01000237,Incivilities,1,1,1.0
2013-12,E01000237,Road Safety & Defects,4,1,4.0
2013-12,E01000242,Environmental Health,1,1,1.0
2013-12,E01000246,Road Safety & Defects,1,1,1.0
2013-12,E01000247,Road Safety & Defects,1,1,1.0
2013-12,E01000250,Environmental Health,1,1,1.0
2013-12,E01000250,Road Safety & Defects,1,1,1.0
2013-12,E01000252,Environmental Health,1,1,1.0
2013-12,E01000253,Road Safety & Defects,1,1,1.0
2013-12,E01000257,Environmental Health,1,1,1.0
2013-12,E01000260,Incivilities,2,1,2.0
2013-12,E01000261,Road Safety & Defects,1,1,1.0
2013-12,E01000262,Environmental Disruptions,1,1,1.0
2013-12,E01000266,Road Safety & Defects,1,1,1.0
2013-12,E01000267,Road Safety & Defects,1,1,1.0
2013-12,E01000269,Road Safety & Defects,2,1,2.0
2013-12,E01000270,Road Safety & Defects,1,1,1.0
2013-12,E01000281,Road Safety & Defects,1,1,1.0
2013-12,E01000284,Road Safety & Defects,1,1,1.0
2013-12,E01000287,Incivilities,1,1,1.0
2013-12,E01000297,Environmental Health,1,1,1.0
2013-12,E01000301,Road Safety & Defects,1,1,1.0
2013-12,E01000305,Road Safety & Defects,6,1,6.0
2013-12,E01000306,Environmental Disruptions,1,1,1.0
2013-12,E01000306,Incivilities,3,1,3.0
2013-12,E01000306,Road Safety & Defects,14,1,14.0
2013-12,E01000307,Incivilities,1,1,1.0
2013-12,E01000307,Road Safety & Defects,11,3,3.6666666666666665
2013-12,E01000309,Environmental Health,1,1,1.0
2013-12,E01000309,Incivilities,1,1,1.0
2013-12,E01000309,Road Safety & Defects,3,1,3.0
