period,LSOA,SHEF_C,report_count,user_count,average
2017,95AA04W1,Road Safety & Defects,1,1,1.0
2017,95AA09W1,Other,1,1,1.0
2017,95AA09W1,Vehicles,1,1,1.0
2017,95AA17W1,Road Safety & Defects,1,1,1.0
2017,95BB01S1,Road Safety & Defects,2,2,1.0
2017,95BB01S2,Public Space,1,1,1.0
2017,95BB01S2,Road Safety & Defects,2,2,1.0
2017,95BB02W1,Road Safety & Defects,1,1,1.0
2017,95BB09S1,Road Safety & Defects,1,1,1.0
2017,95BB12S1,Road Safety & Defects,1,1,1.0
2017,95BB12S2,Road Safety & Defects,1,1,1.0
2017,95BB13S1,Road Safety & Defects,1,1,1.0
2017,95BB14S1,Road Safety & Defects,1,1,1.0
2017,95BB14S2,Road Safety & Defects,2,1,2.0
2017,95BB15S1,Road Safety & Defects,3,1,3.0
2017,95BB15S1,Vehicles,1,1,1.0
2017,95BB16S1,Road Safety & Defects,2,2,1.0
2017,95BB16S2,Road Safety & Defects,1,1,1.0
2017,95BB17S1,Road Safety & Defects,1,1,1.0
2017,95BB19S3,Road Safety & Defects,1,1,1.0
2017,95BB20S2,Other,1,1,1.0
2017,95BB20S2,Road Safety & Defects,1,1,1.0
2017,95BB21S2,Road Safety & Defects,8,3,2.6666666666666665
2017,95CC03W1,Road Safety & Defects,1,1,1.0
2017,95CC08W1,Environmental Health,1,1,1.0
2017,95CC08W1,Road Safety & Defects,1,1,1.0
2017,95CC09S2,Road Safety & Defects,1,1,1.0
2017,95CC19W1,Road Safety & Defects,2,1,2.0
2017,95DD02S1,Road Safety & Defects,2,1,2.0
2017,95DD03W1,Road Safety & Defects,1,1,1.0
2017,95EE05W1,Road Safety & Defects,1,1,1.0
2017,95FF03W1,Other,2,1,2.0
2017,95FF03W1,Vehicles,1,1,1.0
2017,95FF05W1,Road Safety & Defects,1,1,1.0
2017,95FF13W1,Vehicles,1,1,1.0
2017,95GG01S3,Road Safety & Defects,1,1,1.0
2017,95GG03S3,Other,1,1,1.0
2017,95GG04S1,Road Safety & Defects,1,1,1.0
2017,95GG05S3,Incivilities,1,1,1.0
2017,95GG06S1,Road Safety & Defects,1,1,1.0
2017,95GG06S3,Environmental Health,1,1,1.0
2017,95GG06S3,Public Space,1,1,1.0
2017,95GG09S1,Road Safety & Defects,1,1,1.0
2017,95GG10S2,Vehicles,1,1,1.0
2017,95GG11S2,Environmental Disruptions,1,1,1.0
2017,95GG12S1,Road Safety & Defects,2,2,1.0
2017,95GG12S2,Abandoned Vehicles & Parking,1,1,1.0
2017,95GG12S2,Environmental Health,2,1,2.0
2017,95GG12S4,Road Safety & Defects,1,1,1.0
2017,95GG13S3,Other,1,1,1.0
2017,95GG14S1,Incivilities,1,1,1.0
2017,95GG18S2,Road Safety & Defects,2,1,2.0
2017,95GG21S1,Road Safety & Defects,1,1,1.0
2017,95GG22S1,Environmental Health,1,1,1.0
2017,95GG22S2,Abandoned Vehicles & Parking,1,1,1.0
2017,95GG26S2,Other,1,1,1.0
2017,95GG29S1,Environmental Health,1,1,1.0
2017,95GG29S1,Other,1,1,1.0
2017,95GG29S2,Abandoned Vehicles & Parking,2,2,1.0
2017,95GG32S2,Road Safety & Defects,1,1,1.0
2017,95GG37S1,Road Safety & Defects,1,1,1.0
2017,95GG39S3,Environmental Health,3,2,1.5
2017,95GG40S2,Road Safety & Defects,1,1,1.0
2017,95GG41S1,Road Safety & Defects,1,1,1.0
2017,95GG41S2,Road Safety & Defects,1,1,1.0
2017,95GG43S1,Abandoned Vehicles & Parking,1,1,1.0
2017,95GG44S1,Vehicles,1,1,1.0
2017,95GG45S3,Road Safety & Defects,1,1,1.0
2017,95GG47S1,Vehicles,1,1,1.0
2017,95GG49S4,Road Safety & Defects,1,1,1.0
2017,95GG50S1,Environmental Health,14,1,14.0
2017,95GG50S1,Other,1,1,1.0
2017,95GG50S2,Environmental Health,19,2,9.5
2017,95GG50S2,Vehicles,1,1,1.0
2017,95GG50S3,Environmental Health,7,1,7.0
2017,95HH03W1,Environmental Health,1,1,1.0
2017,95HH06S1,Environmental Health,1,1,1.0
2017,95HH07W1,Vehicles,1,1,1.0
2017,95HH08W1,Environmental Health,1,1,1.0
2017,95HH08W1,Road Safety & Defects,1,1,1.0
2017,95HH12W1,Road Safety & Defects,1,1,1.0
2017,95HH13W1,Road Safety & Defects,1,1,1.0
2017,95HH14W1,Road Safety & Defects,1,1,1.0
2017,95HH17W1,Environmental Health,1,1,1.0
2017,95II01S2,Road Safety & Defects,2,1,2.0
2017,95II02S3,Vehicles,1,1,1.0
2017,95II03S2,Road Safety & Defects,2,2,1.0
2017,95II04S1,Road Safety & Defects,1,1,1.0
2017,95II09S2,Road Safety & Defects,3,2,1.5
2017,95II10W1,Road Safety & Defects,1,1,1.0
2017,95II11W1,Environmental Health,1,1,1.0
2017,95II11W1,Road Safety & Defects,2,1,2.0
2017,95II12W1,Road Safety & Defects,1,1,1.0
2017,95II13W1,Environmental Health,1,1,1.0
2017,95II13W1,Road Safety & Defects,1,1,1.0
2017,95II18W1,Road Safety & Defects,1,1,1.0
2017,95II19S1,Road Safety & Defects,1,1,1.0
2017,95II21W1,Road Safety & Defects,1,1,1.0
2017,95II22W1,Environmental Health,1,1,1.0
2017,95II22W1,Road Safety & Defects,1,1,1.0
2017,95JJ09W1,Road Safety & Defects,2,2,1.0
2017,95JJ13S1,Road Safety & Defects,1,1,1.0
2017,95JJ17W1,Road Safety & Defects,3,1,3.0
2017,95KK03W1,Road Safety & Defects,1,1,1.0
2017,95KK06W1,Vehicles,1,1,1.0
2017,95LL08S1,Road Safety & Defects,1,1,1.0
2017,95LL10S2,Road Safety & Defects,1,1,1.0
2017,95LL11S1,Environmental Health,1,1,1.0
2017,95LL13S2,Road Safety & Defects,2,2,1.0
2017,95LL16S2,Road Safety & Defects,1,1,1.0
2017,95LL21W1,Road Safety & Defects,1,1,1.0
2017,95LL22W1,Vehicles,1,1,1.0
2017,95MM01S3,Road Safety & Defects,1,1,1.0
2017,95MM02S1,Road Safety & Defects,1,1,1.0
2017,95MM10S1,Environmental Health,1,1,1.0
2017,95MM10S2,Environmental Health,1,1,1.0
2017,95MM12S1,Environmental Health,13,1,13.0
2017,95MM12S1,Road Safety & Defects,4,1,4.0
2017,95MM12S3,Road Safety & Defects,1,1,1.0
2017,95MM13S1,Road Safety & Defects,1,1,1.0
2017,95MM14S2,Environmental Health,1,1,1.0
2017,95MM15S1,Road Safety & Defects,1,1,1.0
2017,95MM18S1,Environmental Health,1,1,1.0
2017,95MM18S2,Environmental Health,1,1,1.0
2017,95MM20S2,Road Safety & Defects,2,2,1.0
2017,95MM22S2,Road Safety & Defects,1,1,1.0
2017,95MM25S2,Environmental Health,1,1,1.0
2017,95MM29W1,Road Safety & Defects,1,1,1.0
2017,95NN03S1,Road Safety & Defects,1,1,1.0
2017,95NN03S2,Road Safety & Defects,1,1,1.0
2017,95NN05W1,Environmental Health,1,1,1.0
2017,95NN06S1,Vehicles,1,1,1.0
2017,95NN09S2,Road Safety & Defects,3,1,3.0
2017,95NN11S1,Road Safety & Defects,1,1,1.0
2017,95NN14S1,Road Safety & Defects,1,1,1.0
2017,95NN14S2,Road Safety & Defects,1,1,1.0
2017,95NN15W1,Road Safety & Defects,1,1,1.0
2017,95NN16S1,Road Safety & Defects,1,1,1.0
2017,95NN19S1,Environmental Health,1,1,1.0
2017,95NN19S1,Road Safety & Defects,1,1,1.0
