period,LSOA,SHEF_C,report_count,user_count,average
2014-2,95GG01S2,Road Safety & Defects,1,1,1.0
2014-2,95II04S1,Road Safety & Defects,1,1,1.0
2014-2,95II04S2,Road Safety & Defects,1,1,1.0
2014-2,95JJ04S1,Environmental Health,1,1,1.0
2014-2,95JJ14W1,Environmental Health,1,1,1.0
2014-2,95VV05S2,Road Safety & Defects,1,1,1.0
2014-2,95WW20S1,Other,1,1,1.0
2014-2,95XX13W1,Road Safety & Defects,1,1,1.0
2014-2,E01000005,Road Safety & Defects,1,1,1.0
2014-2,E01000010,Environmental Health,1,1,1.0
2014-2,E01000014,Environmental Disruptions,1,1,1.0
2014-2,E01000025,Environmental Health,1,1,1.0
2014-2,E01000025,Road Safety & Defects,1,1,1.0
2014-2,E01000027,Environmental Health,1,1,1.0
2014-2,E01000035,Environmental Health,1,1,1.0
2014-2,E01000042,Environmental Health,1,1,1.0
2014-2,E01000046,Road Safety & Defects,1,1,1.0
2014-2,E01000050,Road Safety & Defects,2,2,1.0
2014-2,E01000056,Road Safety & Defects,1,1,1.0
2014-2,E01000063,Environmental Health,1,1,1.0
2014-2,E01000095,Environmental Disruptions,1,1,1.0
2014-2,E01000095,Road Safety & Defects,1,1,1.0
2014-2,E01000112,Vehicles,1,1,1.0
2014-2,E01000116,Road Safety & Defects,2,1,2.0
2014-2,E01000117,Road Safety & Defects,1,1,1.0
2014-2,E01000125,Road Safety & Defects,1,1,1.0
2014-2,E01000131,Environmental Health,1,1,1.0
2014-2,E01000134,Environmental Health,1,1,1.0
2014-2,E01000135,Road Safety & Defects,1,1,1.0
2014-2,E01000141,Incivilities,5,1,5.0
2014-2,E01000141,Road Safety & Defects,4,3,1.3333333333333333
2014-2,E01000142,Road Safety & Defects,1,1,1.0
2014-2,E01000148,Road Safety & Defects,1,1,1.0
2014-2,E01000152,Environmental Health,1,1,1.0
2014-2,E01000154,Road Safety & Defects,1,1,1.0
2014-2,E01000155,Road Safety & Defects,2,1,2.0
2014-2,E01000159,Road Safety & Defects,2,2,1.0
2014-2,E01000160,Environmental Disruptions,1,1,1.0
2014-2,E01000161,Road Safety & Defects,1,1,1.0
2014-2,E01000170,Road Safety & Defects,1,1,1.0
2014-2,E01000173,Road Safety & Defects,1,1,1.0
2014-2,E01000178,Road Safety & Defects,1,1,1.0
2014-2,E01000179,Environmental Health,1,1,1.0
2014-2,E01000184,Environmental Health,1,1,1.0
2014-2,E01000184,Road Safety & Defects,1,1,1.0
2014-2,E01000185,Road Safety & Defects,1,1,1.0
2014-2,E01000186,Environmental Health,1,1,1.0
2014-2,E01000186,Road Safety & Defects,2,2,1.0
2014-2,E01000188,Environmental Health,1,1,1.0
2014-2,E01000189,Road Safety & Defects,1,1,1.0
2014-2,E01000191,Road Safety & Defects,1,1,1.0
2014-2,E01000193,Road Safety & Defects,1,1,1.0
2014-2,E01000196,Environmental Health,2,2,1.0
2014-2,E01000196,Incivilities,1,1,1.0
2014-2,E01000196,Road Safety & Defects,1,1,1.0
2014-2,E01000197,Environmental Health,1,1,1.0
2014-2,E01000199,Road Safety & Defects,1,1,1.0
2014-2,E01000201,Road Safety & Defects,2,2,1.0
2014-2,E01000214,Road Safety & Defects,1,1,1.0
2014-2,E01000223,Environmental Health,1,1,1.0
2014-2,E01000223,Incivilities,2,1,2.0
2014-2,E01000228,Road Safety & Defects,1,1,1.0
2014-2,E01000230,Road Safety & Defects,1,1,1.0
2014-2,E01000231,Road Safety & Defects,2,2,1.0
2014-2,E01000235,Road Safety & Defects,1,1,1.0
2014-2,E01000236,Road Safety & Defects,1,1,1.0
