period,LSOA,SHEF_C,report_count,user_count,average
2008-9,E01000135,Other,1,1,1.0
2008-9,E01000167,Road Safety & Defects,1,1,1.0
2008-9,E01000171,Incivilities,1,1,1.0
2008-9,E01000180,Incivilities,1,1,1.0
2008-9,E01000184,Other,1,1,1.0
2008-9,E01000214,Road Safety & Defects,1,1,1.0
2008-9,E01000227,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01000232,Other,1,1,1.0
2008-9,E01000233,Incivilities,1,1,1.0
2008-9,E01000233,Road Safety & Defects,4,2,2.0
2008-9,E01000237,Road Safety & Defects,1,1,1.0
2008-9,E01000249,Other,1,1,1.0
2008-9,E01000258,Environmental Health,1,1,1.0
2008-9,E01000259,Road Safety & Defects,1,1,1.0
2008-9,E01000280,Environmental Health,1,1,1.0
2008-9,E01000282,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01000376,Environmental Health,1,1,1.0
2008-9,E01000426,Road Safety & Defects,1,1,1.0
2008-9,E01000467,Road Safety & Defects,1,1,1.0
2008-9,E01000480,Other,1,1,1.0
2008-9,E01000518,Environmental Health,1,1,1.0
2008-9,E01000524,Environmental Health,1,1,1.0
2008-9,E01000554,Other,1,1,1.0
2008-9,E01000645,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01000653,Vehicles,1,1,1.0
2008-9,E01000666,Other,1,1,1.0
2008-9,E01000670,Environmental Disruptions,1,1,1.0
2008-9,E01000706,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01000775,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01000786,Incivilities,1,1,1.0
2008-9,E01000828,Road Safety & Defects,1,1,1.0
2008-9,E01000853,Road Safety & Defects,1,1,1.0
2008-9,E01000856,Road Safety & Defects,1,1,1.0
2008-9,E01000861,Incivilities,1,1,1.0
2008-9,E01000886,Road Safety & Defects,1,1,1.0
2008-9,E01000895,Road Safety & Defects,1,1,1.0
2008-9,E01000910,Road Safety & Defects,1,1,1.0
2008-9,E01000914,Road Safety & Defects,1,1,1.0
2008-9,E01000916,Environmental Health,1,1,1.0
2008-9,E01000966,Other,1,1,1.0
2008-9,E01000973,Road Safety & Defects,1,1,1.0
2008-9,E01000982,Environmental Health,1,1,1.0
2008-9,E01001034,Environmental Health,1,1,1.0
2008-9,E01001060,Road Safety & Defects,1,1,1.0
2008-9,E01001126,Environmental Health,1,1,1.0
2008-9,E01001150,Environmental Health,1,1,1.0
2008-9,E01001222,Road Safety & Defects,1,1,1.0
2008-9,E01001226,Road Safety & Defects,1,1,1.0
2008-9,E01001237,Incivilities,1,1,1.0
2008-9,E01001247,Road Safety & Defects,1,1,1.0
2008-9,E01001252,Road Safety & Defects,1,1,1.0
2008-9,E01001260,Road Safety & Defects,1,1,1.0
2008-9,E01001284,Environmental Health,1,1,1.0
2008-9,E01001284,Road Safety & Defects,1,1,1.0
2008-9,E01001290,Environmental Health,1,1,1.0
2008-9,E01001297,Road Safety & Defects,1,1,1.0
2008-9,E01001301,Incivilities,1,1,1.0
2008-9,E01001322,Road Safety & Defects,1,1,1.0
2008-9,E01001376,Environmental Disruptions,1,1,1.0
2008-9,E01001393,Environmental Health,1,1,1.0
2008-9,E01001452,Road Safety & Defects,1,1,1.0
2008-9,E01001470,Road Safety & Defects,1,1,1.0
2008-9,E01001481,Road Safety & Defects,1,1,1.0
2008-9,E01001519,Vehicles,1,1,1.0
2008-9,E01001521,Road Safety & Defects,1,1,1.0
2008-9,E01001562,Environmental Health,1,1,1.0
2008-9,E01001570,Vehicles,1,1,1.0
2008-9,E01001580,Other,1,1,1.0
2008-9,E01001584,Road Safety & Defects,1,1,1.0
2008-9,E01001587,Road Safety & Defects,1,1,1.0
2008-9,E01001619,Environmental Health,1,1,1.0
2008-9,E01001619,Road Safety & Defects,1,1,1.0
2008-9,E01001651,Vehicles,1,1,1.0
2008-9,E01001708,Road Safety & Defects,1,1,1.0
2008-9,E01001720,Environmental Health,1,1,1.0
2008-9,E01001720,Other,2,2,1.0
2008-9,E01001720,Road Safety & Defects,1,1,1.0
2008-9,E01001742,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01001748,Road Safety & Defects,1,1,1.0
2008-9,E01001749,Environmental Health,1,1,1.0
2008-9,E01001813,Road Safety & Defects,1,1,1.0
2008-9,E01001899,Environmental Health,1,1,1.0
2008-9,E01001914,Environmental Health,1,1,1.0
2008-9,E01001916,Incivilities,1,1,1.0
2008-9,E01001923,Other,1,1,1.0
2008-9,E01001924,Environmental Health,1,1,1.0
2008-9,E01001980,Other,1,1,1.0
2008-9,E01001984,Other,1,1,1.0
2008-9,E01001989,Environmental Health,1,1,1.0
2008-9,E01001996,Other,1,1,1.0
2008-9,E01002002,Environmental Health,1,1,1.0
2008-9,E01002044,Road Safety & Defects,1,1,1.0
2008-9,E01002059,Other,1,1,1.0
2008-9,E01002067,Vehicles,1,1,1.0
2008-9,E01002102,Environmental Health,1,1,1.0
2008-9,E01002114,Environmental Health,1,1,1.0
2008-9,E01002114,Road Safety & Defects,1,1,1.0
2008-9,E01002132,Road Safety & Defects,1,1,1.0
2008-9,E01002218,Environmental Health,1,1,1.0
2008-9,E01002218,Other,1,1,1.0
2008-9,E01002222,Road Safety & Defects,1,1,1.0
2008-9,E01002272,Environmental Disruptions,1,1,1.0
2008-9,E01002274,Environmental Disruptions,1,1,1.0
2008-9,E01002305,Road Safety & Defects,1,1,1.0
2008-9,E01002356,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01002356,Environmental Health,1,1,1.0
2008-9,E01002369,Road Safety & Defects,1,1,1.0
2008-9,E01002372,Environmental Disruptions,1,1,1.0
2008-9,E01002373,Other,1,1,1.0
2008-9,E01002373,Road Safety & Defects,1,1,1.0
2008-9,E01002399,Vehicles,1,1,1.0
2008-9,E01002414,Road Safety & Defects,2,1,2.0
2008-9,E01002431,Road Safety & Defects,1,1,1.0
2008-9,E01002505,Public Space,1,1,1.0
2008-9,E01002506,Environmental Health,1,1,1.0
2008-9,E01002507,Environmental Health,1,1,1.0
2008-9,E01002531,Vehicles,1,1,1.0
2008-9,E01002564,Incivilities,1,1,1.0
2008-9,E01002565,Road Safety & Defects,1,1,1.0
2008-9,E01002565,Vehicles,1,1,1.0
2008-9,E01002576,Vehicles,1,1,1.0
2008-9,E01002585,Road Safety & Defects,1,1,1.0
2008-9,E01002634,Other,1,1,1.0
2008-9,E01002663,Vehicles,1,1,1.0
2008-9,E01002677,Other,1,1,1.0
2008-9,E01002679,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01002704,Environmental Health,1,1,1.0
2008-9,E01002704,Incivilities,1,1,1.0
2008-9,E01002704,Road Safety & Defects,1,1,1.0
2008-9,E01002711,Environmental Health,2,1,2.0
2008-9,E01002714,Environmental Health,1,1,1.0
2008-9,E01002727,Incivilities,1,1,1.0
2008-9,E01002729,Road Safety & Defects,1,1,1.0
2008-9,E01002754,Road Safety & Defects,1,1,1.0
2008-9,E01002784,Environmental Health,1,1,1.0
2008-9,E01002818,Environmental Health,1,1,1.0
2008-9,E01002833,Road Safety & Defects,1,1,1.0
2008-9,E01002834,Road Safety & Defects,1,1,1.0
2008-9,E01002852,Road Safety & Defects,1,1,1.0
2008-9,E01002867,Road Safety & Defects,1,1,1.0
2008-9,E01002888,Road Safety & Defects,4,1,4.0
2008-9,E01002910,Other,1,1,1.0
2008-9,E01002929,Other,1,1,1.0
2008-9,E01002941,Environmental Health,1,1,1.0
2008-9,E01003002,Other,1,1,1.0
2008-9,E01003034,Road Safety & Defects,1,1,1.0
2008-9,E01003061,Other,2,2,1.0
2008-9,E01003062,Road Safety & Defects,1,1,1.0
2008-9,E01003067,Environmental Health,1,1,1.0
2008-9,E01003072,Road Safety & Defects,1,1,1.0
2008-9,E01003076,Road Safety & Defects,1,1,1.0
2008-9,E01003095,Road Safety & Defects,1,1,1.0
2008-9,E01003110,Road Safety & Defects,1,1,1.0
2008-9,E01003119,Road Safety & Defects,2,2,1.0
2008-9,E01003120,Environmental Health,2,2,1.0
2008-9,E01003129,Incivilities,1,1,1.0
2008-9,E01003131,Environmental Disruptions,1,1,1.0
2008-9,E01003159,Road Safety & Defects,1,1,1.0
2008-9,E01003202,Environmental Health,1,1,1.0
2008-9,E01003207,Road Safety & Defects,1,1,1.0
2008-9,E01003229,Vehicles,1,1,1.0
2008-9,E01003276,Road Safety & Defects,2,1,2.0
2008-9,E01003281,Road Safety & Defects,1,1,1.0
2008-9,E01003304,Environmental Health,1,1,1.0
2008-9,E01003308,Environmental Disruptions,1,1,1.0
2008-9,E01003308,Environmental Health,1,1,1.0
2008-9,E01003314,Other,1,1,1.0
2008-9,E01003336,Environmental Health,1,1,1.0
2008-9,E01003356,Incivilities,1,1,1.0
2008-9,E01003375,Abandoned Vehicles & Parking,1,1,1.0
2008-9,E01003375,Other,1,1,1.0
2008-9,E01003376,Environmental Health,1,1,1.0
2008-9,E01003407,Road Safety & Defects,1,1,1.0
2008-9,E01003423,Environmental Health,1,1,1.0
2008-9,E01003460,Road Safety & Defects,1,1,1.0
2008-9,E01003482,Road Safety & Defects,1,1,1.0
2008-9,E01003525,Other,1,1,1.0
2008-9,E01003529,Environmental Health,1,1,1.0
2008-9,E01003631,Environmental Health,1,1,1.0
2008-9,E01003659,Road Safety & Defects,1,1,1.0
2008-9,E01003668,Abandoned Vehicles & Parking,2,1,2.0
2008-9,E01003668,Other,1,1,1.0
2008-9,E01003671,Road Safety & Defects,1,1,1.0
2008-9,E01003672,Road Safety & Defects,1,1,1.0
2008-9,E01003718,Environmental Health,1,1,1.0
2008-9,E01003745,Environmental Disruptions,1,1,1.0
2008-9,E01003745,Environmental Health,1,1,1.0
2008-9,E01003748,Road Safety & Defects,1,1,1.0
2008-9,E01003753,Road Safety & Defects,1,1,1.0
2008-9,E01003779,Vehicles,1,1,1.0
2008-9,E01003793,Environmental Disruptions,1,1,1.0
2008-9,E01003807,Road Safety & Defects,1,1,1.0
2008-9,E01003860,Environmental Disruptions,1,1,1.0
2008-9,E01003888,Road Safety & Defects,1,1,1.0
2008-9,E01003889,Other,1,1,1.0
2008-9,E01003916,Road Safety & Defects,1,1,1.0
2008-9,E01003939,Road Safety & Defects,1,1,1.0
2008-9,E01003958,Environmental Health,1,1,1.0
