period,LSOA,SHEF_C,report_count,user_count,average
2012-8,95AA01S1,Road Safety & Defects,1,1,1.0
2012-8,95GG01S2,Environmental Health,1,1,1.0
2012-8,95II03S2,Road Safety & Defects,1,1,1.0
2012-8,95TT16W1,Road Safety & Defects,1,1,1.0
2012-8,95XX10S2,Road Safety & Defects,1,1,1.0
2012-8,E01000035,Road Safety & Defects,1,1,1.0
2012-8,E01000044,Environmental Disruptions,1,1,1.0
2012-8,E01000044,Road Safety & Defects,1,1,1.0
2012-8,E01000092,Vehicles,1,1,1.0
2012-8,E01000094,Vehicles,1,1,1.0
2012-8,E01000095,Environmental Health,1,1,1.0
2012-8,E01000126,Environmental Health,2,2,1.0
2012-8,E01000130,Environmental Health,1,1,1.0
2012-8,E01000130,Vehicles,1,1,1.0
2012-8,E01000135,Road Safety & Defects,1,1,1.0
2012-8,E01000152,Road Safety & Defects,2,1,2.0
2012-8,E01000157,Environmental Disruptions,1,1,1.0
2012-8,E01000161,Environmental Health,2,2,1.0
2012-8,E01000162,Environmental Disruptions,1,1,1.0
2012-8,E01000163,Environmental Disruptions,1,1,1.0
2012-8,E01000179,Environmental Health,1,1,1.0
2012-8,E01000185,Environmental Health,1,1,1.0
2012-8,E01000185,Road Safety & Defects,1,1,1.0
2012-8,E01000196,Environmental Health,1,1,1.0
2012-8,E01000197,Environmental Health,1,1,1.0
2012-8,E01000202,Road Safety & Defects,1,1,1.0
2012-8,E01000204,Environmental Disruptions,1,1,1.0
2012-8,E01000228,Environmental Health,1,1,1.0
2012-8,E01000238,Environmental Health,1,1,1.0
2012-8,E01000238,Road Safety & Defects,1,1,1.0
2012-8,E01000241,Road Safety & Defects,1,1,1.0
2012-8,E01000242,Environmental Health,1,1,1.0
2012-8,E01000243,Road Safety & Defects,1,1,1.0
2012-8,E01000246,Environmental Disruptions,1,1,1.0
2012-8,E01000246,Road Safety & Defects,1,1,1.0
2012-8,E01000248,Road Safety & Defects,1,1,1.0
2012-8,E01000249,Environmental Disruptions,1,1,1.0
2012-8,E01000253,Road Safety & Defects,1,1,1.0
2012-8,E01000262,Environmental Health,1,1,1.0
2012-8,E01000264,Environmental Health,1,1,1.0
2012-8,E01000269,Road Safety & Defects,1,1,1.0
2012-8,E01000278,Environmental Health,1,1,1.0
