period,LSOA,SHEF_C,report_count,user_count,average
2017-8,95BB12S2,Road Safety & Defects,1,1,1.0
2017-8,95BB15S1,Road Safety & Defects,1,1,1.0
2017-8,95BB20S2,Other,1,1,1.0
2017-8,95BB20S2,Road Safety & Defects,1,1,1.0
2017-8,95CC09S2,Road Safety & Defects,1,1,1.0
2017-8,95GG04S1,Road Safety & Defects,1,1,1.0
2017-8,95GG29S1,Environmental Health,1,1,1.0
2017-8,95GG41S1,Road Safety & Defects,1,1,1.0
2017-8,95GG50S2,Environmental Health,3,2,1.5
2017-8,95GG50S3,Environmental Health,3,1,3.0
2017-8,95KK06W1,Vehicles,1,1,1.0
2017-8,95MM12S1,Environmental Health,1,1,1.0
2017-8,95NN21W1,Road Safety & Defects,2,2,1.0
2017-8,95PP10W1,Road Safety & Defects,2,1,2.0
2017-8,95SS04S3,Environmental Health,1,1,1.0
2017-8,95VV26W1,Road Safety & Defects,1,1,1.0
2017-8,95VV27W1,Road Safety & Defects,2,2,1.0
2017-8,95XX15W1,Vehicles,1,1,1.0
2017-8,95YY17W1,Road Safety & Defects,1,1,1.0
2017-8,E01000001,Road Safety & Defects,1,1,1.0
2017-8,E01000015,Environmental Health,3,1,3.0
2017-8,E01000015,Road Safety & Defects,3,1,3.0
2017-8,E01000015,Vehicles,1,1,1.0
2017-8,E01000023,Vehicles,1,1,1.0
2017-8,E01000038,Road Safety & Defects,1,1,1.0
2017-8,E01000039,Environmental Health,1,1,1.0
2017-8,E01000042,Environmental Disruptions,1,1,1.0
2017-8,E01000057,Road Safety & Defects,1,1,1.0
2017-8,E01000062,Vehicles,1,1,1.0
2017-8,E01000068,Environmental Health,1,1,1.0
2017-8,E01000080,Road Safety & Defects,2,2,1.0
2017-8,E01000092,Environmental Disruptions,1,1,1.0
2017-8,E01000092,Environmental Health,1,1,1.0
2017-8,E01000095,Road Safety & Defects,1,1,1.0
2017-8,E01000096,Environmental Health,1,1,1.0
2017-8,E01000116,Environmental Health,1,1,1.0
2017-8,E01000117,Road Safety & Defects,3,2,1.5
2017-8,E01000118,Environmental Health,1,1,1.0
2017-8,E01000118,Road Safety & Defects,2,2,1.0
2017-8,E01000119,Road Safety & Defects,1,1,1.0
2017-8,E01000125,Environmental Health,1,1,1.0
2017-8,E01000125,Road Safety & Defects,1,1,1.0
2017-8,E01000127,Environmental Health,3,1,3.0
2017-8,E01000128,Environmental Health,2,1,2.0
2017-8,E01000132,Environmental Health,3,1,3.0
2017-8,E01000132,Vehicles,1,1,1.0
2017-8,E01000133,Environmental Health,2,1,2.0
2017-8,E01000133,Road Safety & Defects,1,1,1.0
2017-8,E01000133,Vehicles,1,1,1.0
2017-8,E01000138,Environmental Health,1,1,1.0
2017-8,E01000142,Vehicles,1,1,1.0
2017-8,E01000150,Environmental Health,3,3,1.0
2017-8,E01000150,Road Safety & Defects,1,1,1.0
2017-8,E01000155,Environmental Health,1,1,1.0
2017-8,E01000155,Road Safety & Defects,1,1,1.0
2017-8,E01000156,Environmental Health,2,2,1.0
2017-8,E01000157,Environmental Health,1,1,1.0
2017-8,E01000157,Vehicles,1,1,1.0
2017-8,E01000158,Environmental Disruptions,1,1,1.0
2017-8,E01000159,Environmental Health,1,1,1.0
2017-8,E01000162,Environmental Health,1,1,1.0
2017-8,E01000164,Vehicles,1,1,1.0
2017-8,E01000170,Road Safety & Defects,1,1,1.0
2017-8,E01000171,Road Safety & Defects,1,1,1.0
2017-8,E01000173,Road Safety & Defects,2,2,1.0
2017-8,E01000174,Environmental Health,1,1,1.0
2017-8,E01000174,Road Safety & Defects,1,1,1.0
2017-8,E01000174,Vehicles,2,2,1.0
2017-8,E01000175,Environmental Health,1,1,1.0
2017-8,E01000177,Road Safety & Defects,3,2,1.5
2017-8,E01000178,Environmental Health,1,1,1.0
