period,LSOA,SHEF_C,report_count,user_count,average
2016-8,95BB15S1,Other,1,1,1.0
2016-8,95BB15S1,Road Safety & Defects,2,1,2.0
2016-8,95GG04S1,Road Safety & Defects,1,1,1.0
2016-8,95GG06S3,Incivilities,1,1,1.0
2016-8,95GG18S2,Road Safety & Defects,1,1,1.0
2016-8,95GG21S3,Road Safety & Defects,1,1,1.0
2016-8,95GG22S1,Environmental Health,1,1,1.0
2016-8,95GG35S1,Vehicles,1,1,1.0
2016-8,95GG46S1,Road Safety & Defects,1,1,1.0
2016-8,95HH06S1,Vehicles,1,1,1.0
2016-8,95HH13W1,Road Safety & Defects,1,1,1.0
2016-8,95II13W1,Road Safety & Defects,1,1,1.0
2016-8,95NN13W1,Road Safety & Defects,1,1,1.0
2016-8,95SS05S2,Road Safety & Defects,1,1,1.0
2016-8,95SS07S3,Vehicles,1,1,1.0
2016-8,95SS08S1,Road Safety & Defects,1,1,1.0
2016-8,95SS11S2,Road Safety & Defects,1,1,1.0
2016-8,95SS17S1,Road Safety & Defects,1,1,1.0
2016-8,95WW16S2,Environmental Health,1,1,1.0
2016-8,E01000016,Vehicles,1,1,1.0
2016-8,E01000042,Environmental Health,3,1,3.0
2016-8,E01000046,Environmental Health,1,1,1.0
2016-8,E01000074,Environmental Health,1,1,1.0
2016-8,E01000076,Road Safety & Defects,1,1,1.0
2016-8,E01000078,Road Safety & Defects,1,1,1.0
2016-8,E01000092,Environmental Health,1,1,1.0
2016-8,E01000092,Road Safety & Defects,1,1,1.0
2016-8,E01000095,Incivilities,1,1,1.0
2016-8,E01000095,Road Safety & Defects,3,1,3.0
2016-8,E01000096,Environmental Health,1,1,1.0
2016-8,E01000106,Road Safety & Defects,1,1,1.0
2016-8,E01000111,Environmental Health,1,1,1.0
2016-8,E01000112,Environmental Health,1,1,1.0
2016-8,E01000115,Road Safety & Defects,1,1,1.0
2016-8,E01000116,Road Safety & Defects,1,1,1.0
2016-8,E01000118,Environmental Health,1,1,1.0
2016-8,E01000119,Environmental Disruptions,1,1,1.0
2016-8,E01000121,Environmental Health,1,1,1.0
2016-8,E01000121,Vehicles,1,1,1.0
2016-8,E01000123,Environmental Health,2,2,1.0
2016-8,E01000126,Vehicles,1,1,1.0
2016-8,E01000128,Environmental Disruptions,1,1,1.0
2016-8,E01000128,Environmental Health,1,1,1.0
2016-8,E01000128,Vehicles,1,1,1.0
2016-8,E01000129,Road Safety & Defects,1,1,1.0
2016-8,E01000131,Incivilities,1,1,1.0
2016-8,E01000138,Vehicles,2,1,2.0
2016-8,E01000140,Environmental Health,2,2,1.0
2016-8,E01000141,Environmental Health,3,3,1.0
2016-8,E01000141,Road Safety & Defects,1,1,1.0
2016-8,E01000142,Road Safety & Defects,1,1,1.0
2016-8,E01000143,Environmental Health,1,1,1.0
2016-8,E01000150,Environmental Health,8,1,8.0
2016-8,E01000157,Vehicles,1,1,1.0
2016-8,E01000158,Environmental Health,1,1,1.0
2016-8,E01000158,Vehicles,1,1,1.0
2016-8,E01000159,Road Safety & Defects,2,2,1.0
2016-8,E01000160,Environmental Disruptions,1,1,1.0
2016-8,E01000160,Environmental Health,2,1,2.0
2016-8,E01000162,Road Safety & Defects,2,2,1.0
2016-8,E01000163,Environmental Disruptions,1,1,1.0
2016-8,E01000163,Vehicles,1,1,1.0
2016-8,E01000172,Vehicles,1,1,1.0
2016-8,E01000174,Environmental Disruptions,1,1,1.0
2016-8,E01000175,Road Safety & Defects,1,1,1.0
2016-8,E01000179,Environmental Health,1,1,1.0
2016-8,E01000179,Vehicles,1,1,1.0
2016-8,E01000190,Environmental Health,1,1,1.0
2016-8,E01000191,Environmental Disruptions,2,1,2.0
2016-8,E01000192,Environmental Health,2,2,1.0
2016-8,E01000192,Road Safety & Defects,2,2,1.0
2016-8,E01000198,Road Safety & Defects,1,1,1.0
2016-8,E01000198,Vehicles,1,1,1.0
2016-8,E01000202,Environmental Health,1,1,1.0
2016-8,E01000202,Road Safety & Defects,1,1,1.0
2016-8,E01000206,Road Safety & Defects,2,2,1.0
2016-8,E01000208,Road Safety & Defects,1,1,1.0
2016-8,E01000210,Road Safety & Defects,1,1,1.0
2016-8,E01000210,Vehicles,1,1,1.0
2016-8,E01000211,Environmental Health,1,1,1.0
2016-8,E01000221,Environmental Health,1,1,1.0
2016-8,E01000222,Environmental Health,3,3,1.0
2016-8,E01000222,Road Safety & Defects,1,1,1.0
2016-8,E01000222,Vehicles,1,1,1.0
2016-8,E01000223,Environmental Health,1,1,1.0
2016-8,E01000223,Vehicles,1,1,1.0
2016-8,E01000224,Environmental Disruptions,1,1,1.0
2016-8,E01000224,Environmental Health,6,2,3.0
2016-8,E01000224,Vehicles,1,1,1.0
2016-8,E01000233,Vehicles,1,1,1.0
2016-8,E01000234,Vehicles,1,1,1.0
2016-8,E01000236,Road Safety & Defects,2,2,1.0
2016-8,E01000237,Road Safety & Defects,1,1,1.0
2016-8,E01000238,Environmental Health,1,1,1.0
2016-8,E01000238,Road Safety & Defects,1,1,1.0
2016-8,E01000240,Environmental Disruptions,1,1,1.0
2016-8,E01000243,Environmental Disruptions,1,1,1.0
2016-8,E01000243,Vehicles,1,1,1.0
2016-8,E01000246,Environmental Disruptions,1,1,1.0
2016-8,E01000246,Incivilities,1,1,1.0
2016-8,E01000250,Environmental Health,3,3,1.0
2016-8,E01000252,Road Safety & Defects,1,1,1.0
2016-8,E01000253,Road Safety & Defects,1,1,1.0
2016-8,E01000255,Environmental Health,2,2,1.0
2016-8,E01000256,Incivilities,1,1,1.0
2016-8,E01000256,Road Safety & Defects,1,1,1.0
2016-8,E01000256,Vehicles,1,1,1.0
2016-8,E01000258,Road Safety & Defects,2,1,2.0
2016-8,E01000260,Road Safety & Defects,1,1,1.0
2016-8,E01000261,Environmental Disruptions,1,1,1.0
2016-8,E01000262,Road Safety & Defects,2,2,1.0
2016-8,E01000263,Environmental Health,1,1,1.0
2016-8,E01000264,Environmental Health,2,2,1.0
2016-8,E01000266,Vehicles,1,1,1.0
2016-8,E01000268,Road Safety & Defects,1,1,1.0
2016-8,E01000269,Vehicles,2,2,1.0
2016-8,E01000270,Road Safety & Defects,1,1,1.0
2016-8,E01000272,Vehicles,1,1,1.0
2016-8,E01000276,Environmental Disruptions,2,2,1.0
2016-8,E01000276,Environmental Health,1,1,1.0
2016-8,E01000278,Environmental Health,1,1,1.0
2016-8,E01000280,Vehicles,2,2,1.0
2016-8,E01000285,Environmental Health,2,1,2.0
2016-8,E01000285,Vehicles,1,1,1.0
2016-8,E01000287,Environmental Disruptions,1,1,1.0
2016-8,E01000287,Vehicles,1,1,1.0
2016-8,E01000292,Incivilities,1,1,1.0
2016-8,E01000293,Environmental Disruptions,2,2,1.0
2016-8,E01000293,Environmental Health,1,1,1.0
2016-8,E01000294,Environmental Health,1,1,1.0
2016-8,E01000298,Environmental Health,2,1,2.0
2016-8,E01000298,Road Safety & Defects,1,1,1.0
2016-8,E01000299,Environmental Health,1,1,1.0
2016-8,E01000303,Environmental Health,1,1,1.0
2016-8,E01000304,Environmental Health,2,2,1.0
2016-8,E01000304,Vehicles,1,1,1.0
2016-8,E01000305,Environmental Health,1,1,1.0
2016-8,E01000309,Environmental Health,1,1,1.0
2016-8,E01000311,Road Safety & Defects,1,1,1.0
2016-8,E01000313,Environmental Health,1,1,1.0
2016-8,E01000314,Road Safety & Defects,3,1,3.0
2016-8,E01000316,Road Safety & Defects,1,1,1.0
2016-8,E01000325,Road Safety & Defects,1,1,1.0
2016-8,E01000332,Environmental Health,1,1,1.0
2016-8,E01000345,Road Safety & Defects,1,1,1.0
2016-8,E01000362,Environmental Disruptions,1,1,1.0
2016-8,E01000378,Road Safety & Defects,1,1,1.0
2016-8,E01000379,Road Safety & Defects,3,1,3.0
2016-8,E01000384,Environmental Health,1,1,1.0
2016-8,E01000386,Road Safety & Defects,1,1,1.0
2016-8,E01000392,Vehicles,1,1,1.0
2016-8,E01000393,Road Safety & Defects,1,1,1.0
2016-8,E01000396,Road Safety & Defects,1,1,1.0
2016-8,E01000403,Vehicles,1,1,1.0
2016-8,E01000408,Vehicles,1,1,1.0
2016-8,E01000410,Environmental Health,1,1,1.0
2016-8,E01000412,Environmental Health,1,1,1.0
2016-8,E01000417,Environmental Health,1,1,1.0
2016-8,E01000424,Road Safety & Defects,1,1,1.0
2016-8,E01000454,Environmental Health,1,1,1.0
2016-8,E01000456,Vehicles,1,1,1.0
2016-8,E01000463,Road Safety & Defects,1,1,1.0
2016-8,E01000466,Environmental Health,3,2,1.5
2016-8,E01000467,Environmental Health,1,1,1.0
2016-8,E01000499,Environmental Health,1,1,1.0
2016-8,E01000499,Road Safety & Defects,1,1,1.0
2016-8,E01000502,Other,1,1,1.0
2016-8,E01000508,Environmental Health,1,1,1.0
2016-8,E01000515,Vehicles,1,1,1.0
2016-8,E01000527,Road Safety & Defects,1,1,1.0
2016-8,E01000551,Environmental Health,1,1,1.0
2016-8,E01000554,Environmental Health,1,1,1.0
2016-8,E01000564,Road Safety & Defects,1,1,1.0
2016-8,E01000571,Road Safety & Defects,1,1,1.0
2016-8,E01000575,Environmental Health,1,1,1.0
2016-8,E01000589,Environmental Health,2,1,2.0
2016-8,E01000592,Environmental Health,1,1,1.0
2016-8,E01000595,Environmental Disruptions,1,1,1.0
2016-8,E01000605,Environmental Health,3,1,3.0
2016-8,E01000608,Environmental Health,1,1,1.0
2016-8,E01000624,Environmental Health,1,1,1.0
2016-8,E01000626,Other,1,1,1.0
2016-8,E01000646,Road Safety & Defects,1,1,1.0
2016-8,E01000648,Environmental Disruptions,2,2,1.0
2016-8,E01000648,Environmental Health,1,1,1.0
2016-8,E01000648,Road Safety & Defects,2,2,1.0
2016-8,E01000649,Road Safety & Defects,1,1,1.0
2016-8,E01000650,Road Safety & Defects,2,1,2.0
2016-8,E01000651,Environmental Health,3,2,1.5
2016-8,E01000652,Environmental Disruptions,1,1,1.0
2016-8,E01000652,Environmental Health,1,1,1.0
2016-8,E01000652,Road Safety & Defects,1,1,1.0
2016-8,E01000653,Environmental Health,1,1,1.0
2016-8,E01000655,Other,1,1,1.0
2016-8,E01000656,Environmental Health,1,1,1.0
2016-8,E01000656,Road Safety & Defects,2,2,1.0
2016-8,E01000659,Road Safety & Defects,1,1,1.0
2016-8,E01000661,Environmental Disruptions,1,1,1.0
2016-8,E01000661,Road Safety & Defects,1,1,1.0
2016-8,E01000662,Road Safety & Defects,2,1,2.0
2016-8,E01000663,Environmental Disruptions,1,1,1.0
2016-8,E01000663,Environmental Health,1,1,1.0
2016-8,E01000663,Road Safety & Defects,4,2,2.0
2016-8,E01000664,Environmental Health,1,1,1.0
2016-8,E01000666,Environmental Health,4,3,1.3333333333333333
2016-8,E01000666,Road Safety & Defects,7,1,7.0
2016-8,E01000667,Environmental Disruptions,3,1,3.0
2016-8,E01000667,Vehicles,1,1,1.0
2016-8,E01000668,Environmental Disruptions,2,2,1.0
2016-8,E01000668,Road Safety & Defects,1,1,1.0
2016-8,E01000668,Vehicles,1,1,1.0
2016-8,E01000669,Road Safety & Defects,1,1,1.0
2016-8,E01000672,Environmental Health,3,3,1.0
2016-8,E01000672,Vehicles,2,2,1.0
2016-8,E01000673,Environmental Disruptions,2,1,2.0
