period,LSOA,SHEF_C,report_count,user_count,average
2011-6,E01000012,Environmental Health,1,1,1.0
2011-6,E01000012,Road Safety & Defects,1,1,1.0
2011-6,E01000021,Road Safety & Defects,1,1,1.0
2011-6,E01000023,Road Safety & Defects,1,1,1.0
2011-6,E01000041,Road Safety & Defects,1,1,1.0
2011-6,E01000082,Road Safety & Defects,2,1,2.0
2011-6,E01000093,Other,1,1,1.0
2011-6,E01000100,Road Safety & Defects,1,1,1.0
2011-6,E01000118,Environmental Health,1,1,1.0
2011-6,E01000119,Vehicles,1,1,1.0
2011-6,E01000129,Environmental Health,1,1,1.0
2011-6,E01000130,Environmental Health,1,1,1.0
2011-6,E01000141,Abandoned Vehicles & Parking,2,2,1.0
2011-6,E01000141,Incivilities,1,1,1.0
2011-6,E01000160,Environmental Health,1,1,1.0
2011-6,E01000161,Environmental Health,1,1,1.0
2011-6,E01000173,Environmental Health,1,1,1.0
2011-6,E01000184,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000193,Other,1,1,1.0
2011-6,E01000197,Environmental Disruptions,1,1,1.0
2011-6,E01000203,Road Safety & Defects,1,1,1.0
2011-6,E01000222,Road Safety & Defects,1,1,1.0
2011-6,E01000225,Road Safety & Defects,1,1,1.0
2011-6,E01000238,Environmental Health,1,1,1.0
2011-6,E01000241,Environmental Health,1,1,1.0
2011-6,E01000253,Road Safety & Defects,1,1,1.0
2011-6,E01000256,Road Safety & Defects,1,1,1.0
2011-6,E01000261,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000261,Road Safety & Defects,1,1,1.0
2011-6,E01000263,Road Safety & Defects,1,1,1.0
2011-6,E01000264,Road Safety & Defects,1,1,1.0
2011-6,E01000264,Vehicles,1,1,1.0
2011-6,E01000278,Environmental Health,1,1,1.0
2011-6,E01000283,Road Safety & Defects,2,2,1.0
2011-6,E01000286,Road Safety & Defects,1,1,1.0
2011-6,E01000288,Road Safety & Defects,1,1,1.0
2011-6,E01000290,Road Safety & Defects,1,1,1.0
2011-6,E01000301,Road Safety & Defects,1,1,1.0
2011-6,E01000311,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000314,Environmental Health,1,1,1.0
2011-6,E01000360,Road Safety & Defects,1,1,1.0
2011-6,E01000376,Other,1,1,1.0
2011-6,E01000403,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000408,Road Safety & Defects,1,1,1.0
2011-6,E01000417,Environmental Health,1,1,1.0
2011-6,E01000472,Road Safety & Defects,2,1,2.0
2011-6,E01000478,Vehicles,1,1,1.0
2011-6,E01000510,Road Safety & Defects,1,1,1.0
2011-6,E01000512,Environmental Health,1,1,1.0
2011-6,E01000516,Environmental Health,1,1,1.0
2011-6,E01000530,Environmental Health,1,1,1.0
2011-6,E01000532,Incivilities,2,1,2.0
2011-6,E01000546,Road Safety & Defects,1,1,1.0
2011-6,E01000549,Environmental Health,1,1,1.0
2011-6,E01000549,Road Safety & Defects,1,1,1.0
2011-6,E01000553,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000580,Environmental Health,1,1,1.0
2011-6,E01000585,Environmental Health,1,1,1.0
2011-6,E01000600,Road Safety & Defects,2,2,1.0
2011-6,E01000656,Road Safety & Defects,1,1,1.0
2011-6,E01000659,Road Safety & Defects,1,1,1.0
2011-6,E01000680,Environmental Health,1,1,1.0
2011-6,E01000680,Road Safety & Defects,1,1,1.0
2011-6,E01000680,Vehicles,1,1,1.0
2011-6,E01000681,Abandoned Vehicles & Parking,1,1,1.0
2011-6,E01000683,Environmental Health,1,1,1.0
2011-6,E01000708,Environmental Health,1,1,1.0
2011-6,E01000711,Environmental Disruptions,1,1,1.0
2011-6,E01000715,Road Safety & Defects,1,1,1.0
2011-6,E01000719,Environmental Health,1,1,1.0
2011-6,E01000728,Other,1,1,1.0
2011-6,E01000739,Environmental Health,1,1,1.0
2011-6,E01000741,Environmental Health,1,1,1.0
2011-6,E01000745,Environmental Health,1,1,1.0
2011-6,E01000746,Environmental Health,3,2,1.5
2011-6,E01000750,Road Safety & Defects,1,1,1.0
2011-6,E01000751,Environmental Health,1,1,1.0
2011-6,E01000763,Road Safety & Defects,1,1,1.0
2011-6,E01000769,Vehicles,1,1,1.0
2011-6,E01000812,Environmental Health,1,1,1.0
2011-6,E01000850,Vehicles,2,1,2.0
2011-6,E01000861,Road Safety & Defects,1,1,1.0
2011-6,E01000867,Road Safety & Defects,1,1,1.0
2011-6,E01000895,Road Safety & Defects,1,1,1.0
2011-6,E01000919,Road Safety & Defects,1,1,1.0
2011-6,E01000938,Environmental Health,1,1,1.0
2011-6,E01000960,Other,1,1,1.0
2011-6,E01000968,Environmental Health,1,1,1.0
2011-6,E01000995,Incivilities,1,1,1.0
2011-6,E01001012,Environmental Health,1,1,1.0
2011-6,E01001015,Road Safety & Defects,1,1,1.0
2011-6,E01001018,Road Safety & Defects,1,1,1.0
2011-6,E01001019,Road Safety & Defects,1,1,1.0
2011-6,E01001020,Environmental Health,1,1,1.0
2011-6,E01001020,Road Safety & Defects,2,1,2.0
2011-6,E01001032,Environmental Disruptions,1,1,1.0
2011-6,E01001032,Road Safety & Defects,1,1,1.0
2011-6,E01001035,Road Safety & Defects,1,1,1.0
2011-6,E01001042,Road Safety & Defects,1,1,1.0
2011-6,E01001045,Road Safety & Defects,2,1,2.0
