period,LSOA,SHEF_C,report_count,user_count,average
2012-10,95BB18S1,Road Safety & Defects,2,1,2.0
2012-10,95FF01S2,Road Safety & Defects,1,1,1.0
2012-10,95GG40S1,Other,1,1,1.0
2012-10,95HH10W1,Road Safety & Defects,1,1,1.0
2012-10,95II05S2,Road Safety & Defects,1,1,1.0
2012-10,95LL26S2,Road Safety & Defects,1,1,1.0
2012-10,95MM19S2,Road Safety & Defects,1,1,1.0
2012-10,95SS07S3,Road Safety & Defects,1,1,1.0
2012-10,95VV05S2,Environmental Health,1,1,1.0
2012-10,95VV05S2,Road Safety & Defects,1,1,1.0
2012-10,95VV27W1,Road Safety & Defects,1,1,1.0
2012-10,E01000005,Road Safety & Defects,1,1,1.0
2012-10,E01000006,Road Safety & Defects,1,1,1.0
2012-10,E01000074,Vehicles,1,1,1.0
2012-10,E01000113,Road Safety & Defects,1,1,1.0
2012-10,E01000124,Road Safety & Defects,2,2,1.0
2012-10,E01000126,Environmental Health,2,1,2.0
2012-10,E01000131,Environmental Health,1,1,1.0
2012-10,E01000137,Environmental Health,1,1,1.0
2012-10,E01000141,Environmental Health,3,1,3.0
2012-10,E01000144,Road Safety & Defects,1,1,1.0
2012-10,E01000154,Environmental Health,1,1,1.0
2012-10,E01000155,Environmental Health,1,1,1.0
2012-10,E01000160,Environmental Health,1,1,1.0
2012-10,E01000162,Road Safety & Defects,1,1,1.0
2012-10,E01000196,Road Safety & Defects,1,1,1.0
2012-10,E01000197,Environmental Health,1,1,1.0
2012-10,E01000202,Environmental Disruptions,1,1,1.0
2012-10,E01000202,Road Safety & Defects,2,1,2.0
2012-10,E01000221,Road Safety & Defects,1,1,1.0
2012-10,E01000223,Environmental Health,1,1,1.0
2012-10,E01000223,Road Safety & Defects,1,1,1.0
2012-10,E01000224,Road Safety & Defects,1,1,1.0
2012-10,E01000228,Road Safety & Defects,1,1,1.0
2012-10,E01000231,Environmental Health,1,1,1.0
2012-10,E01000231,Road Safety & Defects,1,1,1.0
2012-10,E01000235,Incivilities,1,1,1.0
2012-10,E01000236,Environmental Health,1,1,1.0
2012-10,E01000237,Road Safety & Defects,1,1,1.0
2012-10,E01000238,Environmental Health,1,1,1.0
2012-10,E01000239,Environmental Health,1,1,1.0
2012-10,E01000240,Road Safety & Defects,1,1,1.0
2012-10,E01000251,Incivilities,1,1,1.0
2012-10,E01000260,Environmental Disruptions,1,1,1.0
2012-10,E01000260,Road Safety & Defects,1,1,1.0
2012-10,E01000263,Incivilities,1,1,1.0
2012-10,E01000272,Road Safety & Defects,1,1,1.0
2012-10,E01000275,Road Safety & Defects,1,1,1.0
2012-10,E01000300,Environmental Health,1,1,1.0
2012-10,E01000302,Environmental Health,1,1,1.0
2012-10,E01000305,Road Safety & Defects,1,1,1.0
2012-10,E01000306,Environmental Health,1,1,1.0
2012-10,E01000307,Road Safety & Defects,1,1,1.0
2012-10,E01000309,Incivilities,1,1,1.0
2012-10,E01000309,Road Safety & Defects,1,1,1.0
2012-10,E01000311,Road Safety & Defects,1,1,1.0
2012-10,E01000314,Incivilities,1,1,1.0
2012-10,E01000317,Road Safety & Defects,1,1,1.0
2012-10,E01000337,Environmental Health,1,1,1.0
2012-10,E01000386,Road Safety & Defects,1,1,1.0
2012-10,E01000387,Road Safety & Defects,1,1,1.0
2012-10,E01000416,Environmental Health,1,1,1.0
2012-10,E01000480,Environmental Health,1,1,1.0
2012-10,E01000486,Environmental Health,1,1,1.0
2012-10,E01000495,Environmental Health,1,1,1.0
2012-10,E01000501,Vehicles,1,1,1.0
2012-10,E01000535,Road Safety & Defects,1,1,1.0
2012-10,E01000549,Environmental Health,1,1,1.0
2012-10,E01000553,Environmental Health,1,1,1.0
