period,LSOA,SHEF_C,report_count,user_count,average
2018-3,95BB03S2,Road Safety & Defects,2,2,1.0
2018-3,95BB05S2,Environmental Health,1,1,1.0
2018-3,95BB17S2,Road Safety & Defects,1,1,1.0
2018-3,95CC16W1,Road Safety & Defects,1,1,1.0
2018-3,95CC19W1,Road Safety & Defects,1,1,1.0
2018-3,95DD02S1,Road Safety & Defects,1,1,1.0
2018-3,95DD17W1,Road Safety & Defects,1,1,1.0
2018-3,95GG12S3,Abandoned Vehicles & Parking,1,1,1.0
2018-3,95GG23S2,Road Safety & Defects,1,1,1.0
2018-3,95GG31S2,Road Safety & Defects,1,1,1.0
2018-3,95GG34S1,Environmental Health,1,1,1.0
2018-3,95GG34S1,Road Safety & Defects,1,1,1.0
2018-3,95GG43S1,Road Safety & Defects,1,1,1.0
2018-3,95GG50S3,Environmental Health,1,1,1.0
2018-3,95II17W1,Road Safety & Defects,1,1,1.0
2018-3,95JJ10W1,Road Safety & Defects,1,1,1.0
2018-3,95JJ20S1,Road Safety & Defects,1,1,1.0
2018-3,95KK05W1,Road Safety & Defects,1,1,1.0
2018-3,95KK13W1,Road Safety & Defects,2,2,1.0
2018-3,95KK15W1,Road Safety & Defects,1,1,1.0
2018-3,95LL04W1,Road Safety & Defects,1,1,1.0
2018-3,95MM01S3,Road Safety & Defects,1,1,1.0
2018-3,95MM12S1,Environmental Health,1,1,1.0
2018-3,95MM12S1,Road Safety & Defects,1,1,1.0
2018-3,95MM25S3,Road Safety & Defects,1,1,1.0
2018-3,95NN13W1,Road Safety & Defects,1,1,1.0
2018-3,95NN23S2,Road Safety & Defects,1,1,1.0
2018-3,95PP08W1,Environmental Health,1,1,1.0
2018-3,95PP10W1,Road Safety & Defects,1,1,1.0
2018-3,95SS01S1,Road Safety & Defects,1,1,1.0
2018-3,95SS05S2,Road Safety & Defects,3,1,3.0
2018-3,95SS08S1,Road Safety & Defects,1,1,1.0
2018-3,95SS09S1,Road Safety & Defects,1,1,1.0
2018-3,95SS12W1,Environmental Health,1,1,1.0
2018-3,95VV11S2,Environmental Health,1,1,1.0
2018-3,95VV12S1,Vehicles,1,1,1.0
2018-3,95VV20W1,Road Safety & Defects,1,1,1.0
2018-3,95VV27W1,Road Safety & Defects,1,1,1.0
2018-3,95VV29W1,Environmental Health,1,1,1.0
2018-3,95WW05S1,Road Safety & Defects,1,1,1.0
2018-3,95WW06S1,Road Safety & Defects,2,1,2.0
2018-3,95WW09S2,Incivilities,1,1,1.0
2018-3,95WW09S2,Road Safety & Defects,2,2,1.0
2018-3,95WW16S1,Road Safety & Defects,1,1,1.0
2018-3,95WW20S2,Road Safety & Defects,1,1,1.0
2018-3,95WW22S1,Road Safety & Defects,1,1,1.0
2018-3,95XX17S2,Abandoned Vehicles & Parking,1,1,1.0
2018-3,E01000002,Road Safety & Defects,2,2,1.0
2018-3,E01000003,Incivilities,2,1,2.0
2018-3,E01000005,Road Safety & Defects,2,1,2.0
2018-3,E01000008,Road Safety & Defects,1,1,1.0
2018-3,E01000010,Road Safety & Defects,1,1,1.0
2018-3,E01000027,Road Safety & Defects,2,1,2.0
2018-3,E01000029,Road Safety & Defects,1,1,1.0
2018-3,E01000038,Environmental Health,1,1,1.0
2018-3,E01000039,Environmental Disruptions,1,1,1.0
2018-3,E01000042,Road Safety & Defects,2,1,2.0
2018-3,E01000045,Road Safety & Defects,1,1,1.0
2018-3,E01000052,Public Space,1,1,1.0
2018-3,E01000052,Road Safety & Defects,1,1,1.0
2018-3,E01000085,Road Safety & Defects,1,1,1.0
2018-3,E01000092,Road Safety & Defects,2,1,2.0
2018-3,E01000095,Road Safety & Defects,1,1,1.0
2018-3,E01000115,Road Safety & Defects,4,3,1.3333333333333333
2018-3,E01000116,Road Safety & Defects,5,4,1.25
2018-3,E01000117,Environmental Health,1,1,1.0
2018-3,E01000118,Road Safety & Defects,4,4,1.0
2018-3,E01000127,Environmental Health,1,1,1.0
2018-3,E01000128,Road Safety & Defects,1,1,1.0
2018-3,E01000129,Environmental Health,1,1,1.0
2018-3,E01000129,Road Safety & Defects,3,3,1.0
2018-3,E01000132,Environmental Health,3,2,1.5
2018-3,E01000132,Road Safety & Defects,2,2,1.0
2018-3,E01000132,Vehicles,2,2,1.0
2018-3,E01000133,Environmental Health,1,1,1.0
2018-3,E01000133,Road Safety & Defects,1,1,1.0
2018-3,E01000133,Vehicles,1,1,1.0
2018-3,E01000136,Environmental Health,1,1,1.0
2018-3,E01000136,Road Safety & Defects,2,2,1.0
2018-3,E01000138,Road Safety & Defects,1,1,1.0
2018-3,E01000139,Environmental Health,1,1,1.0
2018-3,E01000139,Road Safety & Defects,2,2,1.0
2018-3,E01000140,Road Safety & Defects,1,1,1.0
