period,LSOA,SHEF_C,report_count,user_count,average
2008-11,E01000001,Road Safety & Defects,1,1,1.0
2008-11,E01000005,Road Safety & Defects,1,1,1.0
2008-11,E01000019,Road Safety & Defects,1,1,1.0
2008-11,E01000021,Road Safety & Defects,1,1,1.0
2008-11,E01000078,Other,1,1,1.0
2008-11,E01000135,Road Safety & Defects,1,1,1.0
2008-11,E01000154,Road Safety & Defects,2,1,2.0
2008-11,E01000205,Other,1,1,1.0
2008-11,E01000205,Road Safety & Defects,1,1,1.0
2008-11,E01000209,Vehicles,1,1,1.0
2008-11,E01000212,Environmental Health,1,1,1.0
2008-11,E01000212,Other,1,1,1.0
2008-11,E01000238,Environmental Health,1,1,1.0
2008-11,E01000270,Road Safety & Defects,1,1,1.0
2008-11,E01000283,Other,1,1,1.0
2008-11,E01000283,Road Safety & Defects,2,1,2.0
2008-11,E01000291,Environmental Health,1,1,1.0
2008-11,E01000303,Road Safety & Defects,1,1,1.0
2008-11,E01000304,Other,1,1,1.0
2008-11,E01000315,Vehicles,1,1,1.0
2008-11,E01000325,Environmental Health,1,1,1.0
2008-11,E01000338,Road Safety & Defects,1,1,1.0
2008-11,E01000368,Environmental Health,1,1,1.0
2008-11,E01000406,Environmental Health,1,1,1.0
2008-11,E01000406,Other,1,1,1.0
2008-11,E01000435,Other,1,1,1.0
2008-11,E01000505,Incivilities,2,1,2.0
2008-11,E01000507,Incivilities,1,1,1.0
2008-11,E01000535,Environmental Disruptions,1,1,1.0
2008-11,E01000553,Environmental Health,2,1,2.0
2008-11,E01000554,Environmental Health,2,2,1.0
2008-11,E01000554,Incivilities,1,1,1.0
2008-11,E01000554,Road Safety & Defects,1,1,1.0
2008-11,E01000555,Environmental Disruptions,1,1,1.0
2008-11,E01000555,Environmental Health,3,2,1.5
2008-11,E01000581,Environmental Health,1,1,1.0
2008-11,E01000586,Other,1,1,1.0
2008-11,E01000636,Environmental Health,1,1,1.0
2008-11,E01000695,Road Safety & Defects,1,1,1.0
2008-11,E01000696,Road Safety & Defects,1,1,1.0
2008-11,E01000697,Road Safety & Defects,3,1,3.0
2008-11,E01000751,Road Safety & Defects,1,1,1.0
2008-11,E01000756,Vehicles,1,1,1.0
2008-11,E01000793,Road Safety & Defects,1,1,1.0
2008-11,E01000840,Other,1,1,1.0
2008-11,E01000848,Environmental Disruptions,1,1,1.0
2008-11,E01000870,Environmental Health,1,1,1.0
2008-11,E01000899,Road Safety & Defects,1,1,1.0
2008-11,E01000916,Environmental Health,1,1,1.0
2008-11,E01000924,Environmental Health,1,1,1.0
2008-11,E01000962,Other,1,1,1.0
2008-11,E01000966,Other,1,1,1.0
