period,LSOA,SHEF_C,report_count,user_count,average
2011-12,E01000050,Road Safety & Defects,1,1,1.0
2011-12,E01000128,Environmental Health,1,1,1.0
2011-12,E01000133,Environmental Health,1,1,1.0
2011-12,E01000141,Road Safety & Defects,1,1,1.0
2011-12,E01000147,Road Safety & Defects,1,1,1.0
2011-12,E01000160,Environmental Health,1,1,1.0
2011-12,E01000177,Road Safety & Defects,1,1,1.0
2011-12,E01000203,Environmental Health,1,1,1.0
2011-12,E01000210,Vehicles,1,1,1.0
2011-12,E01000217,Road Safety & Defects,1,1,1.0
2011-12,E01000235,Road Safety & Defects,1,1,1.0
2011-12,E01000269,Environmental Health,1,1,1.0
2011-12,E01000271,Road Safety & Defects,1,1,1.0
2011-12,E01000279,Road Safety & Defects,1,1,1.0
2011-12,E01000284,Environmental Health,1,1,1.0
2011-12,E01000291,Environmental Health,1,1,1.0
2011-12,E01000298,Environmental Health,1,1,1.0
2011-12,E01000298,Road Safety & Defects,1,1,1.0
2011-12,E01000319,Environmental Disruptions,1,1,1.0
2011-12,E01000323,Road Safety & Defects,1,1,1.0
2011-12,E01000335,Road Safety & Defects,3,3,1.0
2011-12,E01000380,Environmental Health,1,1,1.0
2011-12,E01000470,Road Safety & Defects,1,1,1.0
2011-12,E01000477,Road Safety & Defects,1,1,1.0
2011-12,E01000480,Environmental Health,1,1,1.0
2011-12,E01000495,Environmental Health,1,1,1.0
2011-12,E01000499,Environmental Disruptions,1,1,1.0
2011-12,E01000501,Road Safety & Defects,1,1,1.0
2011-12,E01000527,Environmental Health,1,1,1.0
2011-12,E01000530,Environmental Health,1,1,1.0
2011-12,E01000581,Environmental Health,1,1,1.0
2011-12,E01000635,Environmental Health,1,1,1.0
2011-12,E01000650,Road Safety & Defects,1,1,1.0
2011-12,E01000671,Environmental Disruptions,1,1,1.0
2011-12,E01000680,Environmental Health,2,2,1.0
2011-12,E01000685,Environmental Health,1,1,1.0
2011-12,E01000722,Environmental Disruptions,1,1,1.0
2011-12,E01000727,Road Safety & Defects,1,1,1.0
2011-12,E01000740,Environmental Health,1,1,1.0
2011-12,E01000740,Road Safety & Defects,1,1,1.0
