period,LSOA,SHEF_C_CODE,report_count,user_count,average
2013-9,E01000115,C7,2,2,1.0
2013-9,E01000116,C7,1,1,1.0
2013-9,E01000117,C7,1,1,1.0
2013-9,E01000118,C7,6,6,1.0
2013-9,E01000120,C2,1,1,1.0
2013-9,E01000120,C7,2,2,1.0
2013-9,E01000121,C3,1,1,1.0
2013-9,E01000121,C7,3,3,1.0
2013-9,E01000122,C7,2,2,1.0
2013-9,E01000123,C3,1,1,1.0
2013-9,E01000123,C7,1,1,1.0
2013-9,E01000124,C3,1,1,1.0
2013-9,E01000124,C7,3,3,1.0
2013-9,E01000125,C2,1,1,1.0
2013-9,E01000125,C3,1,1,1.0
2013-9,E01000125,C7,2,2,1.0
2013-9,E01000126,C2,1,1,1.0
2013-9,E01000126,C3,3,1,3.0
2013-9,E01000126,C7,2,2,1.0
2013-9,E01000127,C2,1,1,1.0
2013-9,E01000129,C3,6,4,1.5
2013-9,E01000129,C7,2,2,1.0
2013-9,E01000130,C7,1,1,1.0
2013-9,E01000131,C7,1,1,1.0
2013-9,E01000132,C3,2,2,1.0
2013-9,E01000132,C7,1,1,1.0
2013-9,E01000134,C3,1,1,1.0
2013-9,E01000137,C7,2,2,1.0
2013-9,E01000138,C2,1,1,1.0
2013-9,E01000140,C3,2,2,1.0
2013-9,E01000140,C7,3,3,1.0
2013-9,E01000141,C3,3,3,1.0
2013-9,E01000141,C7,3,2,1.5
2013-9,E01000142,C3,2,2,1.0
2013-9,E01000144,C3,1,1,1.0
2013-9,E01000144,C7,1,1,1.0
2013-9,E01000145,C3,1,1,1.0
2013-9,E01000146,C3,3,3,1.0
2013-9,E01000146,C7,3,3,1.0
2013-9,E01000147,C2,1,1,1.0
2013-9,E01000147,C3,2,2,1.0
2013-9,E01000147,C7,5,5,1.0
2013-9,E01000150,C7,4,2,2.0
2013-9,E01000153,C7,1,1,1.0
2013-9,E01000155,C2,2,2,1.0
2013-9,E01000156,C3,1,1,1.0
2013-9,E01000157,C3,1,1,1.0
2013-9,E01000158,C2,1,1,1.0
2013-9,E01000159,C7,1,1,1.0
2013-9,E01000160,C7,2,2,1.0
2013-9,E01000162,C7,1,1,1.0
2013-9,E01000164,C3,1,1,1.0
2013-9,E01000164,C7,2,2,1.0
2013-9,E01000165,C7,1,1,1.0
2013-9,E01000167,C7,14,1,14.0
2013-9,E01000168,C3,1,1,1.0
2013-9,E01000169,C3,2,1,2.0
2013-9,E01000171,C2,1,1,1.0
2013-9,E01000171,C3,1,1,1.0
2013-9,E01000172,C7,1,1,1.0
2013-9,E01000173,C2,1,1,1.0
2013-9,E01000173,C3,1,1,1.0
2013-9,E01000174,C7,1,1,1.0
2013-9,E01000175,C3,2,2,1.0
2013-9,E01000175,C7,1,1,1.0
2013-9,E01000176,C7,1,1,1.0
2013-9,E01000177,C3,1,1,1.0
2013-9,E01000178,C3,1,1,1.0
2013-9,E01000179,C2,1,1,1.0
2013-9,E01000179,C3,1,1,1.0
2013-9,E01000179,C7,1,1,1.0
2013-9,E01000181,C3,1,1,1.0
2013-9,E01000182,C3,1,1,1.0
2013-9,E01000182,C7,2,2,1.0
2013-9,E01000183,C3,1,1,1.0
2013-9,E01000183,C4,2,1,2.0
2013-9,E01000184,C3,1,1,1.0
2013-9,E01000184,C7,2,2,1.0
2013-9,E01000186,C2,2,2,1.0
2013-9,E01000186,C3,1,1,1.0
2013-9,E01000186,C7,5,4,1.25
2013-9,E01000190,C3,1,1,1.0
2013-9,E01000190,C7,1,1,1.0
2013-9,E01000191,C2,1,1,1.0
2013-9,E01000191,C4,1,1,1.0
2013-9,E01000191,C7,3,2,1.5
2013-9,E01000192,C2,2,2,1.0
2013-9,E01000192,C3,1,1,1.0
2013-9,E01000192,C7,1,1,1.0
2013-9,E01000193,C3,2,2,1.0
2013-9,E01000194,C3,2,1,2.0
2013-9,E01000194,C7,1,1,1.0
2013-9,E01000195,C3,1,1,1.0
2013-9,E01000196,C3,1,1,1.0
2013-9,E01000196,C7,2,2,1.0
2013-9,E01000197,C3,2,2,1.0
2013-9,E01000199,C7,1,1,1.0
2013-9,E01000200,C7,1,1,1.0
2013-9,E01000202,C7,1,1,1.0
2013-9,E01000203,C4,1,1,1.0
2013-9,E01000204,C3,1,1,1.0
2013-9,E01000205,C3,2,1,2.0
2013-9,E01000205,C7,3,3,1.0
2013-9,E01000206,C7,2,2,1.0
2013-9,E01000207,C7,1,1,1.0
2013-9,E01000210,C7,3,3,1.0
2013-9,E01000211,C2,2,2,1.0
2013-9,E01000211,C3,1,1,1.0
2013-9,E01000212,C3,2,2,1.0
2013-9,E01000213,C7,1,1,1.0
2013-9,E01000214,C7,1,1,1.0
2013-9,E01000216,C3,1,1,1.0
2013-9,E01000217,C3,1,1,1.0
2013-9,E01000217,C7,2,2,1.0
2013-9,E01000218,C3,2,2,1.0
2013-9,E01000219,C7,3,3,1.0
2013-9,E01000221,C7,2,2,1.0
2013-9,E01000223,C3,3,3,1.0
2013-9,E01000224,C3,2,2,1.0
2013-9,E01000224,C7,3,3,1.0
2013-9,E01000225,C7,2,2,1.0
2013-9,E01000227,C7,2,2,1.0
2013-9,E01000228,C3,3,1,3.0
2013-9,E01000229,C2,2,1,2.0
2013-9,E01000229,C3,7,2,3.5
2013-9,E01000229,C7,2,2,1.0
2013-9,E01000230,C2,2,2,1.0
2013-9,E01000231,C3,1,1,1.0
2013-9,E01000232,C3,2,1,2.0
2013-9,E01000232,C7,1,1,1.0
2013-9,E01000233,C7,1,1,1.0
2013-9,E01000234,C2,2,2,1.0
2013-9,E01000234,C7,1,1,1.0
2013-9,E01000235,C3,1,1,1.0
2013-9,E01000235,C7,2,2,1.0
2013-9,E01000238,C2,1,1,1.0
2013-9,E01000238,C3,2,2,1.0
2013-9,E01000239,C2,1,1,1.0
2013-9,E01000239,C3,1,1,1.0
2013-9,E01000239,C7,1,1,1.0
2013-9,E01000240,C3,2,2,1.0
2013-9,E01000240,C7,1,1,1.0
2013-9,E01000241,C3,2,2,1.0
2013-9,E01000241,C7,2,2,1.0
2013-9,E01000242,C7,1,1,1.0
2013-9,E01000243,C3,5,5,1.0
2013-9,E01000243,C7,1,1,1.0
2013-9,E01000244,C7,2,2,1.0
2013-9,E01000245,C7,2,2,1.0
2013-9,E01000246,C7,1,1,1.0
2013-9,E01000247,C7,1,1,1.0
2013-9,E01000248,C3,2,2,1.0
2013-9,E01000248,C7,3,3,1.0
2013-9,E01000249,C3,2,2,1.0
2013-9,E01000250,C3,2,2,1.0
2013-9,E01000250,C7,1,1,1.0
2013-9,E01000251,C3,1,1,1.0
2013-9,E01000251,C7,1,1,1.0
2013-9,E01000252,C3,1,1,1.0
2013-9,E01000252,C7,1,1,1.0
2013-9,E01000253,C3,1,1,1.0
2013-9,E01000253,C7,3,3,1.0
2013-9,E01000254,C3,2,1,2.0
2013-9,E01000254,C7,3,3,1.0
2013-9,E01000255,C2,1,1,1.0
2013-9,E01000255,C7,1,1,1.0
2013-9,E01000256,C3,2,2,1.0
2013-9,E01000256,C7,3,3,1.0
2013-9,E01000257,C3,2,1,2.0
2013-9,E01000258,C3,1,1,1.0
2013-9,E01000258,C7,5,4,1.25
2013-9,E01000259,C3,1,1,1.0
2013-9,E01000259,C4,1,1,1.0
2013-9,E01000259,C7,1,1,1.0
2013-9,E01000260,C2,1,1,1.0
2013-9,E01000260,C7,1,1,1.0
2013-9,E01000261,C7,4,4,1.0
2013-9,E01000262,C7,2,2,1.0
2013-9,E01000263,C7,1,1,1.0
2013-9,E01000264,C3,1,1,1.0
2013-9,E01000265,C3,1,1,1.0
2013-9,E01000266,C2,1,1,1.0
2013-9,E01000266,C7,1,1,1.0
2013-9,E01000267,C7,1,1,1.0
2013-9,E01000268,C2,2,2,1.0
2013-9,E01000268,C3,2,2,1.0
2013-9,E01000268,C7,1,1,1.0
2013-9,E01000269,C7,2,2,1.0
2013-9,E01000270,C2,1,1,1.0
2013-9,E01000270,C3,1,1,1.0
2013-9,E01000270,C7,1,1,1.0
2013-9,E01000271,C7,2,1,2.0
2013-9,E01000273,C7,2,2,1.0
2013-9,E01000274,C3,1,1,1.0
2013-9,E01000274,C7,1,1,1.0
2013-9,E01000275,C3,1,1,1.0
2013-9,E01000275,C7,2,2,1.0
2013-9,E01000277,C3,1,1,1.0
2013-9,E01000277,C7,1,1,1.0
2013-9,E01000279,C7,3,3,1.0
2013-9,E01000280,C7,3,2,1.5
2013-9,E01000282,C7,1,1,1.0
2013-9,E01000284,C3,2,1,2.0
2013-9,E01000284,C7,1,1,1.0
2013-9,E01000285,C7,1,1,1.0
2013-9,E01000287,C3,1,1,1.0
