period,LSOA,SHEF_C_CODE,report_count,user_count,average
2013-6,E01000115,C2,2,2,1.0
2013-6,E01000115,C7,1,1,1.0
2013-6,E01000116,C3,1,1,1.0
2013-6,E01000116,C7,3,2,1.5
2013-6,E01000117,C2,2,2,1.0
2013-6,E01000117,C3,1,1,1.0
2013-6,E01000117,C7,1,1,1.0
2013-6,E01000118,C7,1,1,1.0
2013-6,E01000119,C7,2,2,1.0
2013-6,E01000120,C7,2,2,1.0
2013-6,E01000122,C2,1,1,1.0
2013-6,E01000124,C7,1,1,1.0
2013-6,E01000125,C2,2,1,2.0
2013-6,E01000125,C3,1,1,1.0
2013-6,E01000126,C3,1,1,1.0
2013-6,E01000126,C7,2,2,1.0
2013-6,E01000127,C3,2,1,2.0
2013-6,E01000128,C3,2,2,1.0
2013-6,E01000128,C7,1,1,1.0
2013-6,E01000129,C7,3,2,1.5
2013-6,E01000130,C7,2,2,1.0
2013-6,E01000131,C3,1,1,1.0
2013-6,E01000131,C7,3,3,1.0
2013-6,E01000132,C7,1,1,1.0
2013-6,E01000135,C3,1,1,1.0
2013-6,E01000138,C2,2,2,1.0
2013-6,E01000138,C3,2,1,2.0
2013-6,E01000139,C7,1,1,1.0
2013-6,E01000140,C3,1,1,1.0
2013-6,E01000140,C7,1,1,1.0
2013-6,E01000141,C3,2,2,1.0
2013-6,E01000141,C7,1,1,1.0
2013-6,E01000145,C3,1,1,1.0
2013-6,E01000145,C7,1,1,1.0
2013-6,E01000146,C3,2,2,1.0
2013-6,E01000146,C7,1,1,1.0
2013-6,E01000147,C3,1,1,1.0
2013-6,E01000147,C7,1,1,1.0
2013-6,E01000150,C7,1,1,1.0
2013-6,E01000152,C3,1,1,1.0
2013-6,E01000152,C7,1,1,1.0
2013-6,E01000153,C7,1,1,1.0
2013-6,E01000155,C7,1,1,1.0
2013-6,E01000156,C7,2,2,1.0
2013-6,E01000157,C3,1,1,1.0
2013-6,E01000157,C7,1,1,1.0
2013-6,E01000158,C3,1,1,1.0
2013-6,E01000158,C7,1,1,1.0
2013-6,E01000159,C7,4,2,2.0
2013-6,E01000160,C2,1,1,1.0
2013-6,E01000160,C3,2,2,1.0
2013-6,E01000161,C2,1,1,1.0
2013-6,E01000162,C3,1,1,1.0
2013-6,E01000162,C7,2,2,1.0
2013-6,E01000163,C7,1,1,1.0
2013-6,E01000164,C3,2,2,1.0
2013-6,E01000164,C7,5,4,1.25
2013-6,E01000165,C7,1,1,1.0
2013-6,E01000166,C2,1,1,1.0
2013-6,E01000166,C3,1,1,1.0
2013-6,E01000167,C3,3,2,1.5
2013-6,E01000167,C7,3,2,1.5
2013-6,E01000170,C3,1,1,1.0
2013-6,E01000171,C3,1,1,1.0
2013-6,E01000171,C7,1,1,1.0
2013-6,E01000172,C7,2,1,2.0
2013-6,E01000174,C2,1,1,1.0
2013-6,E01000174,C3,1,1,1.0
2013-6,E01000176,C2,1,1,1.0
2013-6,E01000176,C7,1,1,1.0
2013-6,E01000177,C2,1,1,1.0
2013-6,E01000177,C3,2,2,1.0
2013-6,E01000177,C7,3,3,1.0
2013-6,E01000178,C2,1,1,1.0
2013-6,E01000182,C7,1,1,1.0
2013-6,E01000186,C2,1,1,1.0
2013-6,E01000186,C7,1,1,1.0
2013-6,E01000187,C3,1,1,1.0
2013-6,E01000188,C3,1,1,1.0
2013-6,E01000190,C2,1,1,1.0
2013-6,E01000191,C7,1,1,1.0
2013-6,E01000192,C3,2,2,1.0
2013-6,E01000192,C7,2,2,1.0
2013-6,E01000193,C7,2,2,1.0
2013-6,E01000194,C2,1,1,1.0
2013-6,E01000194,C3,1,1,1.0
2013-6,E01000196,C3,1,1,1.0
2013-6,E01000196,C7,1,1,1.0
2013-6,E01000197,C3,1,1,1.0
2013-6,E01000197,C7,3,2,1.5
2013-6,E01000198,C3,1,1,1.0
2013-6,E01000199,C7,1,1,1.0
2013-6,E01000201,C7,1,1,1.0
2013-6,E01000202,C7,3,3,1.0
2013-6,E01000204,C3,1,1,1.0
2013-6,E01000204,C7,1,1,1.0
2013-6,E01000205,C3,1,1,1.0
2013-6,E01000206,C3,1,1,1.0
2013-6,E01000206,C7,1,1,1.0
2013-6,E01000207,C7,1,1,1.0
2013-6,E01000208,C2,2,2,1.0
2013-6,E01000208,C7,2,2,1.0
2013-6,E01000209,C7,2,2,1.0
2013-6,E01000210,C3,2,2,1.0
2013-6,E01000210,C7,1,1,1.0
2013-6,E01000212,C2,1,1,1.0
2013-6,E01000212,C3,1,1,1.0
2013-6,E01000213,C3,1,1,1.0
2013-6,E01000213,C7,1,1,1.0
2013-6,E01000214,C7,1,1,1.0
2013-6,E01000215,C7,1,1,1.0
2013-6,E01000216,C3,1,1,1.0
2013-6,E01000217,C7,1,1,1.0
2013-6,E01000218,C3,1,1,1.0
2013-6,E01000218,C7,1,1,1.0
2013-6,E01000219,C2,1,1,1.0
2013-6,E01000219,C3,1,1,1.0
2013-6,E01000219,C7,3,2,1.5
2013-6,E01000220,C7,1,1,1.0
2013-6,E01000221,C3,2,2,1.0
2013-6,E01000221,C7,1,1,1.0
2013-6,E01000222,C7,1,1,1.0
2013-6,E01000223,C2,1,1,1.0
2013-6,E01000223,C7,3,3,1.0
2013-6,E01000224,C3,2,2,1.0
2013-6,E01000224,C7,5,3,1.6666666666666667
2013-6,E01000225,C7,3,2,1.5
2013-6,E01000226,C7,5,1,5.0
2013-6,E01000227,C7,1,1,1.0
2013-6,E01000228,C3,2,1,2.0
2013-6,E01000228,C7,4,4,1.0
2013-6,E01000229,C3,1,1,1.0
2013-6,E01000230,C3,2,2,1.0
2013-6,E01000230,C7,1,1,1.0
2013-6,E01000231,C7,2,2,1.0
2013-6,E01000232,C3,1,1,1.0
2013-6,E01000232,C7,1,1,1.0
2013-6,E01000233,C2,1,1,1.0
2013-6,E01000233,C3,1,1,1.0
2013-6,E01000234,C3,1,1,1.0
2013-6,E01000234,C7,2,2,1.0
2013-6,E01000235,C3,1,1,1.0
2013-6,E01000236,C7,1,1,1.0
2013-6,E01000237,C3,1,1,1.0
2013-6,E01000237,C4,1,1,1.0
2013-6,E01000237,C7,2,2,1.0
2013-6,E01000238,C3,1,1,1.0
2013-6,E01000238,C7,1,1,1.0
2013-6,E01000239,C2,1,1,1.0
2013-6,E01000239,C3,1,1,1.0
2013-6,E01000240,C7,1,1,1.0
2013-6,E01000241,C3,1,1,1.0
2013-6,E01000242,C7,1,1,1.0
2013-6,E01000243,C2,1,1,1.0
2013-6,E01000243,C3,1,1,1.0
2013-6,E01000243,C7,1,1,1.0
2013-6,E01000244,C3,1,1,1.0
2013-6,E01000245,C3,1,1,1.0
2013-6,E01000245,C7,2,2,1.0
2013-6,E01000246,C2,1,1,1.0
2013-6,E01000246,C7,1,1,1.0
2013-6,E01000248,C2,2,1,2.0
2013-6,E01000248,C7,2,2,1.0
2013-6,E01000249,C3,1,1,1.0
2013-6,E01000249,C7,1,1,1.0
2013-6,E01000250,C3,1,1,1.0
2013-6,E01000253,C7,3,3,1.0
2013-6,E01000254,C7,1,1,1.0
2013-6,E01000255,C3,2,2,1.0
2013-6,E01000255,C7,2,2,1.0
2013-6,E01000256,C2,3,3,1.0
2013-6,E01000256,C3,1,1,1.0
2013-6,E01000256,C7,3,3,1.0
2013-6,E01000257,C2,1,1,1.0
2013-6,E01000258,C3,3,3,1.0
2013-6,E01000258,C7,3,3,1.0
2013-6,E01000259,C7,1,1,1.0
2013-6,E01000260,C2,1,1,1.0
2013-6,E01000260,C3,1,1,1.0
2013-6,E01000260,C7,2,1,2.0
2013-6,E01000261,C3,1,1,1.0
2013-6,E01000261,C7,4,4,1.0
2013-6,E01000262,C3,2,2,1.0
2013-6,E01000262,C7,1,1,1.0
2013-6,E01000263,C7,5,4,1.25
2013-6,E01000264,C7,5,5,1.0
2013-6,E01000265,C2,1,1,1.0
2013-6,E01000265,C7,2,2,1.0
2013-6,E01000266,C2,1,1,1.0
2013-6,E01000266,C7,1,1,1.0
2013-6,E01000267,C3,1,1,1.0
2013-6,E01000268,C2,1,1,1.0
2013-6,E01000268,C3,2,1,2.0
2013-6,E01000268,C7,2,2,1.0
2013-6,E01000269,C3,1,1,1.0
2013-6,E01000269,C7,1,1,1.0
2013-6,E01000270,C2,4,1,4.0
2013-6,E01000270,C7,1,1,1.0
2013-6,E01000271,C3,1,1,1.0
2013-6,E01000271,C7,3,2,1.5
2013-6,E01000272,C3,1,1,1.0
2013-6,E01000272,C7,1,1,1.0
2013-6,E01000273,C7,1,1,1.0
2013-6,E01000276,C7,2,2,1.0
2013-6,E01000277,C7,1,1,1.0
2013-6,E01000278,C7,2,1,2.0
2013-6,E01000280,C7,3,3,1.0
2013-6,E01000281,C3,3,1,3.0
2013-6,E01000281,C7,2,1,2.0
2013-6,E01000282,C3,1,1,1.0
2013-6,E01000284,C3,1,1,1.0
2013-6,E01000284,C7,1,1,1.0
2013-6,E01000286,C2,1,1,1.0
2013-6,E01000286,C7,1,1,1.0
2013-6,E01000288,C7,1,1,1.0
2013-6,E01000289,C7,1,1,1.0
2013-6,E01000291,C3,3,2,1.5
2013-6,E01000291,C7,1,1,1.0
2013-6,E01000292,C2,4,1,4.0
2013-6,E01000292,C7,2,2,1.0
2013-6,E01000293,C7,2,2,1.0
2013-6,E01000294,C3,1,1,1.0
2013-6,E01000296,C2,1,1,1.0
2013-6,E01000296,C3,1,1,1.0
2013-6,E01000296,C7,3,3,1.0
2013-6,E01000297,C7,1,1,1.0
2013-6,E01000298,C3,3,3,1.0
2013-6,E01000299,C7,2,2,1.0
2013-6,E01000300,C3,1,1,1.0
2013-6,E01000300,C7,2,2,1.0
2013-6,E01000301,C3,2,1,2.0
2013-6,E01000301,C7,1,1,1.0
2013-6,E01000302,C3,1,1,1.0
2013-6,E01000303,C3,2,2,1.0
2013-6,E01000304,C7,1,1,1.0
2013-6,E01000305,C3,1,1,1.0
2013-6,E01000306,C3,16,3,5.333333333333333
2013-6,E01000307,C3,5,2,2.5
2013-6,E01000307,C7,1,1,1.0
2013-6,E01000308,C3,1,1,1.0
2013-6,E01000308,C7,1,1,1.0
2013-6,E01000309,C3,1,1,1.0
2013-6,E01000309,C7,3,3,1.0
2013-6,E01000310,C2,1,1,1.0
2013-6,E01000310,C3,2,2,1.0
2013-6,E01000310,C7,1,1,1.0
2013-6,E01000311,C7,1,1,1.0
2013-6,E01000312,C3,1,1,1.0
2013-6,E01000314,C3,3,3,1.0
2013-6,E01000314,C7,1,1,1.0
2013-6,E01000315,C7,2,2,1.0
2013-6,E01000316,C2,2,2,1.0
2013-6,E01000316,C3,1,1,1.0
2013-6,E01000316,C7,1,1,1.0
2013-6,E01000317,C2,1,1,1.0
2013-6,E01000317,C3,2,2,1.0
2013-6,E01000318,C7,1,1,1.0
2013-6,E01000319,C7,1,1,1.0
2013-6,E01000320,C2,2,2,1.0
2013-6,E01000320,C7,1,1,1.0
2013-6,E01000321,C3,1,1,1.0
2013-6,E01000322,C7,1,1,1.0
2013-6,E01000323,C3,1,1,1.0
2013-6,E01000324,C7,1,1,1.0
2013-6,E01000645,C2,2,2,1.0
2013-6,E01000645,C3,2,2,1.0
2013-6,E01000645,C7,3,2,1.5
2013-6,E01000646,C2,1,1,1.0
2013-6,E01000646,C7,1,1,1.0
2013-6,E01000646,C8,2,2,1.0
2013-6,E01000647,C2,1,1,1.0
2013-6,E01000647,C3,1,1,1.0
2013-6,E01000647,C7,3,3,1.0
2013-6,E01000648,C4,1,1,1.0
2013-6,E01000648,C7,2,2,1.0
2013-6,E01000648,C8,1,1,1.0
2013-6,E01000649,C3,1,1,1.0
2013-6,E01000649,C7,3,3,1.0
2013-6,E01000650,C7,2,2,1.0
2013-6,E01000651,C2,2,2,1.0
2013-6,E01000651,C3,2,2,1.0
2013-6,E01000651,C7,1,1,1.0
2013-6,E01000652,C1,1,1,1.0
2013-6,E01000652,C2,2,1,2.0
2013-6,E01000652,C3,1,1,1.0
2013-6,E01000652,C7,2,2,1.0
2013-6,E01000653,C1,1,1,1.0
2013-6,E01000653,C3,1,1,1.0
2013-6,E01000653,C7,2,2,1.0
2013-6,E01000654,C2,7,6,1.1666666666666667
2013-6,E01000654,C7,3,3,1.0
2013-6,E01000655,C2,1,1,1.0
2013-6,E01000655,C5,1,1,1.0
2013-6,E01000655,C8,1,1,1.0
2013-6,E01000656,C3,1,1,1.0
2013-6,E01000657,C2,1,1,1.0
2013-6,E01000657,C7,1,1,1.0
2013-6,E01000658,C2,1,1,1.0
2013-6,E01000658,C7,1,1,1.0
2013-6,E01000659,C1,1,1,1.0
2013-6,E01000659,C2,1,1,1.0
2013-6,E01000659,C3,1,1,1.0
2013-6,E01000659,C7,1,1,1.0
2013-6,E01000661,C1,1,1,1.0
2013-6,E01000661,C2,1,1,1.0
2013-6,E01000662,C2,1,1,1.0
2013-6,E01000662,C7,1,1,1.0
2013-6,E01000663,C2,1,1,1.0
2013-6,E01000663,C3,2,2,1.0
2013-6,E01000664,C2,4,3,1.3333333333333333
2013-6,E01000664,C3,2,2,1.0
2013-6,E01000665,C2,5,5,1.0
2013-6,E01000665,C3,1,1,1.0
2013-6,E01000666,C2,3,3,1.0
2013-6,E01000666,C3,2,2,1.0
2013-6,E01000666,C7,7,6,1.1666666666666667
2013-6,E01000667,C2,1,1,1.0
2013-6,E01000667,C3,1,1,1.0
2013-6,E01000667,C7,1,1,1.0
2013-6,E01000668,C1,1,1,1.0
2013-6,E01000668,C2,1,1,1.0
2013-6,E01000668,C7,1,1,1.0
2013-6,E01000669,C7,1,1,1.0
2013-6,E01000669,C8,1,1,1.0
2013-6,E01000670,C2,1,1,1.0
2013-6,E01000670,C4,1,1,1.0
2013-6,E01000670,C7,2,2,1.0
2013-6,E01000671,C2,1,1,1.0
2013-6,E01000672,C3,1,1,1.0
2013-6,E01000673,C2,1,1,1.0
2013-6,E01000673,C3,4,3,1.3333333333333333
2013-6,E01000674,C2,1,1,1.0
2013-6,E01000674,C4,1,1,1.0
2013-6,E01000674,C8,1,1,1.0
2013-6,E01000675,C2,2,2,1.0
2013-6,E01000675,C3,2,2,1.0
2013-6,E01000675,C7,2,2,1.0
2013-6,E01000676,C2,2,1,2.0
2013-6,E01000676,C3,1,1,1.0
2013-6,E01000676,C7,2,2,1.0
2013-6,E01000677,C2,1,1,1.0
2013-6,E01000677,C3,1,1,1.0
2013-6,E01000678,C1,1,1,1.0
2013-6,E01000678,C2,2,2,1.0
2013-6,E01000678,C3,2,2,1.0
2013-6,E01000678,C7,1,1,1.0
2013-6,E01000678,C8,1,1,1.0
2013-6,E01000679,C3,2,2,1.0
2013-6,E01000679,C7,2,2,1.0
2013-6,E01000679,C8,1,1,1.0
2013-6,E01000680,C2,2,2,1.0
2013-6,E01000680,C3,4,3,1.3333333333333333
2013-6,E01000680,C7,1,1,1.0
2013-6,E01000681,C4,1,1,1.0
2013-6,E01000681,C7,1,1,1.0
2013-6,E01000682,C3,1,1,1.0
2013-6,E01000683,C4,4,2,2.0
2013-6,E01000683,C7,1,1,1.0
2013-6,E01000684,C2,1,1,1.0
2013-6,E01000684,C3,2,2,1.0
2013-6,E01000685,C1,1,1,1.0
2013-6,E01000685,C2,1,1,1.0
2013-6,E01000685,C3,2,2,1.0
2013-6,E01000685,C7,1,1,1.0
2013-6,E01000685,C8,1,1,1.0
2013-6,E01000686,C2,2,2,1.0
2013-6,E01000686,C3,1,1,1.0
2013-6,E01000686,C8,1,1,1.0
2013-6,E01000687,C7,1,1,1.0
2013-6,E01000689,C2,1,1,1.0
2013-6,E01000689,C3,1,1,1.0
2013-6,E01000690,C7,2,2,1.0
2013-6,E01000691,C3,1,1,1.0
2013-6,E01000691,C7,1,1,1.0
2013-6,E01000691,C8,1,1,1.0
2013-6,E01000692,C2,1,1,1.0
2013-6,E01000692,C3,1,1,1.0
2013-6,E01000693,C7,1,1,1.0
2013-6,E01000694,C3,2,2,1.0
2013-6,E01000694,C7,2,2,1.0
2013-6,E01000695,C4,1,1,1.0
2013-6,E01000695,C7,1,1,1.0
2013-6,E01000697,C2,1,1,1.0
2013-6,E01000697,C4,2,1,2.0
2013-6,E01000697,C7,1,1,1.0
2013-6,E01000697,C8,1,1,1.0
2013-6,E01000698,C2,2,1,2.0
2013-6,E01000698,C7,1,1,1.0
2013-6,E01000699,C2,1,1,1.0
2013-6,E01000699,C3,1,1,1.0
2013-6,E01000699,C8,1,1,1.0
2013-6,E01000701,C3,1,1,1.0
2013-6,E01000702,C3,3,3,1.0
2013-6,E01000702,C7,2,1,2.0
2013-6,E01000703,C3,1,1,1.0
2013-6,E01000703,C7,3,3,1.0
2013-6,E01000704,C3,5,5,1.0
2013-6,E01000704,C7,1,1,1.0
2013-6,E01000705,C3,1,1,1.0
2013-6,E01000705,C7,1,1,1.0
2013-6,E01000706,C2,1,1,1.0
2013-6,E01000706,C7,1,1,1.0
2013-6,E01000707,C3,2,2,1.0
2013-6,E01000708,C2,1,1,1.0
2013-6,E01000708,C3,2,2,1.0
2013-6,E01000708,C8,1,1,1.0
2013-6,E01000709,C1,1,1,1.0
2013-6,E01000709,C3,2,2,1.0
2013-6,E01000709,C7,1,1,1.0
2013-6,E01000710,C3,1,1,1.0
2013-6,E01000710,C7,1,1,1.0
2013-6,E01000711,C1,1,1,1.0
2013-6,E01000711,C2,1,1,1.0
2013-6,E01000711,C3,1,1,1.0
2013-6,E01000711,C7,2,2,1.0
2013-6,E01000712,C3,1,1,1.0
2013-6,E01000712,C4,1,1,1.0
2013-6,E01000712,C7,1,1,1.0
2013-6,E01000714,C3,1,1,1.0
2013-6,E01000714,C7,1,1,1.0
2013-6,E01000715,C2,3,3,1.0
2013-6,E01000716,C7,2,2,1.0
2013-6,E01000717,C2,1,1,1.0
2013-6,E01000717,C3,1,1,1.0
2013-6,E01000717,C7,1,1,1.0
2013-6,E01000717,C8,2,2,1.0
2013-6,E01000718,C2,1,1,1.0
2013-6,E01000718,C3,1,1,1.0
2013-6,E01000719,C2,4,4,1.0
2013-6,E01000719,C3,1,1,1.0
2013-6,E01000720,C1,1,1,1.0
2013-6,E01000720,C2,2,2,1.0
2013-6,E01000720,C3,10,8,1.25
2013-6,E01000720,C7,1,1,1.0
2013-6,E01000720,C8,1,1,1.0
2013-6,E01000721,C2,1,1,1.0
2013-6,E01000721,C3,3,2,1.5
