period,LSOA,SHEF_C_CODE,report_count,user_count,average
2017,,C7,2,2,1.0
2017,E01000645,C1,3,3,1.0
2017,E01000645,C2,18,15,1.2
2017,E01000645,C3,20,14,1.4285714285714286
2017,E01000645,C4,1,1,1.0
2017,E01000645,C7,24,21,1.1428571428571428
2017,E01000645,C8,7,6,1.1666666666666667
2017,E01000646,C1,3,3,1.0
2017,E01000646,C2,14,12,1.1666666666666667
2017,E01000646,C3,18,17,1.0588235294117647
2017,E01000646,C7,21,17,1.2352941176470589
2017,E01000646,C8,8,8,1.0
2017,E01000647,C1,1,1,1.0
2017,E01000647,C2,9,7,1.2857142857142858
2017,E01000647,C3,14,12,1.1666666666666667
2017,E01000647,C4,7,5,1.4
2017,E01000647,C7,11,11,1.0
2017,E01000647,C8,6,6,1.0
2017,E01000648,C1,1,1,1.0
2017,E01000648,C2,12,11,1.0909090909090908
2017,E01000648,C3,19,16,1.1875
2017,E01000648,C4,1,1,1.0
2017,E01000648,C7,22,20,1.1
2017,E01000648,C8,13,12,1.0833333333333333
2017,E01000649,C1,4,4,1.0
2017,E01000649,C2,1,1,1.0
2017,E01000649,C3,24,15,1.6
2017,E01000649,C4,4,2,2.0
2017,E01000649,C7,24,19,1.263157894736842
2017,E01000649,C8,10,10,1.0
2017,E01000650,C1,1,1,1.0
2017,E01000650,C2,15,12,1.25
2017,E01000650,C3,25,24,1.0416666666666667
2017,E01000650,C4,1,1,1.0
2017,E01000650,C7,16,14,1.1428571428571428
2017,E01000650,C8,7,7,1.0
2017,E01000651,C1,3,3,1.0
2017,E01000651,C2,15,15,1.0
2017,E01000651,C3,11,10,1.1
2017,E01000651,C4,2,2,1.0
2017,E01000651,C7,11,10,1.1
2017,E01000651,C8,4,4,1.0
2017,E01000652,C1,3,3,1.0
2017,E01000652,C2,14,13,1.0769230769230769
2017,E01000652,C3,22,18,1.2222222222222223
2017,E01000652,C4,2,2,1.0
2017,E01000652,C7,16,14,1.1428571428571428
2017,E01000652,C8,9,8,1.125
2017,E01000653,C1,2,2,1.0
2017,E01000653,C2,10,8,1.25
2017,E01000653,C3,10,10,1.0
2017,E01000653,C7,14,14,1.0
2017,E01000653,C8,7,7,1.0
2017,E01000654,C1,1,1,1.0
2017,E01000654,C2,16,13,1.2307692307692308
2017,E01000654,C3,18,13,1.3846153846153846
2017,E01000654,C4,1,1,1.0
2017,E01000654,C7,22,14,1.5714285714285714
2017,E01000654,C8,9,8,1.125
2017,E01000655,C1,3,3,1.0
2017,E01000655,C2,8,7,1.1428571428571428
2017,E01000655,C3,21,11,1.9090909090909092
2017,E01000655,C7,22,15,1.4666666666666666
2017,E01000655,C8,9,9,1.0
2017,E01000656,C1,3,3,1.0
2017,E01000656,C2,22,16,1.375
2017,E01000656,C3,63,35,1.8
2017,E01000656,C7,52,32,1.625
2017,E01000656,C8,8,8,1.0
2017,E01000657,C1,1,1,1.0
2017,E01000657,C2,11,6,1.8333333333333333
2017,E01000657,C3,22,14,1.5714285714285714
2017,E01000657,C4,2,2,1.0
2017,E01000657,C7,23,20,1.15
2017,E01000657,C8,3,3,1.0
2017,E01000658,C1,1,1,1.0
2017,E01000658,C2,8,4,2.0
2017,E01000658,C3,19,14,1.3571428571428572
2017,E01000658,C4,3,3,1.0
2017,E01000658,C5,1,1,1.0
2017,E01000658,C7,19,17,1.1176470588235294
2017,E01000658,C8,4,3,1.3333333333333333
2017,E01000659,C1,3,2,1.5
2017,E01000659,C2,10,8,1.25
2017,E01000659,C3,20,12,1.6666666666666667
2017,E01000659,C4,1,1,1.0
2017,E01000659,C7,15,10,1.5
2017,E01000659,C8,7,7,1.0
2017,E01000661,C1,2,2,1.0
2017,E01000661,C2,25,12,2.0833333333333335
2017,E01000661,C3,131,19,6.894736842105263
2017,E01000661,C4,6,2,3.0
2017,E01000661,C7,20,15,1.3333333333333333
2017,E01000661,C8,6,6,1.0
2017,E01000662,C1,5,4,1.25
2017,E01000662,C2,15,8,1.875
2017,E01000662,C3,25,18,1.3888888888888888
2017,E01000662,C4,1,1,1.0
2017,E01000662,C7,21,13,1.6153846153846154
2017,E01000662,C8,4,4,1.0
2017,E01000663,C1,2,2,1.0
2017,E01000663,C2,21,12,1.75
2017,E01000663,C3,32,18,1.7777777777777777
2017,E01000663,C4,1,1,1.0
2017,E01000663,C5,1,1,1.0
2017,E01000663,C7,24,12,2.0
2017,E01000663,C8,7,7,1.0
2017,E01000664,C1,5,5,1.0
2017,E01000664,C2,27,18,1.5
2017,E01000664,C3,34,19,1.7894736842105263
2017,E01000664,C7,20,14,1.4285714285714286
2017,E01000664,C8,8,7,1.1428571428571428
2017,E01000665,C1,5,3,1.6666666666666667
2017,E01000665,C2,22,11,2.0
2017,E01000665,C3,73,28,2.607142857142857
2017,E01000665,C4,1,1,1.0
2017,E01000665,C7,47,36,1.3055555555555556
2017,E01000665,C8,9,8,1.125
2017,E01000666,C1,7,7,1.0
2017,E01000666,C2,31,16,1.9375
2017,E01000666,C3,111,41,2.707317073170732
2017,E01000666,C4,2,1,2.0
2017,E01000666,C7,53,30,1.7666666666666666
2017,E01000666,C8,10,10,1.0
2017,E01000667,C1,1,1,1.0
2017,E01000667,C2,22,14,1.5714285714285714
2017,E01000667,C3,25,15,1.6666666666666667
2017,E01000667,C4,1,1,1.0
2017,E01000667,C7,40,30,1.3333333333333333
2017,E01000667,C8,6,6,1.0
2017,E01000668,C2,36,15,2.4
2017,E01000668,C3,149,21,7.095238095238095
2017,E01000668,C4,9,4,2.25
2017,E01000668,C7,22,14,1.5714285714285714
2017,E01000668,C8,9,9,1.0
2017,E01000669,C2,13,9,1.4444444444444444
2017,E01000669,C3,40,13,3.076923076923077
2017,E01000669,C4,2,1,2.0
2017,E01000669,C7,12,9,1.3333333333333333
2017,E01000669,C8,12,12,1.0
2017,E01000670,C1,2,2,1.0
2017,E01000670,C2,8,8,1.0
2017,E01000670,C3,28,20,1.4
2017,E01000670,C4,2,2,1.0
2017,E01000670,C7,18,13,1.3846153846153846
2017,E01000670,C8,3,3,1.0
2017,E01000671,C2,2,2,1.0
2017,E01000671,C3,40,19,2.1052631578947367
2017,E01000671,C4,1,1,1.0
2017,E01000671,C7,26,20,1.3
2017,E01000671,C8,5,5,1.0
2017,E01000672,C1,1,1,1.0
2017,E01000672,C2,4,4,1.0
2017,E01000672,C3,21,15,1.4
2017,E01000672,C4,1,1,1.0
2017,E01000672,C7,17,10,1.7
2017,E01000672,C8,11,7,1.5714285714285714
2017,E01000673,C1,3,3,1.0
2017,E01000673,C2,9,8,1.125
2017,E01000673,C3,27,22,1.2272727272727273
2017,E01000673,C4,1,1,1.0
2017,E01000673,C7,20,15,1.3333333333333333
2017,E01000673,C8,7,7,1.0
2017,E01000674,C1,2,2,1.0
2017,E01000674,C2,4,4,1.0
2017,E01000674,C3,31,20,1.55
2017,E01000674,C7,10,10,1.0
2017,E01000674,C8,3,3,1.0
2017,E01000675,C1,4,4,1.0
2017,E01000675,C2,24,22,1.0909090909090908
2017,E01000675,C3,74,33,2.242424242424242
2017,E01000675,C4,3,3,1.0
2017,E01000675,C7,39,38,1.0263157894736843
2017,E01000675,C8,6,6,1.0
2017,E01000676,C1,5,5,1.0
2017,E01000676,C2,9,9,1.0
2017,E01000676,C3,76,36,2.111111111111111
2017,E01000676,C4,6,5,1.2
2017,E01000676,C7,26,16,1.625
2017,E01000676,C8,5,5,1.0
2017,E01000677,C1,2,2,1.0
2017,E01000677,C2,24,21,1.1428571428571428
2017,E01000677,C3,87,36,2.4166666666666665
2017,E01000677,C4,11,3,3.6666666666666665
2017,E01000677,C5,2,1,2.0
2017,E01000677,C7,19,15,1.2666666666666666
2017,E01000677,C8,11,10,1.1
2017,E01000678,C1,4,4,1.0
