lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000138,C2,1,1,1.0
E01000192,C2,1,1,1.0
E01000229,C2,1,1,1.0
E01000246,C2,1,1,1.0
E01000250,C2,1,1,1.0
E01000256,C2,1,1,1.0
E01000312,C2,1,1,1.0
E01000319,C2,1,1,1.0
E01000320,C2,2,2,1.0
E01000200,C3,1,1,1.0
E01032496,C3,1,1,1.0
S01008450,C3,1,1,1.0
W01001947,C3,1,1,1.0
E01000172,C4,1,1,1.0
E01000141,C5,1,1,1.0
E01000197,C5,1,1,1.0
E01000216,C5,1,1,1.0
E01000274,C5,1,1,1.0
E01000301,C5,1,1,1.0
E01000310,C5,1,1,1.0
E01000234,C6,1,1,1.0
E01000115,C7,1,1,1.0
E01000116,C7,1,1,1.0
E01000118,C7,1,1,1.0
E01000119,C7,1,1,1.0
E01000123,C7,1,1,1.0
E01000124,C7,2,2,1.0
E01000129,C7,1,1,1.0
E01000139,C7,1,1,1.0
E01000140,C7,1,1,1.0
E01000146,C7,1,1,1.0
E01000159,C7,2,1,2.0
E01000174,C7,1,1,1.0
E01000180,C7,1,1,1.0
E01000189,C7,1,1,1.0
E01000192,C7,1,1,1.0
E01000197,C7,1,1,1.0
E01000198,C7,1,1,1.0
E01000204,C7,1,1,1.0
E01000211,C7,1,1,1.0
E01000214,C7,2,2,1.0
E01000217,C7,1,1,1.0
E01000219,C7,1,1,1.0
E01000221,C7,1,1,1.0
E01000228,C7,1,1,1.0
E01000229,C7,2,2,1.0
E01000230,C7,1,1,1.0
E01000235,C7,1,1,1.0
E01000246,C7,2,2,1.0
E01000248,C7,1,1,1.0
E01000251,C7,1,1,1.0
E01000253,C7,2,2,1.0
E01000256,C7,3,2,1.5
E01000261,C7,1,1,1.0
E01000264,C7,1,1,1.0
E01000271,C7,2,2,1.0
E01000276,C7,1,1,1.0
E01000279,C7,1,1,1.0
E01000282,C7,2,2,1.0
E01000288,C7,1,1,1.0
E01000292,C7,1,1,1.0
E01000293,C7,2,2,1.0
E01000300,C7,1,1,1.0
E01000303,C7,2,2,1.0
E01000320,C7,1,1,1.0
E01011353,C7,1,1,1.0
W01001732,C7,1,1,1.0
W01001947,C7,1,1,1.0
E01000288,C8,1,1,1.0
E01000308,C8,1,1,1.0
