lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000230,C2,1,1,1.0
E01000233,C2,1,1,1.0
E01000236,C3,1,1,1.0
E01000307,C3,1,1,1.0
E01000314,C3,1,1,1.0
E01011671,C3,1,1,1.0
S01008814,C3,1,1,1.0
W01001756,C3,1,1,1.0
W01001942,C3,1,1,1.0
E01000124,C5,1,1,1.0
E01000182,C5,1,1,1.0
E01000222,C5,1,1,1.0
E01000238,C5,1,1,1.0
E01000260,C5,1,1,1.0
E01000287,C5,1,1,1.0
W01001837,C5,1,1,1.0
E01000135,C7,2,2,1.0
E01000136,C7,2,2,1.0
E01000142,C7,1,1,1.0
E01000144,C7,1,1,1.0
E01000146,C7,1,1,1.0
E01000150,C7,1,1,1.0
E01000156,C7,2,2,1.0
E01000157,C7,1,1,1.0
E01000159,C7,1,1,1.0
E01000161,C7,1,1,1.0
E01000162,C7,1,1,1.0
E01000164,C7,1,1,1.0
E01000172,C7,1,1,1.0
E01000174,C7,1,1,1.0
E01000175,C7,3,3,1.0
E01000177,C7,1,1,1.0
E01000179,C7,1,1,1.0
E01000181,C7,1,1,1.0
E01000182,C7,1,1,1.0
E01000183,C7,1,1,1.0
E01000186,C7,1,1,1.0
E01000187,C7,1,1,1.0
E01000190,C7,1,1,1.0
E01000198,C7,1,1,1.0
E01000203,C7,2,1,2.0
E01000204,C7,1,1,1.0
E01000205,C7,2,2,1.0
E01000209,C7,1,1,1.0
E01000213,C7,1,1,1.0
E01000215,C7,1,1,1.0
E01000216,C7,1,1,1.0
E01000219,C7,1,1,1.0
E01000224,C7,1,1,1.0
E01000225,C7,1,1,1.0
E01000226,C7,1,1,1.0
E01000228,C7,3,3,1.0
E01000232,C7,3,3,1.0
E01000233,C7,5,4,1.25
E01000235,C7,1,1,1.0
E01000236,C7,2,1,2.0
E01000237,C7,2,2,1.0
E01000238,C7,1,1,1.0
E01000240,C7,1,1,1.0
E01000242,C7,1,1,1.0
E01000243,C7,1,1,1.0
E01000245,C7,3,2,1.5
E01000247,C7,1,1,1.0
E01000253,C7,2,2,1.0
E01000259,C7,4,2,2.0
E01000261,C7,1,1,1.0
E01000262,C7,2,2,1.0
E01000263,C7,2,2,1.0
E01000268,C7,2,2,1.0
E01000269,C7,1,1,1.0
E01000270,C7,1,1,1.0
E01000273,C7,1,1,1.0
E01000274,C7,1,1,1.0
E01000275,C7,2,2,1.0
E01000276,C7,1,1,1.0
E01000280,C7,3,3,1.0
E01000285,C7,1,1,1.0
E01000292,C7,2,2,1.0
E01000294,C7,1,1,1.0
E01000296,C7,1,1,1.0
E01000297,C7,1,1,1.0
E01000298,C7,1,1,1.0
E01000303,C7,1,1,1.0
E01000306,C7,1,1,1.0
E01000307,C7,1,1,1.0
E01000309,C7,2,1,2.0
E01000311,C7,1,1,1.0
E01000316,C7,1,1,1.0
E01000319,C7,1,1,1.0
E01000320,C7,2,2,1.0
E01000323,C7,2,2,1.0
E01011693,C7,1,1,1.0
E01033572,C7,1,1,1.0
S01008685,C7,1,1,1.0
W01001857,C7,1,1,1.0
W01001891,C7,1,1,1.0
E01000206,C8,1,1,1.0
