lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000190,C2,1,1,1.0
E01000228,C2,1,1,1.0
E01000229,C2,1,1,1.0
E01000254,C2,1,1,1.0
E01000293,C2,1,1,1.0
E01000298,C2,1,1,1.0
E01000130,C3,1,1,1.0
E01000179,C3,1,1,1.0
E01000239,C3,1,1,1.0
E01000303,C3,1,1,1.0
E01011442,C3,1,1,1.0
E01033005,C3,1,1,1.0
S01008797,C3,1,1,1.0
W01001694,C3,1,1,1.0
W01001834,C3,1,1,1.0
E01011284,C4,1,1,1.0
E01000142,C5,1,1,1.0
E01000183,C5,1,1,1.0
E01000188,C5,1,1,1.0
E01000198,C5,1,1,1.0
E01000203,C5,1,1,1.0
E01000237,C5,1,1,1.0
E01000245,C5,1,1,1.0
E01000268,C5,1,1,1.0
E01000298,C5,2,2,1.0
E01011284,C5,2,1,2.0
W01001946,C5,1,1,1.0
E01000115,C7,1,1,1.0
E01000116,C7,2,2,1.0
E01000120,C7,1,1,1.0
E01000123,C7,1,1,1.0
E01000125,C7,1,1,1.0
E01000129,C7,2,2,1.0
E01000135,C7,1,1,1.0
E01000136,C7,1,1,1.0
E01000144,C7,1,1,1.0
E01000147,C7,1,1,1.0
E01000155,C7,1,1,1.0
E01000158,C7,1,1,1.0
E01000160,C7,1,1,1.0
E01000169,C7,1,1,1.0
E01000170,C7,1,1,1.0
E01000172,C7,1,1,1.0
E01000177,C7,2,1,2.0
E01000178,C7,2,2,1.0
E01000181,C7,2,2,1.0
E01000186,C7,2,1,2.0
E01000192,C7,1,1,1.0
E01000196,C7,1,1,1.0
E01000198,C7,2,2,1.0
E01000200,C7,1,1,1.0
E01000204,C7,2,2,1.0
E01000205,C7,2,2,1.0
E01000206,C7,1,1,1.0
E01000209,C7,1,1,1.0
E01000211,C7,1,1,1.0
E01000213,C7,1,1,1.0
E01000221,C7,1,1,1.0
E01000228,C7,1,1,1.0
E01000230,C7,1,1,1.0
E01000231,C7,1,1,1.0
E01000232,C7,2,2,1.0
E01000235,C7,3,3,1.0
E01000236,C7,1,1,1.0
E01000237,C7,1,1,1.0
E01000238,C7,1,1,1.0
E01000249,C7,2,2,1.0
E01000253,C7,1,1,1.0
E01000261,C7,3,1,3.0
E01000266,C7,1,1,1.0
E01000268,C7,1,1,1.0
E01000270,C7,1,1,1.0
E01000275,C7,2,2,1.0
E01000277,C7,2,2,1.0
E01000281,C7,1,1,1.0
E01000283,C7,2,2,1.0
E01000286,C7,1,1,1.0
E01000287,C7,1,1,1.0
E01000293,C7,1,1,1.0
E01000295,C7,1,1,1.0
E01000296,C7,1,1,1.0
E01000297,C7,1,1,1.0
E01000299,C7,2,2,1.0
E01000300,C7,1,1,1.0
E01000301,C7,1,1,1.0
E01000307,C7,1,1,1.0
E01000309,C7,1,1,1.0
E01000311,C7,2,1,2.0
E01000316,C7,1,1,1.0
E01000319,C7,1,1,1.0
E01000323,C7,1,1,1.0
E01011481,C7,1,1,1.0
W01001766,C7,1,1,1.0
W01001789,C7,1,1,1.0
E01000118,C8,1,1,1.0
E01000125,C8,2,2,1.0
E01000135,C8,1,1,1.0
E01000224,C8,2,1,2.0
E01000235,C8,1,1,1.0
W01001889,C8,1,1,1.0
