lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000122,C2,1,1,1.0
E01000207,C2,1,1,1.0
E01000234,C2,1,1,1.0
E01000260,C2,1,1,1.0
E01000267,C2,1,1,1.0
E01000286,C2,1,1,1.0
E01000300,C2,1,1,1.0
E01000301,C2,1,1,1.0
E01017150,C2,1,1,1.0
E01017183,C2,1,1,1.0
E01017191,C2,1,1,1.0
E01017195,C2,1,1,1.0
E01017198,C2,3,1,3.0
E01017214,C2,1,1,1.0
E01017216,C2,1,1,1.0
E01017219,C2,1,1,1.0
E01017220,C2,1,1,1.0
E01017221,C2,1,1,1.0
E01017246,C2,1,1,1.0
E01017249,C2,3,2,1.5
E01017253,C2,1,1,1.0
E01017265,C2,4,2,2.0
E01000126,C3,1,1,1.0
E01000130,C3,1,1,1.0
E01000138,C3,1,1,1.0
E01000139,C3,1,1,1.0
E01000188,C3,1,1,1.0
E01000192,C3,1,1,1.0
E01000197,C3,1,1,1.0
E01000205,C3,1,1,1.0
E01000224,C3,1,1,1.0
E01000239,C3,1,1,1.0
E01000259,C3,2,1,2.0
E01000264,C3,1,1,1.0
E01000273,C3,2,2,1.0
E01000281,C3,1,1,1.0
E01000284,C3,1,1,1.0
E01017155,C3,1,1,1.0
E01017158,C3,1,1,1.0
E01017160,C3,1,1,1.0
E01017164,C3,1,1,1.0
E01017175,C3,1,1,1.0
E01017185,C3,1,1,1.0
E01017191,C3,1,1,1.0
E01017193,C3,1,1,1.0
E01017197,C3,2,2,1.0
E01017198,C3,1,1,1.0
E01017202,C3,1,1,1.0
E01017214,C3,1,1,1.0
E01017215,C3,1,1,1.0
E01017216,C3,2,2,1.0
E01017218,C3,1,1,1.0
E01017223,C3,1,1,1.0
E01017227,C3,1,1,1.0
E01017232,C3,1,1,1.0
E01017241,C3,3,1,3.0
E01017253,C3,1,1,1.0
E01017258,C3,1,1,1.0
E01000273,C4,1,1,1.0
E01017157,C4,1,1,1.0
E01017169,C4,1,1,1.0
E01017241,C4,1,1,1.0
E01017279,C4,1,1,1.0
E01017165,C5,1,1,1.0
E01017197,C5,1,1,1.0
E01017225,C5,1,1,1.0
E01017241,C5,2,2,1.0
E01017248,C5,1,1,1.0
E01032756,C5,1,1,1.0
E01000115,C7,1,1,1.0
E01000119,C7,1,1,1.0
E01000120,C7,1,1,1.0
E01000122,C7,1,1,1.0
E01000126,C7,2,1,2.0
E01000127,C7,1,1,1.0
E01000134,C7,1,1,1.0
E01000136,C7,1,1,1.0
E01000141,C7,1,1,1.0
E01000143,C7,1,1,1.0
E01000155,C7,1,1,1.0
E01000157,C7,1,1,1.0
E01000158,C7,1,1,1.0
E01000159,C7,1,1,1.0
E01000169,C7,1,1,1.0
E01000170,C7,1,1,1.0
E01000175,C7,1,1,1.0
E01000178,C7,1,1,1.0
E01000181,C7,2,2,1.0
E01000182,C7,1,1,1.0
E01000183,C7,1,1,1.0
E01000186,C7,1,1,1.0
E01000190,C7,2,2,1.0
E01000198,C7,1,1,1.0
E01000199,C7,1,1,1.0
E01000200,C7,2,2,1.0
E01000201,C7,1,1,1.0
E01000202,C7,2,2,1.0
E01000203,C7,1,1,1.0
E01000205,C7,2,1,2.0
E01000206,C7,1,1,1.0
E01000207,C7,2,2,1.0
E01000208,C7,2,2,1.0
E01000209,C7,1,1,1.0
E01000210,C7,1,1,1.0
E01000221,C7,1,1,1.0
E01000224,C7,1,1,1.0
E01000229,C7,1,1,1.0
E01000234,C7,1,1,1.0
E01000238,C7,1,1,1.0
E01000243,C7,3,2,1.5
E01000244,C7,1,1,1.0
E01000246,C7,1,1,1.0
E01000248,C7,2,2,1.0
E01000250,C7,2,2,1.0
E01000254,C7,2,2,1.0
E01000256,C7,3,3,1.0
E01000258,C7,2,2,1.0
E01000259,C7,1,1,1.0
E01000260,C7,2,2,1.0
E01000264,C7,3,3,1.0
E01000266,C7,2,2,1.0
E01000267,C7,1,1,1.0
E01000270,C7,1,1,1.0
E01000271,C7,1,1,1.0
E01000272,C7,2,1,2.0
E01000273,C7,6,2,3.0
E01000281,C7,1,1,1.0
E01000282,C7,1,1,1.0
E01000283,C7,1,1,1.0
E01000284,C7,2,2,1.0
E01000288,C7,1,1,1.0
E01000296,C7,1,1,1.0
E01000299,C7,1,1,1.0
E01000302,C7,1,1,1.0
E01000303,C7,1,1,1.0
E01000310,C7,1,1,1.0
E01000314,C7,1,1,1.0
E01000315,C7,1,1,1.0
E01000321,C7,3,3,1.0
E01000322,C7,2,2,1.0
E01017140,C7,2,2,1.0
E01017145,C7,1,1,1.0
E01017147,C7,1,1,1.0
E01017155,C7,1,1,1.0
E01017165,C7,1,1,1.0
E01017166,C7,1,1,1.0
E01017171,C7,1,1,1.0
E01017175,C7,1,1,1.0
E01017180,C7,2,2,1.0
E01017181,C7,1,1,1.0
E01017182,C7,2,2,1.0
E01017191,C7,1,1,1.0
E01017192,C7,2,2,1.0
E01017195,C7,1,1,1.0
E01017203,C7,1,1,1.0
E01017204,C7,1,1,1.0
E01017222,C7,1,1,1.0
E01017225,C7,2,2,1.0
E01017232,C7,1,1,1.0
E01017234,C7,2,2,1.0
E01017243,C7,1,1,1.0
E01017249,C7,1,1,1.0
E01017252,C7,2,2,1.0
E01017256,C7,1,1,1.0
E01017258,C7,1,1,1.0
E01017259,C7,2,1,2.0
E01017265,C7,3,1,3.0
E01017275,C7,1,1,1.0
E01017276,C7,1,1,1.0
E01032738,C7,1,1,1.0
E01032756,C7,1,1,1.0
E01033572,C7,1,1,1.0
E01000118,C8,1,1,1.0
E01000187,C8,1,1,1.0
E01000199,C8,1,1,1.0
