period,LSOA,SHEF_C_CODE,report_count,user_count,average
2017-9,E01000645,C2,2,2,1.0
2017-9,E01000645,C3,2,2,1.0
2017-9,E01000645,C4,1,1,1.0
2017-9,E01000645,C7,1,1,1.0
2017-9,E01000646,C2,1,1,1.0
2017-9,E01000646,C7,1,1,1.0
2017-9,E01000647,C2,1,1,1.0
2017-9,E01000647,C3,1,1,1.0
2017-9,E01000647,C7,1,1,1.0
2017-9,E01000648,C7,3,3,1.0
2017-9,E01000648,C8,2,2,1.0
2017-9,E01000649,C1,1,1,1.0
2017-9,E01000649,C3,5,2,2.5
2017-9,E01000649,C7,4,1,4.0
2017-9,E01000649,C8,2,2,1.0
2017-9,E01000650,C2,2,2,1.0
2017-9,E01000650,C3,2,2,1.0
2017-9,E01000650,C7,1,1,1.0
2017-9,E01000651,C2,1,1,1.0
2017-9,E01000651,C7,1,1,1.0
2017-9,E01000652,C1,1,1,1.0
2017-9,E01000652,C2,1,1,1.0
2017-9,E01000652,C3,1,1,1.0
2017-9,E01000652,C4,1,1,1.0
2017-9,E01000652,C7,2,2,1.0
2017-9,E01000653,C2,2,2,1.0
2017-9,E01000653,C3,1,1,1.0
2017-9,E01000654,C2,1,1,1.0
2017-9,E01000654,C3,3,3,1.0
2017-9,E01000654,C8,1,1,1.0
2017-9,E01000655,C3,1,1,1.0
2017-9,E01000655,C7,2,2,1.0
2017-9,E01000656,C3,3,3,1.0
2017-9,E01000656,C7,5,5,1.0
2017-9,E01000656,C8,1,1,1.0
2017-9,E01000657,C2,1,1,1.0
2017-9,E01000657,C3,2,2,1.0
2017-9,E01000657,C7,3,3,1.0
2017-9,E01000658,C3,3,3,1.0
2017-9,E01000658,C7,1,1,1.0
2017-9,E01000661,C2,1,1,1.0
2017-9,E01000661,C3,12,2,6.0
2017-9,E01000661,C7,2,2,1.0
2017-9,E01000662,C1,2,2,1.0
2017-9,E01000662,C3,1,1,1.0
2017-9,E01000662,C7,2,2,1.0
2017-9,E01000663,C2,4,3,1.3333333333333333
2017-9,E01000663,C3,5,3,1.6666666666666667
2017-9,E01000663,C5,1,1,1.0
2017-9,E01000663,C7,5,2,2.5
2017-9,E01000664,C2,5,5,1.0
2017-9,E01000664,C3,3,3,1.0
2017-9,E01000664,C7,3,3,1.0
2017-9,E01000665,C1,1,1,1.0
2017-9,E01000665,C2,1,1,1.0
2017-9,E01000665,C3,2,2,1.0
2017-9,E01000665,C7,9,9,1.0
2017-9,E01000665,C8,1,1,1.0
2017-9,E01000666,C1,2,2,1.0
2017-9,E01000666,C2,2,2,1.0
2017-9,E01000666,C3,7,6,1.1666666666666667
2017-9,E01000666,C7,3,2,1.5
2017-9,E01000667,C2,2,2,1.0
2017-9,E01000667,C3,1,1,1.0
2017-9,E01000667,C7,2,2,1.0
2017-9,E01000668,C2,5,3,1.6666666666666667
2017-9,E01000668,C3,16,2,8.0
2017-9,E01000668,C7,1,1,1.0
2017-9,E01000668,C8,1,1,1.0
2017-9,E01000669,C2,2,2,1.0
2017-9,E01000669,C3,6,1,6.0
2017-9,E01000670,C2,2,2,1.0
2017-9,E01000670,C3,3,3,1.0
2017-9,E01000671,C3,3,3,1.0
2017-9,E01000671,C7,2,2,1.0
2017-9,E01000672,C3,1,1,1.0
2017-9,E01000673,C2,1,1,1.0
2017-9,E01000673,C3,2,2,1.0
2017-9,E01000673,C7,3,3,1.0
2017-9,E01000673,C8,1,1,1.0
2017-9,E01000674,C3,4,4,1.0
2017-9,E01000675,C2,4,4,1.0
2017-9,E01000675,C3,8,3,2.6666666666666665
2017-9,E01000675,C4,1,1,1.0
2017-9,E01000675,C7,6,5,1.2
2017-9,E01000676,C1,1,1,1.0
2017-9,E01000676,C2,2,2,1.0
2017-9,E01000676,C3,3,2,1.5
2017-9,E01000676,C7,2,2,1.0
2017-9,E01000677,C2,3,3,1.0
2017-9,E01000677,C3,13,8,1.625
2017-9,E01000677,C7,1,1,1.0
2017-9,E01000677,C8,3,3,1.0
2017-9,E01000678,C2,1,1,1.0
2017-9,E01000678,C3,1,1,1.0
2017-9,E01000679,C3,2,2,1.0
2017-9,E01000679,C8,2,2,1.0
2017-9,E01000680,C2,1,1,1.0
2017-9,E01000680,C3,7,4,1.75
2017-9,E01000680,C7,2,2,1.0
2017-9,E01000680,C8,2,2,1.0
2017-9,E01000681,C1,1,1,1.0
2017-9,E01000681,C2,1,1,1.0
2017-9,E01000681,C3,1,1,1.0
2017-9,E01000681,C7,2,2,1.0
2017-9,E01000681,C8,1,1,1.0
2017-9,E01000682,C2,3,3,1.0
2017-9,E01000682,C7,1,1,1.0
2017-9,E01000682,C8,1,1,1.0
2017-9,E01000683,C2,6,3,2.0
2017-9,E01000684,C2,3,3,1.0
2017-9,E01000684,C7,1,1,1.0
2017-9,E01000685,C2,1,1,1.0
2017-9,E01000685,C3,7,5,1.4
2017-9,E01000685,C4,1,1,1.0
2017-9,E01000685,C7,1,1,1.0
2017-9,E01000685,C8,1,1,1.0
2017-9,E01000686,C2,4,4,1.0
2017-9,E01000686,C3,3,3,1.0
2017-9,E01000686,C7,1,1,1.0
2017-9,E01000687,C7,3,3,1.0
2017-9,E01000688,C3,1,1,1.0
2017-9,E01000688,C7,3,3,1.0
2017-9,E01000689,C3,1,1,1.0
2017-9,E01000690,C1,1,1,1.0
2017-9,E01000690,C2,1,1,1.0
2017-9,E01000690,C3,4,2,2.0
2017-9,E01000690,C8,2,2,1.0
2017-9,E01000691,C2,3,3,1.0
2017-9,E01000691,C3,2,2,1.0
2017-9,E01000691,C7,2,2,1.0
2017-9,E01000692,C3,5,5,1.0
2017-9,E01000692,C7,2,2,1.0
2017-9,E01000693,C3,3,3,1.0
2017-9,E01000693,C7,2,2,1.0
2017-9,E01000693,C8,2,2,1.0
2017-9,E01000694,C3,1,1,1.0
2017-9,E01000694,C7,1,1,1.0
2017-9,E01000694,C8,1,1,1.0
2017-9,E01000695,C1,2,2,1.0
2017-9,E01000695,C2,1,1,1.0
2017-9,E01000695,C3,1,1,1.0
2017-9,E01000695,C7,2,2,1.0
2017-9,E01000695,C8,2,2,1.0
2017-9,E01000696,C3,2,2,1.0
2017-9,E01000696,C7,1,1,1.0
2017-9,E01000697,C3,2,2,1.0
2017-9,E01000697,C7,2,1,2.0
2017-9,E01000697,C8,1,1,1.0
2017-9,E01000698,C2,1,1,1.0
2017-9,E01000698,C7,1,1,1.0
2017-9,E01000698,C8,1,1,1.0
2017-9,E01000699,C2,3,3,1.0
2017-9,E01000699,C3,4,4,1.0
2017-9,E01000700,C3,3,3,1.0
2017-9,E01000700,C7,1,1,1.0
2017-9,E01000701,C2,2,2,1.0
2017-9,E01000701,C3,3,3,1.0
2017-9,E01000701,C7,2,2,1.0
2017-9,E01000701,C8,1,1,1.0
2017-9,E01000702,C2,2,2,1.0
2017-9,E01000702,C3,1,1,1.0
2017-9,E01000703,C2,1,1,1.0
2017-9,E01000703,C3,3,3,1.0
2017-9,E01000703,C7,1,1,1.0
2017-9,E01000704,C3,2,2,1.0
2017-9,E01000704,C7,3,2,1.5
2017-9,E01000704,C8,1,1,1.0
2017-9,E01000705,C3,4,4,1.0
2017-9,E01000705,C7,1,1,1.0
2017-9,E01000705,C8,1,1,1.0
2017-9,E01000706,C2,1,1,1.0
2017-9,E01000706,C3,3,3,1.0
2017-9,E01000706,C7,1,1,1.0
2017-9,E01000707,C1,1,1,1.0
2017-9,E01000707,C2,2,2,1.0
2017-9,E01000707,C3,3,3,1.0
2017-9,E01000708,C3,5,4,1.25
2017-9,E01000709,C3,7,5,1.4
2017-9,E01000709,C8,1,1,1.0
2017-9,E01000710,C2,1,1,1.0
2017-9,E01000710,C3,7,6,1.1666666666666667
2017-9,E01000710,C7,1,1,1.0
2017-9,E01000710,C8,1,1,1.0
2017-9,E01000711,C2,1,1,1.0
2017-9,E01000711,C3,3,2,1.5
2017-9,E01000712,C2,2,2,1.0
2017-9,E01000712,C3,1,1,1.0
2017-9,E01000713,C3,1,1,1.0
2017-9,E01000714,C2,2,1,2.0
2017-9,E01000714,C3,7,6,1.1666666666666667
2017-9,E01000714,C4,1,1,1.0
2017-9,E01000714,C7,3,3,1.0
2017-9,E01000714,C8,1,1,1.0
2017-9,E01000716,C2,2,2,1.0
2017-9,E01000716,C3,2,2,1.0
2017-9,E01000717,C1,1,1,1.0
2017-9,E01000717,C3,1,1,1.0
2017-9,E01000717,C8,1,1,1.0
2017-9,E01000718,C2,3,3,1.0
2017-9,E01000718,C3,3,3,1.0
2017-9,E01000719,C1,2,2,1.0
2017-9,E01000719,C3,5,2,2.5
2017-9,E01000720,C1,1,1,1.0
2017-9,E01000720,C2,2,2,1.0
2017-9,E01000720,C3,5,4,1.25
2017-9,E01000720,C7,2,1,2.0
2017-9,E01000721,C3,2,2,1.0
2017-9,E01000721,C8,2,2,1.0
2017-9,E01000722,C2,4,4,1.0
2017-9,E01000722,C3,9,4,2.25
2017-9,E01000722,C7,4,3,1.3333333333333333
2017-9,E01000723,C3,1,1,1.0
2017-9,E01000723,C4,1,1,1.0
2017-9,E01000724,C2,1,1,1.0
2017-9,E01000724,C3,3,3,1.0
2017-9,E01000724,C7,1,1,1.0
2017-9,E01000725,C2,2,1,2.0
2017-9,E01000725,C3,2,2,1.0
2017-9,E01000725,C8,3,3,1.0
2017-9,E01000726,C1,1,1,1.0
2017-9,E01000726,C3,3,1,3.0
2017-9,E01000726,C7,2,2,1.0
2017-9,E01000726,C8,1,1,1.0
2017-9,E01000727,C2,1,1,1.0
2017-9,E01000727,C3,1,1,1.0
2017-9,E01000727,C7,2,2,1.0
2017-9,E01000728,C2,1,1,1.0
2017-9,E01000728,C3,4,4,1.0
2017-9,E01000728,C7,2,2,1.0
2017-9,E01000728,C8,1,1,1.0
2017-9,E01000729,C3,4,3,1.3333333333333333
2017-9,E01000729,C7,2,2,1.0
2017-9,E01000729,C8,2,2,1.0
2017-9,E01000730,C3,6,3,2.0
2017-9,E01000730,C4,1,1,1.0
2017-9,E01000730,C7,3,3,1.0
2017-9,E01000731,C2,2,2,1.0
2017-9,E01000731,C3,4,3,1.3333333333333333
2017-9,E01000731,C7,2,2,1.0
2017-9,E01000732,C1,2,2,1.0
2017-9,E01000732,C3,2,2,1.0
2017-9,E01000732,C7,1,1,1.0
2017-9,E01000733,C2,2,2,1.0
2017-9,E01000733,C3,1,1,1.0
2017-9,E01000733,C7,2,2,1.0
2017-9,E01000733,C8,4,2,2.0
2017-9,E01000734,C3,1,1,1.0
2017-9,E01000734,C7,4,4,1.0
2017-9,E01000734,C8,1,1,1.0
2017-9,E01000735,C3,3,3,1.0
2017-9,E01000735,C7,1,1,1.0
2017-9,E01000736,C3,4,4,1.0
2017-9,E01000736,C7,2,1,2.0
2017-9,E01000737,C2,1,1,1.0
2017-9,E01000737,C4,1,1,1.0
2017-9,E01000737,C8,1,1,1.0
2017-9,E01000738,C3,2,2,1.0
2017-9,E01000738,C7,2,2,1.0
2017-9,E01000738,C8,1,1,1.0
2017-9,E01000739,C2,1,1,1.0
2017-9,E01000739,C3,6,4,1.5
2017-9,E01000739,C7,3,3,1.0
2017-9,E01000739,C8,1,1,1.0
2017-9,E01000740,C2,3,2,1.5
2017-9,E01000740,C3,4,4,1.0
2017-9,E01000740,C4,1,1,1.0
2017-9,E01000740,C7,1,1,1.0
2017-9,E01000740,C8,2,2,1.0
2017-9,E01000741,C2,1,1,1.0
2017-9,E01000741,C3,4,3,1.3333333333333333
2017-9,E01000742,C2,2,1,2.0
2017-9,E01000742,C3,3,3,1.0
2017-9,E01000742,C7,1,1,1.0
2017-9,E01000743,C3,3,3,1.0
2017-9,E01000743,C7,1,1,1.0
2017-9,E01000743,C8,2,2,1.0
2017-9,E01000744,C2,1,1,1.0
2017-9,E01000744,C3,1,1,1.0
2017-9,E01000744,C8,4,3,1.3333333333333333
2017-9,E01000745,C3,3,3,1.0
2017-9,E01000746,C3,2,2,1.0
2017-9,E01000746,C4,1,1,1.0
2017-9,E01000747,C1,1,1,1.0
2017-9,E01000747,C3,5,4,1.25
2017-9,E01000747,C7,2,2,1.0
2017-9,E01000748,C2,4,2,2.0
2017-9,E01000748,C7,2,2,1.0
2017-9,E01000749,C1,1,1,1.0
2017-9,E01000749,C2,2,2,1.0
2017-9,E01000749,C3,1,1,1.0
2017-9,E01000749,C7,2,2,1.0
2017-9,E01000751,C1,1,1,1.0
