period,LSOA,SHEF_C_CODE,report_count,user_count,average
2012,E01000115,C2,1,1,1.0
2012,E01000115,C3,1,1,1.0
2012,E01000115,C7,3,3,1.0
2012,E01000115,C8,1,1,1.0
2012,E01000116,C2,2,2,1.0
2012,E01000116,C3,4,4,1.0
2012,E01000116,C7,8,7,1.1428571428571428
2012,E01000116,C8,3,3,1.0
2012,E01000117,C2,5,4,1.25
2012,E01000117,C3,2,2,1.0
2012,E01000117,C7,9,8,1.125
2012,E01000118,C3,1,1,1.0
2012,E01000118,C7,8,8,1.0
2012,E01000119,C2,2,2,1.0
2012,E01000119,C3,7,3,2.3333333333333335
2012,E01000119,C7,12,9,1.3333333333333333
2012,E01000119,C8,2,2,1.0
2012,E01000120,C3,2,1,2.0
2012,E01000120,C7,5,4,1.25
2012,E01000120,C8,1,1,1.0
2012,E01000121,C3,1,1,1.0
2012,E01000121,C7,4,4,1.0
2012,E01000121,C8,2,2,1.0
2012,E01000122,C2,2,2,1.0
2012,E01000122,C3,2,2,1.0
2012,E01000122,C7,6,6,1.0
2012,E01000123,C2,2,2,1.0
2012,E01000123,C3,7,7,1.0
2012,E01000123,C7,6,6,1.0
2012,E01000123,C8,1,1,1.0
2012,E01000124,C2,1,1,1.0
2012,E01000124,C3,2,2,1.0
2012,E01000124,C7,9,7,1.2857142857142858
2012,E01000124,C8,1,1,1.0
2012,E01000125,C3,6,6,1.0
2012,E01000125,C7,4,4,1.0
2012,E01000125,C8,1,1,1.0
2012,E01000126,C3,15,7,2.142857142857143
2012,E01000126,C4,2,2,1.0
2012,E01000126,C7,3,3,1.0
2012,E01000126,C8,2,2,1.0
2012,E01000127,C2,2,2,1.0
2012,E01000127,C3,21,7,3.0
2012,E01000127,C4,1,1,1.0
2012,E01000127,C7,5,4,1.25
2012,E01000128,C2,1,1,1.0
2012,E01000128,C3,1,1,1.0
2012,E01000128,C7,5,4,1.25
2012,E01000128,C8,1,1,1.0
2012,E01000129,C3,4,4,1.0
2012,E01000129,C4,1,1,1.0
2012,E01000129,C7,6,6,1.0
2012,E01000130,C7,5,5,1.0
2012,E01000131,C3,3,3,1.0
2012,E01000131,C7,8,7,1.1428571428571428
2012,E01000131,C8,1,1,1.0
2012,E01000132,C3,8,3,2.6666666666666665
2012,E01000132,C7,3,3,1.0
2012,E01000133,C3,4,3,1.3333333333333333
2012,E01000133,C4,1,1,1.0
2012,E01000133,C7,3,3,1.0
2012,E01000133,C8,1,1,1.0
2012,E01000134,C2,1,1,1.0
2012,E01000134,C3,4,4,1.0
2012,E01000134,C7,4,4,1.0
2012,E01000134,C8,1,1,1.0
2012,E01000135,C3,2,2,1.0
2012,E01000135,C4,1,1,1.0
2012,E01000135,C7,7,5,1.4
2012,E01000136,C2,1,1,1.0
2012,E01000136,C3,4,4,1.0
2012,E01000136,C7,10,10,1.0
2012,E01000137,C2,1,1,1.0
2012,E01000137,C3,3,3,1.0
2012,E01000137,C7,2,2,1.0
2012,E01000137,C8,1,1,1.0
