period,LSOA,SHEF_C_CODE,report_count,user_count,average
2013-11,E01000115,C7,3,3,1.0
2013-11,E01000116,C3,1,1,1.0
2013-11,E01000118,C7,2,2,1.0
2013-11,E01000119,C3,1,1,1.0
2013-11,E01000119,C7,1,1,1.0
2013-11,E01000120,C3,1,1,1.0
2013-11,E01000121,C3,1,1,1.0
2013-11,E01000123,C7,3,3,1.0
2013-11,E01000125,C3,1,1,1.0
2013-11,E01000126,C2,1,1,1.0
2013-11,E01000127,C3,3,2,1.5
2013-11,E01000128,C3,3,3,1.0
2013-11,E01000128,C7,1,1,1.0
2013-11,E01000132,C3,1,1,1.0
2013-11,E01000133,C3,2,2,1.0
2013-11,E01000133,C7,1,1,1.0
2013-11,E01000134,C2,1,1,1.0
2013-11,E01000135,C7,1,1,1.0
2013-11,E01000136,C3,1,1,1.0
2013-11,E01000136,C7,1,1,1.0
2013-11,E01000137,C7,1,1,1.0
2013-11,E01000138,C3,1,1,1.0
2013-11,E01000138,C7,1,1,1.0
2013-11,E01000139,C7,1,1,1.0
2013-11,E01000140,C7,1,1,1.0
2013-11,E01000141,C3,2,2,1.0
2013-11,E01000141,C7,2,2,1.0
2013-11,E01000142,C3,1,1,1.0
2013-11,E01000142,C7,1,1,1.0
2013-11,E01000143,C7,4,4,1.0
2013-11,E01000144,C2,1,1,1.0
2013-11,E01000144,C3,2,2,1.0
2013-11,E01000144,C7,2,2,1.0
2013-11,E01000145,C7,1,1,1.0
2013-11,E01000146,C3,3,3,1.0
2013-11,E01000146,C7,1,1,1.0
2013-11,E01000148,C3,1,1,1.0
2013-11,E01000148,C7,1,1,1.0
2013-11,E01000150,C3,1,1,1.0
2013-11,E01000150,C7,1,1,1.0
2013-11,E01000153,C7,1,1,1.0
2013-11,E01000156,C7,1,1,1.0
2013-11,E01000157,C3,1,1,1.0
2013-11,E01000157,C7,2,1,2.0
2013-11,E01000158,C3,2,2,1.0
2013-11,E01000158,C7,2,2,1.0
2013-11,E01000159,C3,1,1,1.0
2013-11,E01000159,C7,2,2,1.0
2013-11,E01000160,C7,1,1,1.0
2013-11,E01000161,C3,1,1,1.0
2013-11,E01000162,C3,2,2,1.0
