period,LSOA,SHEF_C_CODE,report_count,user_count,average
2014,E01000115,C3,6,4,1.5
2014,E01000115,C7,17,14,1.2142857142857142
2014,E01000116,C2,1,1,1.0
2014,E01000116,C3,13,12,1.0833333333333333
2014,E01000116,C7,33,24,1.375
2014,E01000116,C8,1,1,1.0
2014,E01000117,C2,2,2,1.0
2014,E01000117,C3,11,5,2.2
2014,E01000117,C4,2,2,1.0
2014,E01000117,C7,18,15,1.2
2014,E01000117,C8,1,1,1.0
2014,E01000118,C3,7,6,1.1666666666666667
2014,E01000118,C4,1,1,1.0
2014,E01000118,C7,14,13,1.0769230769230769
2014,E01000118,C8,3,3,1.0
2014,E01000119,C3,5,5,1.0
2014,E01000119,C7,12,11,1.0909090909090908
2014,E01000120,C3,2,2,1.0
2014,E01000120,C7,18,14,1.2857142857142858
2014,E01000121,C2,2,1,2.0
2014,E01000121,C3,4,4,1.0
2014,E01000121,C4,1,1,1.0
2014,E01000121,C7,11,10,1.1
2014,E01000121,C8,1,1,1.0
2014,E01000122,C2,1,1,1.0
2014,E01000122,C3,6,5,1.2
2014,E01000122,C7,13,12,1.0833333333333333
2014,E01000122,C8,2,2,1.0
2014,E01000123,C2,8,6,1.3333333333333333
2014,E01000123,C3,13,11,1.1818181818181819
2014,E01000123,C4,1,1,1.0
2014,E01000123,C7,13,12,1.0833333333333333
2014,E01000123,C8,3,3,1.0
2014,E01000124,C3,10,7,1.4285714285714286
2014,E01000124,C4,1,1,1.0
2014,E01000124,C7,10,10,1.0
2014,E01000124,C8,1,1,1.0
2014,E01000125,C3,14,7,2.0
2014,E01000125,C7,10,8,1.25
2014,E01000126,C3,16,8,2.0
2014,E01000126,C7,10,8,1.25
2014,E01000126,C8,1,1,1.0
2014,E01000127,C2,1,1,1.0
2014,E01000127,C3,8,6,1.3333333333333333
2014,E01000127,C7,7,5,1.4
2014,E01000127,C8,1,1,1.0
2014,E01000128,C2,2,2,1.0
2014,E01000128,C3,11,9,1.2222222222222223
2014,E01000128,C7,14,9,1.5555555555555556
2014,E01000128,C8,3,2,1.5
2014,E01000129,C3,9,8,1.125
2014,E01000129,C7,22,15,1.4666666666666666
2014,E01000129,C8,2,2,1.0
2014,E01000130,C3,5,5,1.0
2014,E01000130,C7,13,8,1.625
2014,E01000131,C3,15,12,1.25
2014,E01000131,C7,21,21,1.0
2014,E01000131,C8,5,4,1.25
2014,E01000132,C2,1,1,1.0
2014,E01000132,C3,8,5,1.6
2014,E01000132,C7,8,8,1.0
2014,E01000132,C8,1,1,1.0
2014,E01000133,C3,5,4,1.25
2014,E01000133,C7,4,3,1.3333333333333333
2014,E01000134,C3,6,4,1.5
2014,E01000134,C7,3,3,1.0
2014,E01000135,C2,2,2,1.0
