period,LSOA,SHEF_C_CODE,report_count,user_count,average
2014-11,E01000115,C7,3,2,1.5
2014-11,E01000116,C7,2,2,1.0
2014-11,E01000117,C3,1,1,1.0
2014-11,E01000117,C7,5,3,1.6666666666666667
2014-11,E01000117,C8,1,1,1.0
2014-11,E01000118,C3,1,1,1.0
2014-11,E01000118,C8,1,1,1.0
2014-11,E01000119,C7,2,2,1.0
2014-11,E01000120,C7,1,1,1.0
2014-11,E01000121,C3,1,1,1.0
2014-11,E01000122,C3,1,1,1.0
2014-11,E01000122,C7,1,1,1.0
2014-11,E01000122,C8,1,1,1.0
2014-11,E01000123,C3,2,2,1.0
2014-11,E01000125,C3,2,2,1.0
2014-11,E01000125,C7,4,3,1.3333333333333333
2014-11,E01000126,C3,1,1,1.0
2014-11,E01000126,C7,1,1,1.0
2014-11,E01000127,C7,1,1,1.0
2014-11,E01000129,C7,2,2,1.0
2014-11,E01000131,C7,2,2,1.0
2014-11,E01000131,C8,1,1,1.0
2014-11,E01000135,C7,5,4,1.25
2014-11,E01000136,C3,2,1,2.0
2014-11,E01000136,C7,4,4,1.0
2014-11,E01000137,C7,1,1,1.0
2014-11,E01000138,C3,1,1,1.0
2014-11,E01000138,C7,2,2,1.0
2014-11,E01000138,C8,1,1,1.0
2014-11,E01000139,C3,1,1,1.0
2014-11,E01000139,C7,2,2,1.0
2014-11,E01000140,C3,1,1,1.0
2014-11,E01000140,C7,1,1,1.0
2014-11,E01000142,C3,4,3,1.3333333333333333
2014-11,E01000142,C7,6,5,1.2
2014-11,E01000142,C8,1,1,1.0
2014-11,E01000143,C8,2,2,1.0
2014-11,E01000144,C3,2,2,1.0
2014-11,E01000144,C7,2,2,1.0
2014-11,E01000145,C3,1,1,1.0
2014-11,E01000145,C7,1,1,1.0
2014-11,E01000146,C3,2,2,1.0
2014-11,E01000146,C7,2,2,1.0
2014-11,E01000147,C3,1,1,1.0
2014-11,E01000147,C7,1,1,1.0
2014-11,E01000147,C8,1,1,1.0
2014-11,E01000148,C3,1,1,1.0
2014-11,E01000148,C7,3,3,1.0
2014-11,E01000148,C8,1,1,1.0
2014-11,E01000150,C7,1,1,1.0
2014-11,E01000150,C8,1,1,1.0
2014-11,E01000151,C3,1,1,1.0
2014-11,E01000152,C8,1,1,1.0
2014-11,E01000155,C3,1,1,1.0
2014-11,E01000155,C4,1,1,1.0
2014-11,E01000155,C7,1,1,1.0
2014-11,E01000156,C3,1,1,1.0
2014-11,E01000156,C7,3,3,1.0
2014-11,E01000157,C7,1,1,1.0
2014-11,E01000158,C3,1,1,1.0
2014-11,E01000159,C3,1,1,1.0
2014-11,E01000160,C3,2,2,1.0
2014-11,E01000160,C7,3,3,1.0
2014-11,E01000162,C3,2,2,1.0
2014-11,E01000164,C7,1,1,1.0
2014-11,E01000165,C3,1,1,1.0
2014-11,E01000165,C7,1,1,1.0
2014-11,E01000166,C3,1,1,1.0
2014-11,E01000166,C7,1,1,1.0
2014-11,E01000167,C7,4,3,1.3333333333333333
2014-11,E01000168,C7,1,1,1.0
2014-11,E01000169,C2,1,1,1.0
2014-11,E01000169,C7,1,1,1.0
