lsoa,reports,unique_users,average_per_user
E01000325,3,3,1.0
E01000326,2,2,1.0
E01000327,9,8,1.125
E01000328,6,5,1.2
E01000329,5,4,1.25
E01000330,6,5,1.2
E01000331,6,6,1.0
E01000332,9,5,1.8
E01000333,10,10,1.0
E01000334,3,3,1.0
E01000335,3,3,1.0
E01000336,13,11,1.1818181818181819
E01000337,6,6,1.0
E01000338,4,4,1.0
E01000339,6,6,1.0
E01000340,4,4,1.0
E01000341,5,5,1.0
E01000342,7,7,1.0
E01000343,5,5,1.0
E01000344,2,2,1.0
E01000345,8,8,1.0
E01000346,7,6,1.1666666666666667
E01000347,2,2,1.0
E01000348,2,1,2.0
E01000349,1,1,1.0
E01000350,6,5,1.2
E01000351,8,7,1.1428571428571428
E01000352,5,5,1.0
E01000353,7,7,1.0
E01000354,6,4,1.5
E01000355,3,3,1.0
E01000356,5,5,1.0
E01000357,9,7,1.2857142857142858
E01000358,1,1,1.0
E01000359,2,2,1.0
E01000360,8,8,1.0
E01000361,4,4,1.0
E01000362,2,2,1.0
E01000363,5,3,1.6666666666666667
E01000364,3,3,1.0
E01000365,7,6,1.1666666666666667
E01000366,1,1,1.0
E01000367,4,4,1.0
E01000369,7,7,1.0
E01000370,5,5,1.0
E01000371,4,4,1.0
E01000372,2,2,1.0
E01000373,4,4,1.0
E01000374,5,5,1.0
E01000375,3,2,1.5
E01000376,6,6,1.0
E01000377,3,3,1.0
E01000378,5,5,1.0
E01000379,5,5,1.0
E01000380,3,3,1.0
E01000381,6,5,1.2
E01000382,4,4,1.0
E01000383,11,11,1.0
E01000384,5,5,1.0
E01000385,9,7,1.2857142857142858
E01000386,5,4,1.25
E01000387,7,7,1.0
E01000388,7,7,1.0
E01000389,7,7,1.0
E01000390,9,9,1.0
E01000391,12,11,1.0909090909090908
E01000392,4,4,1.0
E01000393,3,3,1.0
E01000394,3,3,1.0
E01000395,9,8,1.125
E01000396,1,1,1.0
E01000398,2,2,1.0
E01000399,4,3,1.3333333333333333
E01000400,2,2,1.0
E01000401,4,4,1.0
E01000402,8,7,1.1428571428571428
E01000403,15,13,1.1538461538461537
E01000404,3,3,1.0
E01000405,6,6,1.0
E01000406,6,6,1.0
E01000407,5,4,1.25
E01000408,12,10,1.2
E01000409,3,3,1.0
E01000410,1,1,1.0
E01000411,3,3,1.0
E01000413,2,2,1.0
E01000414,5,5,1.0
E01000415,3,3,1.0
E01000416,3,3,1.0
E01000417,17,12,1.4166666666666667
E01000418,6,5,1.2
E01000419,2,2,1.0
E01000420,1,1,1.0
E01000421,3,3,1.0
E01000423,3,3,1.0
E01000424,3,2,1.5
E01000425,6,5,1.2
E01000426,4,4,1.0
E01000427,7,6,1.1666666666666667
E01000428,23,13,1.7692307692307692
E01000429,3,3,1.0
E01000430,10,9,1.1111111111111112
E01000431,5,5,1.0
E01000432,3,3,1.0
E01000433,3,3,1.0
E01000434,4,4,1.0
E01000435,3,3,1.0
E01000436,5,5,1.0
E01000437,5,4,1.25
E01000438,5,5,1.0
E01000439,8,7,1.1428571428571428
E01000440,1,1,1.0
E01000441,1,1,1.0
E01000442,4,4,1.0
E01000443,3,3,1.0
E01000444,5,5,1.0
E01000445,4,4,1.0
E01000446,7,7,1.0
E01000447,3,3,1.0
E01000448,2,2,1.0
E01000449,6,6,1.0
E01000450,8,7,1.1428571428571428
E01000451,2,2,1.0
E01000452,3,3,1.0
E01000453,5,5,1.0
E01000454,2,2,1.0
E01000455,4,4,1.0
E01000456,5,5,1.0
E01000457,10,9,1.1111111111111112
E01000458,5,5,1.0
E01000459,3,2,1.5
E01000460,4,3,1.3333333333333333
E01000461,6,5,1.2
E01000462,12,12,1.0
E01000463,4,3,1.3333333333333333
E01000465,2,2,1.0
E01000466,5,5,1.0
E01000467,2,2,1.0
E01000468,9,9,1.0
E01000469,5,4,1.25
E01000470,7,5,1.4
E01000645,5,5,1.0
E01000646,4,4,1.0
E01000647,4,4,1.0
E01000648,4,4,1.0
E01000649,6,5,1.2
E01000650,8,7,1.1428571428571428
E01000651,3,3,1.0
E01000652,5,4,1.25
E01000653,1,1,1.0
E01000654,6,6,1.0
E01000655,2,2,1.0
E01000656,11,6,1.8333333333333333
E01000657,6,6,1.0
E01000658,2,2,1.0
E01000659,5,5,1.0
E01000661,14,6,2.3333333333333335
E01000662,11,4,2.75
E01000663,11,3,3.6666666666666665
E01000664,5,4,1.25
E01000665,12,10,1.2
E01000666,32,14,2.2857142857142856
E01000667,11,7,1.5714285714285714
E01000668,22,9,2.4444444444444446
E01000669,9,4,2.25
E01000670,2,2,1.0
E01000671,3,3,1.0
E01000672,7,7,1.0
E01000673,7,5,1.4
E01000674,3,3,1.0
E01000675,18,13,1.3846153846153846
E01000676,18,6,3.0
E01000677,12,6,2.0
E01000678,2,2,1.0
E01000679,4,4,1.0
E01000680,28,26,1.0769230769230769
E01000681,5,5,1.0
E01000682,5,5,1.0
E01000683,11,10,1.1
E01000684,7,7,1.0
E01000685,3,3,1.0
E01000686,16,13,1.2307692307692308
E01000687,6,6,1.0
E01000688,2,2,1.0
E01000689,8,7,1.1428571428571428
E01000690,2,2,1.0
E01000691,13,9,1.4444444444444444
E01000692,3,3,1.0
E01000693,2,2,1.0
E01000694,5,5,1.0
E01000695,4,4,1.0
E01000696,3,3,1.0
E01000697,10,9,1.1111111111111112
E01000698,6,6,1.0
E01000699,8,5,1.6
E01000700,3,3,1.0
E01000701,7,5,1.4
E01000702,2,2,1.0
E01000703,3,3,1.0
E01000704,4,4,1.0
E01000705,5,5,1.0
E01000706,7,7,1.0
E01000707,3,3,1.0
E01000709,2,2,1.0
E01000710,5,5,1.0
E01000711,8,5,1.6
E01000712,4,4,1.0
E01000713,6,4,1.5
E01000714,7,7,1.0
E01000715,3,3,1.0
E01000716,5,5,1.0
E01000717,4,4,1.0
E01000718,5,5,1.0
E01000719,8,6,1.3333333333333333
E01000720,24,17,1.411764705882353
E01000721,5,5,1.0
E01000722,9,8,1.125
E01000723,11,8,1.375
E01000724,7,6,1.1666666666666667
E01000725,16,9,1.7777777777777777
E01000726,3,3,1.0
E01000727,9,8,1.125
E01000728,10,8,1.25
E01000729,9,6,1.5
E01000730,5,4,1.25
E01000731,6,6,1.0
E01000732,2,2,1.0
E01000733,8,6,1.3333333333333333
E01000734,5,4,1.25
E01000735,8,6,1.3333333333333333
E01000736,12,10,1.2
E01000737,2,2,1.0
E01000738,8,7,1.1428571428571428
E01000739,5,5,1.0
E01000740,11,6,1.8333333333333333
E01000741,2,2,1.0
E01000742,8,7,1.1428571428571428
E01000743,6,6,1.0
E01000744,7,5,1.4
E01000745,7,6,1.1666666666666667
E01000746,4,4,1.0
E01000747,26,14,1.8571428571428572
E01000748,11,10,1.1
E01000749,21,15,1.4
E01000750,3,3,1.0
E01000751,3,3,1.0
E01000752,12,10,1.2
E01000753,5,5,1.0
E01000754,5,4,1.25
E01000755,9,8,1.125
E01000756,4,4,1.0
E01000757,12,10,1.2
E01000758,7,7,1.0
E01000759,16,13,1.2307692307692308
E01000760,12,10,1.2
E01000761,4,3,1.3333333333333333
E01000762,6,5,1.2
E01000763,6,6,1.0
E01000764,9,7,1.2857142857142858
E01000765,14,8,1.75
E01000766,8,7,1.1428571428571428
E01000767,9,7,1.2857142857142858
E01000768,12,7,1.7142857142857142
E01000769,7,6,1.1666666666666667
E01000770,18,16,1.125
E01000771,12,10,1.2
E01000772,10,8,1.25
E01000773,3,3,1.0
E01000774,2,2,1.0
E01000775,12,10,1.2
E01000778,3,2,1.5
E01000779,7,7,1.0
E01000780,4,3,1.3333333333333333
E01000782,3,3,1.0
E01000783,4,4,1.0
E01000784,3,3,1.0
E01000785,6,6,1.0
E01000786,15,14,1.0714285714285714
E01000787,8,5,1.6
E01000788,11,9,1.2222222222222223
E01000789,2,2,1.0
