period,LSOA,report_count,user_count,average
2017-10,E01000645,4,4,1.0
2017-10,E01000646,4,4,1.0
2017-10,E01000647,4,4,1.0
2017-10,E01000648,9,8,1.125
2017-10,E01000649,11,6,1.8333333333333333
2017-10,E01000650,12,12,1.0
2017-10,E01000651,3,3,1.0
2017-10,E01000652,7,6,1.1666666666666667
2017-10,E01000653,1,1,1.0
2017-10,E01000654,5,4,1.25
2017-10,E01000656,6,6,1.0
2017-10,E01000657,4,1,4.0
2017-10,E01000658,5,4,1.25
2017-10,E01000659,4,3,1.3333333333333333
2017-10,E01000661,25,5,5.0
2017-10,E01000662,12,8,1.5
2017-10,E01000663,7,6,1.1666666666666667
2017-10,E01000664,5,5,1.0
2017-10,E01000665,18,8,2.25
2017-10,E01000666,15,5,3.0
2017-10,E01000667,2,2,1.0
2017-10,E01000668,20,4,5.0
2017-10,E01000669,6,6,1.0
2017-10,E01000670,3,3,1.0
2017-10,E01000671,6,3,2.0
2017-10,E01000672,1,1,1.0
2017-10,E01000673,3,3,1.0
2017-10,E01000674,3,3,1.0
2017-10,E01000675,11,8,1.375
2017-10,E01000676,16,9,1.7777777777777777
2017-10,E01000677,12,7,1.7142857142857142
2017-10,E01000678,7,6,1.1666666666666667
2017-10,E01000679,8,7,1.1428571428571428
2017-10,E01000680,12,12,1.0
2017-10,E01000681,2,2,1.0
2017-10,E01000682,5,5,1.0
2017-10,E01000683,6,5,1.2
2017-10,E01000684,6,6,1.0
2017-10,E01000685,6,6,1.0
2017-10,E01000686,5,5,1.0
2017-10,E01000687,4,4,1.0
2017-10,E01000688,1,1,1.0
2017-10,E01000689,3,3,1.0
2017-10,E01000690,6,5,1.2
2017-10,E01000691,4,4,1.0
2017-10,E01000692,10,9,1.1111111111111112
2017-10,E01000693,2,2,1.0
2017-10,E01000694,3,3,1.0
2017-10,E01000695,1,1,1.0
2017-10,E01000696,6,3,2.0
2017-10,E01000697,7,6,1.1666666666666667
2017-10,E01000698,9,7,1.2857142857142858
2017-10,E01000699,9,8,1.125
2017-10,E01000700,5,5,1.0
2017-10,E01000701,4,3,1.3333333333333333
2017-10,E01000702,7,7,1.0
2017-10,E01000703,8,7,1.1428571428571428
2017-10,E01000704,10,8,1.25
2017-10,E01000705,9,9,1.0
2017-10,E01000706,4,3,1.3333333333333333
2017-10,E01000707,9,9,1.0
2017-10,E01000708,1,1,1.0
2017-10,E01000709,3,2,1.5
2017-10,E01000710,11,9,1.2222222222222223
2017-10,E01000711,5,5,1.0
2017-10,E01000712,1,1,1.0
2017-10,E01000713,3,3,1.0
2017-10,E01000714,12,12,1.0
2017-10,E01000715,5,5,1.0
2017-10,E01000716,7,5,1.4
2017-10,E01000717,1,1,1.0
2017-10,E01000718,13,11,1.1818181818181819
2017-10,E01000719,15,11,1.3636363636363635
2017-10,E01000720,14,10,1.4
2017-10,E01000721,3,2,1.5
2017-10,E01000722,9,6,1.5
2017-10,E01000723,1,1,1.0
2017-10,E01000724,7,7,1.0
2017-10,E01000725,10,5,2.0
2017-10,E01000726,5,3,1.6666666666666667
2017-10,E01000727,2,2,1.0
2017-10,E01000728,9,7,1.2857142857142858
2017-10,E01000729,9,3,3.0
2017-10,E01000730,5,4,1.25
2017-10,E01000731,4,4,1.0
2017-10,E01000733,12,10,1.2
2017-10,E01000734,3,3,1.0
2017-10,E01000735,3,3,1.0
2017-10,E01000736,5,5,1.0
2017-10,E01000737,4,3,1.3333333333333333
2017-10,E01000738,2,1,2.0
2017-10,E01000739,12,4,3.0
2017-10,E01000740,13,8,1.625
2017-10,E01000741,6,3,2.0
2017-10,E01000742,9,8,1.125
2017-10,E01000743,6,6,1.0
2017-10,E01000744,2,2,1.0
2017-10,E01000745,10,10,1.0
2017-10,E01000746,7,7,1.0
2017-10,E01000747,8,7,1.1428571428571428
2017-10,E01000748,2,2,1.0
2017-10,E01000749,17,10,1.7
2017-10,E01000750,3,3,1.0
2017-10,E01000751,8,7,1.1428571428571428
2017-10,E01000752,11,10,1.1
2017-10,E01000753,2,2,1.0
2017-10,E01000754,6,6,1.0
2017-10,E01000755,5,5,1.0
2017-10,E01000756,9,9,1.0
2017-10,E01000757,4,4,1.0
2017-10,E01000758,5,5,1.0
2017-10,E01000759,16,12,1.3333333333333333
2017-10,E01000760,7,5,1.4
2017-10,E01000761,4,3,1.3333333333333333
2017-10,E01000762,5,5,1.0
2017-10,E01000763,3,3,1.0
2017-10,E01000764,8,8,1.0
2017-10,E01000765,16,11,1.4545454545454546
2017-10,E01000766,6,6,1.0
2017-10,E01000767,4,3,1.3333333333333333
