lsoa,reports,unique_users,average_per_user
E01000325,31,29,1.0689655172413792
E01000326,16,13,1.2307692307692308
E01000327,38,28,1.3571428571428572
E01000328,33,24,1.375
E01000329,29,23,1.2608695652173914
E01000330,38,31,1.2258064516129032
E01000331,19,17,1.1176470588235294
E01000332,21,17,1.2352941176470589
E01000333,40,33,1.2121212121212122
E01000334,27,20,1.35
E01000335,45,37,1.2162162162162162
E01000336,32,28,1.1428571428571428
E01000337,19,17,1.1176470588235294
E01000338,19,17,1.1176470588235294
E01000339,19,17,1.1176470588235294
E01000340,16,12,1.3333333333333333
E01000341,15,13,1.1538461538461537
E01000342,20,19,1.0526315789473684
E01000343,23,21,1.0952380952380953
E01000344,28,23,1.2173913043478262
E01000345,20,17,1.1764705882352942
E01000346,22,19,1.1578947368421053
E01000347,21,16,1.3125
E01000348,34,26,1.3076923076923077
E01000349,24,21,1.1428571428571428
E01000350,23,21,1.0952380952380953
E01000351,30,22,1.3636363636363635
E01000352,37,30,1.2333333333333334
E01000353,35,28,1.25
E01000354,30,23,1.3043478260869565
E01000355,28,24,1.1666666666666667
E01000356,37,26,1.4230769230769231
E01000357,15,13,1.1538461538461537
E01000358,30,22,1.3636363636363635
E01000359,19,17,1.1176470588235294
E01000360,40,32,1.25
E01000361,11,11,1.0
E01000362,39,30,1.3
E01000363,26,22,1.1818181818181819
E01000364,31,26,1.1923076923076923
E01000365,38,30,1.2666666666666666
E01000366,29,27,1.0740740740740742
E01000367,43,31,1.3870967741935485
E01000368,15,13,1.1538461538461537
E01000369,24,20,1.2
E01000370,30,27,1.1111111111111112
E01000371,23,20,1.15
E01000372,20,17,1.1764705882352942
E01000373,8,7,1.1428571428571428
E01000374,38,26,1.4615384615384615
E01000375,32,25,1.28
E01000376,45,38,1.1842105263157894
E01000377,35,28,1.25
E01000378,57,45,1.2666666666666666
E01000379,33,29,1.1379310344827587
E01000380,16,13,1.2307692307692308
E01000381,35,27,1.2962962962962963
E01000382,31,28,1.1071428571428572
E01000383,46,29,1.5862068965517242
E01000384,27,23,1.173913043478261
E01000385,26,21,1.2380952380952381
E01000386,35,29,1.206896551724138
E01000387,26,23,1.1304347826086956
E01000388,25,21,1.1904761904761905
E01000389,25,20,1.25
E01000390,29,26,1.1153846153846154
E01000391,21,16,1.3125
E01000392,20,17,1.1764705882352942
E01000393,24,20,1.2
E01000394,28,17,1.6470588235294117
E01000395,23,17,1.3529411764705883
E01000396,26,22,1.1818181818181819
E01000398,17,15,1.1333333333333333
E01000399,19,18,1.0555555555555556
E01000400,29,26,1.1153846153846154
E01000401,44,32,1.375
E01000402,19,14,1.3571428571428572
E01000403,72,50,1.44
E01000404,17,15,1.1333333333333333
E01000405,40,32,1.25
E01000406,26,19,1.368421052631579
E01000407,15,11,1.3636363636363635
E01000408,36,31,1.1612903225806452
E01000409,21,19,1.105263157894737
E01000410,26,23,1.1304347826086956
E01000411,20,18,1.1111111111111112
E01000412,30,23,1.3043478260869565
E01000413,32,22,1.4545454545454546
E01000414,52,43,1.2093023255813953
E01000415,21,19,1.105263157894737
E01000416,29,24,1.2083333333333333
E01000417,31,23,1.3478260869565217
E01000418,22,20,1.1
E01000419,12,12,1.0
E01000420,28,19,1.4736842105263157
E01000421,28,24,1.1666666666666667
E01000422,4,4,1.0
E01000423,32,28,1.1428571428571428
E01000424,15,13,1.1538461538461537
E01000425,28,20,1.4
E01000426,19,17,1.1176470588235294
E01000427,23,17,1.3529411764705883
E01000428,44,27,1.6296296296296295
E01000429,23,21,1.0952380952380953
E01000430,17,14,1.2142857142857142
E01000431,15,15,1.0
E01000432,47,40,1.175
E01000433,28,22,1.2727272727272727
E01000434,15,13,1.1538461538461537
E01000435,18,14,1.2857142857142858
E01000436,24,19,1.263157894736842
E01000437,24,18,1.3333333333333333
E01000438,22,17,1.2941176470588236
E01000439,33,28,1.1785714285714286
E01000440,11,9,1.2222222222222223
E01000441,30,26,1.1538461538461537
E01000442,28,24,1.1666666666666667
E01000443,32,25,1.28
E01000444,42,35,1.2
E01000445,30,24,1.25
E01000446,20,15,1.3333333333333333
E01000447,50,38,1.3157894736842106
E01000448,30,29,1.0344827586206897
E01000449,28,27,1.037037037037037
E01000450,26,20,1.3
E01000451,26,22,1.1818181818181819
E01000452,6,6,1.0
E01000453,27,21,1.2857142857142858
E01000454,29,20,1.45
E01000455,24,18,1.3333333333333333
E01000456,13,13,1.0
E01000457,46,35,1.3142857142857143
E01000458,24,24,1.0
E01000459,17,15,1.1333333333333333
E01000460,33,28,1.1785714285714286
E01000461,46,31,1.4838709677419355
E01000462,61,47,1.297872340425532
E01000463,15,14,1.0714285714285714
E01000464,17,15,1.1333333333333333
E01000465,14,13,1.0769230769230769
E01000466,12,12,1.0
E01000467,11,11,1.0
E01000468,38,29,1.3103448275862069
E01000469,15,11,1.3636363636363635
E01000470,12,10,1.2
E01000544,1,1,1.0
E01000645,74,55,1.3454545454545455
E01000646,57,46,1.2391304347826086
E01000647,58,46,1.2608695652173914
E01000648,76,60,1.2666666666666666
E01000649,68,50,1.36
E01000650,72,54,1.3333333333333333
E01000651,63,50,1.26
E01000652,89,66,1.3484848484848484
E01000653,46,42,1.0952380952380953
E01000654,72,50,1.44
E01000655,54,39,1.3846153846153846
E01000656,135,53,2.547169811320755
E01000657,59,43,1.372093023255814
E01000658,82,53,1.5471698113207548
E01000659,48,33,1.4545454545454546
E01000661,198,52,3.8076923076923075
E01000662,79,44,1.7954545454545454
E01000663,94,42,2.238095238095238
E01000664,77,42,1.8333333333333333
E01000665,145,67,2.1641791044776117
E01000666,127,71,1.7887323943661972
E01000667,91,55,1.6545454545454545
E01000668,209,63,3.3174603174603177
E01000669,94,34,2.764705882352941
E01000670,86,61,1.4098360655737705
E01000671,92,64,1.4375
E01000672,45,37,1.2162162162162162
E01000673,98,68,1.4411764705882353
E01000674,64,34,1.8823529411764706
E01000675,273,113,2.415929203539823
E01000676,131,79,1.6582278481012658
E01000677,171,94,1.8191489361702127
E01000678,78,60,1.3
E01000679,66,58,1.1379310344827587
E01000680,143,94,1.5212765957446808
E01000681,71,57,1.2456140350877194
E01000682,57,42,1.3571428571428572
E01000683,102,67,1.5223880597014925
E01000684,96,68,1.411764705882353
E01000685,131,81,1.617283950617284
E01000686,97,57,1.7017543859649122
E01000687,86,68,1.2647058823529411
E01000688,45,32,1.40625
E01000689,57,41,1.3902439024390243
