lsoa,reports,unique_users,average_per_user
E01000116,3,3,1.0
E01000117,3,3,1.0
E01000119,1,1,1.0
E01000121,1,1,1.0
E01000123,1,1,1.0
E01000125,1,1,1.0
E01000126,5,4,1.25
E01000127,1,1,1.0
E01000128,1,1,1.0
E01000129,2,2,1.0
E01000131,1,1,1.0
E01000132,2,2,1.0
E01000134,1,1,1.0
E01000135,1,1,1.0
E01000136,2,2,1.0
E01000137,1,1,1.0
E01000138,7,2,3.5
E01000139,3,2,1.5
E01000140,2,2,1.0
E01000146,2,2,1.0
E01000148,1,1,1.0
E01000150,3,2,1.5
E01000151,1,1,1.0
E01000152,1,1,1.0
E01000154,1,1,1.0
E01000155,5,4,1.25
E01000156,1,1,1.0
E01000159,1,1,1.0
E01000161,2,2,1.0
E01000163,1,1,1.0
E01000164,2,2,1.0
E01000165,2,2,1.0
E01000166,1,1,1.0
E01000167,6,3,2.0
E01000168,1,1,1.0
E01000169,1,1,1.0
E01000170,1,1,1.0
E01000171,6,1,6.0
E01000172,2,1,2.0
E01000173,8,3,2.6666666666666665
E01000174,5,3,1.6666666666666667
E01000176,2,2,1.0
E01000177,3,3,1.0
E01000178,1,1,1.0
E01000179,2,2,1.0
E01000180,1,1,1.0
E01000181,2,2,1.0
E01000183,2,1,2.0
E01000184,1,1,1.0
E01000186,1,1,1.0
E01000187,3,3,1.0
E01000188,3,3,1.0
E01000190,3,3,1.0
E01000191,2,2,1.0
E01000192,2,2,1.0
E01000194,4,4,1.0
E01000196,14,3,4.666666666666667
E01000197,6,4,1.5
E01000198,4,4,1.0
E01000199,1,1,1.0
E01000200,2,2,1.0
E01000201,5,2,2.5
E01000203,3,2,1.5
E01000204,3,2,1.5
E01000205,1,1,1.0
E01000206,3,2,1.5
E01000207,1,1,1.0
E01000208,1,1,1.0
E01000209,1,1,1.0
E01000212,1,1,1.0
E01000213,1,1,1.0
E01000215,1,1,1.0
E01000217,2,2,1.0
E01000218,4,4,1.0
E01000219,2,2,1.0
E01000220,1,1,1.0
E01000221,2,2,1.0
E01000222,1,1,1.0
E01000223,4,3,1.3333333333333333
E01000226,2,2,1.0
E01000228,1,1,1.0
E01000229,1,1,1.0
E01000230,1,1,1.0
E01000231,4,3,1.3333333333333333
E01000232,2,2,1.0
E01000233,1,1,1.0
E01000236,1,1,1.0
E01000237,22,2,11.0
E01000239,5,4,1.25
E01000240,2,2,1.0
E01000241,5,3,1.6666666666666667
E01000242,4,2,2.0
E01000243,6,2,3.0
E01000244,1,1,1.0
E01000245,2,1,2.0
E01000246,2,1,2.0
E01000247,4,4,1.0
E01000248,1,1,1.0
E01000250,11,3,3.6666666666666665
E01000251,2,2,1.0
E01000252,3,1,3.0
E01000253,4,4,1.0
E01000255,1,1,1.0
E01000256,3,3,1.0
E01000257,3,3,1.0
E01000258,2,2,1.0
E01000259,3,3,1.0
E01000260,5,3,1.6666666666666667
E01000261,3,3,1.0
E01000262,5,5,1.0
E01000263,1,1,1.0
E01000265,3,2,1.5
E01000266,3,2,1.5
E01000267,2,2,1.0
E01000268,5,2,2.5
E01000269,3,1,3.0
E01000270,1,1,1.0
E01000271,8,2,4.0
E01000272,4,4,1.0
E01000273,9,4,2.25
E01000274,3,2,1.5
E01000275,3,3,1.0
E01000277,2,1,2.0
E01000278,3,2,1.5
E01000279,3,3,1.0
E01000281,11,2,5.5
E01000282,8,2,4.0
E01000283,1,1,1.0
E01000284,1,1,1.0
E01000285,1,1,1.0
E01000286,3,2,1.5
E01000287,1,1,1.0
E01000288,9,1,9.0
E01000289,6,1,6.0
E01000291,1,1,1.0
E01000292,4,3,1.3333333333333333
E01000293,8,4,2.0
E01000296,18,1,18.0
E01000297,4,2,2.0
E01000298,2,2,1.0
E01000299,1,1,1.0
E01000300,1,1,1.0
E01000301,4,3,1.3333333333333333
E01000303,7,3,2.3333333333333335
E01000304,1,1,1.0
E01000305,11,1,11.0
E01000306,30,5,6.0
E01000307,9,4,2.25
E01000309,17,2,8.5
E01000310,19,2,9.5
E01000311,1,1,1.0
E01000312,1,1,1.0
E01000313,9,1,9.0
E01000314,49,4,12.25
E01000316,3,3,1.0
E01000318,1,1,1.0
E01000319,3,3,1.0
E01000320,1,1,1.0
E01000321,2,2,1.0
E01000322,3,2,1.5
E01000323,3,3,1.0
E01000324,2,1,2.0
E01000645,8,5,1.6
E01000647,2,2,1.0
E01000648,7,3,2.3333333333333335
E01000649,2,2,1.0
E01000650,5,5,1.0
E01000651,9,7,1.2857142857142858
E01000653,2,2,1.0
E01000654,3,3,1.0
E01000656,1,1,1.0
E01000657,2,2,1.0
E01000658,1,1,1.0
E01000659,4,4,1.0
E01000662,1,1,1.0
E01000663,3,3,1.0
E01000664,1,1,1.0
E01000665,2,2,1.0
E01000666,1,1,1.0
E01000667,1,1,1.0
E01000668,1,1,1.0
E01000669,3,3,1.0
E01000670,2,2,1.0
E01000671,2,2,1.0
E01000673,1,1,1.0
E01000674,1,1,1.0
E01000675,8,8,1.0
E01000676,2,2,1.0
E01000677,6,5,1.2
E01000678,2,2,1.0
E01000679,3,3,1.0
E01000680,4,3,1.3333333333333333
E01000682,1,1,1.0
E01000683,7,7,1.0
E01000684,2,2,1.0
E01000685,6,6,1.0
E01000686,1,1,1.0
E01000687,1,1,1.0
E01000689,1,1,1.0
E01000690,1,1,1.0
E01000691,2,2,1.0
E01000692,2,2,1.0
E01000693,8,7,1.1428571428571428
E01000694,2,2,1.0
E01000695,3,3,1.0
E01000696,3,2,1.5
E01000697,3,2,1.5
E01000698,2,2,1.0
E01000699,4,3,1.3333333333333333
E01000700,3,3,1.0
E01000701,6,6,1.0
E01000702,2,2,1.0
E01000703,5,5,1.0
E01000704,2,2,1.0
E01000705,4,4,1.0
E01000706,3,3,1.0
E01000708,1,1,1.0
E01000709,1,1,1.0
E01000710,1,1,1.0
E01000711,3,2,1.5
E01000712,4,3,1.3333333333333333
E01000713,2,2,1.0
E01000714,2,2,1.0
E01000715,5,4,1.25
E01000717,2,1,2.0
E01000718,2,1,2.0
E01000719,4,3,1.3333333333333333
E01000720,5,5,1.0
E01000721,1,1,1.0
E01000722,1,1,1.0
E01000723,1,1,1.0
E01000724,1,1,1.0
E01000725,2,2,1.0
E01000726,1,1,1.0
E01000727,6,4,1.5
E01000728,5,4,1.25
E01000730,1,1,1.0
E01000732,1,1,1.0
E01000733,2,2,1.0
E01000735,2,2,1.0
E01000736,1,1,1.0
E01000737,2,2,1.0
E01000739,2,2,1.0
E01000740,3,3,1.0
E01000741,3,3,1.0
E01000742,5,3,1.6666666666666667
E01000743,2,2,1.0
E01000744,3,3,1.0
E01000745,6,6,1.0
E01000746,1,1,1.0
E01000747,5,5,1.0
E01000748,2,2,1.0
E01000749,5,5,1.0
E01000750,1,1,1.0
E01000751,5,5,1.0
E01000752,2,2,1.0
E01000753,4,4,1.0
E01000754,3,3,1.0
E01000756,2,2,1.0
E01000757,3,2,1.5
E01000758,2,2,1.0
E01000760,1,1,1.0
E01000761,1,1,1.0
E01000763,2,2,1.0
E01000764,2,2,1.0
E01000765,3,3,1.0
E01000766,2,2,1.0
E01000768,1,1,1.0
E01000769,4,2,2.0
E01000770,1,1,1.0
E01000771,6,6,1.0
E01000772,1,1,1.0
E01000773,1,1,1.0
E01000774,1,1,1.0
E01000775,2,2,1.0
E01000777,1,1,1.0
E01000779,2,2,1.0
E01000780,4,2,2.0
E01000782,3,3,1.0
E01000783,3,3,1.0
E01000784,2,2,1.0
E01000786,1,1,1.0
E01000787,1,1,1.0
E01000788,2,1,2.0
E01000790,3,3,1.0
E01000791,2,2,1.0
E01000792,6,3,2.0
E01000793,1,1,1.0
E01000794,2,2,1.0
E01000795,5,4,1.25
E01000796,1,1,1.0
E01000797,13,11,1.1818181818181819
E01000798,2,2,1.0
E01000799,2,1,2.0
E01000800,7,5,1.4
E01000801,2,2,1.0
E01000802,3,3,1.0
E01000804,4,4,1.0
E01000805,1,1,1.0
E01000806,2,2,1.0
E01000809,1,1,1.0
E01000810,2,1,2.0
E01000812,2,2,1.0
E01000813,4,4,1.0
E01000814,3,3,1.0
E01000815,2,2,1.0
E01000816,2,2,1.0
E01000819,3,3,1.0
E01000820,1,1,1.0
E01000822,4,3,1.3333333333333333
E01000823,1,1,1.0
E01000824,2,2,1.0
E01000826,2,2,1.0
E01000827,1,1,1.0
E01000831,2,2,1.0
E01000832,3,3,1.0
E01000834,3,3,1.0
E01000835,2,2,1.0
E01000836,6,5,1.2
E01000837,3,3,1.0
E01000840,3,3,1.0
E01000841,3,2,1.5
E01003062,1,1,1.0
E01017139,1,1,1.0
E01017140,5,4,1.25
E01017144,2,2,1.0
E01017145,1,1,1.0
E01017146,1,1,1.0
E01017151,1,1,1.0
E01017152,2,2,1.0
E01017159,2,2,1.0
E01017164,2,2,1.0
E01017167,1,1,1.0
E01017168,1,1,1.0
E01017170,1,1,1.0
E01017173,1,1,1.0
E01017175,2,2,1.0
E01017177,1,1,1.0
E01017178,1,1,1.0
E01017181,3,2,1.5
E01017182,1,1,1.0
E01017184,3,3,1.0
E01017186,1,1,1.0
E01017187,1,1,1.0
E01017190,2,2,1.0
E01017191,1,1,1.0
E01017193,1,1,1.0
E01017195,2,2,1.0
E01017198,2,1,2.0
E01017199,1,1,1.0
E01017200,1,1,1.0
E01017202,3,2,1.5
E01017203,1,1,1.0
E01017204,2,2,1.0
E01017212,1,1,1.0
E01017213,3,2,1.5
E01017214,1,1,1.0
E01017215,1,1,1.0
E01017216,3,2,1.5
E01017217,1,1,1.0
E01017221,2,1,2.0
E01017222,2,2,1.0
E01017225,1,1,1.0
E01017226,1,1,1.0
E01017228,1,1,1.0
E01017231,1,1,1.0
E01017232,2,2,1.0
E01017233,1,1,1.0
E01017235,1,1,1.0
E01017237,2,2,1.0
E01017239,4,4,1.0
E01017240,1,1,1.0
E01017241,1,1,1.0
E01017243,1,1,1.0
E01017244,1,1,1.0
E01017247,5,1,5.0
E01017248,1,1,1.0
E01017249,2,2,1.0
E01017250,1,1,1.0
E01017251,1,1,1.0
E01017252,1,1,1.0
E01017254,1,1,1.0
E01017257,1,1,1.0
E01017259,1,1,1.0
E01017260,1,1,1.0
E01017263,2,2,1.0
E01017264,1,1,1.0
E01017265,1,1,1.0
E01017267,1,1,1.0
E01017270,1,1,1.0
E01017273,1,1,1.0
E01017276,4,2,2.0
E01017278,1,1,1.0
E01029477,1,1,1.0
E01029488,3,3,1.0
E01029504,1,1,1.0
E01029517,1,1,1.0
E01029518,1,1,1.0
E01032562,2,2,1.0
E01032563,2,2,1.0
E01032568,2,1,2.0
E01032570,2,2,1.0
E01032738,2,2,1.0
E01032751,2,1,2.0
E01032753,9,6,1.5
E01032756,2,2,1.0
E01033572,1,1,1.0
