lsoa,reports,unique_users,average_per_user
E01000115,23,16,1.4375
E01000116,48,37,1.2972972972972974
E01000117,34,24,1.4166666666666667
E01000118,25,23,1.0869565217391304
E01000119,17,15,1.1333333333333333
E01000120,20,16,1.25
E01000121,19,15,1.2666666666666666
E01000122,22,19,1.1578947368421053
E01000123,38,29,1.3103448275862069
E01000124,22,17,1.2941176470588236
E01000125,24,12,2.0
E01000126,27,15,1.8
E01000127,17,12,1.4166666666666667
E01000128,30,19,1.5789473684210527
E01000129,33,23,1.434782608695652
E01000130,18,12,1.5
E01000131,41,34,1.2058823529411764
E01000132,18,14,1.2857142857142858
E01000133,9,7,1.2857142857142858
E01000134,9,7,1.2857142857142858
E01000135,39,29,1.3448275862068966
E01000136,36,22,1.6363636363636365
E01000137,20,11,1.8181818181818181
E01000138,30,23,1.3043478260869565
E01000139,47,27,1.7407407407407407
E01000140,38,28,1.3571428571428572
E01000141,54,38,1.4210526315789473
E01000142,55,28,1.9642857142857142
E01000143,22,15,1.4666666666666666
E01000144,39,29,1.3448275862068966
E01000145,17,11,1.5454545454545454
E01000146,44,31,1.4193548387096775
E01000147,28,21,1.3333333333333333
E01000148,33,25,1.32
E01000150,36,28,1.2857142857142858
E01000151,6,6,1.0
E01000152,12,11,1.0909090909090908
E01000153,15,13,1.1538461538461537
E01000154,4,4,1.0
E01000155,43,24,1.7916666666666667
E01000156,32,24,1.3333333333333333
E01000157,15,13,1.1538461538461537
E01000158,34,21,1.619047619047619
E01000159,44,30,1.4666666666666666
E01000160,40,31,1.2903225806451613
E01000161,24,21,1.1428571428571428
E01000162,28,23,1.2173913043478262
E01000163,10,8,1.25
E01000164,36,23,1.565217391304348
E01000165,19,17,1.1176470588235294
E01000166,25,17,1.4705882352941178
E01000167,41,23,1.7826086956521738
E01000168,26,21,1.2380952380952381
E01000169,26,22,1.1818181818181819
E01000170,25,20,1.25
E01000171,34,29,1.1724137931034482
E01000172,16,15,1.0666666666666667
E01000173,31,23,1.3478260869565217
E01000174,38,25,1.52
E01000175,36,33,1.0909090909090908
E01000176,19,14,1.3571428571428572
E01000177,38,30,1.2666666666666666
E01000178,20,17,1.1764705882352942
E01000179,22,20,1.1
E01000180,32,23,1.391304347826087
E01000181,43,33,1.303030303030303
E01000182,48,38,1.263157894736842
E01000183,30,24,1.25
E01000184,17,15,1.1333333333333333
E01000185,12,11,1.0909090909090908
E01000186,29,24,1.2083333333333333
E01000187,21,14,1.5
E01000188,26,21,1.2380952380952381
E01000189,4,4,1.0
E01000190,29,22,1.3181818181818181
E01000191,42,30,1.4
E01000192,42,31,1.3548387096774193
E01000193,33,26,1.2692307692307692
E01000194,28,20,1.4
E01000195,20,14,1.4285714285714286
E01000196,50,37,1.3513513513513513
E01000197,51,32,1.59375
E01000198,46,39,1.1794871794871795
E01000199,17,11,1.5454545454545454
E01000200,18,13,1.3846153846153846
E01000201,14,12,1.1666666666666667
E01000202,23,19,1.2105263157894737
E01000203,24,23,1.0434782608695652
E01000204,30,20,1.5
E01000205,50,31,1.6129032258064515
E01000206,61,39,1.564102564102564
E01000207,30,27,1.1111111111111112
E01000208,30,25,1.2
E01000209,29,24,1.2083333333333333
E01000210,42,28,1.5
E01000211,48,42,1.1428571428571428
E01000212,30,28,1.0714285714285714
E01000213,26,20,1.3
E01000214,24,20,1.2
E01000215,18,13,1.3846153846153846
E01000216,17,15,1.1333333333333333
E01000217,20,15,1.3333333333333333
E01000218,21,17,1.2352941176470589
E01000219,22,17,1.2941176470588236
E01000220,15,14,1.0714285714285714
E01000221,27,21,1.2857142857142858
E01000222,34,28,1.2142857142857142
E01000223,63,24,2.625
E01000224,51,29,1.7586206896551724
E01000225,18,14,1.2857142857142858
E01000226,22,12,1.8333333333333333
E01000227,33,25,1.32
E01000228,41,26,1.5769230769230769
E01000229,45,19,2.3684210526315788
E01000230,14,14,1.0
E01000231,28,23,1.2173913043478262
E01000232,28,22,1.2727272727272727
E01000233,32,30,1.0666666666666667
E01000234,25,24,1.0416666666666667
E01000235,18,17,1.0588235294117647
E01000236,17,15,1.1333333333333333
E01000237,20,19,1.0526315789473684
E01000238,28,22,1.2727272727272727
E01000239,25,22,1.1363636363636365
E01000240,16,16,1.0
E01000241,45,34,1.3235294117647058
E01000242,27,20,1.35
E01000243,34,27,1.2592592592592593
E01000244,19,18,1.0555555555555556
E01000245,27,19,1.4210526315789473
E01000246,51,30,1.7
E01000247,20,17,1.1764705882352942
E01000248,50,41,1.2195121951219512
E01000249,37,30,1.2333333333333334
E01000250,60,47,1.2765957446808511
E01000251,21,18,1.1666666666666667
E01000252,19,15,1.2666666666666666
E01000253,36,23,1.565217391304348
E01000254,38,30,1.2666666666666666
E01000255,21,17,1.2352941176470589
E01000256,36,25,1.44
E01000257,37,30,1.2333333333333334
E01000258,48,38,1.263157894736842
E01000259,33,24,1.375
E01000260,40,33,1.2121212121212122
E01000261,23,19,1.2105263157894737
E01000262,60,50,1.2
E01000263,44,28,1.5714285714285714
E01000264,53,32,1.65625
E01000265,41,35,1.1714285714285715
E01000266,33,27,1.2222222222222223
E01000267,26,19,1.368421052631579
E01000268,30,19,1.5789473684210527
E01000269,18,16,1.125
E01000270,18,13,1.3846153846153846
E01000271,31,25,1.24
E01000272,26,20,1.3
E01000273,33,23,1.434782608695652
E01000274,22,20,1.1
E01000275,17,17,1.0
E01000276,15,12,1.25
E01000277,12,12,1.0
E01000278,20,14,1.4285714285714286
E01000279,40,34,1.1764705882352942
E01000280,35,26,1.3461538461538463
E01000281,23,21,1.0952380952380953
E01000282,24,23,1.0434782608695652
E01000283,41,35,1.1714285714285715
E01000284,27,24,1.125
E01000285,18,16,1.125
E01000286,26,20,1.3
E01000287,19,14,1.3571428571428572
E01000288,35,28,1.25
E01000289,25,12,2.0833333333333335
E01000290,34,23,1.4782608695652173
E01000291,15,13,1.1538461538461537
E01000292,40,29,1.3793103448275863
E01000293,42,36,1.1666666666666667
E01000294,31,20,1.55
E01000295,12,8,1.5
E01000296,32,30,1.0666666666666667
E01000297,15,11,1.3636363636363635
E01000298,44,33,1.3333333333333333
E01000299,37,24,1.5416666666666667
E01000300,23,18,1.2777777777777777
E01000301,41,36,1.1388888888888888
E01000302,33,25,1.32
E01000303,37,25,1.48
E01000304,20,13,1.5384615384615385
E01000305,20,18,1.1111111111111112
E01000306,96,11,8.727272727272727
E01000307,63,25,2.52
E01000308,11,8,1.375
E01000309,36,24,1.5
E01000310,35,23,1.5217391304347827
E01000311,31,24,1.2916666666666667
E01000312,17,10,1.7
E01000313,20,16,1.25
E01000314,30,22,1.3636363636363635
E01000315,34,17,2.0
E01000316,36,28,1.2857142857142858
E01000317,37,22,1.6818181818181819
E01000318,22,18,1.2222222222222223
E01000319,23,21,1.0952380952380953
E01000320,22,18,1.2222222222222223
E01000321,21,18,1.1666666666666667
E01000322,17,17,1.0
E01000323,65,34,1.911764705882353
E01000324,26,21,1.2380952380952381
E01000645,93,56,1.6607142857142858
E01000646,60,46,1.3043478260869565
E01000647,33,32,1.03125
E01000648,61,44,1.3863636363636365
E01000649,72,54,1.3333333333333333
E01000650,65,52,1.25
E01000651,53,47,1.127659574468085
E01000652,43,31,1.3870967741935485
E01000653,39,33,1.1818181818181819
E01000654,64,48,1.3333333333333333
E01000655,32,26,1.2307692307692308
E01000656,87,56,1.5535714285714286
E01000657,41,28,1.4642857142857142
E01000658,54,29,1.8620689655172413
E01000659,36,29,1.2413793103448276
E01000661,70,40,1.75
E01000662,37,31,1.1935483870967742
E01000663,48,31,1.5483870967741935
E01000664,75,50,1.5
E01000665,92,56,1.6428571428571428
E01000666,82,54,1.5185185185185186
E01000667,70,54,1.2962962962962963
E01000668,110,64,1.71875
E01000669,47,37,1.2702702702702702
E01000670,82,46,1.7826086956521738
E01000671,69,47,1.4680851063829787
E01000672,62,44,1.4090909090909092
E01000673,69,41,1.6829268292682926
E01000674,29,25,1.16
