lsoa,reports,unique_users,average_per_user
E01000645,8,8,1.0
E01000646,5,5,1.0
E01000647,5,4,1.25
E01000648,13,11,1.1818181818181819
E01000649,9,8,1.125
E01000650,8,8,1.0
E01000651,4,3,1.3333333333333333
E01000652,8,7,1.1428571428571428
E01000653,4,4,1.0
E01000654,5,5,1.0
E01000655,7,5,1.4
E01000656,7,7,1.0
E01000657,9,8,1.125
E01000658,5,4,1.25
E01000659,3,3,1.0
E01000661,19,7,2.7142857142857144
E01000662,4,2,2.0
E01000663,11,3,3.6666666666666665
E01000664,8,4,2.0
E01000665,11,10,1.1
E01000666,20,11,1.8181818181818181
E01000667,1,1,1.0
E01000668,19,7,2.7142857142857144
E01000669,6,2,3.0
E01000670,4,3,1.3333333333333333
E01000671,8,7,1.1428571428571428
E01000672,6,5,1.2
E01000673,5,5,1.0
E01000674,3,3,1.0
E01000675,12,8,1.5
E01000676,9,8,1.125
E01000677,12,9,1.3333333333333333
E01000678,6,6,1.0
E01000679,3,3,1.0
E01000680,12,11,1.0909090909090908
E01000681,2,2,1.0
E01000682,2,2,1.0
E01000683,6,6,1.0
E01000684,12,10,1.2
E01000685,2,2,1.0
E01000686,7,7,1.0
E01000687,6,4,1.5
E01000688,2,2,1.0
E01000689,5,4,1.25
E01000690,4,3,1.3333333333333333
E01000691,2,2,1.0
E01000692,9,7,1.2857142857142858
E01000693,3,3,1.0
E01000694,12,7,1.7142857142857142
E01000695,5,5,1.0
E01000696,7,7,1.0
E01000697,14,10,1.4
E01000698,2,2,1.0
E01000699,6,4,1.5
E01000700,7,7,1.0
E01000701,7,4,1.75
E01000702,4,4,1.0
E01000703,4,4,1.0
E01000704,5,4,1.25
E01000705,2,1,2.0
E01000706,4,4,1.0
E01000707,5,5,1.0
E01000708,1,1,1.0
E01000709,3,3,1.0
E01000710,5,5,1.0
E01000711,6,4,1.5
E01000712,4,4,1.0
E01000713,9,7,1.2857142857142858
E01000714,5,5,1.0
E01000715,5,5,1.0
E01000716,7,6,1.1666666666666667
E01000717,1,1,1.0
E01000718,9,7,1.2857142857142858
E01000719,15,7,2.142857142857143
E01000720,6,6,1.0
E01000721,2,2,1.0
E01000722,5,5,1.0
