lsoa,reports,unique_users,average_per_user
E01000325,7,6,1.1666666666666667
E01000326,8,7,1.1428571428571428
E01000327,10,10,1.0
E01000328,7,6,1.1666666666666667
E01000329,9,8,1.125
E01000330,8,8,1.0
E01000331,12,10,1.2
E01000332,7,7,1.0
E01000333,19,14,1.3571428571428572
E01000334,3,2,1.5
E01000335,11,9,1.2222222222222223
E01000336,3,3,1.0
E01000337,4,2,2.0
E01000338,7,7,1.0
E01000339,18,14,1.2857142857142858
E01000340,2,2,1.0
E01000341,9,9,1.0
E01000342,5,5,1.0
E01000343,11,8,1.375
E01000344,13,10,1.3
E01000345,9,8,1.125
E01000346,9,9,1.0
E01000347,4,4,1.0
E01000348,2,2,1.0
E01000349,9,9,1.0
E01000350,18,12,1.5
E01000351,4,3,1.3333333333333333
E01000352,16,12,1.3333333333333333
E01000353,8,7,1.1428571428571428
E01000354,5,5,1.0
E01000355,16,16,1.0
E01000356,15,11,1.3636363636363635
E01000357,6,6,1.0
E01000358,8,7,1.1428571428571428
E01000359,3,3,1.0
E01000360,14,13,1.0769230769230769
E01000361,4,3,1.3333333333333333
E01000362,11,9,1.2222222222222223
E01000363,8,8,1.0
E01000364,9,7,1.2857142857142858
E01000365,12,10,1.2
E01000366,8,6,1.3333333333333333
E01000367,13,12,1.0833333333333333
E01000368,4,3,1.3333333333333333
E01000369,7,6,1.1666666666666667
E01000370,5,5,1.0
E01000371,4,4,1.0
E01000372,5,4,1.25
E01000373,5,4,1.25
E01000374,7,7,1.0
E01000375,5,5,1.0
E01000376,6,6,1.0
E01000377,16,13,1.2307692307692308
E01000378,26,21,1.2380952380952381
E01000379,7,6,1.1666666666666667
E01000380,4,4,1.0
E01000381,16,14,1.1428571428571428
E01000382,12,10,1.2
E01000383,11,10,1.1
E01000384,11,10,1.1
E01000385,12,11,1.0909090909090908
E01000386,13,12,1.0833333333333333
E01000387,12,9,1.3333333333333333
E01000388,9,8,1.125
E01000389,11,11,1.0
E01000390,8,7,1.1428571428571428
E01000391,3,3,1.0
E01000392,10,8,1.25
E01000393,6,5,1.2
E01000394,3,3,1.0
E01000395,9,6,1.5
E01000396,11,10,1.1
E01000398,3,3,1.0
E01000399,8,3,2.6666666666666665
E01000400,3,3,1.0
E01000401,14,8,1.75
E01000402,5,4,1.25
E01000403,23,13,1.7692307692307692
E01000404,4,4,1.0
E01000405,14,9,1.5555555555555556
E01000406,12,12,1.0
E01000407,5,5,1.0
E01000408,10,9,1.1111111111111112
E01000409,3,3,1.0
E01000410,5,5,1.0
E01000411,2,2,1.0
E01000412,2,2,1.0
E01000413,14,8,1.75
E01000414,16,13,1.2307692307692308
E01000415,7,7,1.0
E01000416,5,4,1.25
E01000417,11,7,1.5714285714285714
E01000418,5,4,1.25
E01000419,1,1,1.0
